milliseconds,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_1
2400,324652.79038275604,487108.9951935012,132660.06196211817,5662.552803471969,0.05355870828998491,8513.761054880568,92.34778318611292,498920.79819142766,329.44101311351625,0.22382477099582718,103279.09869314298,489.03900543422867,978.6265791371708,-451.25956569411596,2.7165591123700015,0.3383388210962657,345114.6236084698,-290.65884778927955,-1909.2647143012973,0.07697411114113195,61.36758925639754,271678.7734850393,16.845601248303815,19.662279868298327,100638.90424853026,230076.4041877254,68908.26050114201,181120.39979938848,150977.69061191252,115181664.14408919
2500,324614.5754496398,486960.91354992543,132818.0212307152,5672.690648964253,0.05853853360687673,8522.78186713142,98.7087715310909,499310.8604707887,346.6128821687655,0.22488442974103273,102676.47888929541,509.8573050813668,1010.064093017198,1005.3753508851282,-6.437205876718031,0.36417372602258835,345114.43873459595,292.15033965681266,2719.528049860887,0.09022400612067819,63.842439241891405,271678.0294951911,66.73910822648061,-41.994254937861136,100627.1475552201,230076.24147264005,68574.20642230465,181118.17476485428,150945.2423073398,115176148.00919722
2600,324293.3913300132,486578.64094036573,132455.3450321314,5703.773017764142,0.0627110900340769,8510.732317666121,98.46280157354323,502545.4949223686,355.68935849639837,0.25463446198864625,103942.34442527968,554.44047784062,1067.7104609139715,634.0203642584006,13.154608357020656,0.38115382949278914,345114.2275752546,-98.67010354252226,-2703.7101315473315,0.09757206977675914,65.98726055694016,271676.4090382887,55.611217269040296,-222.41118686009062,100596.42293476203,230076.01946949965,68570.49237761046,181117.4699426706,150866.3294741776,115180237.7899769
2700,324139.9001466142,486302.74460776063,132282.44646953017,5692.167324204832,0.06790632490681382,8604.238069933659,103.06364604808046,503303.9055683772,383.20580447471536,0.2837350328365672,103747.44411310978,565.1909444596257,1128.3050860541293,1077.145212001642,0.7652643998105413,0.41802070038260414,345114.0627344,74.36115096588206,-1218.2333094493033,0.10378424837709967,71.42830019436971,271674.0273255555,-21.25543750899753,310.370931474299,100579.89847992224,230076.0123702214,69188.06747141537,181116.24024286112,150859.69766003493,115180125.11802752
2800,324090.8331874272,486193.71411032043,132076.35643497444,5717.8827481739245,0.07685204675615229,8506.078510579895,111.2920072888028,502748.7114243405,397.7683054976671,0.2941828429323677,103568.76367449203,581.3758662491339,1187.2763810440608,858.5157527442045,20.14503217014739,0.4534580623454098,345113.8350266089,-162.31973536181206,2717.1835876869272,0.10753431526215254,72.25581915349053,271673.2696386249,-0.47589355427523294,325.20202564407913,100521.7554521702,230075.80425590576,69576.13982949988,181114.66811202536,150789.10470391612,115184997.87091754
2900,323847.2895019315,485839.88473183796,133240.2619007817,5707.241461227648,0.07908430451534691,8635.012362872603,113.15119229037245,500638.4822887507,399.9208795280977,0.30245295014714624,104436.88146674602,595.73085917704,1176.5310345942391,-200.70414825763646,36.34512788107351,0.4618166885026758,345113.2771034415,408.37925254266094,-2474.833216295124,0.12291180185634001,77.18775178030371,271669.38301793614,-23.761409111623642,-11.423969279366114,100520.37293585895,230075.7273182867,68959.97077374147,181112.84243110952,150781.86078641246,115183979.58408883
3000,323707.2602848893,485632.6669987726,132762.5887662338,5710.4843478363355,0.08192933638833469,8531.669919386382,119.21827981287421,500542.2042945124,423.97492724680416,0.34743696171879224,103913.22981572998,627.1276024861617,1272.0270622504552,790.507814339502,26.362153116948637,0.49571310321786255,345113.1763135605,-578.9728418659188,2843.645590730919,0.1326090163427473,78.65464063394185,271667.2096062562,37.221068896543244,-232.79344612326219,100497.8141256422,230075.43564951743,69332.99536945422,181112.19275222076,150702.54937807663,115180013.19279574
3100,323613.7386508779,485495.82795668865,131852.08050701203,5714.38435937588,0.08810674436297258,8620.606385618788,121.53902770438411,500782.1213368348,443.0290058717255,0.3494823174584911,104462.3524960322,647.7564585197628,1266.7082219100585,323.46946938033636,-18.224589482101788,0.542987899937312,345112.86528503074,33.35416394112706,-1710.1488511823977,0.1341058726636423,80.56015843979269,271665.81239810283,32.36475265152998,180.99259573610198,100447.94065742062,230075.347417388,69270.88262925393,181110.6626493695,150690.6550773703,115183297.02518633
3200,323550.80670859653,485365.75178870617,132145.63008482635,5729.105450746422,0.09614845453622259,8639.567626482734,126.81431462417271,497531.4266227009,443.93135694489285,0.37749037428486387,105322.42287299281,678.6185479736652,1304.9561754029853,6.182462793469853,16.17647746671368,0.5604880829410751,345112.55117162905,527.8701066534279,2542.6280659725635,0.1422655728546305,85.06561692146207,271663.9857362928,-12.890188252247297,-228.00710900366724,100439.04155631695,230075.08775542286,69573.65457954216,181110.07208665405,150676.22274333416,115178976.37586376
3300,323388.9531651562,484855.687704633,133055.7136198739,5760.993396916416,0.10697017148541613,8661.630242403995,129.6435903729857,495355.22900065273,453.6678274254099,0.4237782093843302,104189.31699069771,701.2642190513006,1341.9045297222403,1046.8862721714374,13.69481091662634,0.6189088724855463,345112.12599741056,-135.23139471527145,-215.28434431456822,0.1605284768658299,87.81443469205243,271664.1138348093,-14.35550101875211,-354.07413030610707,100399.30880872742,230074.8084515535,70316.27730197117,181109.05771301832,150603.71994981542,115184221.25434335
3400,323141.67046234675,484680.73928719084,133011.53306579104,5791.020913902904,0.11152078484249212,8607.065757015158,132.39152427913382,495993.593412684,477.3461839842808,0.42376186888828343,105024.25093554032,704.6819608762535,1428.5693430663403,515.7002997805603,-23.334432304592685,0.6739516275991805,345111.8276910218,-46.143916055218014,-573.3703888611801,0.16509398189272972,89.45844019660221,271661.89578635147,21.41190926929196,33.206088082085984,100396.93042235293,230074.55908638914,70428.32708457732,181106.81538364643,150555.26701230713,115177746.90014063
3500,323084.8846909561,484710.48843931564,132203.5075513259,5806.553752821966,0.11660754909462921,8704.824472305629,138.37527381864007,499121.2928803643,497.6216334095006,0.47305266873971963,105960.47774655455,726.9949043635313,1437.1076451977513,929.2633131024925,-24.798364554339123,0.7088234335189414,345111.7116232344,152.57539047891532,-3020.8859540093886,0.18027432321026032,93.46992914161281,271660.24904131144,41.02974272767358,279.456285744871,100370.33442281731,230074.3909158089,69866.89929107722,181106.44301300263,150537.0459737045,115175830.36631212
3600,322884.55389570707,484297.1868310487,132113.2115923057,5815.862378487614,0.12452372870954131,8631.549630027856,142.5616396874982,497588.7523012728,501.27000848880766,0.5032979797358591,106203.99893777566,750.507806059463,1481.1149465876729,-268.8773076276547,35.83401589710689,0.7228650487683598,345111.1941684434,274.3230302014986,491.2221987374861,0.18704462847342251,94.84240141522322,271656.8417742508,-30.292962781487045,329.259785642144,100340.04517115641,230074.15058913533,70668.3784991154,181105.44102365043,150512.36608874114,115183285.58751564
3700,322750.1946145759,484173.1387799341,132027.64062986636,5763.271745640836,0.13403225359975615,8659.96370769698,147.56435675775893,497842.58450221596,522.2818970256592,0.5126466789259069,105276.6919057477,787.9929185263861,1560.7926530968157,164.879022273188,-0.7027095990577612,0.7652175032875627,345111.0775483064,126.12868669702685,1576.1053709231203,0.19821220290445415,95.49871984257453,271655.0159895908,51.05541878422036,-367.31565042040387,100294.110309893,230073.89121555668,70203.99888538763,181104.39059287563,150438.96493060372,115178567.90406865
3800,322695.08073345805,483765.5150356587,133145.92151173876,5756.158533562745,0.13424496127360505,8647.53125468458,150.35467049905503,499390.76739049377,541.5542625868778,0.5357017723095368,105532.00747135186,818.9090298210552,1565.7484466193462,913.2790332797304,31.236314904740365,0.8390068119297539,345110.69896741246,11.632860767395284,-3124.458612530794,0.2104097547504351,100.53531026812367,271654.6836469518,-34.854794399410466,-221.046968658891,100269.89978688047,230073.83207657738,71048.78271363261,181103.16531114234,150423.17373374282,115180632.31433831
3900,322574.9622461425,483626.1343118806,131908.6260948382,5792.8707103704755,0.14284598210713587,8661.229189192387,154.04900526905212,493980.4228130575,555.016869696994,0.5886826418737449,106924.27819616046,821.6334726601884,1611.3654873465557,-399.6957681256972,41.25393462127247,0.8761523624196494,345110.1626146411,-559.4522876913513,-3316.363606767777,0.21893211277069555,103.25687510660819,271652.07180147694,59.17449706710757,83.63090660933065,100277.02393241841,230073.49332855546,71116.82913436276,181100.66509901138,150411.77234554934,115179219.24204022
4000,322210.2812896991,483592.4240376152,132385.9462404418,5842.878452571943,0.15664503241259106,8771.23478034701,160.51645097180437,494671.1572667378,573.7470511416852,0.5945868709593085,105977.48689426231,848.3786563636194,1689.8891716566566,24.502283210640883,-24.491761126916685,0.9072139376604265,345109.9575905155,-481.73008501847465,-3054.4396805065066,0.2256619489997168,104.47686686053694,271649.6573526007,15.989158026984128,445.94610544352633,100239.94634637862,230073.28722507675,71373.76939027211,181099.43214414106,150379.40538401282,115176691.02350774
4100,322112.6762376902,483294.81038232433,131595.6510864208,5853.265289597438,0.16229431912794834,8685.68127171318,159.51995529585963,493288.78182696213,582.4632764981078,0.6540023488938851,106584.70300511456,871.102296616495,1715.3914479600194,-502.41134435896595,-6.2609569969907835,0.957138943047423,345109.4649668323,-158.03477192882463,3176.582958309397,0.24366410726275195,107.70564493414108,271648.9900741595,51.59073854207168,-332.01605558752294,100225.43707645132,230073.01711162124,70679.68788730622,181098.30189673463,150330.89256353656,115183125.48231663
4200,322143.20566327305,482969.970230038,132955.41766595762,5861.930660835596,0.1722447233259341,8702.140431990207,165.16348602489566,491956.04334557656,601.3758728927893,0.6839305682885239,106679.20143101641,887.2616588888347,1759.9255012248623,-128.74865915936832,23.338930151821714,1.0022429861564583,345109.289872069,598.1547286695961,-758.0631670001519,0.24944215406654427,111.13541188479982,271646.7275681891,9.3938837151633,-149.29978373341427,100183.37824712465,230072.6547531322,71680.09249548317,181097.6963489855,150294.85761128532,115173695.27403201
4300,321912.26706404955,482742.37924659107,132737.56229951137,5840.158728212746,0.17559655929458662,8732.607564878215,169.57363768651675,495646.53197104397,617.280896254944,0.7127260751295255,107671.42857825624,914.9671225773313,1826.8716907739645,1035.2988792784483,-21.141952222060052,1.0511955065769205,345108.5521690438,636.1086144752562,2308.620920600275,0.2659306652692023,111.90371903847988,271643.1381982343,-15.53358386621512,-351.0100056468837,100144.49481534015,230072.41793126997,71073.11868308237,181096.7793757198,150237.2368204467,115182769.43457222
4400,321733.5121589447,482705.83005751413,132531.05519111172,5813.493409445839,0.18449365585453512,8777.164019372822,174.5440127244993,495461.27368130325,620.867717599397,0.7370967872782254,107505.86530206683,922.6076978286159,1835.0423204836657,1025.5970960948669,11.9777373117325,1.119897104719827,345108.2492443593,-224.7218432123036,-1785.845586077027,0.2747873014930081,115.68743548011764,271641.22158754565,6.156449448471923,-279.8902389486402,100142.10644389954,230072.2303463317,71857.75293217495,181094.97173101016,150223.31426739666,115176282.0189044
4500,321503.77176136983,482511.4238478538,132690.72702755692,5882.152761794584,0.19661797334921388,8767.06586919469,178.54131827085993,493232.1696383462,645.1553617612523,0.7854667461022242,107668.22917799815,952.5297035598811,1929.2611196961257,-368.7415112030165,-19.158336796795115,1.1611662518542016,345107.7426429773,589.4784226751219,110.84802815226237,0.2892378351969243,118.0030901070298,271639.0536777054,2.380139442563581,450.2558472523821,100115.45948053927,230071.8456569344,71803.11777808584,181094.0261227386,150144.62123663866,115174381.77868937
4600,321398.0594227568,482292.1429497379,132183.62586355372,5896.434229134516,0.2059719703779511,8755.513037147426,183.98300491543486,492836.0725009568,662.6108492948175,0.8055223005273687,108366.83240836837,991.3513852398271,1958.4681939943648,217.09725900400747,13.94484743152016,1.2327355445259949,345107.5990713881,116.04375229331465,1443.1923306927076,0.3022089182285945,122.1683009344322,271639.43843536684,0.36893655529231495,244.1122694154678,100095.448445011,230071.5912463118,71380.42318270373,181091.6956593682,150101.4904530872,115179513.6907497
4700,321233.3783789018,481912.06189634616,132275.58117511866,5862.584802569656,0.2114709821108995,8838.092677945539,188.44577129498265,491169.9026090153,669.4710209376232,0.8438305842199949,107312.2803461991,993.78724849798,1984.3678112103053,-408.6813473649698,40.365421099325374,1.2799005068933142,345107.16199846385,-142.33339239568912,-1313.5411714437787,0.3182363431689246,125.47192060872948,271637.4448474825,-26.52919734436,-214.7835319870582,100054.98326346253,230071.43173508596,72362.68190995538,181090.47006870245,150117.34449109324,115177672.05831827
4800,321168.88453409943,481852.6570211434,132406.83690939168,5873.604165821734,0.22132034236728304,8847.066910426624,190.98058847367977,495424.8341061074,689.1968299655583,0.887801991375463,108145.85718042972,1026.8917630443443,2054.822191281748,193.63903256433483,21.123775007688756,1.31767302352979,345106.7550536026,-544.205838569826,-1090.7538081638218,0.3316757283092618,128.9068368034365,271634.87207108014,37.98018191369598,-56.23844298939383,100037.06413234488,230071.07821172886,72207.59833790683,181090.33834032455,150068.52314634877,115180469.9600638
4900,321054.99580849987,481520.43788770074,131976.77094894243,5909.622188432728,0.2283061072113598,8775.42929433558,193.55873350284767,489979.9091184775,701.5923388557842,0.9182566083109229,108099.47203221779,1061.0426287836767,2085.416915417835,597.2209817212878,15.108990298396527,1.3897089704875283,345106.06104641454,433.02017682921115,-1674.9995780389436,0.34810985999668753,127.96750412775744,271634.15695855377,29.32934707895279,-380.99193884014636,100023.13565524283,230070.69837515595,71993.8645027105,181087.905571318,150015.82748264706,115173060.39586759
5000,320857.6913538235,481207.55976906273,132839.01559861918,5887.5327857220955,0.23762929675644148,8898.62948917079,199.21241857209458,494231.6804801785,719.5276528120677,0.9535481384323292,108137.51344905826,1087.3837988513822,2129.9211315198904,472.4137674841289,7.734688974475478,1.4407565508956919,345105.71791737125,-640.916497382766,-605.8036482708966,0.35937364375463465,132.37536885878245,271631.2234258193,10.516318259048413,-53.701778471297885,99992.388687046,230070.36785647826,72308.57321938152,181086.78215180684,149986.7589826633,115180316.33974762
