miliseconds,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_1
1300,326298.4969571232,489611.0192527402,132792.18999598795,5564.634254260711,0.016961127729852532,8369.743873765212,47.47960898336229,506922.423354274,180.3943254044596,0.07186999548701731,101023.98330219516,256.9282969433987,503.2788575922586,-73.16350719541256,20.87098517009423,0.10455404559897934,345116.628697875,-316.3345282109068,-2232.3187533861783,0.021430129298640938,34.773037062806345,271700.5613163912,32.25959277554753,-329.5948600881592,100912.97334633501,230077.68460234118,67035.88366502785,181134.4324011692,151380.02133476824,115184873.41568169
1400,326262.3401172625,489354.5484381819,133472.67073834335,5609.2345457612755,0.019806728790229974,8345.12460020546,54.97019172465002,501879.64395434543,183.76651286457556,0.08540667131155412,100981.38475283157,284.73942681446704,536.1241112821713,328.4401680814981,-17.078173743637766,0.10389765861826483,345116.60337003635,-172.22534241371056,1335.6422495277131,0.027324093951758312,33.92345960053013,271697.48167394975,23.297343708354873,-247.95797153147316,100903.06489907742,230077.51862411492,66855.04458370454,181132.1398607588,151319.90271036688,115184066.41049372
1500,326027.5405316636,489215.4418542466,132567.93977099558,5585.3147934511935,0.022867416889056354,8345.645678358935,57.80447575687437,503629.29603051214,209.09369762455356,0.07713386952472522,100268.39770256769,309.7267990668188,601.484433577621,768.0300095868615,8.617675520250796,0.12282038416396814,345116.20626470476,104.79206075671748,1429.69633648823,0.03369486030064806,36.83739236550366,271697.59088326624,63.69809069035993,-304.841061580395,100846.36957295639,230077.6517745185,66748.88204113847,181131.68409481164,151304.64896318957,115175810.97026026
1600,326033.5298503166,488964.8337750472,133691.8002331132,5605.508495055239,0.024943489040452134,8451.946556641991,62.33065194210737,505980.7061566901,220.50786810665733,0.10392446031565473,101159.16601669086,321.03105623194926,625.6514429310696,737.2150350692635,14.834285087136935,0.12209383789561362,345116.010207101,-551.2017612986626,-1045.9816255284316,0.040201112211784434,42.596671085086484,271693.91544699814,38.96532233371563,-53.66848454756665,100827.67103628728,230077.5209075553,67530.80579406382,181130.47031787978,151266.60778290272,115176847.093988
1700,325864.27939157444,488678.0174247355,133655.06434197223,5586.902614939964,0.0271530527265856,8356.688763434668,66.57510427392731,501649.3076041949,233.59866906286098,0.09399822081697572,101132.18110461641,342.5989862441839,672.1422970835127,971.0631994634149,5.2637221335571205,0.13957081464051518,345115.8481147666,542.7803870667002,1935.5285839968763,0.03484063397008129,43.01216464973816,271691.8508652802,2.5596813230021906,124.83038671044073,100830.43040193994,230077.43204082793,67301.64502121689,181128.7260284759,151210.5762897633,115178373.11878112
1800,325537.6094424233,488566.6110031563,133301.97602170016,5623.3082406199965,0.028276676062841014,8441.390555234455,69.61662522259152,499780.9735337642,242.07474967428456,0.12010527824658432,101815.69635874435,363.57543149963254,731.5013255868339,-18.79216812368267,-9.656090452567948,0.18796845826402342,345115.6978569781,-18.07188020426308,1393.3222169019325,0.047234485874109625,47.819849747896995,271691.17759427417,61.36314959544899,331.7881025409776,100801.58597232691,230077.32291229282,68152.67925162398,181126.97394708535,151158.89372691786,115177260.34063642
1900,325373.48154773796,488100.54163155315,133621.92846165888,5656.029347602176,0.036836143237278254,8450.864291300779,71.46730435761198,501756.9017387668,249.76192556869483,0.1432597176955916,102350.12490889365,379.82252504877346,781.6415979823614,49.57179542530653,37.046046280107554,0.20873873451366057,345115.53091967513,425.7190450605293,-2141.5052918026763,0.05192520770789606,49.82993908221171,271688.2378706834,18.50858012570979,399.9067940659029,100779.19196919302,230077.20426060128,68206.30523048183,181126.21734977886,151162.82812695787,115176723.93137737
2000,325214.9300088942,487815.3701689156,131962.0464456837,5659.474500513488,0.03999702497218879,8449.39148606605,74.54142889703591,505177.95314999117,269.8264619368476,0.14158163579237693,101586.43618619791,426.70785513028613,844.5213955712317,407.1125547712791,5.670150885227203,0.20226226535452987,345115.58933874866,252.24838272711287,-2727.1110160463804,0.059910974409922726,53.15719232996716,271688.5252917161,39.10241762392061,-102.28517264868688,100739.47272838166,230076.9927350847,67632.94816789032,181124.99950843494,151116.93616257448,115182321.77613288
2100,325209.7452898847,487889.4508464246,132576.41178098592,5670.38852384144,0.04286928414293178,8483.54968048684,79.53817100690348,499246.94336138765,281.6576085840112,0.16600191039291715,102331.08894316184,440.9884303134808,827.2264072463666,-333.28850129339503,37.25213625853353,0.22928575250817257,345115.2500704358,-3.9881270488357963,-3431.1385526105632,0.06224808652626948,53.418235448623705,271686.2555381385,10.492332456043247,382.72978993585434,100705.32559823299,230076.9574920944,68366.86755128611,181122.72912539096,151092.87581600214,115184237.56201826
2200,325008.49569485046,487470.9054562757,132447.33367540065,5622.431041659247,0.043435193549301566,8451.76769006649,82.65939393456533,499192.2173987119,304.88316121287676,0.17627841424789428,103063.12473628382,445.5400991240319,881.477723727017,998.5383740318844,18.202838437051746,0.28194999578925584,345115.2447614306,-431.26425452297195,2185.8614352801833,0.07134625211965413,55.0610886615814,271683.62869227625,55.918634429926826,-69.98349598227524,100671.53164534831,230076.8443997292,68380.19762867945,181121.6318715969,151007.75385086314,115175808.3192808
2300,324932.8248009788,487220.02425773774,132413.33407706203,5661.413045401723,0.052865500717705634,8515.488486415035,89.61663609649014,500825.1917639877,327.18338497956273,0.20335975114894125,102784.01825830321,481.37677863111765,916.4766677404955,-669.6059065840561,8.952200488500004,0.29280109565610085,345115.0081947231,-614.7246356245302,3347.6557364728064,0.07766416693641315,60.15304207541419,271682.2545627654,41.21172371775471,156.97742602006133,100661.27249086356,230076.5812642585,68282.48292492783,181120.6395866071,151002.51638218787,115181826.61924806
2400,324790.48964463646,486984.8283095617,131776.1235232174,5671.9817222937645,0.05745819732982676,8516.909839079412,94.18962458732238,502439.1163926257,329.570796609154,0.21224704355742555,102520.52082552148,507.2715633264205,980.1188659438602,760.5895131577412,-18.281515710266447,0.3424142797582932,345114.5335589145,-643.0722035775266,-543.1942211533648,0.07619547705810593,62.802944212233804,271678.50985051057,49.4575080220663,294.2949512699709,100628.48242685315,230076.47618546747,68798.70920341366,181119.12916790604,150967.85511712587,115180633.80472122
2500,324648.7898327316,486984.6701401459,132438.96799133313,5683.530295458306,0.058976339769269664,8484.210975705057,98.39089954358019,501379.0534110366,354.66260909457185,0.23697867591859034,102902.9491891959,506.59998961635756,1002.3407598446512,-144.9334172473077,-18.989702104641392,0.35828496014181377,345114.32793829154,321.53801441067696,2195.223696967611,0.09135054282297018,64.87478448991114,271676.89424290473,-26.062434830240687,60.66815441087777,100606.57201222824,230076.23805648542,68274.41214094099,181119.25731301485,150917.8914314008,115184613.53383154
2600,324344.2837360443,486509.2002313037,132032.9791426717,5708.897499865899,0.06529519414291667,8550.437703306798,103.3333896531303,496770.84273327864,370.62861184214324,0.25807936052069824,103777.60671139514,546.2943078323472,1041.8054198322864,705.2604259203775,-3.9223476992296353,0.35715069682252154,345114.34249592514,108.37702781978291,460.3530244829906,0.1005373217509159,68.9871079131054,271677.22359484795,-22.05678672611849,-60.051165596453004,100574.94269643683,230076.02125352845,68502.60704999295,181116.7594568402,150893.4756048129,115183619.56682229
2700,324234.2395918045,486330.1412331424,131836.77528905348,5725.689031688296,0.070710380185419,8573.516050207905,104.3743835323805,500729.34873325727,382.2158126297344,0.27961311273663386,104284.76144818577,564.1849442248196,1130.6759170264545,850.2170662505653,-3.737415564414971,0.3877950354512185,345113.8604442893,-253.06712841327564,2824.9963504011544,0.10887707555242987,69.03792498314091,271673.73077875725,-16.393335137858045,274.39340164415466,100574.03950130765,230075.90144877916,69441.98732506765,181115.46536323745,150846.90067824378,115178707.65210545
2800,324159.01328814856,486013.54603117885,132791.11957263932,5737.711892150488,0.07589200613533548,8506.418879669496,106.13819158975438,496956.82112674083,394.9325480202,0.28599654301155025,103390.0401959905,591.9390557421407,1186.3716543297824,-581.5187180475434,27.480024721799193,0.4202531176982003,345113.7063239609,212.18335844061875,-1787.600836946996,0.10617577247473978,73.6276762337177,271673.05941002205,-12.944757859520589,343.46165073697955,100521.42246126222,230075.8741016231,69609.01827536125,181115.2647520516,150786.45776910076,115182955.06685318
2900,323898.56340841047,485835.32949163683,133155.56146606157,5744.668587452094,0.07926626740029397,8626.47823062088,110.71113363707542,496975.1099640407,411.7150155022229,0.3113978737265837,104324.648770765,607.3277176728044,1230.2861090328443,61.79600349142967,0.6171816237057328,0.4701042791368414,345113.433870165,396.81197348003093,-2214.184887681849,0.12132115167867016,77.19334337482398,271671.08197434165,50.778925628731955,331.74839498044196,100508.35228523647,230075.69852592118,69039.10319828382,181113.19515276447,150749.18123766326,115176753.94896689
3000,323767.1189692773,485647.1699293438,133382.78435949524,5705.513841908963,0.08682033725522795,8604.363750150196,115.13910195286729,497170.69067624304,422.4026309186149,0.3252993620649727,103521.24353872046,634.0677622021306,1271.8840996718675,-440.9882412064476,-10.76000625332248,0.5089436035049525,345113.05534469464,447.81888741831324,-1227.9814657437214,0.13043509873219647,76.49154525654808,271669.2245079692,37.542450387363616,247.49651504541566,100503.64506600193,230075.34185726015,69419.8462400238,181112.7216732715,150749.2660959619,115183481.03623894
3100,323550.80281300086,485348.1265255759,131897.53832861624,5703.07621788954,0.08998343867595805,8633.919906029336,121.15274619071607,498734.85630958923,433.19028073750457,0.3564253424643035,103803.1378294496,647.6334022081847,1256.7380654612775,1120.2686737621616,2.588260401629507,0.5412389576845718,345112.9098883073,-476.557591834183,134.5387954136139,0.13281334291449376,80.22808609642178,271667.50423936214,39.615919187667046,-25.329823033071467,100449.40842718647,230075.292915531,69953.73700463676,181110.23429189392,150698.03520224124,115176807.96304947
3200,323397.5090854466,485345.33395694726,131642.93108190942,5764.230176662044,0.10048295814246687,8664.91415656268,126.46147205456329,500073.997543927,439.3241952580109,0.3755639884490576,104418.53300349627,667.8034073209318,1303.8114437751992,979.9733862585076,10.732908510312896,0.5836977123809958,345112.417665495,340.6511056254497,-2607.9087357849544,0.14116190946247198,81.57949531333963,271665.8104640509,-9.451223627589988,328.71277067226447,100442.96559361208,230074.96758012494,69895.82548975231,181108.92866035903,150649.9347932917,115177712.36572085
3300,323381.6569361928,484892.5637644107,132876.63562582267,5763.8428930391165,0.10611592841735938,8609.25940610092,128.96882744561248,498207.77958667604,462.72356318846755,0.40188785682771017,104439.184703196,704.3392177650765,1385.9880188013497,569.4789975133003,41.522420513604594,0.6304821386610736,345112.2204248545,635.4430364893788,2673.1281451525715,0.1559256191625404,84.49230186133755,271661.93846196117,14.499688121945312,412.0249312201996,100405.83502002263,230074.9582380466,70416.05718545256,181107.86077160554,150614.4495967848,115183838.64098884
3400,323097.57172460534,484769.8075668849,132888.33208774397,5734.645370242452,0.11199252929045464,8601.83366183141,132.1064713193983,498069.0081492177,467.03254932747,0.42269867998014443,104680.61148022806,707.7327558786867,1426.1236882241942,-501.06507082179934,39.01629737593709,0.6391827471664767,345112.001126663,-452.51271415451146,1825.2069565449415,0.16499747852536156,88.2943488035429,271661.60821870546,65.19977939373796,183.15844393217102,100375.82048887994,230074.59665318602,70463.00408221562,181107.14067628994,150563.47339118485,115176744.88425487
3500,323145.1364790018,484619.83254213363,132451.42594290542,5743.255885523496,0.11335764787465824,8625.77069079214,136.75275348888943,500511.7226288599,482.9609817747992,0.4555774616460712,104772.45010757749,739.8407874596921,1453.938790608479,-624.9142725193387,-1.0081207949131805,0.7078237420549129,345111.76165972603,-504.5976350128926,-2206.6583267208484,0.16981792480293062,91.55350112824644,271657.7658794633,-5.7789050338686465,-254.35397226813527,100360.976757101,230074.47548996547,69806.66799886958,181106.1310810154,150546.22003532568,115179858.17910881
3600,322915.91571093514,484401.8118620495,131531.1293567018,5746.576574057391,0.12287606422570456,8670.716362095478,139.78153188180525,495523.7067351286,496.06222132277173,0.48555049325843397,106146.58941429526,769.7381970611427,1476.395303981167,583.1601697889964,40.521260300165956,0.7522159429211497,345111.2581128342,-458.11145400380997,-1986.4548913756698,0.18205862256027475,94.32932965315531,271656.5609727414,-15.619711610282867,-91.39696933686983,100344.2333636246,230074.1201273035,70834.91094447824,181104.2212456614,150516.95564150217,115183131.7866213
3700,322652.6622966945,484056.5359114178,131936.7900462659,5784.6289732423775,0.1289977853811603,8632.012855338035,144.98321896337845,495944.81177912373,521.6255288781368,0.5212943754860897,105736.05677122397,791.4511168077995,1550.4550651818506,794.0016116197115,-18.43529506178472,0.7989569163289585,345111.0849155531,-330.9978028880128,-1056.8766323891548,0.19818795652458607,97.8647056227624,271654.20424997207,-12.891882380906106,-62.53826989163883,100317.98054714744,230073.87817548323,70459.11199702014,181103.80657249494,150492.08547225414,115178140.60086001
3800,322670.86008175067,483802.3699971261,131806.6161874401,5807.062638985132,0.14028326652485396,8666.456080917758,148.75178890471784,495416.95664468326,535.0939403099594,0.542689677764808,106147.44714302801,819.7294402190197,1560.8713655507295,62.30568622848952,-1.51930445256777,0.8159959620511184,345110.6067783494,-131.66389732476722,964.2916591022911,0.20986148981838793,101.3620788644269,271654.68655146594,31.200046244009144,243.8414779688637,100295.74948249674,230073.85388800787,70264.02193253243,181101.95365781419,150426.3026792483,115182235.34733953
3900,322383.5977481336,483690.5404529498,132220.59864726037,5773.359483190024,0.14824756658325258,8689.016502185488,154.09842386256332,495106.28619705315,552.115290667612,0.573902862392836,106809.40186775458,830.1873038785211,1613.161830809404,-476.7274435867922,-26.585152251489507,0.8873118606324459,345110.346556775,446.68270431403283,2188.4036210908253,0.22182112643206958,102.43546682550374,271650.95368364657,-7.164702050225722,-271.53879144009727,100248.24598884376,230073.3916646856,71144.38157802631,181100.9845385059,150410.60626500053,115184519.46030346
4000,322342.3227915651,483598.13463214814,132062.63366095454,5828.495269049937,0.15095941523817594,8724.649407242196,158.55330027307457,495814.4997627582,562.9671334239949,0.6066361787846698,105733.21371123953,847.5150308679996,1694.5014852954528,-493.52722507402666,10.131025877593045,0.9152820865837271,345109.78054283326,577.3914140451411,1257.3328063048923,0.2288129817411781,106.41043589231379,271648.460222533,14.394704981433932,-291.7048763216716,100252.09894383217,230073.1888760449,70926.19402232756,181099.85905608776,150336.51526604878,115182278.30607606
4100,322172.8051049082,483246.31091322325,131483.42014543936,5795.553765064919,0.16213120885417592,8726.434848062208,160.13852707942743,492179.6837950374,579.5765613687264,0.6372159040708091,107252.61748123412,883.3569449416188,1730.9051939824078,754.1579825034985,-5.476262014213617,0.970358245227566,345109.4952544891,126.8908313629072,-3109.795989552846,0.2383230630928621,107.9464987857297,271648.0784227131,43.44072665319156,-427.6168618617008,100208.05499289207,230073.0712523323,71547.14322657039,181099.46443584276,150329.93907625476,115178819.75266415
4200,322125.821284739,482935.69021454273,131530.632537779,5847.974152740629,0.1672744075708304,8725.942495981699,164.94631006341348,492294.6088610516,599.6879060049234,0.6632003776916411,107313.29591861328,904.5746181936493,1786.421057990273,-693.9109585201691,23.157402795348858,0.9945583970805041,345109.17105053936,-593.0006644786181,-1759.6692894893133,0.25525700639641846,110.05703013108169,271646.6299429117,-39.41730249226599,47.46327815690989,100188.70974241605,230072.64415272867,71542.18852759809,181098.0865042226,150298.08661524838,115183405.60039099
4300,321819.61924405006,482998.70873331133,132907.27755327386,5801.449895199492,0.1772697132756921,8808.433072950083,171.34603676109776,496776.5802251752,614.4466900342078,0.7185456065347694,107705.62334447989,908.3582124896068,1834.2485824655369,616.4014438235421,-16.75468898339059,1.052769439965414,345108.725396782,-240.30668291442672,-1151.9644519480294,0.2684342326318438,113.02872635861672,271644.6778323771,57.85192157431393,441.61925009207044,100158.52121744202,230072.46669011263,71669.11495859682,181095.37169650177,150256.46250969302,115178973.2812946
4400,321668.426812076,482476.1548551716,131487.98159237683,5827.091663065637,0.18896197083964145,8760.120686060354,176.33820825263672,496807.0383689832,616.3968667895955,0.7251995643958142,106863.14448804801,945.6652698151878,1841.1822764403469,-456.48197895778696,-29.042312817495812,1.108072687249141,345108.3642961337,-35.948800820100615,1846.596170298936,0.28364152233162554,115.1975771451606,271641.3313174873,-21.70917931369072,1.3433218623738066,100149.09988193178,230072.25496482704,71822.66088463111,181094.52499405076,150178.55507026793,115182097.95944366
4500,321605.05073945376,482421.50851864525,132902.90822293577,5821.642420653756,0.19127148704738461,8805.26659532348,179.92693469082886,490350.30772141425,643.8292704035254,0.7840408786346994,107515.94932882758,974.7537487514302,1872.2506008866274,-550.0411388909577,-25.424365586867978,1.1669892743689751,345107.9589116239,57.49089184233996,3585.1143140102204,0.2903338523083381,118.18787344568736,271639.9202470356,51.33776775100547,-141.33568726540636,100111.04614554661,230071.9357174411,72156.6838891273,181093.61888369432,150140.19831080467,115173498.72818315
4600,321462.65862369066,482072.24744818284,131683.22182024195,5827.597497201345,0.20091621138558807,8790.837427478984,180.8361337804305,490078.4299725595,658.4046977977359,0.8204747392827421,108399.82595948903,989.5886172417086,1968.295346007293,-280.26605499745403,20.440125539053867,1.1989424583732509,345107.54086679366,590.9819153309976,-125.68639985268287,0.31013503669243225,121.03923350309934,271637.74432247475,25.24863668434374,399.79132247661084,100102.0129118216,230071.55099945684,71565.11352745348,181092.751849967,150135.39898448728,115174892.38113153
4700,321269.37431635574,482070.28176652873,131647.89895314773,5887.93046178114,0.21538129906221856,8821.380630144859,185.82745413268353,489915.709138429,665.3196961930366,0.8491649344429255,107788.5036308846,1014.5822190512087,1967.4624164998306,-653.7332549860948,24.59897365317046,1.255156445855436,345107.1640536084,5.887180813867977,-1292.6649052317835,0.3203834438656581,124.66761106057598,271636.4866033227,9.955667713479935,-425.8074958535485,100046.42130540249,230071.31759325028,72211.92459404275,181091.0490960791,150082.02783251464,115180183.11533384
4800,321288.07250671403,481782.3071908887,132801.28980059444,5907.754550841392,0.22214504082496714,8761.032686184231,188.62010285393822,494971.226689373,695.4675346281448,0.8870360764426535,108814.90405186961,1023.6717006402574,2034.4949996589526,-188.75413849075974,-3.1788163210534135,1.3371799482834659,345106.67228578374,-408.5288576923582,3548.2453083661408,0.3362565258869042,127.3240655344801,271635.482614875,50.70424889265212,-391.83808978168076,100034.16524303771,230071.01137128565,72522.533620681,181089.5658037067,150028.7693372398,115174112.31764582
4900,321086.5964497523,481557.1408498215,131313.82051181674,5863.702014903695,0.22864129256853308,8876.47635232591,194.46268506681184,492625.34235048725,705.7732973579981,0.9329472620116244,108813.46568423136,1061.9401857173923,2062.6366020430046,-320.3130947543059,-28.505284846904136,1.3736661974885098,345106.10672790837,435.4820667367368,1342.8324815467265,0.35009177751952864,129.82195404615717,271634.0779690563,5.6412139387903535,-245.9329296107828,99997.93046048668,230070.78344166718,71850.16200182008,181088.35777267578,149997.96923363875,115179953.82335095
5000,320787.08128968143,481343.637705379,132070.49401706917,5897.696003978597,0.24205757523900104,8854.352682112487,196.49300923633348,494770.06646175595,723.9860984286497,0.9515934007855017,108183.57110120868,1072.363328007057,2151.8723809771727,991.2503661479253,44.00398452536748,1.4607260432055529,345105.7486016135,172.42852052776553,2625.17838621848,0.3592058172349689,131.56515806916434,271630.9238877496,32.83969646311499,-106.53303336158986,99977.16836755976,230070.3777797013,72688.31449758746,181086.72386758184,149991.26311889957,115181970.18427987
