milliseconds,T,E,I
0,1.008168150366385,1.0001501586779737,0.9879395302520604
100,1.0566213354097411,0.9995607632878101,0.3776001363249941
200,1.0147408220524972,0.998622271174404,0.13475956535300065
300,1.07513335246702,0.9977189079388631,0.042101640569736136
400,1.1151932708897714,0.9961941087134626,0.023819417295235137
500,1.1138483932900305,0.9951798122860765,-0.0006335546681330512
600,1.089603503329696,0.994626720382919,-0.009954095988071497
700,1.1271164644607032,0.9945315078701681,0.009783472179545678
800,1.1724227873461084,0.9932855729981895,-0.003290056552303191
900,1.1731560972131605,0.993105470129811,0.014896330278088295
1000,1.2317158811154112,0.9919052307269021,0.0015034654305570215
1100,1.2127916636307403,0.9909009542417726,-0.004336688804569903
1200,1.2080433414402267,0.9912708939981763,-0.01163545498501501
1300,1.2810255291684778,0.9903645080698558,-0.007125219130698898
1400,1.3159233912607107,0.9906519675779745,0.012775476594399059
1500,1.2793987420072321,0.989502811077455,-0.009377785673013377
1600,1.3262597903858473,0.9899802030471945,-0.011872198650153487
1700,1.374094750721562,0.9889983612021678,-0.01334145181365957
1800,1.3549611120582408,0.9882571371888291,0.011380488611319609
1900,1.4069863697362481,0.9886109406774296,-0.0092050160234195
2000,1.4390470666649242,0.9886157489813958,0.00814273457593127
2100,1.4775918793640466,0.9887929375985517,0.011594687807823014
2200,1.507064491968657,0.9881078262401722,-0.005895062242161494
2300,1.5448737552697942,0.9885915363390774,-0.00951150604528303
2400,1.5040766860075716,0.9887863669046566,0.01027260296546706
2500,1.5666676521947847,0.9884841584200272,-0.004403991794447656
2600,1.5570248873787353,0.9890215550072544,-0.013489882281888544
2700,1.6687935455488438,0.9889801905576617,-0.005158185530139874
2800,1.631944106002602,0.9899106149486877,-0.012298494651947378
2900,1.67600426311461,0.9900104310286391,0.011983110106966937
3000,1.690317727065286,0.9902070773658536,0.012547301800574522
3100,1.7209563822682794,0.990807178498656,-0.001548987897914421
3200,1.7777631923747355,0.9918622029323128,-0.013843237550717005
3300,1.8255208479887077,0.9922426177671133,0.008354078292995231
3400,1.8761116202136914,0.9931266798900777,-0.011082991930415599
3500,1.838633018332395,0.9927563555385982,0.0022125447576676798
3600,1.9134899218003447,0.9946736404091091,-0.005653410970038803
3700,1.945478236570366,0.9956047637728825,0.002772316373874206
3800,1.9676904433684483,0.9956613015785662,-0.009173354854928104
3900,1.9771233670556623,0.997409981230062,0.007187451229739002
4000,2.0487799057519154,0.9974883191009749,0.01039651783119985
4100,2.059880911951162,0.9991234621171778,-0.0016718284004460207
4200,2.1365750063407765,1.0005484828417328,0.010439655802757308
4300,2.209882409249466,1.0012696208694076,0.012996027388049778
4400,2.237574690058258,1.0035518934823797,0.00811535570154656
4500,2.2745947185749746,1.004371435737608,-0.009243701872285024
4600,2.2514477526094194,1.0058796515105304,-0.005177071140532013
4700,2.36660907616818,1.0079713696156036,0.0002357864199758463
4800,2.361487209968118,1.009859216464422,-0.004255791061045714
4900,2.386738023859601,1.0107063148295283,0.0003591814082924965
5000,2.4587045006213706,1.0126535237372303,0.004795026918319629
