milliseconds,MDM2cyt,MDM2nuc,p53_inact,p53_act
0,0.21039255076373817,0.5503485357378468,0.1901361073486175,0.009934161296423575
100,0.2075744976003162,0.5500279487051615,0.19080253011220585,0.010656448637031846
200,0.2065577686946995,0.5495298302709245,0.1915813495761406,0.011214664307959615
300,0.20481585045457537,0.5504140992595375,0.19238612572830904,0.011665954111229428
400,0.20282324700100082,0.5502343272802022,0.1929551847222264,0.011957610965333071
500,0.2021227452751593,0.5497467159463584,0.19286609655462192,0.012229671727721877
600,0.2001709130923223,0.5499520362985226,0.19337900774368827,0.012500457018886748
700,0.19997173659570494,0.5489412817045706,0.19403625655159473,0.012619531176604113
800,0.19810750086465842,0.5485309892162551,0.19423826907400998,0.012722305479839928
900,0.19810952527197076,0.5485305520206035,0.1945791832278062,0.012735892495506964
1000,0.19676833644081967,0.548196594810713,0.19454948684799903,0.012926544041467796
1100,0.19624787089185186,0.5477686365086479,0.19454647711544293,0.012941304459670367
1200,0.19542569948802999,0.5471304387102646,0.1947170173263598,0.013056323540433226
1300,0.19462723827824222,0.5474787832699239,0.19511976751933044,0.013041023806271144
1400,0.1945269281192523,0.547147540922359,0.19511883228877794,0.013079445124111806
1500,0.19413370673776392,0.5460891134157426,0.19578817354147265,0.01314869889212372
1600,0.1942616084691708,0.5455606018632104,0.19559919643348814,0.013282575592500298
1700,0.19346701468083694,0.545843020920338,0.19579357937090508,0.01320006946893841
1800,0.19292037655263683,0.5448438741534444,0.1959332585871492,0.013212050290459285
1900,0.19228602075490606,0.5450247722920639,0.19623657820561738,0.01323679584652312
2000,0.19222948972875148,0.5445553654711067,0.1966446181238361,0.013359859401385558
2100,0.19190878366168146,0.5434469816863012,0.19680399518316458,0.013404777418201633
2200,0.19217268399374582,0.5428948911894669,0.19731913749069482,0.013490884112651223
2300,0.19231830973856998,0.5429221881534818,0.19763106654700385,0.013382494365663434
2400,0.1913123723279452,0.5423082687015436,0.19782040156841227,0.013431381233441394
2500,0.19122920028061688,0.5419238760351014,0.1974796854823518,0.013525650408855944
2600,0.1909127024639904,0.5415587196790503,0.1977418879885146,0.013462603809816684
2700,0.1909558537468926,0.5415983199063752,0.19851684492062724,0.013554555591940945
2800,0.190714219128952,0.5400008719611515,0.1981484320204101,0.013678681499523858
2900,0.1904816696168325,0.5402947289840353,0.1987211990397997,0.013599838030260235
3000,0.19135208927066424,0.5395381889746647,0.19864781188521743,0.013573787393963112
3100,0.19093325797491723,0.539432661392026,0.1987726187020029,0.013744836575380193
3200,0.1903564410570181,0.5390962925170898,0.19928960820866254,0.013750075884147478
3300,0.19105929623640683,0.5383507589713327,0.19970399889317306,0.013832786517069416
3400,0.1909426543442791,0.5374096115720508,0.20000841794375232,0.013779359860982601
3500,0.1908497934776461,0.5367835402294644,0.20003052969344653,0.013762006355882653
3600,0.19022540136845817,0.5369979286752737,0.2000527573107199,0.013773890056812945
3700,0.19040410945524225,0.5366408235896176,0.20021803381460906,0.013922972108625397
3800,0.1898644818660378,0.536092494377911,0.20081461539022954,0.013914431155477967
3900,0.18994953143282398,0.5350715042774459,0.2009952487532606,0.013915522197795958
4000,0.19046575923645817,0.5352812972991992,0.20138003118502504,0.01398002307209137
4100,0.18972346175927712,0.5344709302924385,0.20170605971817196,0.013965773279795623
4200,0.1899439018524307,0.5340895171329337,0.20189646890038357,0.01413475846865662
4300,0.18972840402950256,0.5338114130556485,0.20176926909303394,0.014070316693822351
4400,0.19038131145025497,0.5338836335967221,0.2019882054872637,0.014126897029686617
4500,0.19014105591325636,0.5336980007142109,0.20248329642767804,0.014165736137847136
4600,0.18969773026419845,0.5321935872520696,0.20237775412300682,0.01416753237784565
4700,0.1895834976278051,0.5323242297601067,0.20289791214405298,0.014134923570603983
4800,0.1897014821949399,0.5314389052337785,0.2027347050688997,0.014226460917323233
4900,0.19007410546810802,0.5319116736418165,0.20322888279663415,0.01435153297228617
5000,0.18940361024743066,0.5316885020839636,0.20341077889042392,0.014261150887406036
