milliseconds,MDM2cyt,MDM2nuc,p53_inact,p53_act
0,0.21031621651016305,0.550615370740852,0.1896855956975146,0.010027625397092947
100,0.20765579959586047,0.5495236688928309,0.19079845702596895,0.010646123462612102
200,0.20619290314218156,0.5504718895879745,0.19177237347129308,0.01118697993623598
300,0.20461714781711168,0.5500358458485703,0.19207461749267882,0.011652948834309961
400,0.20321182179087022,0.5496972365073749,0.19263326850362855,0.011930620271983015
500,0.2012982351254859,0.5501545451462868,0.1934041674626622,0.012167084628475995
600,0.20015948584859364,0.5502564514634556,0.19344136616320962,0.012365163376786373
700,0.19993129669918397,0.5489550084282415,0.19362719023078923,0.012570282706373958
800,0.19852074662965827,0.5496477868943772,0.19378310921808364,0.012785261255940558
900,0.19800465275508414,0.5492563572491918,0.1941396230337072,0.012758069979335823
1000,0.19695388301957042,0.5486451880237893,0.1946101784950293,0.012969403484245101
1100,0.1963455345178431,0.5475146163059704,0.19444295574183687,0.013041094578436588
1200,0.19550952575326205,0.5472597180689356,0.19500128033229872,0.013007000993439207
1300,0.19523646403350423,0.5474526222906619,0.1951188036652183,0.012998261691873788
1400,0.19473510592988325,0.5465922009724551,0.19516486603998978,0.013060648562447588
1500,0.19423615976452846,0.5467422420769876,0.19592825292852592,0.013218251358337147
1600,0.19350826657720788,0.5466605619782761,0.19558960726391608,0.013148572558352462
1700,0.19374870510021266,0.5450810031054211,0.1959410348833901,0.013302098381254736
1800,0.1926618807554236,0.5448728563226585,0.19608003480631844,0.013214912867817646
1900,0.1925119084911338,0.5452039930410142,0.19649979097939596,0.013317328354278483
2000,0.19226458321884388,0.5440958588648874,0.19652650000820962,0.013268897199796665
2100,0.19188055189078723,0.5432635918142307,0.1965430306242765,0.013389090004949112
2200,0.19241733743531056,0.5432021599962733,0.1969803680276176,0.013345908300639843
2300,0.19152227385179826,0.5424478763996132,0.19758549813586962,0.01346630844308189
2400,0.1920488147679112,0.5423796215847334,0.1974544820381949,0.013398713674684235
2500,0.19125556234506128,0.5424547257861022,0.19743966374714356,0.013427663137321471
2600,0.19096232573783065,0.5409925734221461,0.19779792072523947,0.013483145905932796
2700,0.19091911672902134,0.5406544848006682,0.19788369556141805,0.013570181185025182
2800,0.19105889883984636,0.5399837636213898,0.19845694834048494,0.013631612897970383
2900,0.19109636479419573,0.5405613846638605,0.19894365784835494,0.013632263653090126
3000,0.190832048673196,0.5389941990256498,0.1990656228109016,0.013699064640471157
3100,0.19069522173854522,0.5396000740884028,0.19926103630783712,0.013625769305895452
3200,0.19103938804416656,0.5386584764821875,0.1996671853295168,0.013653013616619738
3300,0.19019736577392082,0.5386821666253747,0.19973818807322816,0.013807105814145057
3400,0.19010102239405374,0.5374022219994773,0.1999045949169998,0.013746341259322097
3500,0.1906284386707351,0.5372515689519609,0.20022580436395834,0.013783896305003769
3600,0.190064835965193,0.5366950337374299,0.2000553808277162,0.013939596116254692
3700,0.18999140491582167,0.536543157037741,0.20019855733443628,0.0138730198359215
3800,0.18993786225505804,0.536312703565627,0.20071780672991832,0.013900829437787636
3900,0.19069645580579164,0.5352152675883227,0.2008165735930592,0.013911862030751681
4000,0.19008076131633386,0.5357069634397071,0.20118023643455019,0.014037047862006553
4100,0.18996482418600896,0.5348882397496003,0.2014867107196542,0.014006079539901227
4200,0.19023277870519997,0.5346801171082094,0.2013553648528193,0.014059914896043505
4300,0.1905004982598476,0.5343975527976698,0.2021195785812996,0.014041955994761277
4400,0.18972116323010751,0.5330622747363212,0.20187904853536823,0.014120171061157257
4500,0.18983859863933694,0.5326268820150161,0.20256885441520553,0.014076699396299734
4600,0.19008255814431307,0.5332366598611551,0.20220995556878466,0.01422720326051292
4700,0.1900170002541615,0.5321316781993423,0.2024743594840332,0.014259228939956063
4800,0.19034440229227823,0.5318694869619865,0.2030044377676594,0.014288922161304009
4900,0.18949720382065344,0.5318131847935921,0.20285307931010144,0.014358422782148621
5000,0.19012601132814366,0.5316688396671911,0.20349246345898572,0.01434519964510824
