milliseconds,MDM2cyt,MDM2nuc,p53_inact,p53_act
0,0.21024100583724692,0.5504201221203521,0.1899812893648917,0.010020676007027982
100,0.20793854476173548,0.5506681429804675,0.19058473159682757,0.01067466885985369
200,0.2058670733695459,0.549632721098891,0.19155313766703547,0.011197261301990192
300,0.2041703132142717,0.549671975923654,0.19233163091088296,0.011684864848699218
400,0.20286644600337353,0.5500794120677693,0.19306766048839383,0.011973408970673692
500,0.20147054343645887,0.5498179007054517,0.19329116131671817,0.01220899948317477
600,0.2001170991792835,0.550228240150744,0.19377484176968868,0.01241248177552532
700,0.199519986833513,0.5494561874496245,0.19410984600668085,0.012523690599981124
800,0.19865838465839483,0.5490848351761513,0.1940768351794161,0.012783215841223756
900,0.19812897859432896,0.5487648160744732,0.19419338399262612,0.012864284170160117
1000,0.19682806920662707,0.5484072217972635,0.19449204500264347,0.012970309497708289
1100,0.19645257662246826,0.5479480106864743,0.19502598062395382,0.01297638730429861
1200,0.19516955195396143,0.5479899083313741,0.19524699262602488,0.01308288857757241
1300,0.19491445101159274,0.5473526982781055,0.19502595732399805,0.013028311110319138
1400,0.19440970114664755,0.5463899419745464,0.19510793604398194,0.013116102883247367
1500,0.19422222775761552,0.5459429871847946,0.19530881151496857,0.013134414020601762
1600,0.1933829152226167,0.5465134393113488,0.19602226558876396,0.013143923971961036
1700,0.1937388681083386,0.5452156493679872,0.19619782933227203,0.01316136545178253
1800,0.19335235959555283,0.5446863782768928,0.19591569719447569,0.013243879479944412
1900,0.19234180098082923,0.5444924986803591,0.19662760009851457,0.01326296200348053
2000,0.19301967771356404,0.5442264960426039,0.1964538395057642,0.013311734540083253
2100,0.19232541163801015,0.5442076772462371,0.19655164683344156,0.013312984096163298
2200,0.19231447822835024,0.5427724478062222,0.19724359005596248,0.013356608764589455
2300,0.19234073815930883,0.5429864220943281,0.19747404530942878,0.01347410521493864
2400,0.19128550296611543,0.5417800786858635,0.1973494670337193,0.01341491464976203
2500,0.19153808738929448,0.5422591059823565,0.19796363674281856,0.013493562439644925
2600,0.19106165902801214,0.5417032920590437,0.1978722431458361,0.013483578498074114
2700,0.19120022498408523,0.540400246027543,0.19832505087043598,0.013548669450174309
2800,0.19088583545382953,0.540563366630094,0.19837343610972552,0.013684521988837359
2900,0.19124100300218005,0.540583434337398,0.1989941655131624,0.01366172936095119
3000,0.1913354844460495,0.5392838184186867,0.198715128859338,0.013735288294018027
3100,0.1903388731510895,0.5388069644464295,0.19891717619268656,0.013753275749981303
3200,0.19062339535157752,0.5382259792846154,0.19964475744127927,0.01366096548724763
3300,0.19083679335231296,0.5381176818088466,0.19939053212936017,0.013817027810279834
3400,0.19047667894478182,0.5373830503469954,0.19951861130280701,0.01384692717709811
3500,0.1903846476398414,0.5375112021586875,0.200306813296202,0.013848448778502425
3600,0.19060489126446914,0.5371962907264586,0.20052902660787267,0.013811412088427207
3700,0.18988728204245656,0.5367993139501194,0.20074434683205147,0.013847279444487891
3800,0.19029033250797747,0.5361249859040426,0.20086145547480264,0.013882579209685065
3900,0.19048990490991427,0.5352609403180448,0.2007320005802089,0.014003868202675622
4000,0.19042427675706242,0.5357359404144372,0.2009134586416841,0.01391276341908902
4100,0.19061716160608128,0.5345798817508309,0.201368735724771,0.0140040744565484
4200,0.1902141490126278,0.534461046477505,0.20131943538737393,0.014070171134321824
4300,0.18982047296193355,0.5334721256184264,0.2018722406227113,0.014131902740056747
4400,0.19030801080103632,0.5339648774989249,0.2020063087409892,0.014135779543087555
4500,0.190182718567603,0.5327440312618744,0.20219536194782467,0.014167886340892657
4600,0.19007987327370138,0.5331341316733909,0.202684617187707,0.01411655296913551
4700,0.18958485614730503,0.5319494021041311,0.20234366672231258,0.014294696710078443
4800,0.1894376845805592,0.531801275412708,0.2026592199990066,0.014198551998429803
4900,0.19009643947097732,0.5314087537482597,0.20326678819874566,0.01428954325215912
5000,0.18989253395198744,0.5317493878606857,0.2033483768798629,0.014381464254284668
