milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
2200,0.9902049670195228,0.03124678245278264,4.3453499685657196e-05,0.5608737347016782,0.25,0.2482285415578353,0.08187439308660083,0.48208258557253414,0.9901943194068995,8.653187605472978e-06,0.9364938136313352,0.00386108238036686,0.02731368774024095
2300,0.9895947777884936,0.032586918630914015,4.325252025159861e-05,0.5575081711844901,0.25,0.24820533575989123,0.08250324638490417,0.48222512581938326,0.9902030475449416,8.668776997890349e-06,0.9364207915442886,0.003863018638672024,0.02733299270774976
2400,0.9889604477859241,0.033920360567667264,4.306125581207551e-05,0.55403296087624,0.25,0.24818101124633157,0.08311593471854417,0.4823621623275723,0.9902117718030747,8.683262858753103e-06,0.9363530705687291,0.0038651141847745782,0.027346720916189695
2500,0.9883022292342205,0.03524714176436979,4.287916755426128e-05,0.5504519506518608,0.25,0.24815552775758892,0.08371306278853548,0.4824940219319723,0.9902204919500142,8.696861850636896e-06,0.9362897401929797,0.003867366877201829,0.027355563730718045
2600,0.9876203745352726,0.0365672955400704,4.270575754019514e-05,0.5467690106727784,0.25,0.2481288416311407,0.08429519650272983,0.4826210071363617,0.9902292077685249,8.70977197371219e-06,0.936230019741028,0.003869775753396994,0.027360142436862557
2700,0.9869151362108233,0.03788085503805635,4.2540571659021345e-05,0.5429880282415804,0.25,0.24810090662957013,0.0848628688132863,0.4827433930155157,0.9902379190538313,8.722175289225508e-06,0.9361732362307186,0.003872340838386492,0.02736101711474519
2800,0.9861867668500096,0.03918785322085261,4.238319302060247e-05,0.539112902565934,0.25,0.24807167330554802,0.08541657339239889,0.48286143236357476,0.9902466256129115,8.734240275786312e-06,0.9361188114587664,0.003875063237379642,0.02735869105125002
2900,0.9854355190506536,0.0404883229012105,4.2233234896876134e-05,0.535147537870389,0.25,0.24804108894427918,0.08595677169201364,0.48297535941740205,0.9902553272616487,8.746125570199889e-06,0.9360662342760523,0.003877944920207824,0.027353625172821753
3000,0.9846616453911492,0.041782296719045466,4.20903437863501e-05,0.531095841134681,0.25,0.2480090969852584,0.08648388685689413,0.4830853881612687,0.9902640238257154,8.757979138394815e-06,0.936015064889777,0.003880988812998516,0.02734623416549964
3100,0.9838653983756694,0.0430698071426934,4.1954197106343425e-05,0.5269617164218721,0.25,0.24797563676781617,0.08699830281767088,0.4831917137325803,0.9902727151396001,8.76993979169729e-06,0.9359649232919657,0.003884198741621957,0.027336891690407712
3200,0.9830470303886626,0.0443508864754908,4.182450054110105e-05,0.522749060029869,0.25,0.2479406435218584,0.08750036486629843,0.48329451397783196,0.9902814010455274,8.782138653575493e-06,0.93591547912484,0.003887579355160507,0.027325935752718133
3300,0.9822067936469602,0.04562556685262298,4.170098666841169e-05,0.5184617557030367,0.25,0.24790404784550962,0.08799037745405085,0.48339395035740734,0.9902900813929377,8.794700130725777e-06,0.9358664462733565,0.003891136141284895,0.027313671304916007
3400,0.9813449400897535,0.046893880193666936,4.158341829107751e-05,0.5141036647854803,0.25,0.24786577385648328,0.08846858943494854,0.48349016600320016,0.9902987560396241,8.80774142640071e-06,0.9358175871583204,0.0038948756720650858,0.027300365328443692
3500,0.9804617216206634,0.04815585840810079,4.147156296558525e-05,0.5096786453146378,0.25,0.24782574544878352,0.08893524915310964,0.48358330091584856,0.9903074248434504,8.821379947473326e-06,0.9357686644218373,0.0038988045482892253,0.027286284271037277
3600,0.9795573896246521,0.04941153308415797,4.136524802720761e-05,0.5051905114351736,0.25,0.24778387718646244,0.08939053136817464,0.4836734577410163,0.9903160876732251,8.835724890952188e-06,0.9357195031175168,0.0039029308849688558,0.027271643910393564
3700,0.9786321954234076,0.050660935799393805,4.1264285017820655e-05,0.5006430713728175,0.25,0.24774008004289583,0.08983459453808944,0.4837607502831041,0.9903247443976472,8.850886461528143e-06,0.9356699263204146,0.003907263146875124,0.027256660740952503
3800,0.9776863897421452,0.05190409783908896,4.1168502807431476e-05,0.49604008127042637,0.25,0.24769424927166378,0.09026750091623542,0.4838452842254017,0.9903333948939989,8.866970766462912e-06,0.9356198025936519,0.003911811820880986,0.02724151181849604
3900,0.9767202230571448,0.053141050398924985,4.107777598154565e-05,0.4913852751943085,0.25,0.2476462780812097,0.09068931010760355,0.48392713294213063,0.9903420390411692,8.884084927369992e-06,0.9355690097080972,0.0039165878002822355,0.027226365531759573
4000,0.9757339453034541,0.05437182446829821,4.099201963052502e-05,0.48668233907661973,0.25,0.24759604866829832,0.09110003076610657,0.484006342624818,0.9903506767224621,8.902336936088261e-06,0.9355174479560833,0.003921603433239691,0.027211368752523623
4100,0.9747278059761091,0.055596450900353735,4.0911124624355305e-05,0.4819349194692587,0.25,0.24754344292378186,0.09149959609237306,0.48408298249464965,0.990359307823072,8.921832037202899e-06,0.9354650277007438,0.003926871252488838,0.02719665778303162
4200,0.9737020540863873,0.056814960380287154,4.0835003350179154e-05,0.4771466197491975,0.25,0.24748833653578228,0.09188788732945807,0.48415710924266314,0.9903679322312197,8.942675497532227e-06,0.9354116748810951,0.003932404680572991,0.02718235342625832
4300,0.9726569380269406,0.05802738345275736,4.0763630217347454e-05,0.4723209887373454,0.25,0.24743059304740037,0.09226477672507989,0.4842287302835599,0.9903765498347652,8.964975870566604e-06,0.9353573189891168,0.003938218253667224,0.027168571866841008
4400,0.9715927057343293,0.05923375049840461,4.0696981704278116e-05,0.46746153455839096,0.25,0.24737006988983254,0.09263006994222389,0.48429785657591823,0.990385160524791,8.988841639773934e-06,0.9353019058216067,0.003944327419696578,0.027155413325786516
4500,0.9705096044038584,0.06043409175015529,4.063499899059873e-05,0.46257170042800727,0.25,0.24730658717451168,0.0929834642452285,0.48436453351610087,0.990393764191308,9.014400130443531e-06,0.9352453823536578,0.003950751551891187,0.027142975406469403
4600,0.9694078807281162,0.06162843728516057,4.0577678850705014e-05,0.4576548851264043,0.25,0.24723996263131914,0.09332463688932716,0.48442876397686485,0.9904023607262766,9.041777243899608e-06,0.935187707936584,0.003957510501126244,0.02713134342757311
4700,0.9682877805839357,0.06281681702800569,4.0525096559650435e-05,0.45271441811940477,0.25,0.24716997993127882,0.09365322990648071,0.48449048994013777,0.9904109500194738,9.071120529583283e-06,0.9351288445241966,0.003964628389298324,0.02712060063883838
4800,0.9671495492674677,0.06399926074886972,4.047728745540954e-05,0.4477535777062526,0.25,0.24709642039827706,0.09396878206236182,0.48454969223477085,0.9904195319618654,9.102576496792837e-06,0.9350687626845482,0.003972129638871562,0.027110820805228416
4900,0.965993431233379,0.06517579806160176,4.043425090325438e-05,0.4427755714369858,0.25,0.24701906962411888,0.09427069540408142,0.484606389284061,0.9904281064422651,9.136294560664451e-06,0.9350074354911404,0.003980038936827528,0.02710207521618023
5000,0.9648196702441,0.06634645843004935,4.03960903037973e-05,0.43778354829705013,0.25,0.24693770469147758,0.09455839047737241,0.48466051414186223,0.9904366733484834,9.172426699824391e-06,0.9349448420738147,0.0039883817246735365,0.027094429747027787
