miliseconds,pc3,c3,iap,survivin,cascade,iapc3,iapsmac,sursmac,smacmit,smac
0,0.1,0.7093751080034754,0.3004490268002416,0.0,0.0,0.44855783301000074,0.004847977732653794,0.0,9.99999999999994,0.0076817744618671415
100,0.1,0.7324569561956722,0.322767705512883,0.0,0.0,0.42863871551622257,0.004605057086704755,0.0,9.99999999999994,0.007929728833949943
200,0.1,0.7501812681876019,0.33879795050286216,0.0,0.0,0.41069188862502715,0.004412303126463991,0.0,9.99999999999994,0.008114556047205512
300,0.1,0.7649447885356784,0.3529978936333962,0.0,0.0,0.39554173849257435,0.004273520343700855,0.0,9.99999999999994,0.00825568820337321
400,0.1,0.7774869024582025,0.3650234825206363,0.0,0.0,0.38445019354616256,0.004134478911905914,0.0,9.99999999999994,0.008376496206529156
500,0.1,0.7871196247576273,0.3751197045750283,0.0,0.0,0.3761286625280019,0.00404385244768652,0.0,9.99999999999994,0.008459963174224604
600,0.1,0.7963922991397779,0.38234292450382046,0.0,0.0,0.3686926101086627,0.003959457042446325,0.0,9.99999999999994,0.00855944838595655
700,0.1,0.8031262556022296,0.3877465721084287,0.0,0.0,0.3619501173980147,0.0039016649245568412,0.0,9.99999999999994,0.008616893550771774
800,0.1,0.8076596672237303,0.3926184707714955,0.0,0.0,0.35860940204293923,0.003844219586368245,0.0,9.99999999999994,0.008655360507714262
900,0.1,0.8133702956797421,0.3975407416544515,0.0,0.0,0.3543900026182067,0.0037891575799152972,0.0,9.99999999999994,0.008699784139170127
1000,0.1,0.8162017958608996,0.3999288466419922,0.0,0.0,0.35188275121457163,0.0037715265327252683,0.0,9.99999999999994,0.008721896469465418
1100,0.1,0.8188118096732547,0.4027420462026824,0.0,0.0,0.34877883534137893,0.003742254629409916,0.0,9.99999999999994,0.008741621233537096
1200,0.1,0.8232977107439301,0.4036153323273639,0.0,0.0,0.34851331663511553,0.0037167316472122404,0.0,9.99999999999994,0.008780200851317048
1300,0.1,0.8256514623107969,0.40522709513952454,0.0,0.0,0.3453168576687287,0.003700794697620523,0.0,9.99999999999994,0.008785167595623127
1400,0.1,0.8274084320066756,0.4069262644847186,0.0,0.0,0.34483583480561075,0.0036813232331510647,0.0,9.99999999999994,0.008802284749938532
1500,0.1,0.8279013115284269,0.40727350920180416,0.0,0.0,0.3452600881002251,0.003662628753498886,0.0,9.99999999999994,0.008798935868514038
1600,0.1,0.8299952899490655,0.4089551123423354,0.0,0.0,0.34429515912886793,0.0036596897616213344,0.0,9.99999999999994,0.008806350001510949
1700,0.1,0.8309635332579763,0.4092062314961848,0.0,0.0,0.3430124545202314,0.0036327352169532134,0.0,9.99999999999994,0.008816098789232882
1800,0.1,0.8312862344827404,0.40863441362706865,0.0,0.0,0.34376385048881153,0.0036414628788322845,0.0,9.99999999999994,0.00881532718843784
1900,0.1,0.8341775256472534,0.40861445428656007,0.0,0.0,0.34216715420649196,0.003638397997247142,0.0,9.99999999999994,0.008827533596112517
2000,0.1,0.8358345760210761,0.4085863083061485,0.0,0.0,0.34279721888147585,0.00363401270246306,0.0,9.99999999999994,0.008823869166863547
2100,0.1,0.8344504184194581,0.40854247581133774,0.0,0.0,0.34352954297099186,0.0036099287233676168,0.0,9.99999999999994,0.008814115341320436
2200,0.1,0.8367306505254231,0.409546031424256,0.0,0.0,0.341588104926812,0.0036111212880560566,0.0,9.99999999999994,0.008833358927612346
2300,0.1,0.8361067799973171,0.4098223459843661,0.0,0.0,0.34137909490661755,0.0036096409523900786,0.0,9.99999999999994,0.008820009764191032
