miliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
0,3.9910489792563175,-0.0021835485616713023,-0.0003355892079828462,0.0024850520598800486,-0.0074463199472703506,0.0,26.724845507416063,4.1854004531103414e-05,79.26451737926628,-0.3985727749329304,-0.01870444578732235,-0.20473830699370427,0.005889611485982024,0.0009334783386441567,9.976587415479589e-05,1.0313121635455466e-05,1.6712126656643985e-09,-2.683221015990719e-09,-9.255039108048133e-07,6.625052057294623e-07,-2.0975590361204823e-07,-1.3092441273378305e-07,-3.8685628019650066e-08,1.1213402360339643e-08,4.145297667691388e-06,1.24997e-07
100,3.933819562215362,0.0314589205645354,0.0014956873153215942,-0.0027721026583721786,-0.004032371846700503,0.0,26.72483604812254,0.0001764183361436893,79.25346092756567,0.7114432091397753,0.021670952572488095,-0.0613045202644606,0.03295538401678653,0.00028207260817268834,0.00018618244954037833,1.4348900854251254e-06,-5.458954700345665e-10,2.7432671122959663e-09,-7.490577288576379e-07,2.1564477071207345e-07,-2.3715691311223926e-07,1.4269175010132342e-07,2.6629964377499903e-08,7.2838880123798075e-09,-1.648298639398417e-06,1.24997e-07
200,3.89736334039869,0.0588354675803613,0.0009125296049616339,0.009647571170529416,0.0017516038934891843,0.0,26.72536541679359,-0.00011558069132651624,79.25413117580773,0.679439593950624,0.023588465597690546,0.20729903818373585,0.03137328839475599,0.0013592880037599632,1.1579490613878134e-05,-9.835629230541328e-06,8.564115306089464e-10,-1.4085438492194531e-09,1.779875294290253e-07,2.3962642957271275e-07,1.8869554685352257e-07,1.041099858804604e-07,-2.3794612815624295e-08,-2.2678467793988782e-08,-1.6370583365179003e-06,1.24997e-07
300,3.8915130453303854,0.07906139160979464,0.0032058815123921663,0.013424769756945397,-0.00033292397394889793,0.0,26.724962163838722,6.8132913779406e-05,79.05698984549436,-0.2909306635228494,0.015215241743514579,-0.24195941201443952,0.02862774270145239,-0.0005885705296429451,-0.00010589125521361659,1.2519832332912553e-05,-9.99587079575413e-10,1.293580842472398e-09,-2.2109665594089738e-07,4.0375960017511373e-07,-3.3323165170113097e-07,-5.254765102686174e-08,-4.511918786183685e-09,1.3732807483833269e-08,2.492337251493403e-06,1.24997e-07
400,3.8662442276384548,0.09927454837700193,0.004102080652869197,0.023444185540410414,0.0003270698816936259,0.0,26.724896309993937,-0.00011926714944319889,79.08720332769974,-0.07960408571482061,-0.0027794566282208608,-0.06714881767972752,0.024118553916780548,0.0009105319948977782,-0.00018202817332858823,-8.821127958887395e-06,9.809861286645409e-11,-1.0379624085192243e-09,-8.503311616132872e-07,-6.547000595572238e-08,2.293891374500354e-08,-1.0849848398719551e-07,-2.2165654247761826e-08,-1.6401053949940058e-08,4.4389393111531655e-06,1.24997e-07
500,3.838156416967194,0.1167290680204208,0.006839298937255396,0.024900125775809776,0.005987969802354035,0.0,26.724877988306403,-6.733619433021103e-05,79.15302666425758,-0.0996573920523808,-0.029958851802155236,0.15458860244952868,0.002814990833710534,-5.739824250829302e-05,7.114619258751184e-05,8.38831501830515e-06,-1.3639585192368652e-09,1.2613360962553014e-09,1.4876141332320966e-06,-6.606198846277841e-07,1.0046106780199887e-07,1.3920245293456864e-07,-2.5582776724816154e-08,-1.6035769813459312e-08,1.1253838681527975e-06,1.24997e-07
600,3.7827830682134858,0.13485404348626553,0.009736783080742276,0.030811326419149097,-0.0013257554411278344,0.0,26.724516352495947,0.0005344853538775376,80.32157217638908,-0.13336073521538608,0.020235249817000138,-0.21828101483996665,-0.024124792974334962,0.0007574739901342712,-0.00023063943306151749,-9.911130121956572e-06,-2.0483911399016056e-10,2.0798887078906077e-09,7.690723110896636e-07,-7.649642450204141e-07,3.001590329442917e-07,1.4132113912679964e-07,3.7904032360838615e-09,2.2362204124075488e-08,-2.211356417606222e-06,1.24997e-07
700,3.758964023484871,0.15128644943007943,0.01249996486064526,0.04843696329509793,0.008774485318861644,0.0,26.72489468598673,0.00017006210469295522,80.07301661586123,0.8033059121376737,-0.02654401183192854,0.08130419732238844,0.00993118586045989,-0.0009467925567278797,0.0001793699424690989,-1.6062714532172182e-05,-5.097024003390358e-10,1.0652965547071186e-09,-9.14005376894716e-07,-5.254698184613957e-07,-1.953160653730857e-07,-6.53620514436305e-08,5.6923729521195966e-08,-1.6074922376373004e-08,3.2165791578366605e-06,1.24997e-07
800,3.7374900425885946,0.16287265784306487,0.017256907562890927,0.055390937387475324,0.01078144065577158,0.0,26.724481708319157,0.0004301387866620773,79.4513569726796,0.44292160949263903,-0.017869667495693912,0.20404112026794907,-0.0066864213085222135,0.0018603573849706484,-7.445011726200246e-05,1.6886896821308785e-05,9.601573240607154e-10,1.748528706894019e-10,4.0155014255131075e-07,-4.691659801546644e-07,-3.1102034682064276e-07,1.2157696026374496e-08,-3.824720853849579e-08,-1.4666697428618548e-08,2.5332804886005255e-06,1.24997e-07
900,3.718436576709804,0.17379748257530483,0.019168599659240674,0.06751014003145957,0.0048162708409094515,0.0,26.72422415188075,0.0007989018192264678,79.01474576298746,0.21219173070046488,-0.013571265026802453,0.2947136777973043,0.02924297225214812,0.001487913284724096,0.0002348024297247294,-3.7562012198111594e-06,-1.0236399259281146e-09,9.509945847793331e-10,8.983569455228392e-07,5.349842858940402e-07,4.094531457683887e-08,-3.57560674183721e-08,-1.5711534813755814e-08,-1.977672695735404e-08,-1.098179625422173e-06,1.24997e-07
