miliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
1000,3.6641727992882878,0.18416664263322063,0.02183947953012298,0.08299513591923872,0.013760451830927587,0.0,26.72381662430307,0.001257212965703487,80.10618774594862,0.6901223160692431,0.03449561344117069,-0.1554699437052744,0.0272729023376506,0.0026105776654196176,0.00016192823085010608,1.6806440756734283e-05,6.673465959024664e-10,-1.8191132734169886e-09,1.6756903201753656e-06,-2.2871073739882373e-08,1.3283934270977376e-07,4.5843794254749716e-08,2.0030631366339058e-09,2.3759333175960846e-08,1.7366522967500483e-08,1.24997e-07
1100,3.660991272500353,0.19088084734638897,0.02533415174648251,0.0893391162953512,0.02060456896353026,0.0,26.723526066396097,0.001085752116453702,79.12492896620122,-0.04337746458270536,0.007839401626887402,-0.01625569455746475,-0.00020823371342274823,0.0016819076488542707,-1.2355267904808002e-05,-8.063829368433584e-06,-9.504900939941606e-10,2.489653884699032e-09,-3.64046648356335e-07,-2.8290839803463867e-07,3.512098407438847e-07,-3.683739529445022e-08,-4.7956453170804695e-08,-1.2866135998663759e-08,-2.9211104809357725e-06,1.24997e-07
1200,3.633687386093939,0.20308359598432876,0.02910846740634616,0.10018191857492331,0.016758585623276125,0.0,26.723902839848385,0.0012684841980500465,78.77194841334432,0.3512398409248609,0.01894464833461285,-0.029123137333781295,0.029415443100504406,-0.0021367416753189086,0.00019083041148466501,3.540063117937641e-06,-7.369260436838492e-11,7.058023537629826e-10,-6.118960415889515e-07,-1.3777521669149302e-07,1.6569073088979869e-07,-1.3990343419193107e-07,-1.807739841745669e-08,1.8595012224157455e-08,-2.3403112962523453e-06,1.24997e-07
1300,3.5840884817942444,0.20603190598385793,0.03217326043765619,0.11590971252306476,0.02384159389839452,0.0,26.723196017983753,0.0016770300951895927,79.77287813607295,0.7340464381232782,0.017211528135559963,-0.014168942675535468,-0.006998020179875407,0.001816511450408581,-0.0001791526891704566,1.3442873920022519e-05,1.6051544400401068e-09,-2.9981448178961874e-09,9.457921181761578e-07,-1.4663978668027385e-07,2.7916931506539384e-07,-1.299971982622359e-07,2.9845486658120846e-08,-2.634561360325169e-10,-1.9820363801147138e-06,1.24997e-07
1400,3.545607957304313,0.21550534601446134,0.03500577572784996,0.1334985368258931,0.038429133965141554,0.0,26.72337790101123,0.0017097203345252557,78.87237846814922,1.3879711627322675,0.020278071880273793,-0.19547915492341467,0.03371581439639976,0.0016676311614392159,2.605667079967771e-05,1.1288060192558555e-05,1.461057726478694e-09,2.1339581359332124e-09,-1.287649138271616e-06,-6.830274173612064e-07,2.2990355192221e-07,1.2394503951654708e-07,-3.136094755346826e-08,7.0720417335049735e-09,-2.682026605589481e-07,1.24997e-07
1500,3.543455850216113,0.21761297837043275,0.03770680870685478,0.14863643997129447,0.03497181244021203,0.0,26.722497519489018,0.0025294843761787863,78.55990897427917,0.21276574700948248,0.03389877428242347,0.13143238346884592,0.005614475590060768,-0.0023086917978102335,4.014403200932467e-06,2.390093673288211e-06,-9.410950733150786e-11,8.293444752587292e-10,-7.744051054089269e-07,-6.480141311995449e-08,-2.5835700171042063e-07,-4.4084566234970104e-08,-4.4227102655997744e-08,-4.0588496013203143e-10,-6.823860144370119e-07,1.24997e-07
1600,3.508165667006195,0.22332037115349865,0.039179740181405784,0.16493058322317003,0.0503745179982956,0.0,26.7223069004104,0.0024394435236530262,78.69713747130272,0.7144845667379528,0.03026364483113826,0.1519902329379545,-3.716024269831983e-05,-9.717959583108979e-05,-0.00014942881670633866,1.476856272605371e-05,5.854454292715945e-11,-6.632799277837229e-10,5.517097847225869e-07,8.369646306523182e-07,-1.1574065255198199e-07,-5.486042092942072e-08,-6.8658872639702365e-09,-2.1772114515075568e-08,-3.589144028054759e-06,1.24997e-07
1700,3.4742737864090842,0.22364493546140432,0.04258550375133576,0.17530403499011638,0.06142540393497051,0.0,26.722131755623643,0.003207426352970362,78.77455123630914,1.7339509516645109,0.003202067355592836,0.18415287252018667,0.034221077479643425,-0.001578692997823501,0.00016082674110647668,1.6398416414452397e-05,8.411640460850049e-10,-6.427663321033224e-10,-7.624312349097341e-07,-6.026715892464615e-07,3.897466024802947e-07,-1.1406751374558777e-07,-4.0703046546726725e-08,1.3669346792355094e-08,1.6814610957593548e-06,1.24997e-07
1800,3.467611994893429,0.22819625567831772,0.04423601911242894,0.18805121989054477,0.06727190697845313,0.0,26.72160931675939,0.0035749828897269,78.4197949025549,1.899504550443058,0.05018385510282986,0.1606983720263218,0.004563713879644989,0.0013877330769420616,-1.8565083726420392e-05,-6.24164959564385e-06,7.627703686156989e-10,3.259203632272642e-10,8.070055041090781e-07,-5.336810485025012e-07,3.642195581803942e-07,-1.1373889674344732e-07,6.527566968443396e-08,-3.1909979575868567e-09,4.469543941835061e-06,1.24997e-07
1900,3.436978152779831,0.23076518671370244,0.04678105263526295,0.20408888388191576,0.07734743071468296,0.0,26.721616844273065,0.003298139117472686,78.28365046020117,1.6693559079167914,0.060465436455551316,-0.053423281023784575,0.025152345550138344,-0.00017818587932142484,-4.5437026277608025e-05,-9.12622070471011e-06,6.155853428790113e-10,-2.438095308907406e-09,-5.125454530668169e-07,-4.187960675844209e-08,-2.6064122399012066e-07,1.4006138281427872e-07,-1.4644566293174865e-08,2.0372315327587395e-08,2.056285555565404e-06,1.24997e-07
2000,3.386266327965541,0.2322556138501333,0.050519423402561166,0.21372155769763568,0.07750335272482309,0.0,26.72124761024533,0.004050261635845817,77.3637938055759,2.735501701567196,0.020895726910786595,0.4776366546440013,0.029000961379746185,-0.0008021027609507085,0.00015364531360876826,1.4681033884283489e-05,-1.5932919378278265e-09,2.0730586560203783e-09,7.087320708054354e-07,3.0110757516690924e-07,1.5793103524091738e-07,-6.87535573311363e-08,-4.264996623810443e-08,-2.211946607031427e-08,-5.932331917929914e-07,1.24997e-07
2100,3.371708658874955,0.23482257368448622,0.051602853726317746,0.21888713677959895,0.09201467267288914,0.0,26.72099942156069,0.004632856937853422,76.96596844674079,2.1108918413437654,0.08259837115309579,0.14254396714419823,0.012593745304379953,0.0031738353937172535,-4.6887332038411794e-05,7.81251254263098e-07,-8.978563321280359e-10,3.1153830925476575e-09,2.230351533483778e-06,1.1062070705495288e-06,-1.3586681608950656e-08,9.877521349309736e-08,-3.69803406927622e-08,-6.767900759061766e-09,-1.0691505427482655e-06,1.24997e-07
2200,3.3665697350229182,0.2371994365060334,0.0529924565546216,0.24061370313997402,0.10782207527620699,0.0,26.720082853282825,0.004971288121608497,76.18939543137219,3.9191289763409953,0.04654537979491952,0.5917096053174604,0.0443700167077187,0.0010146484315661924,0.00017039225542567367,1.065980670471388e-05,-1.501399918600562e-09,2.143610972830936e-10,5.434427446983308e-07,8.719628572515004e-07,-1.5907011237301607e-07,-7.868109658234915e-09,2.1903665205830797e-08,5.821178872932484e-09,3.4161790298753184e-06,1.24997e-07
2300,3.3337170008450756,0.23382369911505987,0.05633276722226244,0.25163109887867735,0.10788566268833955,0.0,26.71984759958195,0.005515904105877871,76.34331546051793,4.226305693739924,0.059315542790278494,0.42822773805373454,-0.0007251779112968822,0.001279130352884469,0.00019089884398568375,8.164595059214414e-06,-1.4156339467914907e-09,1.2229481703538564e-09,3.85182015550145e-06,8.487890560713144e-07,2.260799017526632e-07,4.585285236267476e-08,5.992188156591526e-08,-1.970063269681852e-09,5.135164835171065e-07,1.24997e-07
2400,3.314335286608158,0.2379931332967417,0.05624552420162668,0.25362224517661763,0.12926033393329908,0.0,26.719374872478447,0.005768248975995625,75.23647281073177,5.170537163481262,0.08103196900937729,0.48884078753634364,0.05239005037498644,0.00285535844911016,-3.7613567037607536e-05,8.908336994902083e-06,5.731338276336877e-10,9.752993479537385e-10,3.4321324113371116e-06,7.788692046910221e-07,5.340345379931917e-07,4.0703076045962034e-08,-2.2215268177501154e-08,-7.100592686384695e-09,4.118538823425675e-06,1.24997e-07
2500,3.2704607605455354,0.23541403998553556,0.058525337944059085,0.2687205684599592,0.1286797854859088,0.0,26.719120973971442,0.0062779977537960165,74.1296465288184,5.0522181711127025,0.10022753533068195,0.7117325106407693,0.016617910477035956,0.003978491871707855,1.931051751420314e-05,-7.1082988816751884e-06,-1.0280113833686856e-09,7.209116068796163e-10,2.705455364642573e-06,7.773929353867929e-07,3.712789187312247e-07,1.600320403441582e-07,-1.6197818245632678e-09,2.971534669173327e-08,9.506164212722051e-07,1.24997e-07
2600,3.2486712293504216,0.234114042170401,0.06023733811174856,0.2766364375278102,0.14630370869500114,0.0,26.71855317504322,0.006791327818071256,73.26770029615494,5.840480174012357,0.16085411618101503,1.0767205300532452,0.05212463697067046,0.0026473112748753433,2.6678707911484143e-05,4.94627865271031e-06,4.725351869640145e-10,-8.082501205180139e-10,4.642622183493028e-06,2.2475723361428677e-06,8.485723019770612e-07,5.9102527538616394e-08,5.5708001573482984e-08,-6.006232830052609e-09,-1.1031817622029963e-06,1.24997e-07
2700,3.2135326154529533,0.2342192875279641,0.06044659613368838,0.294989950779483,0.15466979169436235,0.0,26.718000216232262,0.0067511732724152545,72.44226605130028,6.790610646695052,0.1870728648978664,0.8895862968701409,0.08853532768479518,0.0018920534940437895,-1.2956703575633656e-05,1.0198778834190465e-05,1.4180353215361274e-09,1.1969318721889736e-09,6.360738484810717e-06,2.496820243211425e-06,8.904288626188176e-07,6.30052519338177e-08,6.57742872259359e-08,9.912850000795888e-09,3.3959203380702155e-06,1.24997e-07
2800,3.2128423318842825,0.23474444562215127,0.06215014073098748,0.2991845035977824,0.16937920767738893,0.0,26.717208511539983,0.007785999208081966,71.6863830749689,8.156191520509527,0.16876817542956993,1.3561849974596525,0.06546444605000315,0.002495253692983225,0.00037944613380191765,-7.1294443554928605e-06,1.3468585387180704e-09,-1.63625414578661e-09,6.609559558078035e-06,1.7662900216662808e-06,7.187709124829701e-07,1.5997200804338603e-07,1.1533014581770161e-07,1.357449357077208e-08,3.949086346918611e-06,1.24997e-07
2900,3.1884715943098,0.23198778864492678,0.06414565784528367,0.3045660564836392,0.18759543793852568,0.0,26.71686680745148,0.00818000019651183,70.26456676551123,9.347162792010696,0.19235926855429467,1.688303262035174,0.12091262154780624,0.005689350706418434,0.0003721400540597499,5.736221419844111e-06,1.370615752736111e-11,4.374836387938463e-10,7.212937163067225e-06,3.4080735982746413e-06,1.0457237556621372e-06,2.2304761962431735e-07,1.0492395760566032e-07,2.7431273863390504e-08,1.9078722728038014e-06,1.24997e-07
3000,3.154197549073735,0.23515095125401161,0.0648919812562154,0.3148694783201808,0.1923632383714868,0.0,26.71670217120276,0.008882136385120917,69.58040236758623,10.955826026010048,0.26335453871702597,1.4805535878726075,0.08876658758718974,0.007700163887808573,0.0004569995530022296,1.2534645786128371e-05,3.141391311881353e-09,1.4963399043573308e-09,8.680094575124111e-06,4.2659020933335e-06,1.5335546730326097e-06,3.214163828272613e-07,9.061058416571702e-08,7.588945048113316e-09,7.167676048123968e-06,1.24997e-07
3100,3.1396278200004026,0.23398887302575225,0.06421604911831891,0.3233972068596504,0.21651600805787333,0.0,26.71610615385868,0.009165853038649389,68.38737302001368,12.086429243449368,0.321179395615479,2.269395847899876,0.11628278650091377,0.010258894983943922,0.0006600268940113709,2.0865821491030885e-05,2.1052145574303474e-09,2.7520657392941983e-09,9.9800924519315e-06,3.728517218587783e-06,1.3979889298470867e-06,4.4109770969515173e-07,1.230790882267913e-07,4.2656006098744616e-08,1.0735061449417198e-05,1.24997e-07
3200,3.1380957646032464,0.22986205780495506,0.06650518572337531,0.33961277252066474,0.21559904607526106,0.0,26.715381631854967,0.009861994885962878,66.56095655171177,13.335986880796503,0.3255206526984202,2.4408733473119346,0.1738059281749259,0.00954399107386747,0.0007754394845757343,3.7914242237252626e-05,3.9641184834164975e-09,2.7158721692375128e-09,1.4798286710633606e-05,5.591114381508854e-06,1.4206483251340678e-06,4.5157002095421923e-07,1.6009846696847916e-07,3.5679072184673374e-08,8.08090788712139e-06,1.24997e-07
3300,3.101218093410106,0.23105751431188898,0.06493195887512335,0.34455636430100056,0.23649364744978305,0.0,26.714570530685204,0.010198307587978031,64.68645157405757,14.772888413324074,0.36663162894323514,2.6199468612718686,0.2183186123613702,0.010176811691954293,0.0006091580522626507,2.7139901542005453e-05,4.1466272834457065e-09,2.6219114285889387e-09,1.508796293789289e-05,6.080171749009596e-06,1.975929744518978e-06,8.568186231150345e-07,2.111221305402938e-07,8.562835819617303e-08,1.4944848285226479e-05,1.24997e-07
3400,3.0960035141118802,0.23006619860652633,0.06715284989029907,0.35207680243576617,0.2550075570876471,0.0,26.714069671801923,0.010662538612878745,63.380827610419416,15.857062617948,0.4231072079128983,3.314627729460657,0.21854472540057976,0.01865432045697068,0.00117710798552364,5.26498472513022e-05,4.7639019768615256e-09,5.029381926415662e-09,1.980547204492112e-05,7.320677133257864e-06,2.4680650723901307e-06,1.02448613936458e-06,3.5169925587094586e-07,7.345557693463344e-08,1.3146615775077464e-05,1.24997e-07
3500,3.059289171867676,0.22514645471203346,0.06761467580913437,0.35508939650604504,0.2640114613929776,0.0,26.71328904801975,0.011415847814907629,61.3756566040912,17.497587648825167,0.5375486996185515,3.683068574411872,0.2591863206966424,0.019125173685743426,0.0011265232666637722,6.577135635286503e-05,8.094298006158039e-09,9.514660439923563e-09,1.9620179924935955e-05,7.855819126865727e-06,2.8282137439285805e-06,1.0429311572235625e-06,3.8431068213097423e-07,9.992958890086551e-08,2.25578032310942e-05,1.24997e-07
3600,3.046535729999019,0.22335010653922893,0.06666592289084265,0.36267440636406095,0.2750728133398629,0.0,26.71307482984911,0.012174144417013873,60.50707784853571,19.87870650622676,0.5701525005991603,4.566039103767306,0.3645158585097191,0.023621228760305705,0.001581813788179491,6.69301002755826e-05,9.68592437065699e-09,1.3133768378038472e-08,2.4470965616143646e-05,9.258967492479398e-06,3.6563482139587065e-06,1.3629791768630901e-06,3.9366554815119644e-07,1.2987079321248645e-07,2.465203821653309e-05,1.24997e-07
3700,3.018713976559083,0.22259178924026513,0.06785040141783968,0.36601033378276143,0.2851207708972841,0.0,26.71232471105192,0.012477319862825844,58.3256043261475,21.228164920811572,0.633541102054509,5.192863247126566,0.41801391448256053,0.027459598656091076,0.0019609488389388773,0.00010010666121068231,9.061982150364372e-09,1.6101904503466322e-08,2.6660342974225913e-05,1.154688824951296e-05,4.09886695866799e-06,1.619026830860177e-06,5.118744424369444e-07,1.535988460074984e-07,3.123910656242978e-05,1.24997e-07
3800,2.9947872034673586,0.2206273923523948,0.06705627699109162,0.3740577925786988,0.3067994262316403,0.0,26.71150289952393,0.013349313827197666,56.36717919228293,23.267396567829376,0.7645463426918745,5.9205041364300826,0.5069143233595601,0.03185026701641373,0.002100479867380096,0.0001277969788894732,1.4531839751652146e-08,1.7742158727513695e-08,3.319665506618537e-05,1.3066570599752367e-05,4.891416191015014e-06,1.7925808280023926e-06,6.916985934490561e-07,2.4068139761359754e-07,3.7653713248504136e-05,1.24997e-07
3900,3.003475091153137,0.21824290369573576,0.06788957067116498,0.382548023178744,0.31388819333234974,0.0,26.711241859646204,0.013721743286608782,54.43972495677279,24.1668754185526,0.8142931697494803,6.8150341474216924,0.5648653284410989,0.04452878568685768,0.0026769732267357634,0.00015384362014796545,1.761844442767602e-08,2.5327062868560858e-08,3.695438376555636e-05,1.51997501674313e-05,6.311607275207342e-06,2.250899167027033e-06,7.750572975597495e-07,2.620243487738847e-07,4.39623471126338e-05,1.24997e-07
4000,2.9775923571703586,0.22014060582925868,0.0675664448166079,0.37794546942179036,0.32638738242969983,0.0,26.710591915917355,0.01493072282296311,51.85066270963393,27.09784818203881,0.8964379784456481,8.048268119281841,0.667462754912284,0.05228613829483608,0.003528588760087047,0.00021079262593662044,1.9707401293090914e-08,2.8177028288201985e-08,4.013094351981146e-05,1.738572460854938e-05,7.048208110263021e-06,2.6814953685770224e-06,1.0515618818898495e-06,3.490762513917423e-07,5.686391832153176e-05,1.24997e-07
4100,2.955727793600391,0.21568449064309297,0.06645045465627647,0.3936830686288251,0.3404328909629129,0.0,26.709892695153375,0.015414337630661707,50.57147104881388,28.80852236499345,1.0120930725050374,8.957060583076313,0.7894421028055553,0.06008935223132585,0.0043018988621799335,0.00026128978298629743,2.4386814637143463e-08,4.154400553861589e-08,4.63317340807114e-05,2.000437473840405e-05,8.351977459860856e-06,3.3945081466969734e-06,1.211174230016853e-06,4.23810802851478e-07,7.250612406673288e-05,1.24997e-07
4200,2.943763933917292,0.2139760227980566,0.06619631243767111,0.39440865762514316,0.3591668467877932,0.0,26.709227040611072,0.015840113364792574,47.79858339454775,30.276905126794247,1.1094269761386926,9.863638047749971,0.9161626573507615,0.07035067268578293,0.00501410694230356,0.0003224660715065358,3.077170603263392e-08,5.175380880151019e-08,5.154074119780283e-05,2.3615343614402133e-05,9.898137447804697e-06,3.827748968903091e-06,1.3758025789739232e-06,5.402145934797277e-07,8.730645637654996e-05,1.24997e-07
4300,2.9271864634012235,0.21668130637669025,0.0677732760787477,0.3897539861096207,0.3640966869740261,0.0,26.70828509365869,0.01688338020044553,46.54010489967323,32.9042001736061,1.2229900893731998,11.280079668135244,1.0066514878896289,0.08140432851617811,0.006031453837887404,0.0003857635457310562,4.066990011707887e-08,6.084299233347741e-08,5.861088502966405e-05,2.6300458349761126e-05,1.1509875241020208e-05,4.4397680409863634e-06,1.7147742307126423e-06,6.409416843238297e-07,0.00010959758162693878,1.24997e-07
4400,2.9253839094931657,0.21024304235012392,0.06594281567350314,0.4022646844423381,0.37618872596235214,0.0,26.70743223874063,0.017518145081847725,44.02099992399807,34.63430286328969,1.3340925019277954,12.816449676848146,1.2179276520080173,0.10057560981623959,0.007419365704433387,0.00047310403033188594,4.881136326065214e-08,8.062787942671917e-08,6.724075061565607e-05,3.112222026742333e-05,1.3068903649527815e-05,5.2139681883563745e-06,2.091391146123289e-06,7.677558963718559e-07,0.00013741591479748727,1.24997e-07
4500,2.9017283342398192,0.21145123591301854,0.06741774041267112,0.40206524958319245,0.39313782879764636,0.0,26.707099872161244,0.018037965428909758,42.89490781831555,36.373007097587504,1.480531257562916,14.705458680188881,1.3607134769194231,0.11603322008752852,0.008516799557611653,0.0005818812615453424,5.911596760655324e-08,1.0102893319709373e-07,7.199979443784427e-05,3.4986487463145444e-05,1.4799219775219601e-05,6.129281150372879e-06,2.377538015416118e-06,9.366802022259958e-07,0.00015827722598497606,1.24997e-07
4600,2.9108717098667602,0.2084079465103258,0.06488663213217162,0.40600138990345136,0.4067612553049789,0.0,26.706647618986125,0.018416868317829252,39.848957609453606,37.598630615061275,1.6117738223685927,15.94165192963579,1.5593306012482648,0.13739028514005383,0.010547635414124575,0.0007125332179872398,7.037770937036399e-08,1.2418300322365125e-07,8.112330898778884e-05,3.862396251484637e-05,1.7252764231755407e-05,7.310600987129196e-06,2.856587075253238e-06,1.109321125202485e-06,0.00019303576582181654,1.24997e-07
4700,2.8814355082838783,0.20763243404335982,0.06589025426203407,0.39857798695029184,0.4109707854266149,0.0,26.705830373734145,0.019702043936984544,37.966787235667134,39.72744153311437,1.7527731647940112,18.056408991980916,1.8135099589602384,0.15690879608960323,0.012084423852802856,0.0008856479050933395,8.585361955010738e-08,1.5252822093907854e-07,9.093974215424753e-05,4.2804463811996316e-05,1.9786142242131295e-05,8.183480548220128e-06,3.378792535488943e-06,1.3596326873775787e-06,0.00023572132193012412,1.24997e-07
4800,2.8721563801507424,0.20892725876180657,0.06632153451811527,0.4087458015069752,0.4320514945164263,0.0,26.70463036459243,0.019924605739917126,36.87925700977025,41.300144261387196,1.900508116694565,20.37666005034582,2.026186053466757,0.18041988555702637,0.014479307016154285,0.0010386029099866733,1.0606036878505902e-07,1.8752710837517813e-07,0.00010009120724758852,4.842654814448642e-05,2.2003736340518235e-05,9.53114798683535e-06,3.9391609343065025e-06,1.598754950391718e-06,0.0002763578517936638,1.24997e-07
4900,2.8634213887055635,0.20573967807420906,0.06455857766893747,0.4049968091788415,0.4348866264549295,0.0,26.70441460822861,0.02105888125506061,35.075049415858764,43.52826861513353,2.0916955016108996,22.177374951902273,2.351966176535495,0.2138306765943092,0.017384892550508728,0.0012563861234394938,1.2489363966475193e-07,2.270295684945566e-07,0.00010838369649742162,5.370047592797481e-05,2.548203926237414e-05,1.1002452681418423e-05,4.519582294538015e-06,1.929019798210423e-06,0.00033506254780653685,1.24997e-07
5000,2.8561561751228326,0.20140893946799987,0.06517957399412735,0.4041805134060946,0.4556128962348199,0.0,26.70315880836047,0.021613494594813622,33.81310645686589,44.057427173261395,2.2472412437506337,24.91170919900585,2.618271851320652,0.24549703368192533,0.02031216518349723,0.0015235364152914367,1.4886963050312536e-07,2.751067669982622e-07,0.00012004163096055332,6.0533064302081236e-05,2.8652519440135866e-05,1.254579786162648e-05,5.250640061388355e-06,2.294856104039259e-06,0.0003899019080109149,1.24997e-07
