milliseconds,V_membrane,h1,x1,n1,c
0,-54.78915576227247,0.9012165183364128,0.27547344555763964,0.03042764813842154,0.40038803250695015
100,-54.786011242456645,0.9012144423026978,0.2754909695849008,0.030427859324600202,0.40038834505131965
200,-54.7864788403544,0.9012231191196758,0.27550437897548324,0.030433379911070816,0.4003923052795328
300,-54.78439235059178,0.9012242599756877,0.2755446891591594,0.030433409316358427,0.4003920119663047
400,-54.784392936335124,0.9012284094939599,0.2755580190728451,0.03043390790868602,0.40039533305374564
500,-54.78361132669923,0.9012297637267178,0.2755941519208966,0.030437277548702804,0.40039566392081455
600,-54.78190206817769,0.9012289794818366,0.27559850301535843,0.030440085428062206,0.4003957319270395
700,-54.78216319945566,0.901234775023756,0.2756068370493034,0.030441341735623084,0.40040038623616897
800,-54.78113087001936,0.9012309767180637,0.27568716038263646,0.030441781229449735,0.40039830336060045
900,-54.77971042118958,0.9012326340053497,0.27567637781004034,0.03044531166031486,0.40040287102650557
1000,-54.778757657722515,0.9012378733738247,0.2757025405916673,0.03044881409525082,0.4004056886232979
1100,-54.777518604233,0.9012436548160776,0.27570168173790793,0.03045180672884457,0.40040531742322816
1200,-54.77885551217539,0.9012411169958354,0.27572929875425656,0.03044883509766024,0.4004049790479267
1300,-54.77723688694763,0.901246731034963,0.275791222711186,0.030455386343582486,0.40041134682956303
1400,-54.77526777511139,0.9012445402402313,0.2758242251148127,0.030453796819168762,0.4004092610328517
1500,-54.77541920432664,0.9012484922464299,0.27582193996963394,0.03045533621408929,0.4004114826338078
1600,-54.77382245294803,0.9012468670133505,0.275827000176605,0.03045962527110839,0.4004162264757311
1700,-54.774163967654225,0.9012497249505257,0.2758815223209201,0.03046354635560057,0.40041423076635413
1800,-54.77280177925888,0.9012580709717453,0.2758993806969678,0.030460771136658037,0.4004178710721146
1900,-54.77219780386955,0.901259757510388,0.2759082974220427,0.03046772225082291,0.4004175262564141
2000,-54.77024111348313,0.9012553148455167,0.27591618619535646,0.030465058980933917,0.4004230619513828
2100,-54.77072355272821,0.9012634032411362,0.27594654021219195,0.030468196389889613,0.40042197553575515
2200,-54.76829823107917,0.9012600827033665,0.2759839170730271,0.03047372948029513,0.4004231752130995
2300,-54.7671746139414,0.9012636990618933,0.2760244544563245,0.030474886979818934,0.40042821402739004
2400,-54.76751144811819,0.9012695137017898,0.27601596401466516,0.030475760218017196,0.40042552713319257
2500,-54.767233099250824,0.9012711365031089,0.2760172764423454,0.030476308868650173,0.40043122435138495
2600,-54.76421050268161,0.9012711575324908,0.2760782436019302,0.030479188682627806,0.40043250690737675
2700,-54.76479439089225,0.9012678691840857,0.27607919898754174,0.03048129980940335,0.4004324822542362
2800,-54.76453378912771,0.9012760561525084,0.27608557808139267,0.030480230598224575,0.40043587612220227
2900,-54.76372335442794,0.9012733095499026,0.27614423272874583,0.03048709243953828,0.40043534389709373
3000,-54.76100546535612,0.9012797568923582,0.2761798306542942,0.03048648952128747,0.40043947442439626
3100,-54.76185371690193,0.9012751183136375,0.27620437245350776,0.03048734515177132,0.4004381061989374
3200,-54.760522408409244,0.901283374180946,0.2761727951210248,0.03049097051252524,0.4004418777284042
3300,-54.75849768464294,0.9012791486976626,0.27623497016982484,0.030493210996220987,0.40044505331389174
3400,-54.758620288041556,0.9012839259267504,0.2762169081595454,0.030491846076593044,0.4004463256701234
3500,-54.75682078850727,0.9012852329906628,0.2762841728227368,0.03049454111292157,0.4004438754671924
3600,-54.75649578241064,0.9012848646806999,0.2762742649274586,0.03049704259823609,0.4004467317404158
3700,-54.7568860918792,0.9012875049829491,0.27632458603207544,0.0305016615785961,0.4004514079795568
3800,-54.755337402772255,0.9012933074920084,0.2763608633689066,0.030500495989180334,0.40045284206903753
3900,-54.755091716792826,0.9012941772833923,0.2763789087576015,0.030501854454196526,0.4004516003868144
4000,-54.75324251078666,0.9012935738558833,0.2763909381111269,0.03050683783438506,0.4004553580030545
4100,-54.75198347266279,0.9012969163221678,0.27638068405048277,0.03050658860461532,0.40045602047525863
4200,-54.75069885143049,0.901298261023395,0.27640916567442897,0.030509669781041335,0.4004606114485217
4300,-54.74947430707168,0.9012958619637891,0.27643967401030756,0.03051459562933782,0.40045802215565085
4400,-54.74930921185785,0.9013023961326697,0.2764575173245556,0.03051295735455282,0.4004594936657348
4500,-54.748923431167455,0.901300690627585,0.2764542262558661,0.03051711912592601,0.4004629951618919
4600,-54.74785249827575,0.9013067130066484,0.27653803843636743,0.03051837082611224,0.400463916046931
4700,-54.7456668441603,0.9013062917052141,0.27653934858675333,0.030521972151929727,0.4004657329887795
4800,-54.74510862518823,0.901304644200103,0.2765595562720971,0.03052163039731856,0.4004686671884896
4900,-54.74554115194562,0.901311365261868,0.2765993203631879,0.030527000451424657,0.40046956876095535
5000,-54.74333579783747,0.9013115843847774,0.27661713180500386,0.030526189214325525,0.4004699089900209
