milliseconds,V_membrane,h1,x1,n1,c
0,-54.70131017131342,0.9013593803474663,0.27773896858277497,0.030626958466734095,0.40055862384295876
100,-54.70041535200037,0.9013589184325608,0.27777440711772605,0.03062875800933656,0.4005622563214161
200,-54.69954225164723,0.9013581290030498,0.2777494822493755,0.03063216994284397,0.40056243498730454
300,-54.69815980801641,0.9013587606068927,0.27778630669880355,0.030634275229007395,0.4005621044560661
400,-54.696258277044436,0.9013593845229957,0.27784524660869137,0.03063817469547448,0.4005670208995837
500,-54.6963335778712,0.9013606724267469,0.27784453080157323,0.030639281150689344,0.40057038727379024
600,-54.6936418857628,0.9013604310590385,0.27783665608779307,0.030641304514526024,0.4005684822081524
700,-54.69323670864173,0.9013622009299403,0.27785557366155245,0.03064230006093912,0.40057193185955825
800,-54.69397262484701,0.901362693828898,0.27789217579979375,0.03064626716810957,0.40057610870430777
900,-54.69288456867326,0.9013620139262979,0.27790860731741407,0.030644326902736344,0.4005747277037565
1000,-54.69177032957438,0.9013615853373551,0.2779575118333,0.030650687378794016,0.4005748474573287
1100,-54.689310607154596,0.9013639547353478,0.2779722581739482,0.03065175477330131,0.40057795074145225
1200,-54.6902558785402,0.9013624000965659,0.27798449003822534,0.030650952976916068,0.4005825071105609
1300,-54.68746967063028,0.9013638494217447,0.27798762599928173,0.030654049855883755,0.40058264636362617
1400,-54.68831214322823,0.9013642853731092,0.27805575343128647,0.03065415459861658,0.40058352055396385
1500,-54.68735884066546,0.9013643284722317,0.2780690820459512,0.030656861733103655,0.40058399055055005
1600,-54.68654917334955,0.9013653663626551,0.278102356141924,0.030658927731367157,0.4005890887608939
1700,-54.685193930849245,0.9013658835312912,0.27807777313996906,0.030665869773939085,0.40058890812463693
1800,-54.68404078176161,0.9013646996492807,0.27816143338989724,0.03066275283736191,0.40058930954242594
1900,-54.68193933682798,0.9013663052910188,0.2781671349089039,0.03066499357504793,0.4005915974269468
2000,-54.68342780664789,0.9013654197293135,0.27814444992699405,0.030672366197508058,0.4005932423097421
2100,-54.68135041058747,0.9013671770771934,0.27817738346160154,0.030670312703256198,0.40059729206861316
2200,-54.68128158611302,0.9013673486844628,0.27822669591542654,0.03067088786753888,0.40059810385244476
2300,-54.679507623865334,0.9013663614823444,0.278273899845429,0.030673480047208095,0.40060208432271666
2400,-54.67849405051423,0.901367688316537,0.27829151146185077,0.03067795799569755,0.40060163620548855
2500,-54.67662596639982,0.9013664691345046,0.2783048581283096,0.030682880523155088,0.4006040314531493
2600,-54.67697069969324,0.901367303209622,0.2783090910339005,0.030679468981959095,0.40060537229498927
2700,-54.67547998842868,0.9013662094564234,0.2783655231562945,0.030685815086780262,0.4006059299747445
2800,-54.675748163199835,0.9013657455810081,0.2783551704806541,0.03068784200999602,0.4006083887201342
2900,-54.67387553511658,0.9013674632408046,0.27840144090942837,0.030685644354390272,0.40061259168358837
3000,-54.67407985916995,0.9013670807525606,0.27838676264661244,0.03069126241645826,0.40061306444782224
3100,-54.671921573292934,0.9013684797976718,0.2784560526725354,0.030692928122102874,0.4006160888215828
3200,-54.67101285372433,0.9013678902068267,0.2784330426508728,0.030696595351688383,0.40061513544053373
3300,-54.67033803333982,0.9013680171123654,0.2784722758298565,0.0306979130402145,0.4006192819202657
3400,-54.6685224810729,0.9013670906694888,0.2785211547352845,0.030700700301629656,0.4006178179914454
3500,-54.66859303890048,0.9013671991028459,0.2785199364582187,0.0306985197738542,0.4006226120222523
3600,-54.66833098060283,0.9013679682922461,0.2785145591280828,0.030705546680929584,0.4006257686798849
3700,-54.66804543870334,0.9013686128770326,0.2785487334537611,0.030702333414866972,0.4006269171844776
3800,-54.66586563375682,0.9013670177697245,0.2785544843516061,0.030705242627762384,0.4006281647345751
3900,-54.66439884655569,0.9013660669332005,0.27859657770302587,0.030711369011636028,0.4006310571803665
4000,-54.66398558763177,0.9013681365341325,0.27865187492051047,0.030709279439540094,0.4006301161778647
4100,-54.66473714798911,0.9013672735524133,0.27867845659217505,0.0307118835106008,0.4006315504742643
4200,-54.66144306075573,0.9013676889795919,0.27867044555314247,0.030716991604986085,0.40063682865696765
4300,-54.662463935704245,0.9013656817272881,0.27866806710057895,0.030717109273259133,0.4006344561318044
4400,-54.660050936543364,0.9013658204185954,0.27869347772397474,0.030717405671228912,0.40063998279218993
4500,-54.65955199686874,0.9013649719332373,0.2787613336402294,0.03072245729512144,0.4006420515037247
4600,-54.660059715164856,0.9013644666972942,0.2787484031924482,0.030727109145698393,0.400641819794543
4700,-54.65721377369613,0.9013665532874888,0.278753968297569,0.03072570960702082,0.400642132753701
4800,-54.65600845703397,0.9013662369516112,0.2787911812012398,0.030728524538129614,0.40064547742173084
4900,-54.65665848676897,0.901364315198771,0.27881262189613015,0.03073280326299133,0.4006458346818814
5000,-54.65544594896345,0.9013659229809827,0.2788460954430639,0.030730875975870365,0.40064751629352646
