milliseconds,T1,T2,T3,C1,C2,C3
0,6.009532517153464,5.046414890022731,1.0000406450647408,0.05002663034801013,0.012371835712156849,0.0044084269204998465
100,5.622225166416438,4.66890562868778,1.0844789127465924,0.32153391692337835,0.28034416923484207,0.012247249254328373
200,5.305000894201633,4.386022178568698,1.1452078582341092,0.6740828130332716,0.5281836099764926,0.03947052537897845
300,5.091980567006136,4.11332590772238,1.2036446256276734,0.9874874880580855,0.7636810358146796,0.05866876632521831
400,4.847010044418266,3.901925585687802,1.2499232564831302,1.3499860434548216,0.9578141657123695,0.0775473586226887
500,4.596419277202013,3.6619224931778986,1.2800326753539546,1.4980455220467053,1.1095462130057947,0.08732972950834657
600,4.403359340617112,3.448838802533204,1.299200984703776,1.7673191316354675,1.2576332416812095,0.11213610513876865
700,4.242374727219791,3.2829290619311475,1.3178864963562378,1.9445511860304012,1.380297207369562,0.13867619133582337
800,4.075339382165834,3.1692981696676594,1.3289245668808938,2.167171439260732,1.4982226400739485,0.1562306333483365
900,3.9205341420458217,2.950047579141005,1.3309816733351052,2.2687877398195337,1.6102710122583126,0.18670177569067406
1000,3.762596521313236,2.8290583917736494,1.331024431172296,2.472452531843313,1.6820996449650376,0.20325716914690495
1100,3.7018916023854445,2.7235963467432405,1.3279923985516995,2.6508876784016926,1.80592774276174,0.2213077985170706
1200,3.5741214484924213,2.5847156891455856,1.3264105602676752,2.7300168793450204,1.8684981091728805,0.256896700223329
1300,3.4453653030725366,2.4613452681991927,1.3160648160198145,2.876833285713324,1.912191887658738,0.26576263693729557
1400,3.391160406290579,2.444330126651873,1.3064052349814457,3.0027607662882168,1.9662513151292957,0.2898517953203236
1500,3.278333511757519,2.324675599879259,1.3010688722146098,3.019627468559781,2.0200977084608436,0.3133739700229341
1600,3.198067492294611,2.2266110501508867,1.2866998738532813,3.134006463226308,2.06163992973021,0.32306594653589754
1700,3.1644643983735854,2.1674320396594013,1.2681489441175384,3.2457810246809817,2.099467083230833,0.3329887838984594
1800,3.1145077622574364,2.0678721134205476,1.2611363182200306,3.2996810293921643,2.119461516014709,0.36174444717095566
1900,3.0212777366242105,2.0250851871398177,1.2472742435110649,3.367899126994728,2.13507147892777,0.3711155024394499
2000,2.985762562495657,1.9541850861258596,1.2288472524956802,3.424915108956819,2.1549204571459697,0.3913414896915759
2100,2.909264249104517,1.956845046401566,1.2203461143829684,3.4532626894510763,2.2068845338804084,0.39196159076484605
2200,2.907844193126228,1.9120330887418673,1.1949071791762933,3.5738556619128565,2.224546208632402,0.4164491700228162
2300,2.842335048762419,1.88527736466077,1.182595765887433,3.648860973428444,2.2568782359577333,0.4296516394299897
2400,2.8057210687287752,1.8393489777277066,1.1751558778223394,3.675210886222532,2.2638584931071053,0.4271324018696566
2500,2.811672754797061,1.8108004599742946,1.1606568651102926,3.6833088348982095,2.2264321111075085,0.4427773044881536
2600,2.780377217558018,1.7710150309058252,1.147621520504174,3.7481039963275102,2.2631668086961665,0.4613187381469683
2700,2.790077319013074,1.6861599272878192,1.1372550505272963,3.8401078271137945,2.2640234440594176,0.457320186297092
2800,2.68644720167172,1.669265954678773,1.1215882363431593,3.769371837029997,2.265660894361275,0.4770695345386892
2900,2.6999128830911956,1.6333719686886217,1.116471620798237,3.898424929707293,2.2753164171041838,0.4846229806539242
3000,2.678459526939817,1.673843267116759,1.1038130559865638,3.8709052122410625,2.2550874864571253,0.49476444205021985
3100,2.630290257219429,1.642181404199949,1.0916984879573588,3.8781704117569724,2.261817771280062,0.4910744955451484
3200,2.615933839885955,1.5428907646156118,1.0872156668868698,3.981982809589548,2.2673421314281796,0.5066726604328801
3300,2.6258705780982345,1.5213564804852593,1.074697827015958,4.018770019740593,2.306505540618718,0.5161058210056285
3400,2.6491101138303432,1.5840430938958563,1.0666547009886143,4.067727721908259,2.297254987858815,0.5117107022594493
3500,2.573103752678733,1.5312046277399598,1.0609734409565335,4.057347526915986,2.2528982052483593,0.5278330805295908
3600,2.5671815244549534,1.531633060828697,1.051038597696675,4.1106017622893285,2.2794415320703765,0.5352468670673166
3700,2.610480040159792,1.500545409249843,1.048914663991926,4.076270317555686,2.2808030018814986,0.5278216305169147
3800,2.6107804835073245,1.491869031462564,1.0415413058306882,4.076046791373205,2.286439480691215,0.5381969761337724
3900,2.5983448568961447,1.4439330940764266,1.0305530795478715,4.191915006219861,2.282310090044603,0.5475949571942395
4000,2.607868000735941,1.5157147536739886,1.0322678944272516,4.183529467673969,2.277987783917777,0.5522562140854479
4100,2.5119219572058222,1.4224588695439782,1.026052755614106,4.156496403338751,2.2573946067339015,0.5547405037258618
4200,2.5790718875522467,1.454360143451327,1.0212674084729398,4.152831572986605,2.2537113955653196,0.5571383330755674
4300,2.566640379404513,1.447615941917826,1.013277493891128,4.198773717223916,2.2510746987425034,0.5624060280327434
4400,2.5341571221809365,1.3965635861473218,1.009832351303314,4.196612731739232,2.267186091653537,0.5609049400521627
4500,2.5190403591723207,1.412686110487224,1.0087032891896472,4.3121133681572905,2.2153729067572123,0.5760892835424353
4600,2.553944897126591,1.4132382153674683,1.0005891588110212,4.288077613136056,2.2231105970037364,0.568528751381901
4700,2.4974350234160334,1.393875047834952,1.0005131206675242,4.271623892510176,2.1974565092378153,0.5758301617931735
4800,2.5042235104805712,1.3963864724807904,0.9907776869632517,4.293050540230819,2.205907721076727,0.5764710841453664
4900,2.5155653545358185,1.4293415367429703,0.9993979003620729,4.319128955060163,2.211037510728361,0.5851709815239798
5000,2.5249882341722856,1.356883297197383,0.9910954869659067,4.3326117081089395,2.2012634101391875,0.582739310715548
