milliseconds,T1,T2,T3,C1,C2,C3
0,5.999317315646214,4.994221783812691,1.0050385265582593,0.01842869805342236,0.020358571752870668,-0.0045868959174276015
100,5.618766922356806,4.650171944960309,1.087235559966583,0.4307440480497224,0.30306181896975176,0.01795000220835104
200,5.347946200840951,4.391519165641178,1.1437712824231454,0.7313377108591987,0.5398774369362536,0.02843488895496721
300,5.037686137754573,4.122301069676772,1.2061660292044152,1.0741350733584607,0.7626846989475276,0.04969671288014563
400,4.80585807648254,3.883898098029396,1.2486539071806533,1.2647649333407789,0.9653110075041336,0.07290129920091151
500,4.594303512322792,3.698735592648289,1.2780647471671678,1.5116535421278823,1.099696128857669,0.08765581865718944
600,4.4397926073382195,3.5055316833626047,1.3029678323186489,1.707851482744154,1.2832218342823591,0.11373685911958623
700,4.23675171363259,3.269508673776255,1.315288795072908,1.9104109779663767,1.3810130572379482,0.13235673154641683
800,4.048083562948737,3.124923275614191,1.3334460356426536,2.1559927146220863,1.5365563194936946,0.16795788308316395
900,3.920842814619858,3.019422259908123,1.3350591461969512,2.326847207103432,1.6199621140365228,0.18475155292535714
1000,3.7768443290906184,2.8443034398374634,1.3394383332321607,2.475226524342386,1.7246374789026084,0.2039883970244384
1100,3.6687706723119207,2.6903740332706483,1.3300438683673368,2.644959601755005,1.7681012650176957,0.23258993540074638
1200,3.6042438154321115,2.5687005425205727,1.3233398752031005,2.7207696116435036,1.862405258736408,0.252251302893408
1300,3.458316037521569,2.454514801037635,1.3219614165770766,2.800035067345191,1.9182977128872314,0.27269112277063795
1400,3.3329743281692616,2.373023720298816,1.3103695991203297,2.914352213176647,1.9534730211714755,0.29024338058937615
1500,3.3434814535713695,2.3091552054768627,1.2962563316778053,3.0841281743064872,2.035943462389581,0.3052612371288207
1600,3.242302461390454,2.2277071005375846,1.2821231346316182,3.185026627215276,2.073724667085479,0.32677668007920213
1700,3.1461009889035436,2.158848824508121,1.266166155259052,3.229231844934722,2.0725420812039093,0.3355775690907818
1800,3.088022180986905,2.085133394530301,1.2540970717878401,3.3043935747316127,2.142941272031181,0.3522416559801238
1900,3.0194503362947427,2.008646455185662,1.2369771082742398,3.34079689566457,2.166494720119493,0.3632429187051333
2000,3.0146877063680155,2.000287403396542,1.2306407543485847,3.4114786846014518,2.1950238636135793,0.3924855837791511
2100,2.9543212268580255,1.953833473961619,1.2088720212172286,3.5133386325203593,2.1759779710558016,0.4040752893859386
2200,2.8879614957952784,1.9045733446805138,1.1949203189927706,3.518960681681945,2.224736639033314,0.4037609293289481
2300,2.907876744701579,1.8209880095945055,1.1918811525909905,3.552335558810125,2.2405850529359994,0.4176269761619969
2400,2.8208253902743965,1.8243777794280347,1.1760210056702167,3.704845970264674,2.2175650425504405,0.42855784121958984
2500,2.8352972931818576,1.8145440709138514,1.1662393493410494,3.647639748085518,2.2729752356497235,0.4400613497254111
2600,2.7770168901635937,1.744775049577995,1.14615046579943,3.707608773268356,2.2444041631001945,0.46358586484551334
2700,2.769777984231499,1.7407756292689907,1.1316255324577742,3.8411120964703573,2.250896750346164,0.46674866442720936
2800,2.7616166005723763,1.6375301212201487,1.1303089009149476,3.863727641945141,2.2667252910493056,0.4692446802471296
2900,2.707827487195593,1.6526215721890085,1.1177865247968182,3.8548483992272735,2.2825609627555936,0.4845287725212281
3000,2.688783968751387,1.67328959217943,1.1051153798538316,3.932630461570663,2.2680407297796568,0.4963034605871773
3100,2.6657320519602328,1.6342035069586278,1.0995703253468767,3.9469257401604674,2.2758194119595165,0.5051283077086611
3200,2.6646655769555094,1.5631152809194053,1.0851868272654133,3.930033024666259,2.27032460513812,0.5148275728293992
3300,2.643640804162043,1.6067751393415246,1.0776127671818994,3.969910698998765,2.274027928050177,0.5067102244223638
3400,2.64704568607323,1.5795413192100831,1.0688772042975971,3.9825134266779534,2.293373991434086,0.5201503931922016
3500,2.6482941067361496,1.574105837364023,1.0545788051792624,4.017356055743179,2.2913254640277603,0.5165936622222024
3600,2.6181367051388937,1.5443601854715474,1.0485252340864073,4.034708771213933,2.2549016998994564,0.5354912805491425
3700,2.557981222374114,1.5189669370830816,1.047208991450308,4.131790005027938,2.2484216803531636,0.5412367390124797
3800,2.5535915736402672,1.4625925937936344,1.040412349924117,4.109342853999545,2.2751810960802255,0.5430408752793201
3900,2.6066975501052285,1.5254637852700756,1.0288582512524103,4.108177054940538,2.271528493750112,0.5450804437198647
4000,2.5476507796699517,1.4814567083303711,1.0258392472661053,4.22079721738104,2.250958927007499,0.5552815806540771
4100,2.5576595794254007,1.455383290397263,1.0222867180554172,4.172647806932553,2.241321021744429,0.5569335754870636
4200,2.57025417183884,1.4457966388652452,1.0196719082406016,4.1839722807965956,2.2509168880955706,0.5627817454583063
4300,2.5319614315762737,1.4308942045088962,1.0169529526989527,4.2838548303936514,2.2536697189857806,0.5630803391219986
4400,2.5389488394296,1.3938484326514209,1.0061707127049204,4.24676916615454,2.221195202151199,0.5617552099901013
4500,2.558147592013609,1.4179641721510143,1.0019287752412371,4.271193283750823,2.2371089056547286,0.5628653977941717
4600,2.536639783484677,1.4129582259575428,1.0061929368901548,4.2840373825423015,2.2282328000071736,0.5680877511649282
4700,2.510390509740908,1.394238586650512,0.995186805573282,4.345247458295982,2.245006149074724,0.5700772367523926
4800,2.5481337624281264,1.3995934961800183,0.9948132699556959,4.262954344032901,2.2128426880764835,0.5747598650730886
4900,2.5519338031750882,1.3653232389826633,0.9987724197407064,4.345248100422636,2.2206396876487906,0.5851761986048208
5000,2.5205063900899143,1.4131957448370243,0.9944016005690627,4.400470072233875,2.225197759210367,0.5881546110781843
