milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
1700,12.0,89.63758196487485,126.98607580466697,223.99999974356768,1908.9999935566561,3315.999999952182,0.34849386784619,0.013868351852181878,5.068641255218785e-05,5.129012776644629e-06,2.7448438140914174e-08,6.071017429875097e-10,2.564323496024374e-07,6.4433443190564075e-06,6.4433443190564075e-06,4.78169885008848e-08,4.78169885008848e-08,16.6
1800,12.0,89.61633255443977,126.984415269514,223.99999967784066,1908.999991905141,3315.99999993646,0.36808275031971843,0.015518527932710146,6.008338544416488e-05,6.083920390875636e-06,3.4440766395570615e-08,8.067186307701921e-10,3.2215937548139606e-07,8.094859265854168e-06,8.094859265854168e-06,6.353935882488367e-08,6.353935882488367e-08,16.6
1900,12.0,89.59509074905979,126.98266420020789,223.99999960022822,1908.9999899549828,3315.9999999168604,0.3875734948891501,0.017258040499706747,7.05652285262943e-05,7.150323149876489e-06,4.2685194576917625e-08,1.0555621979789383e-09,3.997718213533974e-07,1.0045017707096517e-05,1.0045017707096517e-05,8.313895663366007e-08,8.313895663366007e-08,16.6
2000,12.0,89.57385653411899,126.98082305419986,223.99999950937686,1908.9999876721715,3315.99999989271,0.40696657376823936,0.01908636867714462,8.218905608846606e-05,8.334383031061655e-06,5.232172570574216e-08,1.3621840235010842e-09,4.906231923729503e-07,1.232782900071814e-05,1.232782900071814e-05,1.0728932759561272e-07,1.0728932759561272e-07,16.6
2100,12.0,89.55262989506508,126.97889228696845,223.99999940385956,1908.999985020852,3315.9999998632625,0.42626245714250954,0.021002993848100532,9.501167280081871e-05,9.642277018710993e-06,6.349759535331834e-08,1.7360667119077027e-09,5.961404712264763e-07,1.4979148765415983e-05,1.4979148765415983e-05,1.3673734750033906e-07,1.3673734750033906e-07,16.6
2200,12.0,89.53141081741174,126.97687235194526,223.99999928217517,1908.9999819633033,3315.999999827693,0.44546161309506543,0.02300739973669861,0.00010908956510753211,1.108019795973226e-05,7.636733539699687e-08,2.1876679246164325e-09,7.17824857013352e-07,1.8036697446333727e-05,1.8036697446333727e-05,1.7230669027304022e-07,1.7230669027304022e-07,16.6
2300,12.0,89.51019928673627,126.97476370058638,223.99999914274838,1908.9999784599431,3315.9999997850978,0.46456450767689894,0.02509907232191424,0.0001244789123600904,1.2654358172340456e-05,9.10927254176557e-08,2.728469730791899e-09,8.572516534124465e-07,2.1540057505015358e-05,2.1540057505015358e-05,2.149017149859865e-07,2.149017149859865e-07,16.6
2400,12.0,89.48899528868154,126.97256678230771,223.9999989839291,1908.9999744693102,3315.9999997344885,0.4835716048441866,0.027277499908448334,0.00014123557951548332,1.4370990482794373e-05,1.0784284740973201e-07,3.371023534928234e-09,1.0160709428441125e-06,2.5530690358894208e-05,2.5530690358894208e-05,2.655110044773751e-07,2.655110044773751e-07,16.6
2500,12.0,89.46779880895403,126.97028204454563,223.99999880399233,1908.999969948061,3315.9999996747883,0.5024833665173544,0.02954217305332254,0.00015941512664642213,1.6236351367432425e-05,1.2679407000954165e-07,4.128998880379802e-09,1.1960077000988528e-06,3.0051939236358787e-05,3.0051939236358787e-05,3.252112092504445e-07,3.252112092504445e-07,16.6
2600,12.0,89.44660983332444,126.96790993273638,223.99999860113778,1908.9999648509602,3315.9999996048286,0.5213002525614789,0.03189258458597852,0.00017907280758092608,1.8256722783857643e-05,1.4813007324658912e-07,5.017229841096523e-09,1.398862235713295e-06,3.514904031732634e-05,3.514904031732634e-05,3.951707014130038e-07,3.951707014130038e-07,16.6
2700,12.0,89.42542834762583,126.96545089037157,223.99999837348932,1908.999959130865,3315.9999995233457,0.5400227208413123,0.034328229541877045,0.0002002635783116199,2.0438414610355563e-05,1.720418904749459e-07,6.051764582596114e-09,1.6265107052185156e-06,4.0869135528855084e-05,4.0869135528855084e-05,4.7665347823462435e-07,4.7665347823462435e-07,16.6
2800,12.0,89.40425433775555,126.96290535893402,223.99999811909487,1908.9999527387272,3315.9999994289765,0.5586512271581074,0.03684860523102712,0.0002230420904542147,2.2787766747608585e-05,1.987278684107273e-07,7.249908998752675e-09,1.8809051419024609e-06,4.726127336849364e-05,4.726127336849364e-05,5.710225990991789e-07,5.710225990991789e-07,16.6
2900,12.0,89.38308778967345,126.96027377795323,223.99999783592577,1908.9999456235716,3315.9999993202555,0.5771862253056627,0.03945321117231673,0.00024746269935442024,2.531115109035808e-05,2.2839375003297033e-07,8.630277403842209e-09,2.164074248839831e-06,5.437642880518332e-05,5.437642880518332e-05,6.797441781483627e-07,6.797441781483627e-07,16.6
3000,12.0,89.36192868940105,126.95755658503052,223.99999752187585,1908.999937732478,3315.9999991956083,0.5956281670968393,0.042141549062357064,0.0002735794682963698,2.8014973258094698e-05,2.6125275025920485e-07,1.0212842153479756e-08,2.478124164374526e-06,6.226752251314678e-05,6.226752251314678e-05,8.043912925618196e-07,8.043912925618196e-07,16.6
3100,12.0,89.34077702302379,126.95475421576083,223.9999971747624,1908.9999290106011,3315.9999990533524,0.6139775022830362,0.04491312285769986,0.0003014461610974369,3.090567603227199e-05,2.975253861304596e-07,1.2018973000644565e-08,2.825237605831652e-06,7.098939935660628e-05,7.098939935660628e-05,9.466470823453712e-07,9.466470823453712e-07,16.6
3200,12.0,89.319632776688,126.95186710383271,223.99999679232377,1908.9999194011123,3315.9999988916898,0.6322346786572552,0.04776743866266364,0.00033111625425715624,3.398973909975581e-05,3.3743979336470674e-07,1.4071497273401022e-08,3.207676254218544e-06,8.059888830868628e-05,8.059888830868628e-05,1.1083094900915892e-06,1.1083094900915892e-06,16.6
3300,12.0,89.29849593660174,126.94889568099384,223.99999637221978,1908.9999088452112,3315.999998708705,0.6504001420190272,0.05070400476264009,0.00036264293484460384,3.727368235406049e-05,3.8123161067587723e-07,1.6394741394567682e-08,3.6277802351522523e-06,9.115478940914081e-05,9.115478940914081e-05,1.2912945311824371e-06,1.2912945311824371e-06,16.6
3400,12.0,89.2773664890354,126.94584037703433,223.9999959120321,1908.9998972821318,3315.9999985023596,0.6684743361576163,0.05372233163804605,0.0003960791003335026,4.076406883060262e-05,4.2914391236427625e-07,1.9014574467565153e-08,4.087967921397882e-06,0.00010271786880298347,0.00010271786880298347,1.4976397267296708e-06,1.4976397267296708e-06,16.6
3500,12.0,89.2562444203195,126.94270161985256,223.99999540926083,1908.999884649061,3315.99999827049,0.6864577029186987,0.056821931893279325,0.0004314773654058049,4.4467502655114505e-05,4.814276377139759e-07,2.1958477179464183e-08,4.590739164937223e-06,0.00011535093995039429,0.00011535093995039429,1.729509530565269e-06,1.729509530565269e-06,16.6
3600,12.0,89.23512971684612,126.93947983540804,223.99999486132725,1908.999870881201,3315.999998010802,0.7043506821576435,0.060002320299162644,0.00046889006039706226,4.839063566970647e-05,5.383411896671128e-07,2.5255565700619003e-08,5.138672754237974e-06,0.00012911879973765352,0.00012911879973765352,1.989197211643283e-06,1.989197211643283e-06,16.6
3700,12.0,89.21402236506775,126.9361754477535,223.99999426557125,1908.9998559117134,3315.9999977208695,0.7221537117718667,0.06326301375788479,0.0005083692347046243,5.254016654369777e-05,6.001507315955657e-07,2.8936655675486014e-08,5.7344287532837045e-06,0.00014408828724821833,0.00014408828724821833,2.279129894129963e-06,2.279129894129963e-06,16.6
3800,12.0,89.19292235149734,126.93278887903699,223.99999361925018,1908.9998396716842,3315.999997398126,0.7398672277028276,0.0666035312996787,0.0005499666573896749,5.692284131439964e-05,6.671303307450287e-07,3.303432124250294e-08,6.380749804602583e-06,0.0001603283165027915,0.0001603283165027915,2.6018732059693637e-06,2.6018732059693637e-06,16.6
3900,12.0,89.17182966270784,126.92932054950907,223.9999929195402,1908.9998220901577,3315.999997039866,0.7574916639443858,0.07002339406630477,0.0005937338214061793,6.154545857230324e-05,7.395617423712388e-07,3.758292063204361e-08,7.080459795647147e-06,0.0001779098429511419,0.0001779098429511419,2.960133295049758e-06,2.960133295049758e-06,16.6
4000,12.0,89.1507442853321,126.92577087752596,223.99999216353388,1908.99980309408,3315.999996643237,0.7750274525457789,0.07352212530912093,0.0006397219432609088,6.641486832329928e-05,8.17734684332912e-07,4.261866834040698e-08,7.836466128393441e-06,0.0001969059204980668,0.0001969059204980668,3.356762513821658e-06,3.356762513821658e-06,16.6
4100,12.0,89.12966620606265,126.92214027955505,223.9999913482398,1908.999782608287,3315.9999962052366,0.7924750236176901,0.07709925037943899,0.0006879819649909829,7.153797398450285e-05,9.019468693646387e-07,4.817968405268417e-08,8.651760206713276e-06,0.00021739171374930902,0.00021739171374930902,3.794763272595989e-06,3.794763272595989e-06,16.6
4200,12.0,89.10859541165125,126.91842917018758,223.9999904705828,1908.9997605555081,3315.9999957227087,0.8098348053451795,0.0807542967088699,0.00073856455787259,7.692173572428934e-05,9.925039474327591e-07,5.43060271208721e-08,9.529417217748708e-06,0.00023944449251903782,0.00023944449251903782,4.277290755135569e-06,4.277290755135569e-06,16.6
4300,12.0,89.08753188890873,126.91463796214018,223.99998952740177,1908.9997368563156,3315.999995192341,0.8271072239899777,0.08448679380879051,0.0007915201220126636,8.257316951595817e-05,1.0897197508918406e-06,6.103977478106656e-08,1.047259824873729e-05,0.00026314368501654644,0.00026314368501654644,4.8076590792512e-06,4.8076590792512e-06,16.6
4400,12.0,89.06647562470474,126.9107670662623,223.99998851544999,1908.9997114291289,3315.9999946106564,0.8442927038979628,0.08829627325654851,0.0008468987894134226,8.84993504693234e-05,1.1939162352007564e-06,6.842505483062822e-08,1.1484550047753883e-05,0.0002885708718355124,0.0002885708718355124,5.389343870546068e-06,5.389343870546068e-06,16.6
4500,12.0,89.04542660596745,126.90681689154279,223.99998743139423,1908.9996841901952,3315.9999939740137,0.8613916675061319,0.09218226868547717,0.000904750425757925,9.470741433879388e-05,1.3054235501412037e-06,7.650809830522922e-08,1.2568605796822409e-05,0.00031580980537935355,0.00031580980537935355,6.025986411402947e-06,6.025986411402947e-06,16.6
4600,12.0,89.02438481968325,126.90278784512103,223.99998627181282,1908.9996550535377,3315.9999932786004,0.8784045353544836,0.09614431577349795,0.0009651246312312793,0.00010120455666693285,1.4245802832941523e-06,8.533731991028324e-08,1.3728187227229815e-05,0.0003449464630095612,0.0003449464630095612,6.721399975978652e-06,6.721399975978652e-06,16.6
4700,12.0,89.00335025289655,126.89868033228608,223.99998503319657,1908.9996239309824,3315.9999925204297,0.8953317260851975,0.10018195223607633,0.0010280707435819222,0.00010799803766824579,1.5517332848534386e-06,9.496333082493986e-08,1.4966803472026452e-05,0.0003760690182155266,0.0003760690182155266,7.479570838686369e-06,7.479570838686369e-06,16.6
4800,12.0,88.98232289270948,126.89449475648844,223.99998371194684,1908.9995907321065,3315.9999916953357,0.9121736564549041,0.10429471781433813,0.00109363783897496,0.00011509518133009603,1.6872379130926513e-06,1.0543902060735235e-07,1.628805320395417e-05,0.0004092678943309052,0.0004092678943309052,8.304664725273103e-06,8.304664725273103e-06,16.6
4900,12.0,88.96130272628162,126.89023151934659,223.99998230437427,1908.9995553642075,3315.9999907989686,0.9289307413416488,0.10848215426608336,0.0011618747333459664,0.00012250337624301191,1.8314581508564428e-06,1.1681961956132984e-07,1.7695625777150238e-05,0.00044463579321962494,0.00044463579321962494,9.20103172498492e-06,9.20103172498492e-06,16.6
5000,12.0,88.94028974082974,126.88589102065143,223.99998080669937,1908.9995177323194,3315.9999898267924,0.9456033937497738,0.11274380535438536,0.0012328299854767679,0.00013023007950048343,1.984766510910893e-06,1.2916271979132755e-07,1.919330067548085e-05,0.0004822676814165903,0.0004822676814165903,1.0173207948919927e-05,1.0173207948919927e-05,16.6
