milliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,2.0877426460123365,0.009999853039533928,0.01273162014640256,1.007915636696641
100,48000.00000000001,2364.025695931478,320000.0,10.779161687671579,0.010000306687948221,0.0447600351903881,0.9476373751778243
200,48000.000000000015,2364.025695931478,320000.0,14.304328230310482,0.010000650458895085,0.0784689092356006,0.905538476452407
300,48000.000000000015,2364.025695931478,320000.0,12.190656906758493,0.010000576791874665,0.11734112523833251,0.8700467042679538
400,48000.000000000015,2364.025695931478,320000.0,20.146086732735824,0.010001075496726082,0.17641935271434694,0.7975560165270755
500,48000.000000000015,2364.0256959314775,320000.0,25.907935559710477,0.01000075725112814,0.22434890030282792,0.7400423862931823
600,48000.000000000015,2364.025695931478,320000.0,24.16388141162839,0.010000819834930818,0.2374512791721255,0.7141822800963162
700,48000.000000000015,2364.0256959314784,320000.0,31.02738630932254,0.010001137971845826,0.28508824686871703,0.6607835697099979
800,48000.000000000015,2364.0256959314784,320000.0,39.73641155347168,0.010001319590799595,0.33458349050769143,0.669518649086869
900,48000.000000000015,2364.0256959314775,320000.0,36.133658081617305,0.0100021223427116,0.3538252326554214,0.5992709151387039
1000,48000.000000000015,2364.025695931478,320000.0,48.02896615831104,0.010002491283427844,0.40872055556177733,0.6030393463651121
1100,48000.000000000015,2364.025695931478,320000.0,47.26713181383076,0.010001948290218346,0.42649447438787,0.5485574189664411
1200,48000.00000000001,2364.025695931478,320000.0,52.46059735815121,0.01000196446197265,0.4246541694832416,0.5292137198365163
1300,48000.00000000001,2364.025695931478,320000.0,55.26148296633803,0.010003440503840997,0.48268414217245476,0.5074814620898817
1400,48000.00000000001,2364.0256959314775,320000.0,61.72849274459521,0.01000396391799724,0.4887567318669789,0.4450715778390773
1500,48000.00000000001,2364.025695931478,320000.0,71.1651106821603,0.010004631899716893,0.5184135661941855,0.4676899819048198
1600,48000.00000000001,2364.025695931478,320000.0,70.35298035996637,0.010004538768912701,0.5338501105380148,0.43647943345421597
1700,48000.00000000001,2364.025695931478,320000.0,71.63966182487457,0.010005412889294072,0.5437830427210578,0.40831825750477757
1800,48000.00000000001,2364.025695931478,320000.0,79.53222564317855,0.01000534277106236,0.5636875915695034,0.4052656429159944
1900,48000.00000000001,2364.025695931478,320000.0,86.84378301569119,0.010007308100076101,0.6063582940820899,0.3715083510706502
2000,48000.00000000001,2364.025695931478,320000.0,91.70748099317008,0.010007352814994971,0.6047033403399968,0.3287222517720903
2100,48000.00000000001,2364.025695931478,320000.0,96.30187266949766,0.010006891776076566,0.6493018036419099,0.31368856148200164
2200,48000.00000000001,2364.025695931478,320000.0,97.72674145686118,0.010008163220712931,0.6597602094324686,0.290599367911239
2300,48000.000000000015,2364.025695931478,320000.0,100.26182782985146,0.010008284946821228,0.657268064856368,0.29779795127282094
2400,48000.000000000015,2364.0256959314775,320000.0,101.87191669765453,0.01001026067083183,0.6910871759701759,0.2785458122539637
2500,48000.000000000015,2364.025695931478,320000.0,111.17575049744622,0.010010755840482886,0.6843176939828107,0.24960050866349057
2600,48000.000000000015,2364.025695931478,320000.0,110.42450501953992,0.010010734856784378,0.7088355121325309,0.25496386092969425
2700,48000.000000000015,2364.0256959314784,320000.0,120.0810385204766,0.010011400228390251,0.7048836331164283,0.22580718025895144
2800,48000.000000000015,2364.0256959314784,320000.0,125.05446041624714,0.010011664436937564,0.7287843880342577,0.2248165936579505
2900,48000.000000000015,2364.0256959314784,320000.0,123.443820640727,0.010013989543992938,0.7591123608546692,0.22311385565962075
3000,48000.000000000015,2364.0256959314784,320000.0,134.8208594763517,0.010014895700088738,0.7577777399992114,0.21260398765079816
3100,48000.000000000015,2364.0256959314784,320000.0,128.46604281495522,0.010014718018438526,0.776883901834024,0.20932109048547104
3200,48000.00000000002,2364.025695931479,320000.0,138.68161821938537,0.010015519170557412,0.7933747717733579,0.1810929594187863
3300,48000.00000000002,2364.025695931479,320000.0,144.99118939145268,0.010015986655072584,0.7712310889038705,0.1652814569873769
3400,48000.00000000003,2364.025695931479,320000.0,140.4388788876353,0.010016495283785804,0.8067633988689671,0.17613387923841056
3500,48000.00000000004,2364.025695931479,320000.0,151.38801948807836,0.010018013548312166,0.7786163238577798,0.18178331124811298
3600,48000.00000000004,2364.025695931479,320000.0,153.67491272635849,0.010018050551841039,0.7948257418360669,0.14887216411202578
3700,48000.00000000003,2364.025695931479,320000.0,151.76961307194384,0.010018849883326592,0.8212184664698254,0.1480296439718394
3800,48000.00000000003,2364.025695931479,320000.0,161.40119574686506,0.010019879556773154,0.8025752490196201,0.14674868004611566
3900,48000.00000000003,2364.025695931479,320000.0,168.2338063334281,0.010021143828760312,0.8050036713221947,0.12274619877693851
4000,48000.00000000002,2364.025695931479,320000.0,169.7645600623038,0.010022265934023361,0.8264866818544524,0.13251100269425786
4100,48000.00000000002,2364.025695931479,320000.0,165.6785073185902,0.010023027494029075,0.8256193561806092,0.13423639467486156
4200,48000.00000000002,2364.0256959314793,320000.0,174.05003978494412,0.010022858643376053,0.8622752234628367,0.11197221153832188
4300,48000.00000000003,2364.025695931479,320000.0,183.65761714029753,0.01002386563335654,0.8477078681737721,0.14621645543080236
4400,48000.00000000003,2364.025695931479,320000.0,177.3522046262071,0.010025301034759815,0.8817793754814441,0.12866458834463712
4500,48000.00000000003,2364.0256959314793,320000.0,186.02118119561646,0.010025357363918998,0.881333380951847,0.12142804998509404
4600,48000.00000000002,2364.025695931479,320000.0,191.54307852476805,0.01002791808207754,0.8779736965058397,0.09279918720201502
4700,48000.00000000002,2364.025695931479,320000.0,190.2180262527676,0.01002791634002444,0.8933364086119996,0.11097937453303568
4800,48000.00000000002,2364.025695931479,320000.0,197.0576961721868,0.010028874822361861,0.887953884945049,0.12676892238025164
4900,48000.00000000002,2364.025695931479,320000.0,200.6791422457846,0.010029782154169364,0.8758869210683747,0.08563667267389861
