milliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,4.404632220740324,0.010000841154140527,-0.0016795288725266148,1.0088856607452152
100,48000.00000000001,2364.025695931478,320000.0,0.5495105537416256,0.009999197826831464,0.041908728205347946,0.947928505862715
200,48000.000000000015,2364.025695931478,320000.0,7.093704665895888,0.010000113918631036,0.07376558165210031,0.9010766326732864
300,48000.000000000015,2364.025695931478,320000.0,15.61269779647374,0.010000001958954096,0.1603059155443475,0.842499646018492
400,48000.000000000015,2364.025695931478,320000.0,14.513740794880636,0.009999863274312999,0.16039062257507256,0.792582558068718
500,48000.000000000015,2364.025695931478,320000.0,23.68416806497705,0.010000514339473267,0.2057771163159102,0.7708078155260041
600,48000.000000000015,2364.025695931478,320000.0,27.33763372529204,0.010001331929584724,0.234105259370908,0.7131999664904223
700,48000.000000000015,2364.025695931478,320000.0,29.30618408968563,0.010000856358889887,0.3103012700548682,0.6827662523591006
800,48000.000000000015,2364.025695931478,320000.0,37.407205172109045,0.010002171787987884,0.3152340882307165,0.6710814017603159
900,48000.000000000015,2364.025695931478,320000.0,45.757113457433206,0.010002006194106284,0.3517820732979043,0.628707599911983
1000,48000.000000000015,2364.0256959314784,320000.0,40.93059869877724,0.010001494625844534,0.3959700461887,0.5718493886574016
1100,48000.000000000015,2364.025695931478,320000.0,56.350753191095315,0.01000213367593245,0.40245842585612257,0.5396188320579498
1200,48000.00000000001,2364.025695931478,320000.0,49.77085562949538,0.010002160000015331,0.4311251195187875,0.5391707413524088
1300,48000.00000000001,2364.025695931478,320000.0,64.35510927502028,0.010003291512875715,0.4485999086483107,0.517840666596027
1400,48000.00000000001,2364.025695931478,320000.0,63.191830027743414,0.010004473307005563,0.505639928447771,0.44589167103419175
1500,48000.00000000001,2364.025695931478,320000.0,71.47282164523266,0.010003636851360026,0.5378449530034665,0.4211326537831574
1600,48000.00000000001,2364.025695931478,320000.0,76.26515027083833,0.010005684506102768,0.5178266590952653,0.4088971132915293
1700,48000.00000000001,2364.025695931478,320000.0,79.99786543822299,0.010006290491776544,0.5580418750089902,0.41191892013991105
1800,48000.00000000001,2364.025695931478,320000.0,76.2127164588993,0.010005660595357579,0.5620947421282191,0.36187263880363424
1900,48000.00000000001,2364.025695931478,320000.0,82.19466128351567,0.010006329618723,0.5705944501780701,0.3584672708922065
2000,48000.00000000001,2364.025695931478,320000.0,92.05811363252171,0.010007901741600435,0.6284873219700697,0.34640442381354564
2100,48000.00000000001,2364.0256959314784,320000.0,97.73562645476201,0.01000757471735594,0.6520679377183074,0.30086746178959567
2200,48000.00000000001,2364.025695931478,320000.0,95.5427061867385,0.010008828697805599,0.6628651189418708,0.2924185088799696
2300,48000.000000000015,2364.025695931478,320000.0,99.24072211212157,0.01000932307087963,0.6713963810711128,0.3065684700207675
2400,48000.000000000015,2364.025695931478,320000.0,103.46902227374544,0.010010197449814162,0.6598787177730143,0.28336229880328906
2500,48000.000000000015,2364.025695931478,320000.0,103.36448510641152,0.010011378170373295,0.6632468567024032,0.27978176038909564
2600,48000.000000000015,2364.025695931478,320000.0,109.8605493825095,0.01001090607776927,0.7045121058092152,0.24214910303765966
