milliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,4.431534614897143,0.01000047900198628,-0.010437797590208485,1.0193006275518528
100,48000.00000000001,2364.025695931478,320000.0,1.5727435403900278,0.010000069430212873,0.06272862253169777,0.9469107051445577
200,48000.000000000015,2364.025695931478,320000.0,3.6340992779394803,0.009999761525832927,0.10798318199601466,0.8905825270328266
300,48000.000000000015,2364.0256959314775,320000.0,8.298854730536496,0.009999552419031945,0.12983124576507712,0.8262074462594017
400,48000.000000000015,2364.0256959314775,320000.0,23.699194013995037,0.010000789821277042,0.16242616557043796,0.7822092039885127
500,48000.000000000015,2364.025695931478,320000.0,21.84405841424712,0.00999993598565562,0.22208421992327823,0.7394968947031338
600,48000.000000000015,2364.025695931478,320000.0,30.706826588967708,0.010000493525395164,0.26521027431669614,0.730583074137509
700,48000.000000000015,2364.025695931478,320000.0,29.689270682334477,0.010001594048529421,0.2778758688077772,0.6693928877177812
800,48000.000000000015,2364.025695931478,320000.0,31.249696768099575,0.010001596821120081,0.31312222790070743,0.6589114621837829
900,48000.000000000015,2364.025695931478,320000.0,39.62537656488029,0.010000995616376592,0.3648723039031596,0.6350447441474968
1000,48000.000000000015,2364.025695931478,320000.0,41.12880052330273,0.010002373651625426,0.38301054347967606,0.5934038620012997
1100,48000.000000000015,2364.025695931478,320000.0,48.134824961293624,0.010002492363800478,0.4388983315353414,0.5659514267034584
1200,48000.00000000001,2364.025695931478,320000.0,52.49967962622364,0.010002564702986223,0.42006793420731103,0.5328916380384594
1300,48000.00000000001,2364.025695931478,320000.0,57.99162021780286,0.01000289472253255,0.4419001708616347,0.4948948803754345
1400,48000.00000000001,2364.025695931478,320000.0,61.51561982433946,0.01000400086486652,0.4817456381983507,0.4436366281570082
1500,48000.00000000001,2364.025695931478,320000.0,73.24953361770883,0.01000531321507505,0.5129635053930659,0.4665699361823871
1600,48000.00000000001,2364.025695931478,320000.0,73.23758764636196,0.010005670183876918,0.5371437415050295,0.42035821075415
1700,48000.00000000001,2364.025695931478,320000.0,79.76021515977007,0.010005127346800747,0.5639496478370161,0.3822357430110681
1800,48000.00000000001,2364.025695931478,320000.0,82.17641237025128,0.010005441101922023,0.5946677653759568,0.3940316747032548
1900,48000.00000000001,2364.025695931478,320000.0,85.22148904441329,0.010006781381474797,0.5807513626046875,0.37875655857459584
2000,48000.00000000001,2364.025695931478,320000.0,83.17315608799849,0.010007649071870461,0.6053300437166764,0.32488069826151883
2100,48000.00000000001,2364.025695931478,320000.0,87.75919153634878,0.010008145565905173,0.6097024554914767,0.34437681928094166
2200,48000.00000000001,2364.025695931478,320000.0,91.70823572314909,0.010008472262832423,0.6250254708842816,0.29181777019362215
2300,48000.000000000015,2364.025695931478,320000.0,105.57292469024773,0.010009837457550918,0.65251572077689,0.3134289481564464
2400,48000.000000000015,2364.025695931478,320000.0,101.3532716359174,0.010009221248147473,0.6956944732409606,0.29059871026419604
2500,48000.000000000015,2364.025695931478,320000.0,103.97192061755887,0.010010390282848282,0.6787253397654264,0.2523647983814172
2600,48000.000000000015,2364.025695931478,320000.0,109.70365814332119,0.010011372929553489,0.7105352049569621,0.27164777610666885
2700,48000.000000000015,2364.0256959314784,320000.0,115.29825566291466,0.010010956770115324,0.7194814680720294,0.26374198889140693
2800,48000.000000000015,2364.0256959314784,320000.0,123.00357444989456,0.010011661345302672,0.7132230135046708,0.2409083364437573
2900,48000.000000000015,2364.0256959314784,320000.0,126.89030590962095,0.01001288546986404,0.7193277638512637,0.20526773763078435
