milliseconds,s2,s3,s4,s14,s16,s13,s12
2400,48000.000000000015,2364.0256959314775,320000.0,105.160167957774,0.010009153094657634,0.652160896749502,0.2653323019740623
2500,48000.000000000015,2364.025695931478,320000.0,111.02382677469936,0.010011013433106033,0.6967748355573679,0.2709407407272136
2600,48000.000000000015,2364.0256959314784,320000.0,112.28565334340996,0.010010494568659493,0.704208081289829,0.2540223639459374
2700,48000.000000000015,2364.0256959314784,320000.0,113.3758805142742,0.010012633154273101,0.731191772304668,0.21600104573607037
2800,48000.000000000015,2364.0256959314784,320000.0,121.746554761439,0.010012314823826715,0.7219643679429106,0.25379998382614
2900,48000.000000000015,2364.0256959314784,320000.0,123.50099564114022,0.010014123672080924,0.7287778849368818,0.22761420566492563
3000,48000.000000000015,2364.0256959314784,320000.0,123.7328996096219,0.010013575174930374,0.7478577931951317,0.19993140618989585
3100,48000.000000000015,2364.0256959314784,320000.0,129.10859728534626,0.01001404954592843,0.746349712108152,0.19747756432692498
3200,48000.00000000002,2364.025695931479,320000.0,135.02707759501953,0.010015308904055957,0.7449858405684632,0.16716593294612084
3300,48000.00000000002,2364.025695931479,320000.0,139.1929008356019,0.010017152664905514,0.7768751993469379,0.18468303238912215
3400,48000.00000000003,2364.025695931479,320000.0,140.54187456075445,0.010017012497252314,0.7777077877929982,0.17576085944528172
3500,48000.00000000004,2364.0256959314793,320000.0,153.33200314856788,0.010018476689589032,0.7951152442798699,0.15962829314853982
3600,48000.00000000004,2364.025695931479,320000.0,150.20398500856666,0.010018124956577595,0.8131017855328138,0.17723390045938106
3700,48000.00000000003,2364.025695931479,320000.0,160.65339538256134,0.010018938828323677,0.8133720246658354,0.16942690673725783
3800,48000.00000000003,2364.025695931479,320000.0,159.81641229173735,0.010021276200244738,0.8035903594910345,0.15528014876357762
3900,48000.00000000003,2364.0256959314793,320000.0,169.42950255502925,0.010021263973158584,0.803682978836556,0.12137416394714999
4000,48000.00000000002,2364.025695931479,320000.0,162.8919147727742,0.010021917233703742,0.810244116646222,0.12278923859467558
4100,48000.00000000002,2364.025695931479,320000.0,175.70844266084436,0.010023352343088933,0.8170956734043134,0.14237591157124482
4200,48000.00000000002,2364.025695931479,320000.0,170.16546341699453,0.010023018765020165,0.8447577724954498,0.14712382027824664
4300,48000.00000000003,2364.025695931479,320000.0,183.11923708164764,0.010024530798284022,0.8555067811163314,0.10252459870947876
4400,48000.00000000003,2364.0256959314793,320000.0,188.01547509228428,0.010024623612834958,0.8611327990710956,0.09416076848988411
4500,48000.00000000003,2364.025695931479,320000.0,185.68568924671231,0.010026127811473736,0.8854981589193144,0.09142928581169527
4600,48000.00000000002,2364.025695931479,320000.0,192.22821481484488,0.010027027368769032,0.8512928833570975,0.10562789952542777
4700,48000.00000000002,2364.025695931479,320000.0,195.26571489069318,0.010027516338548892,0.858406928379384,0.08133692604970859
4800,48000.00000000002,2364.025695931479,320000.0,203.8287439512641,0.010028644678714437,0.9045806992814893,0.09771309497130524
4900,48000.00000000002,2364.025695931479,320000.0,197.8368304356897,0.010029159767012632,0.88742946795606,0.08299756536891262
5000,48000.00000000003,2364.0256959314784,320000.0,202.192342860217,0.010030211294628102,0.8874919976962908,0.0944179725493542
