milliseconds,MC,EF,CD,CE,RB,RE,RP
0,0.0009037380844913566,0.006898316552069541,0.006403947232704125,-0.0011881106513092702,0.0031900453369686824,0.5487753077970382,0.003459918988492061
100,0.11005171976524919,0.01872462204762175,0.04013249308331842,0.0009464890750679245,0.027801629028135384,0.5319715813521431,-0.018221016916790855
200,0.16311703769451394,0.0296923646276947,0.08285568336492534,0.003959060803717419,0.0652004327611403,0.5174317776622187,0.0017718238144934953
300,0.25286142602283684,0.05978914336391784,0.11646059496349072,0.007268168858585111,0.0894854760794675,0.5031474167539958,-0.0038471090652813567
400,0.337787685865138,0.05498301041220888,0.14008010177317612,0.0224118332879294,0.10168379030750477,0.5060557609003874,0.005642047267460705
500,0.4221850670163942,0.053304990914039126,0.15704359458079323,0.02633580011004866,0.11582974973639086,0.5053179603874599,-0.0036973059027911306
600,0.45276931129696923,0.05617897026469525,0.17634779177729815,0.030204993542461367,0.12857913372919086,0.5063543401403774,-0.0032887781305832014
700,0.5434693338375546,0.06784811047471803,0.19346295305561806,0.03565276269417642,0.13862996410529033,0.5137793080139776,0.03303894509969993
800,0.6186150951206125,0.06492320356183857,0.21598812745352086,0.043838219561291275,0.14408932429226803,0.5160351501121602,0.013791554208606652
900,0.6468441473081515,0.062228919170073484,0.22975462155256807,0.04361114104196686,0.1510289353111476,0.5189037616096397,0.029251169960458206
1000,0.7067217583655452,0.0812951701969542,0.24325943231454608,0.04518986476227823,0.15511485687627583,0.5217972530513262,0.013975489393305451
1100,0.7131086759975264,0.07619396892770412,0.247107061667675,0.054977583191710644,0.16210571811896762,0.5325034139076855,0.0384175906606175
1200,0.7804799399649762,0.060729385999200386,0.2518864287692202,0.05065247112220973,0.16881504708300685,0.53326656533374,0.040051694761437315
1300,0.8093250059927642,0.08767770791897367,0.2659070968675511,0.05836806876825853,0.16914129943201592,0.5437935772123776,0.04255179868908898
1400,0.8921791529508661,0.06972570771038732,0.27132288847278324,0.06396618019733748,0.16742677496265387,0.5499612505725539,0.07225062919800697
1500,0.928558862016134,0.07995847813489307,0.2820538694696565,0.06669574347394933,0.1688134631327891,0.5498959513010178,0.06499858362226639
1600,0.9717028806000994,0.09256721803751157,0.2785275109736412,0.06852491875990473,0.16246836997697633,0.5576005593191091,0.0748682276903308
1700,0.9345289662755589,0.07893896408755303,0.27872028017024675,0.06637755598072657,0.16072931528021006,0.5628725319386219,0.06891849412789638
1800,1.0056956770610384,0.0816089939661579,0.2810895016659087,0.07088292865493133,0.15845077443715241,0.5683669106054982,0.09761946877472791
1900,1.0541106666854017,0.09407767376628164,0.2907862661296399,0.07236292096146237,0.15627315678699155,0.5767158973971969,0.09746727857168759
2000,1.0807047319594663,0.10726235199353058,0.3007065005115216,0.0796796250409339,0.14591542412399708,0.5826429889339135,0.1316943524865118
2100,1.102942153893053,0.09406870573872878,0.2923921834597571,0.08176803870445841,0.14628657311918958,0.5855320160277184,0.14381357173707204
2200,1.0891264415245219,0.11559995121056872,0.2936435336340103,0.07755425422569706,0.1409071378343871,0.5903605645190999,0.16060251680673107
2300,1.1373967842412191,0.12473711605875464,0.3073365022339287,0.08217446940071073,0.13421265313903286,0.5960468997613532,0.19422157507648274
2400,1.134126322605751,0.1338081254217311,0.3064509899359793,0.08910523441567954,0.1272149020993263,0.5971604228473347,0.17599185119199057
2500,1.1223646212697234,0.12130521845363246,0.2971633290997904,0.0925412987765664,0.12375029034521479,0.599867628441123,0.19023821004081684
2600,1.1496952704936192,0.15225971535860386,0.3011348750510859,0.09385468374165037,0.11725633983577542,0.6025771112125071,0.2160361713278221
2700,1.1607942906940842,0.15046472175305814,0.30377387083890045,0.0985267343066119,0.10742419589797973,0.6047340630518835,0.2404681846817719
2800,1.1923774348716354,0.1456634058973558,0.30111402935800907,0.10193176206330706,0.1054972692770763,0.6092524949186172,0.2622131934599729
2900,1.2277467605349663,0.1719600743793659,0.31110352080925446,0.09949506938586013,0.10231726170122543,0.6126620398758755,0.28157735421635904
3000,1.2177685669125036,0.1886363703804303,0.29997921002686345,0.10264253909313407,0.0898872318233139,0.6157584935574371,0.2838509191674091
3100,1.2293420853929495,0.1823275463852229,0.31168299001230226,0.11044603469113944,0.08833614159190356,0.6206015554662687,0.30600391262892745
3200,1.2389725621267123,0.2111191768453832,0.30091672894832744,0.11003651376844627,0.08595086393932552,0.6198332930124321,0.33176613961535883
3300,1.2294119339333371,0.2201340067592903,0.30898855687853255,0.1143010874866371,0.08349187136907332,0.6178927928646768,0.3198059536482008
3400,1.256501898563091,0.22760557438575352,0.3135161853842342,0.11847998447643096,0.07256302024427842,0.6233408611091557,0.3440273360354146
3500,1.2854339957802636,0.23801629208020567,0.31113108361545694,0.11922084675794425,0.07631564239511698,0.6250584194033115,0.3714029727897301
3600,1.2948746007275722,0.25579914019460365,0.31117008677921226,0.12609512077375792,0.06793899088325325,0.6245637407849285,0.3766080865575625
3700,1.3241105890240807,0.26210230549081825,0.308676979487184,0.12954679291295898,0.06339232496762372,0.6215542895132921,0.4229752518313009
3800,1.3260645678507468,0.29578524011543245,0.3142888233678683,0.1312374791807487,0.059647289486050574,0.6245982635655051,0.4194331070688242
