milliseconds,MC,EF,CD,CE,RB,RE,RP
0,-0.017662794064957858,-0.011379273453149692,-0.0059057790419763225,-0.0030654470337755533,0.0012189048299106621,0.5530583094300863,0.0042718437116399215
100,0.08336660676744259,0.0006476317845445917,0.038075801764230914,0.0007304260407349116,0.03070570439172178,0.5318235492083233,0.012793578551249006
200,0.21058603541460513,0.03476433433659614,0.08182853875575972,0.009874421007952435,0.0663053060377323,0.5188479997311318,0.001478576053946521
300,0.2923221838130946,0.058231310615900464,0.11545634471813075,0.013301319176917414,0.08963068558429514,0.5063431833218827,0.01940743955524886
400,0.3496457194529303,0.06306116411293179,0.13857259080968545,0.022611739040275285,0.10422318362684542,0.49944145370917836,0.0228532801779898
500,0.42011443086114425,0.06535169614184112,0.15662842359932266,0.02078266124129551,0.1158175430078439,0.5018176391766301,-0.0012400874639086996
600,0.4457977135802925,0.06855891808147428,0.1736599551501821,0.03352236798538811,0.12613040338166034,0.5031950742184772,-0.010478278824586369
700,0.5532086163059998,0.053562689183197086,0.19147944475204526,0.03520042010941747,0.13937885004196496,0.5083696527470126,-0.002166805672362323
800,0.596627117565309,0.06137183057860704,0.2179220544337014,0.04023384199208544,0.14875933181890702,0.5165860387996839,0.027759570659606225
900,0.6779306975848504,0.07732546358164939,0.2306414440163225,0.04478638977375323,0.1482248390270563,0.5172578645017402,0.010575587839624331
1000,0.7015571044838195,0.08200782585158135,0.23855269055484263,0.04995195686254675,0.15685670169510108,0.5283374469401879,0.03607387626639846
1100,0.7114044640219009,0.07545423973874316,0.24661415517460125,0.0491118115246989,0.1656053625695442,0.5284388435940219,0.010745170308510382
1200,0.8072767324654481,0.0838795722792113,0.2528744577673148,0.05220434870838339,0.1656002347725163,0.5377431109365387,0.04315618771605905
1300,0.8078438301215947,0.08587471055445842,0.2607412558220615,0.055044613468880906,0.16740348952163947,0.5388992942989339,0.058006977617515
1400,0.8752727535161304,0.07203406585781075,0.2703640908960019,0.06127780612678105,0.16972870303171642,0.5463693613449747,0.04942538802185607
1500,0.8805136989960303,0.09292861515877726,0.27237217975064115,0.06300382767512641,0.1613119681451079,0.5524017127768178,0.07487911608034048
1600,0.9560816820092435,0.09618500642475074,0.28044966486216333,0.06462818439536813,0.16689747946498523,0.5569476769978777,0.06750430238086536
1700,0.9810484263211288,0.09689675759949629,0.2899012245386579,0.0679060525518683,0.16420289255016016,0.5617100541758234,0.07354050843673897
1800,0.9691217751886316,0.08484268571097708,0.2939496334554508,0.07126199740536605,0.1529386569343235,0.5693547713314284,0.08870720662510356
1900,1.0119510829011675,0.0983478595915206,0.29559657908409126,0.07093331430516453,0.15317042710065265,0.5773034155070873,0.12914568790818912
2000,1.0482487480384624,0.10101737508219788,0.2878443442119191,0.07482583794346138,0.14796918290059313,0.5810103408552019,0.1482714147762194
2100,1.0391390539277972,0.09203552585626108,0.299518838796084,0.07390780818089565,0.14622108270634868,0.5883693473986104,0.14761526712275372
2200,1.0673689387515688,0.12115732540126788,0.2910521560907455,0.08359940333128431,0.14165742412153706,0.5903130516719229,0.1406280199152379
2300,1.1523865165448293,0.11883294224530731,0.3027448587538075,0.08703828534360156,0.13534547245299935,0.5936499682605101,0.1581253341825219
2400,1.126046812387927,0.13466337883516716,0.30101074731837796,0.08526686302706685,0.12717804916519085,0.5971596750195837,0.20563491519719265
2500,1.1379353739361544,0.13891252751622168,0.30947534894303513,0.08503906068470761,0.11794815970159012,0.5981552828494697,0.1940524859093538
2600,1.1797972019098832,0.12829969614780173,0.30554491956818347,0.09628040537388646,0.11298175146575676,0.6026160817194712,0.2223235203864658
2700,1.161934453416194,0.15752678833843106,0.3045504671551303,0.10024628730221137,0.11043944266557389,0.6073120333221699,0.24762482289666615
2800,1.2083673497482212,0.16311025589903277,0.3005453911995781,0.09662775511084949,0.10790888683149215,0.6089763349594682,0.23998804755052888
2900,1.2212535102468252,0.1554394224889994,0.3090642871798887,0.10599399381945362,0.09753395269519433,0.611506368412296,0.2850043199650156
3000,1.224752429932878,0.16587554859519427,0.3098638043916325,0.10229958838159259,0.09171835340340619,0.6210094543816475,0.29676535992420666
3100,1.2208841240347161,0.20109247448761863,0.3102814178355553,0.10934648145355029,0.09063697477991704,0.62010859149203,0.3233789536198265
3200,1.2187462215764622,0.21335314722598062,0.30073417124558965,0.10887660752468793,0.08569243116691284,0.6243234338029989,0.30848151088606396
3300,1.2885056250046156,0.21703581369009523,0.30675168201314856,0.11565005075541475,0.07603524282723464,0.6215697952535835,0.32978342474680683
3400,1.2418293047896845,0.24118916101717094,0.3108085498647045,0.1203550442820375,0.07874105954451979,0.6249975282228901,0.36765719328711854
3500,1.307433044415217,0.2448705286877331,0.309213745658544,0.11848462410957926,0.07096365497334552,0.6262296350668398,0.38261856190785115
3600,1.2608644931523214,0.26190282270435034,0.30316107972431594,0.1266982409899104,0.07167525168817615,0.6270118884806278,0.3776661413161768
3700,1.318169467873351,0.2817330677094368,0.314559566124952,0.12702853491609972,0.06320161056658649,0.6244498007249651,0.4152948549743281
3800,1.2942515740560203,0.2947563785059663,0.31352652362216654,0.12741060083192896,0.060478038016568925,0.6238557647498999,0.41136597467444624
3900,1.2699406269316083,0.31209405042169086,0.31447720899094467,0.13861349918770124,0.060225741109443634,0.6245166072639992,0.4310404259156864
4000,1.3401610237382906,0.3258195912155127,0.3131096975925061,0.13704968729267739,0.05538984961431277,0.6204569593656893,0.4702485136150218
