milliseconds,MC,EF,CD,CE,RB,RE,RP
0,0.03002620096418683,-0.0048486270369532975,-0.0053007505221269085,0.001108089344803014,-0.0016390740451940348,0.549926989047239,-0.012916406407450717
100,0.08532721475847833,0.013479190267530293,0.047226331794733616,-0.0025684759249171023,0.03184108717761212,0.5321389343566162,-0.0036450281678880327
200,0.21010386864429118,0.02213944106351281,0.08305369597333047,0.0007979589320528052,0.0679533407692462,0.5136796923389325,0.005599254467178705
300,0.23299608880161815,0.05404008838581289,0.10949134927218811,0.01082643354122822,0.08690472035102505,0.5020723323521118,0.0027589088245362505
400,0.3527159878452004,0.040775004242066086,0.1316225295053167,0.01620953073733664,0.1011663731230982,0.5030358532907587,-0.014281243206007583
500,0.41358810360334436,0.05127065911368597,0.16478760306547052,0.02817535301444287,0.12228529016185358,0.506983145124299,0.0006597069313927315
600,0.4538057427474371,0.0719270721188205,0.1859243874010902,0.03145646812879298,0.13200939445674517,0.5074245042027502,0.025884649810322888
700,0.5504407356021472,0.06013181410214225,0.20466623163298717,0.034603962356399946,0.14116840739978512,0.5072509252438357,0.01048977563002787
800,0.5837157709954827,0.07207946672658914,0.21596115465830712,0.036352137392574174,0.14811196536368335,0.514838888495924,0.0104266375943864
900,0.6261336093160514,0.05720181450627848,0.23440086213729872,0.03986597424172343,0.15385932636704713,0.5230225283085878,0.012890476587189548
1000,0.6686450151118741,0.07965146842330154,0.23501576902171684,0.051267229770243714,0.16091145343153157,0.5236672995539787,0.012605117116979503
1100,0.7259650139799716,0.07308602999235933,0.24647334759765538,0.04842226459855239,0.16105260584409825,0.5313554452679761,0.016410409478454117
1200,0.7681687471830162,0.06680753924164572,0.25618405286913853,0.057039743560583854,0.1661052031447869,0.5364859183892562,0.052360392502981384
1300,0.8680537426933786,0.08314806998773842,0.26997649767485826,0.05648247251249117,0.16670331022018237,0.5381451478232608,0.028572250228080236
1400,0.8518191863176747,0.07467489096795775,0.26570971014139527,0.06277998344553933,0.16246521751793191,0.548085506368921,0.05754236486883822
1500,0.8967549155240859,0.07262096184158004,0.27522908168587373,0.05963799695313033,0.16348372095229,0.5510473129356006,0.06525723867753565
1600,0.9169867151416586,0.08707573764464614,0.28216108390393985,0.06835614896622821,0.1644825868193431,0.5629288529292892,0.05722079804073733
1700,0.9553298067872094,0.09255366492340114,0.2905300905485319,0.07324939063019899,0.1629659248998915,0.565836118483322,0.08127676807708367
1800,0.9644251192030208,0.09272042180087842,0.29569109156145246,0.0732546904985655,0.15784125095815585,0.5725244219818865,0.08708258242860603
1900,1.0333489293666178,0.0994269229087423,0.2945861556296744,0.07562899300361735,0.156694520456498,0.572022894669261,0.11836715068246106
2000,1.0600615504716333,0.10674023682314972,0.2957730283880873,0.07619455502095784,0.14862249490047108,0.583746738350142,0.1295239625724319
2100,1.0861783584587748,0.10087699541490121,0.2946493801055249,0.0806470053673068,0.14293547535320789,0.5867883434603263,0.12472155959341966
2200,1.1161909170929367,0.11327329322681748,0.29317376308390275,0.07809327185128034,0.13999990447204225,0.5901350228049007,0.1738966775010808
2300,1.097047870560932,0.12479608749664294,0.2980407718195368,0.08660332962138685,0.13327915505232127,0.5927268446785745,0.17989630345188648
2400,1.1234619632739324,0.13514660081295826,0.2991200584664079,0.08994818832954125,0.12711684455282374,0.5984923879611795,0.20011474608186416
2500,1.1621949824315803,0.1366755741211806,0.30367382453991054,0.08622344382820948,0.11842037427033034,0.604744760199281,0.19608047910957366
2600,1.1968687153755468,0.1361564982487732,0.30893480562725745,0.09222173795021213,0.11722392649298388,0.6021006644011319,0.23811174011908268
2700,1.192550704862412,0.15775654298069494,0.30853950231094324,0.09513513477265347,0.10891462176045132,0.6124325371880236,0.24122025539255731
2800,1.1678362256822168,0.15451120320062028,0.3022774738349329,0.10213795118304347,0.1060227240934564,0.6153402373950638,0.24188466707942166
2900,1.1743315947850983,0.1696780139885295,0.3014654972368934,0.10591713714525486,0.09437359410556571,0.6176300569607597,0.2702560207439358
3000,1.2190101349894746,0.1734086869710701,0.3051074819766675,0.10136121373288429,0.09764218805170222,0.6156328277100761,0.29153353370703183
3100,1.2336779634691053,0.1887496830255097,0.3026352415630414,0.10546819239504646,0.09167630665737742,0.6161250376396337,0.29699115949103405
