miliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
1000,0.00040983016073974706,0.0006956285885319161,0.00024965638107316067,3.951407088562128e-05,0.00032889094055386345,4.155020080642219e-06,4.579195478089678e-05,5.167828150495925e-05,0.0003382560896713076,0.0076925005566840345,0.007692499305629326,1.1501762585428986e-06,0.001194172897859927,0.002976587590039742,1.0585203584597081e-05,0.0003619712491248094,3.000000019097314e-05,0.0002719999998057531,0.0004858805687701422,0.0005048082290231987,0.004212574557123058,0.0005034411580816403,0.003597826789176106,0.0006522241503823557,0.0036178211373363543,0.0006188875286415765,0.0008256222685512956,0.0018293658423258017,9.093786897874836e-05,0.00023052146630021654,0.003965117439081004,0.00011450504487303365,0.00027965788616231047,0.0029606226341670574,0.004514944112173033,0.000433268836393061,0.0034400050031082995,0.0010758366881096738,0.003097995564051821,0.001022106440500906,0.0003258571396511692,0.00030301505372621555,7.200311856750902e-05,0.001009997054115599,2.290686727963172e-05,0.0006034983604149134,4.404404686354395e-06,0.00035022395103829254,0.0003359370731695913,0.004351510908187104,0.00042909910441839825,0.010097752578284014,7.419753821287854e-05,0.00994891078266721,0.0008696151437398681,0.025968493869006348,0.028032342644143386,0.0029927862139302493,0.00011734802126909322
1100,0.00044110972267865674,0.0006256547192551107,0.00033462164676832207,6.287864846813404e-05,0.00031831317165519,5.4828813445465435e-06,6.160300630837422e-05,7.658161413725814e-05,0.00033266250721914804,0.007692500632220848,0.007692499260707343,1.1016382928236694e-06,0.0012027944536586713,0.002966908093630996,1.0289017499732038e-05,0.0003600193750336979,3.0000000195659668e-05,0.00027199999979469027,0.00048759865937398326,0.0005073785917685468,0.004139844505447126,0.0005869627157756342,0.0035340325309700707,0.0006710162232811939,0.0036174752208720023,0.0006192382280831492,0.000817254474617518,0.001841108441608783,7.896167088919849e-05,0.00023581108290694975,0.003960379573438202,0.00011620176448114372,0.00027738461717128997,0.0029675864347736705,0.004519430829353602,0.0004298080767061564,0.003440005123219266,0.0010661498110846584,0.003101754231086906,0.0010246055122017578,0.0003278566147189762,0.00030128356123133946,7.200344511221507e-05,0.0010099969345397672,2.2746264525953136e-05,0.0006032818939609036,4.407563329787907e-06,0.00034954695476144347,0.00033358045401585994,0.004337221823188905,0.0004281505085622004,0.010097767838778584,7.421952270238112e-05,0.009945765555374264,0.0008748046319977618,0.025967073585791946,0.02803385324365696,0.0029913686585414543,0.0001183890414991439
1200,0.0004580304119413548,0.0005223352960724116,0.00041717508796543056,8.077220745295034e-05,0.00033426133373590944,6.074695992965768e-06,7.201921912234953e-05,9.900548637356186e-05,0.0003541754803256019,0.007692500780848379,0.007692499123910801,1.0188566105165862e-06,0.0012070683091250786,0.0029663153774221987,9.798190344525349e-06,0.0003600879017512387,3.000000021689129e-05,0.00027199999979032023,0.00048769666587701534,0.000507153365208081,0.004073147182609165,0.0006492295893113483,0.00347147271154884,0.0007579380696902725,0.0036173893194870526,0.0006195435489458965,0.0008084132152292161,0.0018488640382367772,7.458339532339857e-05,0.00025016267472811464,0.003953158895440096,0.00011754670843531492,0.0002752604425084639,0.002970121466487113,0.004520219300682665,0.0004292789316691673,0.003440005833058041,0.0010643433324066837,0.003110260251341146,0.0010256985269998554,0.00032921604923060116,0.00030008645577624533,7.200376191533445e-05,0.0010099961727147314,2.2749241637916045e-05,0.0006027062543140465,4.47230074179764e-06,0.00034828277665242537,0.0003333341225620962,0.004320611276356721,0.00042657252496840626,0.01009739041657253,7.448446553799414e-05,0.00994023132339605,0.0008814518939575578,0.025961993962595655,0.028034902144410657,0.0029913110169032552,0.00011884140314528215
1300,0.0005080834247985392,0.000448158917572377,0.0005042561982569327,0.00010966820597359702,0.0004010127646128087,7.548388077154971e-06,9.204832032622997e-05,0.00012372987138988163,0.000377995491405759,0.0076925010640853725,0.007692498955247059,1.0076187803329443e-06,0.0012084522517591012,0.0029619933567260758,9.622983585730206e-06,0.00035797807609705217,3.0000000233978643e-05,0.00027199999977265814,0.000487697164013121,0.0005095730905599275,0.003983846796848271,0.0007173228712754093,0.003413431986911445,0.000804560911200164,0.0036168394582838112,0.0006196856219254504,0.0007928842173599174,0.001860861319263438,6.331477968846947e-05,0.0002635971578501468,0.003951007830585062,0.00011882092070431292,0.000271945480842397,0.0029732257377139445,0.004524986409701123,0.0004280948151118101,0.003440006327666113,0.001058570556796677,0.0031143664790811735,0.0010280018693175576,0.0003314534718015458,0.0002983881903722418,7.200394997070169e-05,0.0010099961053530537,2.2332041974865433e-05,0.0006033062954899014,4.490716181389919e-06,0.0003483938243704765,0.0003298527444510054,0.004300441896886093,0.00042354241101838773,0.010097118430873004,7.478693621631924e-05,0.009933946328190973,0.0008846071971684316,0.02596057144631795,0.02803813856802601,0.002990755673321495,0.0001192468794283617
1400,0.0005387073327196581,0.00033974175744824823,0.0005736928487944116,0.00013240790400974683,0.00043757466685133417,9.040369636349542e-06,0.0001126228602208216,0.00014819098203715583,0.0003414871505407417,0.00769250089764333,0.007692499021855009,9.467706157361733e-07,0.0012150042009691324,0.0029544173321763563,9.297698314975932e-06,0.00035648409046585335,3.000000024190171e-05,0.0002719999997592048,0.0004864949743250365,0.0005119429526035644,0.0038961819987164315,0.0007802431109295631,0.003398028426193686,0.00086949503545217,0.0036167844424791055,0.0006201025712064196,0.000789504414388252,0.00187219717278657,5.652656040247841e-05,0.0002711254382765634,0.003945161683281158,0.00012028009777159108,0.0002672666882843519,0.002975613484459148,0.004526589092688669,0.00042588661574770895,0.003440006421486721,0.0010488903167254842,0.0031196258576638354,0.0010315583011240837,0.0003325261548524487,0.00029808295276215,7.200429838118574e-05,0.0010099954959415767,2.2074080825598316e-05,0.0006025906994180676,4.517630238058551e-06,0.00034735887464275474,0.00032843701106978013,0.004290910504524374,0.000423076329784923,0.010096971032912388,7.506126810462614e-05,0.009931018526026975,0.0008921167022664071,0.025959434294091286,0.028041759131638904,0.0029891314315480615,0.0001199730532072994
1500,0.0005380968792125163,0.00027174428502672594,0.000646304833673735,0.000159837189185811,0.00048670899051848866,1.1413086880498393e-05,0.0001346170050824364,0.0001756947556960826,0.0003703817023780635,0.007692501106104819,0.007692498984011419,9.604213101827338e-07,0.0012170397209047515,0.0029488987699969917,9.15408282750843e-06,0.0003556666193645645,3.00000002573366e-05,0.0002719999997415301,0.00048701724971648465,0.0005119896788350355,0.003853014298772866,0.0008185924548037638,0.0032540162865102966,0.0009836769782463662,0.003616604773099032,0.000620249825963421,0.000781839431009574,0.0018772107744403198,5.3734867902928905e-05,0.0002792778576304283,0.003937310799401374,0.0001203922902114864,0.00026632301086837684,0.002979331051177454,0.004527042013122173,0.000423401105431456,0.003440007376728772,0.0010464628078245856,0.0031270266292543177,0.0010330230933074712,0.0003341417242814014,0.00029612858460335823,7.20045047143024e-05,0.0010099956825361696,2.202956743121024e-05,0.0006024519684345762,4.56602173912931e-06,0.00034775702608725196,0.00032784647701399907,0.00426462969661806,0.0004202901551238053,0.010096830200483234,7.533946921627188e-05,0.00992507010927452,0.0008917651298972391,0.02595763938710413,0.028043509723857257,0.002988503262304663,0.00012116460950376549
1600,0.0005669724831550856,0.0001980339171891781,0.0006932646693636714,0.00018013536821456024,0.0005778547336163632,1.2762920689674249e-05,0.00016218273723654338,0.00019291116182489768,0.00038929611369396523,0.007692501311009639,0.007692498729044636,8.942539482053263e-07,0.0012213759716573052,0.0029475411787665347,8.855272722259985e-06,0.00035530038746326857,3.0000000260376868e-05,0.0002719999997320143,0.0004861304823565029,0.0005135963753648969,0.003803213729006364,0.0008572059218015265,0.003202653870839631,0.0010778530522030007,0.003616296339558632,0.000620520320931915,0.0007738522290321385,0.0018833515163275652,4.8088680900217046e-05,0.0002862126240610431,0.003931866573800348,0.00012168247113671122,0.0002642644522190173,0.0029856324208116596,0.004530803517232057,0.0004191276585913578,0.0034400073433912886,0.0010390508065586488,0.0031323354491131854,0.0010364819902607693,0.0003356325290030346,0.00029441315007965914,7.200469473226401e-05,0.0010099953354126034,2.1745054553925843e-05,0.0006028616640388055,4.610925296037213e-06,0.0003481899285714663,0.00032539898130163887,0.004263895202272422,0.0004186486322970607,0.010096410769974643,7.561538917433473e-05,0.009925681072380404,0.0008954412145123533,0.025954547797234693,0.028045632147916222,0.002988499807851743,0.00012210098140413877
1700,0.0006291045357087319,0.00013489775638354386,0.0007171536511293415,0.00020083833768398595,0.0006647526618719366,1.4835915222769513e-05,0.00019855165001900178,0.0002031124058942774,0.0004175334881356709,0.007692501481628446,0.007692498682540633,9.154281602293597e-07,0.0012281032335581116,0.0029407063905613423,8.789386167343011e-06,0.00035340416392608357,3.0000000266522326e-05,0.00027199999972552966,0.00048603140255918195,0.000516702303893211,0.0037953148364040005,0.0008785802350457163,0.003097780454228195,0.0011459540964575486,0.0036160954516305725,0.0006206082216537499,0.0007689479217949708,0.0018916220467001365,4.436767219569106e-05,0.00028725909778170547,0.003927339495559772,0.00012230704931397087,0.0002592754815434501,0.0029868154749698784,0.004532558477490852,0.0004183116681203602,0.003440008273537004,0.001033477953451261,0.003134095754970766,0.0010375397295221496,0.00033633817187728334,0.00029378806927868155,7.200547908918012e-05,0.0010099947729716662,2.1257902483610718e-05,0.0006018965970508068,4.622645269886782e-06,0.00034730279705254,0.00032515497910363966,0.00423928897363876,0.0004183017714769726,0.010096342676611764,7.581003762362279e-05,0.009924559853629056,0.0008956001360006914,0.02595156770492088,0.028048676890400567,0.0029877801098852088,0.0001222250430026985
1800,0.0006318956703545748,9.46775464896344e-05,0.000735581919202479,0.0002136378245254839,0.0007157717775110556,1.6839930076059086e-05,0.00021998480735835435,0.0002063035042062378,0.00042919968706994847,0.007692501482808141,0.007692498623063585,8.97740681896131e-07,0.0012335168053787611,0.0029388770364308396,8.625883962926435e-06,0.00035430788206516374,3.0000000287716076e-05,0.00027199999972181416,0.0004857815616443457,0.000517608422985277,0.0038193773036303024,0.0008922924684753728,0.002971159066288521,0.00125616008782647,0.003615486888793857,0.0006211274284941741,0.0007593567401311383,0.001896317473313431,3.9158890851805566e-05,0.00030054808001841007,0.003923095548728697,0.00012152200068358162,0.00025823868892639937,0.00299048900556974,0.004534091085233439,0.00041336848010187265,0.0034400085469467657,0.0010297337545413757,0.0031425465839859,0.001039653441664375,0.00033744791553450904,0.0002927883219782727,7.200568966681229e-05,0.0010099945370328888,2.0935152793866174e-05,0.0006007318230271524,4.670273471172201e-06,0.0003470432858123534,0.0003230654857573247,0.00421895559936247,0.0004157393367842931,0.010096147368387863,7.599671928837757e-05,0.009920850161282581,0.0008963121485333422,0.02594842586747001,0.028051356533240954,0.0029864074557132587,0.00012359579407815127
1900,0.0006755413441360776,7.470798400198927e-05,0.0007186746338363551,0.0002262187715979757,0.0007871253281320041,1.9065238147546393e-05,0.00026068134265967447,0.0002027763549264953,0.0005015534429676004,0.007692501687359281,0.007692498293094511,8.871958973656248e-07,0.0012361166573007108,0.0029320567082428517,8.70742111253101e-06,0.00035258501632201724,3.0000000301772002e-05,0.00027199999970244673,0.0004842710254505796,0.0005183159710193893,0.003842079240349572,0.0008620290764258666,0.0028906082690450365,0.0013399091644570626,0.003615339189513642,0.0006214682224121789,0.0007568011804179861,0.0019077882993526396,3.935662926897291e-05,0.0003087693897840566,0.00391870676319279,0.00012185214749934134,0.0002535695597542537,0.002997879872267829,0.0045397135254032946,0.0004128693710142779,0.003440008759577187,0.001021921515742737,0.0031426084994501647,0.0010402437545255828,0.00033902813036031787,0.00029060518293258833,7.200610131765853e-05,0.0010099939025301934,2.083901487418337e-05,0.0006002762474119242,4.705968643604716e-06,0.0003483906428881732,0.0003230292495974145,0.00421436461223197,0.00041430650338145525,0.01009588720263247,7.617908824300611e-05,0.009920885799035148,0.0008976356859697503,0.025944978246606267,0.028052981596676973,0.002986184809152608,0.00012452805871075669
2000,0.0006903309768245878,6.98595596057302e-05,0.0007001988736088703,0.00022743211841840463,0.0008548401310361202,2.0478695756658232e-05,0.0002802712560918318,0.00018817288960278072,0.0004936464589045422,0.00769250188026153,0.007692498110679351,8.515371137990236e-07,0.0012422855091849313,0.0029302311958654434,8.456548043063268e-06,0.0003524463239282572,3.0000000300181593e-05,0.00027199999970212776,0.00048326668661335227,0.0005198093607012852,0.003921461590429762,0.0008504347311756247,0.0027850833047125814,0.0014356727438034293,0.00361502955011679,0.0006214019330145518,0.0007518311141304854,0.0019087117336771234,3.338519163785579e-05,0.00030549861852303826,0.00391648628112927,0.00012292795305942838,0.00025445404433707626,0.0030021895994919163,0.004540735596716193,0.000406579548341619,0.0034400092079413165,0.0010190698428808873,0.003148055983999599,0.0010421091104074543,0.00033919570949617257,0.0002895560099547167,7.200634585346448e-05,0.0010099937057915878,2.0544301871124497e-05,0.0006004118495799603,4.7468340353861605e-06,0.0003478187685012352,0.0003209458773519997,0.004191019281307494,0.0004128428325807082,0.0100957194223188,7.652700882684744e-05,0.00992322795009781,0.000898369718451763,0.02594505222965872,0.02805689210465081,0.00298559810518145,0.00012478737644772305
2100,0.0007164916871710969,8.413154338527738e-05,0.0006627914844456915,0.00022845247730763396,0.0009583440548097559,2.187522883135263e-05,0.00031264015573668536,0.00017199781667294223,0.0005750812088549959,0.007692502088419552,0.007692497884121089,8.63435139839227e-07,0.0012435350075578643,0.0029273762017384625,8.236636513835279e-06,0.00035083517303753273,3.0000000320065376e-05,0.0002719999996904334,0.00048309435098981186,0.0005215351398366176,0.003972931800748732,0.0008280985992611771,0.00270819703572668,0.001535479472224709,0.0036147190211150205,0.0006220208341390622,0.0007414014467481136,0.0019149258532773056,3.094590754853701e-05,0.0003179243968537452,0.0039129392451574315,0.0001223528687787067,0.0002480260763826116,0.003001908019239925,0.004542712503268639,0.00040557296555878585,0.0034400098526932914,0.0010137840743262253,0.0031543378992539345,0.00104420495189215,0.0003403664221849827,0.00028892178067190395,7.200649231776006e-05,0.0010099934067319936,2.0123923255339158e-05,0.0005988832199607504,4.760324899180939e-06,0.0003480397593556067,0.0003215571786542365,0.004179913677930967,0.0004104195500163745,0.010095373888944619,7.671151552088548e-05,0.009922609660179693,0.0008977968554936638,0.025940466459035565,0.028057928048334492,0.002984310691074701,0.00012568826219244326
