miliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
0,-7.695571962119092e-06,0.0006603450742621635,3.900425208308849e-06,-4.214970727954775e-07,0.00031521820900608336,2.0337847478872282e-06,8.147032704713889e-07,1.4635147894705092e-06,0.00035201565436049023,0.007692499871254956,0.007692500041607767,4.0257597605878445e-06,0.0011421553662251435,0.0030311864449299357,2.0980002466898626e-05,0.000500814725925938,3.0000000007629515e-05,0.0002719999999920536,0.0004195652017113398,0.00041901113228970545,0.00447520617068661,0.0001190980688000758,0.0036483927648411707,0.0006023006945633954,0.003620371099602224,0.0006160876433934373,0.0010246547143942066,0.001632263149410107,0.00027353023166042686,2.713355682518649e-05,0.003998853141470667,6.46767702380465e-05,0.00029291739435128986,0.002949329268829094,0.004501317046601144,0.0004500509033068212,0.0034400002685890715,0.0011418994827574371,0.0030296079235706333,0.0009996513923619524,0.00031081020212950895,0.00032078472640454796,7.200005111594117e-05,0.001010000141139098,2.092618345877538e-05,0.0004994873029826424,4.0166305693460765e-06,0.0004199063310008652,0.000419910794793663,0.004490992796747252,0.00045039639919378994,0.010100149988518523,7.204236063792264e-05,0.010100234057958464,0.0007199806069176404,0.026000391342548806,0.02799924157194436,0.002999646906977838,0.00011044370867688081
100,8.416198332977006e-05,0.0006787994697346973,1.4675622592799284e-05,4.212351388160557e-06,0.0002894679451859083,2.260189961076758e-06,3.1182363460649657e-06,2.614406976015576e-07,0.00035180178480097985,0.007692500000513816,0.007692499819997582,3.0889812112662408e-06,0.0011468390568003543,0.0030248297650272704,1.9281737651247065e-05,0.0004646676769510987,3.0000000022692373e-05,0.00027199999996640735,0.00043699987970368504,0.00043824593716090875,0.004490306578881217,0.00011259920919463309,0.0036283917155891664,0.0005883751120056343,0.0036203596242045276,0.0006161837194756796,0.0010000726221309497,0.001656092187193195,0.00024910266083946655,6.087718557677254e-05,0.0039962650703099616,7.556350210348103e-05,0.00029280506282282093,0.0029466204981740585,0.0045021298099310395,0.0004493909481740909,0.003440000396708278,0.0011350810299023148,0.003038214397469956,0.0010018694651701535,0.0003126445413756222,0.00031772441441591757,7.200015310588264e-05,0.0010099996387494103,2.1374217098953817e-05,0.0005285438111084579,4.040334641532677e-06,0.00040173348972325846,0.00040196053363421156,0.004483534903980968,0.0004474292552396888,0.010099877011706322,7.229568392390483e-05,0.010077266928199609,0.0007425371420522054,0.025996370533417662,0.02800372930379747,0.002998812052214107,0.00011048909754523638
200,0.00010990970184697047,0.0006980216625551975,-1.6743312661660904e-07,-1.5898520540315547e-06,0.00029449240376875404,1.904749353950556e-06,1.1653684583233155e-05,2.869212464855627e-06,0.00032888182053817744,0.007692500142822212,0.007692499870145902,2.498472978838651e-06,0.0011495664650805436,0.003019659567934158,1.7770334386560092e-05,0.0004396064888029224,3.000000005371839e-05,0.0002719999999497536,0.0004504126059664195,0.00045482924029167,0.004496719013715638,0.0001442816509810416,0.0036500591543790883,0.0005912804819858648,0.003619851872026623,0.0006164888629801964,0.0009750691603353541,0.0016771933445489467,0.00022143431929904926,7.975810649191357e-05,0.003991631157707133,8.416018355121567e-05,0.00029260456811166645,0.002947942936506743,0.004501371358275067,0.00044629918831806057,0.0034400006938767715,0.0011263937941283757,0.00304186911525171,0.0010055330045027728,0.0003129196126671771,0.000316993254292871,7.200033012196572e-05,0.0010099995951892689,2.2049327991247326e-05,0.0005508469208282622,4.093016291993655e-06,0.0003878209816925957,0.0003848836172195298,0.004475735630094454,0.00044552462086240856,0.010099476928026548,7.234444504272716e-05,0.010057232589219927,0.0007621006241935776,0.025991838356545706,0.02800705373401158,0.0029989222093608635,0.00011201793091572708
300,0.00014311276889749107,0.000724131561046104,5.362577989864983e-06,2.6522949743969355e-06,0.00029107735244321805,2.085051226251849e-06,1.5401160481519868e-05,7.320895723236814e-06,0.0003361838129690985,0.007692500182581298,0.007692499659335192,2.09105343768444e-06,0.0011563884610330955,0.003013821177874212,1.6321169296125165e-05,0.00041986803141633774,3.000000008014138e-05,0.00027199999993069996,0.00046181060377921705,0.00046574919214090643,0.004499770347641552,0.00014589256182417584,0.0036317782353431603,0.0006376005272733944,0.003619908043703507,0.0006170482823957082,0.0009471317236701529,0.0017082138707750977,0.00020439258010499403,0.00010156379330209317,0.003988203221644163,9.013685038440038e-05,0.0002901300705031464,0.0029497726772920794,0.004502238009454138,0.0004447483938012525,0.0034400013847425974,0.0011213393551819484,0.0030501313681199713,0.0010068101016709552,0.0003159424375381769,0.0003153376215090073,7.200100320045633e-05,0.0010099990896553503,2.2405430647971696e-05,0.0005651245282165097,4.0952647353228806e-06,0.00037831714202320605,0.00037308499845770365,0.0044499506180759344,0.0004436099767110786,0.010099246500550309,7.256072041664585e-05,0.010040284103056046,0.0007799534873107043,0.025988535286789016,0.02801299244392749,0.0029978609839159866,0.0001126157345171253
400,0.0001860208588371751,0.0007539157463237811,2.521984410736102e-05,4.5593845232295406e-07,0.000303536157507664,2.458592759169295e-06,2.0966290907449983e-05,5.6133372829630405e-06,0.0003351175831890901,0.00769250040946438,0.0076924996297961365,1.8099814906602948e-06,0.0011616981291885783,0.0030077827383808205,1.4989909745430263e-05,0.000404456330336422,3.0000000093770807e-05,0.0002719999999070917,0.000468707396692248,0.0004747436057972934,0.004479674697101873,0.00018208585245642483,0.003632209752986359,0.0006261067852768381,0.003619387028218747,0.000617309636944635,0.0009314128360821727,0.001723536747245609,0.0001802358557621419,0.000124858689614613,0.003987262159539158,9.652507772462001e-05,0.00028879720788153244,0.002951375419683946,0.004505447792949972,0.0004439636630512339,0.003440002128485465,0.0011114408447024215,0.0030589378177753265,0.0010096775878826048,0.0003173414598939731,0.00031313595737546686,7.200135252483183e-05,0.0010099987683944264,2.2793106668597373e-05,0.0005784116216634852,4.166288135990561e-06,0.0003704769925613244,0.0003649993073115565,0.004443365894002743,0.0004405365908060671,0.010099065903581493,7.274389152616429e-05,0.010020973773433008,0.0007991778132090798,0.02598383358334823,0.028016316084728102,0.0029965998482070185,0.0001130497202704571
500,0.00022985040755850984,0.0007598321252895842,1.5091510645676099e-05,5.979111178861808e-06,0.0002773232602507905,2.4077176424148675e-06,2.4245107857153712e-05,7.024589960250335e-06,0.00033271476336840285,0.007692500310671896,0.007692499619037404,1.5829099066655266e-06,0.0011695055305790993,0.003003774208167018,1.4132340812368193e-05,0.0003922304794371621,3.0000000112840578e-05,0.00027199999988263874,0.0004741429131826404,0.00048260867494417925,0.004486759084233967,0.00019760455569206326,0.0036172150992507036,0.0006048178170185279,0.003619251266086278,0.0006174361466379747,0.0009093112203209065,0.0017430692854365076,0.0001640831179260997,0.00014400193129883278,0.003981761745668207,0.000101492993833086,0.00028624501136214085,0.002948818496202062,0.004507891416263733,0.0004444714652332614,0.0034400021590887497,0.0011031600262176502,0.003062875549373509,0.0010121042676714145,0.0003182502173675514,0.00031172734317525344,7.20014315066126e-05,0.001009998868742877,2.3178278399579984e-05,0.000585899703272552,4.210956260990694e-06,0.00036388223894445054,0.0003569232172754978,0.004421555483660307,0.00043933186197171297,0.010098882010144748,7.31908760975405e-05,0.01000543235027701,0.0008145810378554596,0.02598277859191518,0.02801899551136095,0.002996044685466285,0.00011324041784434106
600,0.0002846660496065913,0.0007896215979532217,2.551482407342396e-05,4.408460264512109e-06,0.0002763922149099215,2.6539916571398287e-06,1.8995372508794797e-05,1.4476308574100443e-05,0.00035931319424478345,0.00769250034887736,0.007692499554095617,1.4640557143999293e-06,0.0011770169974420974,0.002995695358627401,1.301349587464978e-05,0.00038191405194927964,3.000000012626153e-05,0.0002719999998697888,0.0004790954542175842,0.0004879805436411844,0.004442715425063634,0.00023688504387015143,0.003601056033039521,0.0006295449771829653,0.0036190185933368643,0.000617779177869528,0.0008891075215966164,0.001762659414966016,0.00014553116077117796,0.00016811479401424972,0.0039787488948092725,0.00010529935659897627,0.0002866372599448782,0.0029499696551058417,0.0045083161516728835,0.00044073975950847895,0.003440003127904925,0.0010980762561111888,0.0030724317483601152,0.0010121418997870594,0.0003199339111890469,0.000309274677399885,7.20016625518814e-05,0.0010099983423049767,2.318678503845713e-05,0.0005928905812689721,4.246554143230333e-06,0.00035982220308487047,0.0003499871394586898,0.0044164823451928,0.00043638199913655236,0.010098751075480996,7.318526823960526e-05,0.009992431309277568,0.0008266635219810405,0.025979707589571757,0.028019436930442555,0.002995575037273327,0.00011447807504970148
700,0.0003079671528871982,0.000783793865247214,5.9031977059882516e-05,1.2056445338476915e-05,0.0002644826195626756,2.9303964137134808e-06,2.4324056759056706e-05,1.8798179489515863e-05,0.00036164345694927527,0.007692500558275585,0.007692499661319501,1.3182358721395333e-06,0.001182346434561932,0.0029883043435499287,1.2381560653912678e-05,0.0003769150393898464,3.0000000152684015e-05,0.000271999999852628,0.0004814623963830186,0.0004947272720224367,0.004440039916551881,0.0002897157218930687,0.003619931846953282,0.0006226787268195183,0.0036188437335837533,0.0006179571599721719,0.0008721413228079785,0.0017870417328489626,0.00012901251239135153,0.0001831005168972856,0.003971498901512297,0.00010810159397968088,0.00028223832536179483,0.0029527680745103308,0.00450966024044962,0.000440888016749848,0.003440003498656864,0.0010927598095338289,0.0030784059986889343,0.001016529770088888,0.00032157599146128866,0.00030865598830696526,7.200222369162639e-05,0.0010099980935520014,2.3244651099021842e-05,0.0005971960142473372,4.287430342543993e-06,0.00035651280744715625,0.0003459621328171519,0.00439367960268114,0.0004356499727508217,0.010098402682676689,7.343484110092159e-05,0.009979589076789648,0.0008387552725859805,0.025975326481474305,0.02802266674365476,0.0029947721855797162,0.00011487663099574131
800,0.00032426810749401717,0.0007872722120305944,0.00010433595930973311,1.655283921427021e-05,0.00028050937445313464,3.092280721768367e-06,2.9369884049771355e-05,2.305641875715653e-05,0.00037396123271327,0.0076925004158377415,0.0076924993295658505,1.255024829753325e-06,0.0011851675259478237,0.0029867875921916927,1.1746665524354182e-05,0.0003712465730685373,3.0000000166694184e-05,0.0002719999998417516,0.0004843937620771358,0.0004980881377873922,0.004352445004881331,0.00034541946771899376,0.0036192037119422665,0.0005939531838635777,0.0036185116714927434,0.0006182599694769181,0.000860360036027295,0.0017948558681582546,0.00011199513559205304,0.0002009724969551232,0.003972239449313954,0.00011144487647015718,0.0002829937297277718,0.002956518842768488,0.004510556294856707,0.0004358392993839344,0.00344000400925148,0.001083120201465458,0.0030836939339073223,0.0010170647846726294,0.00032333496802225073,0.0003057487016753154,7.200239113084355e-05,0.001009997891690378,2.3205376913749393e-05,0.0005995024785716679,4.295591402774389e-06,0.0003531263626124512,0.00034281089636907226,0.0043830156437336615,0.00043298283033149675,0.010098178969276957,7.37921015163329e-05,0.009970612908569102,0.0008521659308320258,0.025974647217880384,0.02802729042765906,0.002993556669735158,0.00011627989908727315
900,0.00037914550041762845,0.0007550994698821045,0.00017188569175403265,2.776610324616162e-05,0.00030529919832330605,3.520512092962122e-06,4.7569476142023587e-05,3.706709355625321e-05,0.00034042847392182685,0.007692500681489165,0.007692499268444071,1.1759851153832836e-06,0.0011900577481207151,0.0029797356891001587,1.0990886211553402e-05,0.0003663316804226604,3.0000000177649613e-05,0.0002719999998204063,0.0004851777704810199,0.0005021151527681602,0.0043133479705827924,0.00042307736825982325,0.003615400914308262,0.000624379100945836,0.003618213813784003,0.0006183910822099724,0.0008392488823168386,0.0018122902322043224,0.00010448061982859793,0.0002188159997900001,0.003967033486627466,0.00011318243500107894,0.00027839983780432085,0.0029597850932042745,0.004514797604451711,0.00043687267226149624,0.003440004158002132,0.0010787313671712132,0.003088704719982983,0.0010187059207772103,0.00032517920161405465,0.0003045154563291831,7.20025729129519e-05,0.0010099974529820986,2.3281979841850597e-05,0.0006011686669425295,4.351068487657241e-06,0.0003513042475103113,0.0003391221297278801,0.0043547735189471476,0.00043099073341876893,0.010097937954141564,7.401410221513347e-05,0.009959785866187405,0.000859689414297437,0.025970245593245046,0.028027174634034556,0.002993537098100399,0.00011718285450947593
