miliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
0,2.497763406184385e-05,0.0006507468847788706,-2.3435830957909146e-06,5.217302341786028e-06,0.0003268355768722599,1.767486446575106e-06,5.306593141146377e-06,1.747193002226335e-06,0.00030994956205610864,0.007692499875264017,0.007692499872947211,4.0110009020119765e-06,0.001139921222653021,0.0030323609626276703,2.0822942288242878e-05,0.0004991852211027786,2.999999999921928e-05,0.0002719999999991555,0.0004205457035755473,0.0004189632985455499,0.004507224794687121,9.840733185898953e-05,0.0036404521907701633,0.0006193917542347878,0.0036207615234054493,0.0006160603316121099,0.0010232652344741922,0.0016318987074415352,0.00027474926352865226,2.82269236352984e-05,0.004001052199934793,6.51925116326087e-05,0.00029373095422946803,0.0029474371395451964,0.004499407031764182,0.00044906653581353105,0.0034400001265215865,0.0011412866798332947,0.0030299210513364465,0.0009996604667684309,0.00031055336386392963,0.00031941616928033757,7.200019028980067e-05,0.0010099997968086145,2.0993929000524894e-05,0.0005005292507127655,3.995149660064027e-06,0.0004195109932057221,0.00042121107949879676,0.0045097178220050585,0.00044947016427953544,0.01010006884831485,7.186139052604947e-05,0.010101461267531194,0.0007188174688808223,0.02599809926007412,0.028000401640619763,0.0030002013223008835,0.00011030782729859097
100,8.140260634729672e-05,0.0006680227176261845,7.244099799499997e-06,1.0643600466800883e-07,0.00030954094172655326,2.2993973618591985e-06,1.187262967695245e-05,8.008686344880695e-07,0.00032838857664743227,0.007692500155969592,0.007692499825048906,3.1089822834637073e-06,0.0011435306878421025,0.0030263885748509287,1.919884261456583e-05,0.0004651913876028556,3.0000000028583416e-05,0.0002719999999782316,0.00043800347901084733,0.0004397806911018941,0.00450139975890015,0.00011082585502528152,0.003644124416328133,0.0006123807532879053,0.0036204687488302755,0.0006163593519386146,0.0010014574649961515,0.0016593679358346911,0.0002477198674876437,5.218188664977008e-05,0.003996430401108057,7.542500964791088e-05,0.00029401411133063,0.002947000676275474,0.004501103247329399,0.0004475917779992653,0.0034400005085213443,0.0011297586699659068,0.003034667233820498,0.0010029581745362474,0.0003120590302614819,0.00031849116927632176,7.200035497013163e-05,0.001009999460876325,2.16063608373371e-05,0.0005282041585747604,4.040609205884046e-06,0.00040281801883531996,0.0004004522099675161,0.004474714962446468,0.0004475972872449278,0.010099928863085614,7.220225385613808e-05,0.010078343849433836,0.0007427156751460808,0.025994044307573183,0.028006068105973524,0.0029996436541781628,0.00011088218834117432
200,0.00011755074279653362,0.0006898169745444248,9.68353694049032e-06,2.146219200263205e-06,0.0002974701319458265,2.41449995723449e-06,3.601573829558577e-06,4.229739794470357e-06,0.0003085319174370225,0.007692500009640389,0.007692499734534155,2.5030882854064208e-06,0.0011503709172046171,0.0030199008885884514,1.7782619564963366e-05,0.00043814928496922924,3.0000000059789956e-05,0.00027199999994074043,0.00045037751297342254,0.0004534658533014671,0.004510163562544502,0.00012314932096451505,0.003627865952925871,0.0006453042769050543,0.0036199577912125968,0.0006165965517745107,0.00097298894411241,0.0016839706769307536,0.00022425428928678033,7.718043293259219e-05,0.003994376936857544,8.406380319658896e-05,0.00029015670213346293,0.00294544596814617,0.004504490445026014,0.0004476563932002551,0.003440000982925243,0.0011238066962306911,0.003041595872286407,0.0010055983672337756,0.0003131224876762809,0.00031621139997804683,7.200071672583858e-05,0.001009999462356898,2.2109001669588026e-05,0.0005491056821313139,4.076016778109749e-06,0.00038792202045714815,0.0003857625809817707,0.004475644699388139,0.00044594440862852044,0.010099444828952931,7.255459099768834e-05,0.010059280538936965,0.0007613409643469999,0.02599198791833522,0.028009587914530572,0.002998420698257444,0.00011164988490380807
300,0.00015806049418809657,0.0007257209309684969,8.788032022364537e-06,2.8963534682523126e-06,0.0002853290463750741,2.2676684382138085e-06,9.899638217465655e-06,3.059274537715518e-06,0.0003352833020358518,0.007692500113233778,0.007692499759936797,2.0993617241361197e-06,0.0011596432782238315,0.003010863949023861,1.6468885168135057e-05,0.00041839497110430666,3.0000000068797277e-05,0.0002719999999262742,0.0004608022757641683,0.00046747166040224256,0.004476429642928388,0.0001618513865206272,0.003624958407968722,0.0006030324981877794,0.0036199443095464093,0.0006170793326488071,0.000952801432029011,0.0017016042438784402,0.0002024413111662777,9.95270285293994e-05,0.003990219197209957,9.053867426254787e-05,0.00028908841511701087,0.0029482877001331077,0.0045034014285385915,0.0004454173067284904,0.00344000174059611,0.001116004798691359,0.0030513426623923765,0.0010061139973148532,0.0003161452106210488,0.0003144775755175394,7.200067915439563e-05,0.0010099989204267188,2.25484072723455e-05,0.0005652252805725135,4.118681699924699e-06,0.00037752887530093267,0.00037454511225604945,0.00445859763047027,0.0004434260074355272,0.010099522204280977,7.251484306343612e-05,0.010039501365500799,0.0007808481691609604,0.025987250651101784,0.0280125666317722,0.002998005996581528,0.00011264635558400733
400,0.00018379611031263022,0.0007463159795364353,5.08467382659738e-06,2.1599006430432277e-06,0.0003107603762547924,2.170791759218188e-06,1.2128589261707888e-05,7.715852510439061e-06,0.0003575327860032395,0.007692500353888372,0.007692499700001626,1.8229641840389254e-06,0.0011628097294061638,0.0030045702728040643,1.5062595318114189e-05,0.00040449900432761466,3.0000000097206847e-05,0.0002719999999005311,0.00046858124942294945,0.000475129705404206,0.004463300682168826,0.00016738153036828014,0.0035965928892132066,0.0006212966943924367,0.0036194636690888445,0.0006172737155163074,0.0009259309954309749,0.001721252748909638,0.00018263091742229596,0.0001244744076821614,0.003987801842855225,9.62418744456382e-05,0.0002906574404924066,0.0029497433887484864,0.0045051846790145405,0.0004434425435650237,0.0034400020262373766,0.0011129498657813132,0.0030596638073640426,0.0010103873442842792,0.00031701005966092724,0.0003125510356992035,7.20010297628815e-05,0.0010099988200982417,2.267706497177515e-05,0.0005774683452595662,4.170100180405829e-06,0.0003704281441579081,0.0003648278602469108,0.004441600284774592,0.00044189160185518264,0.01009925792762421,7.28389322379095e-05,0.01002292448760782,0.0007977967316755595,0.02598547614839352,0.02801558386325401,0.0029965768881431046,0.00011313821138531924
500,0.0002175846999934076,0.0007611485093312441,1.7620821003737363e-05,6.950606585758925e-06,0.0003021422292419168,2.4532948044950836e-06,2.2991343279886275e-05,6.218799783994193e-06,0.00032931787199102385,0.00769250043991087,0.0076924997963908354,1.566805675608234e-06,0.0011676755543372649,0.0030036266805164766,1.3893437528484809e-05,0.0003909374624785203,3.000000011823201e-05,0.00027199999988025523,0.0004752486148093711,0.00048418697884888487,0.004491683342942419,0.00019615278138571349,0.00362923432905727,0.0005998893350387944,0.003619395724537208,0.0006176357658524275,0.0009134479743446843,0.0017421006549848462,0.00016388071201282035,0.0001442866590126474,0.003983331034279142,0.0001010824645762945,0.0002863720330548631,0.002953355929473309,0.004507868029964054,0.0004423360571633124,0.003440002445916827,0.001101720661516145,0.0030633828325992503,0.0010119493573195186,0.0003191866165761638,0.00031156564275247064,7.200153145251805e-05,0.0010099986744270015,2.291953552473492e-05,0.0005859906482998904,4.177809123636452e-06,0.00036449576305418933,0.0003569942135948752,0.004421846377842988,0.00044045527171462657,0.010098909321182714,7.300686139531773e-05,0.010005649300244931,0.00081223801670289,0.025982864295967547,0.028018850018242475,0.0029968121691335697,0.00011357787032353788
600,0.0002866968983839717,0.0007769708765448775,3.993390125744118e-05,6.532923912064053e-06,0.0003131598563441699,2.852967991245224e-06,2.7219144273330412e-05,1.0240589098115472e-05,0.0003110425314220027,0.007692500276566898,0.007692499511027409,1.439503069955062e-06,0.0011765463287239277,0.002992982366481653,1.303114758658492e-05,0.00038235713560029255,3.000000013273167e-05,0.0002719999998651776,0.0004786241460612092,0.0004888952323669515,0.004451416480630776,0.0002404994187714283,0.003614807054914783,0.0006004090345792765,0.0036188225894236586,0.000617568734895148,0.0008896380569380202,0.0017693655714028623,0.00014627411195813293,0.00016329534903575366,0.003976938450261053,0.00010552578912444987,0.000287346941344352,0.002950541206871708,0.004507884667344888,0.00044280568881065034,0.0034400029591092254,0.0010972372797386173,0.0030721118614452014,0.0010128583511744558,0.0003200490365135902,0.00030997680795683414,7.200161722450664e-05,0.0010099981436883679,2.3250937279701998e-05,0.0005925458330187719,4.238085968585134e-06,0.0003599383560451819,0.00035133774975618467,0.004410628772429834,0.00043679406331282114,0.010098842435915733,7.314014769395671e-05,0.009993205518242471,0.0008292039905592718,0.02597692611484326,0.028023037423951336,0.002995479185921624,0.00011470601111341429
700,0.000325074732443456,0.0008091272794796064,5.103182401832789e-05,6.750597336149826e-06,0.00029037789143141585,2.885270040034377e-06,3.058390191718593e-05,1.8189653582117055e-05,0.00034214322041522063,0.007692500488981291,0.00769249956933388,1.3339468261916885e-06,0.001180637653604211,0.002990850605950548,1.2380354653406811e-05,0.0003743550873052629,3.0000000145103697e-05,0.00027199999985322233,0.0004824559373604926,0.0004951882749501644,0.004443269139044128,0.0002953092156383761,0.003629902085342305,0.0005910730037960669,0.003618772665978383,0.0006179486190335569,0.0008775815393077094,0.0017783221128278045,0.00012769663545563007,0.0001878904644590497,0.003975041639588519,0.0001079450323013845,0.000282458472463771,0.0029556672035110096,0.0045112363191389445,0.00044092943045185055,0.003440003479378306,0.0010889938411755202,0.00308077093808063,0.0010147229033979318,0.00032221297270528746,0.0003085824041254396,7.20017535490072e-05,0.0010099979537416574,2.313696572070784e-05,0.0005963211777689904,4.2644532111409905e-06,0.0003558406500238786,0.0003449735317948922,0.004399322629364978,0.00043535192762211893,0.010098668546758156,7.340944325321109e-05,0.0099784708242208,0.0008412767780516896,0.025977209780106942,0.02802525465315409,0.002995162588985626,0.0001146567889397806
800,0.0003219655463860604,0.0007887991745788957,0.00010776293274363869,1.3417405274165973e-05,0.0002630422679399358,3.447170215148652e-06,3.6679023041212776e-05,2.2731160136086235e-05,0.0003669877444062596,0.007692500528719974,0.007692499384891124,1.2549284021334186e-06,0.0011860359918292218,0.002986268946420553,1.1508248617834794e-05,0.00036985024547441674,3.0000000160542844e-05,0.0002719999998420445,0.0004837251934554886,0.0004975436239611372,0.00437911307166802,0.00033022900385590054,0.0036282361142266806,0.0006520204768554509,0.0036183361291404572,0.0006184378630511328,0.0008583514474039822,0.0017981277110197002,0.00011818864040777516,0.00019997495403038633,0.003973567799217153,0.00011141008417662814,0.0002819319984496245,0.0029597370733576087,0.00451074763366186,0.0004374382300136036,0.003440003863034988,0.0010860145425146313,0.003083524184128572,0.0010181965263969018,0.0003234706039307921,0.00030704371268594027,7.20024491098723e-05,0.001009997866320317,2.332759410049625e-05,0.0005989358296296631,4.291086583042548e-06,0.00035307130883563723,0.0003413136090016246,0.004368006530629342,0.00043387339441957847,0.010098248926139598,7.356989764964716e-05,0.009970497022030003,0.000851697395078073,0.02597364370845757,0.02802538836145207,0.002994045227022282,0.00011603352678692367
900,0.00038803703852848545,0.0007593267611399988,0.00016130415527387327,2.950326891583994e-05,0.00027763133638432076,3.591456472281882e-06,4.202133553419601e-05,3.9121425557160895e-05,0.00037334926456123585,0.007692500622182113,0.007692499319916354,1.191521189209962e-06,0.0011900342617235634,0.0029777092487991343,1.1107666953906456e-05,0.0003656393538880081,3.000000016834279e-05,0.0002719999998311936,0.0004856929075142775,0.0005019660885621688,0.004308956589091401,0.0004205228618984453,0.0036079939560795782,0.0006363317160980326,0.003618327533004487,0.0006186673855480674,0.0008377146781950645,0.0018149660112707204,0.00010378555478125597,0.00021363575009588124,0.003967839976234208,0.00011306394008484302,0.0002789021872388331,0.0029600530379715767,0.0045128283617246875,0.0004338684406252897,0.003440003966238367,0.0010782132943966678,0.0030936286533934714,0.0010186047589158694,0.00032501878468821235,0.00030418949037687844,7.20024132753052e-05,0.0010099975444028354,2.3179048241855117e-05,0.0006020492579738508,4.365775233419782e-06,0.00035123639511938783,0.0003385437731164375,0.004355045173820807,0.0004309561756467834,0.010097953039077784,7.408305626673251e-05,0.009960037957422905,0.0008606076501973143,0.025969288618374768,0.028027119624322513,0.002993798675527614,0.00011647247696564961
