milliseconds,GLC,F6P,FBP,GAP,DPG,PEP,PYR_cyt,AMP,LAC,G3P,DHAP,OXA_cyt,Asp_cyt,Glu_cyt,OG_cyt,Mal_cyt,Acetyl_CoA_cyt,CoA_cyt,IsoCitcyt,Cit_cyt,ATP_cyt,ADP_cyt,NAD,NADH_cyt,NADP_cyt,NADPH_cyt,Pyr,CO2,CoA,Acetyl_CoA,Pi,Fum,SCoA,Suc,GTP,GDP,Ala,Asp,Glu,H2O,ETFred,ETFox,FADH2,FAD,OG,Mal,OXA,Cit,IsoCit,ATP,ADP,NADP_p,NADPH,NAD_p,NADH,Q,QH2,Cytc3p,Cytc2p
0,-4.75895093758928e-06,0.0006666206234349104,-2.5566075447020375e-07,1.5204338150653863e-06,0.00028989546601821184,2.009416261682585e-06,4.262949823460632e-06,4.985748986226663e-06,0.00034937264881173386,0.007692500061349491,0.007692499889952914,4.029632472070686e-06,0.001140382682929834,0.0030279007167307347,2.1116373266338437e-05,0.0005009941726378912,2.9999999992991416e-05,0.0002719999999972244,0.00042050058504120204,0.0004190272417948777,0.0045120225037019596,0.00011408735335807683,0.0036140206471156067,0.0006155593665110426,0.0036205246764878696,0.0006159418396748897,0.0010222778860211202,0.0016306731385752333,0.0002717153328941155,3.26382673494158e-05,0.003997879862538436,6.483503496582105e-05,0.0002929430872557769,0.002951728734413339,0.004498683256927607,0.00045108205872852834,0.003439999781694278,0.001141010700884364,0.0030284048619246065,0.000999659464325531,0.0003104387061034004,0.0003196037865694097,7.199992101345603e-05,0.0010099998438958472,2.0926390557099505e-05,0.0005002026634511516,4.0032239397583424e-06,0.0004196822444383135,0.00041905179092438223,0.0045083170901418545,0.00045074958137307443,0.010099967366232932,7.194779944600287e-05,0.010100335201556558,0.0007189512857698616,0.026001305260565353,0.028001354897021567,0.003000127849360013,0.00010967466467251281
100,6.940836024928518e-05,0.0006843633680835159,9.48098349540286e-06,-1.693776830849161e-06,0.0003059716457690806,2.053513800678961e-06,4.818308260893144e-06,4.654068754990474e-06,0.00031513573000420576,0.007692500114911636,0.007692499922353609,3.0869620658320678e-06,0.0011453262469719398,0.0030241454803193258,1.9260709598693998e-05,0.0004655324749823767,3.0000000021915193e-05,0.000271999999971729,0.0004378242114940485,0.00043891351720694825,0.00451874144804795,0.00012189212501947461,0.003590333030163176,0.0006200194410522856,0.003620256885079003,0.0006163298917121718,0.001003023032742786,0.0016560339603250399,0.00024791191160833436,5.354397479775493e-05,0.003995447149577318,7.529379355151864e-05,0.000293030284280855,0.002950907015234785,0.004500962475376058,0.0004478077503103151,0.003440000195928792,0.0011312605072168074,0.003039182088592545,0.0010034717833209222,0.00031173482628020613,0.00031764655218452937,7.200014226560511e-05,0.0010099996249022718,2.157571492303064e-05,0.0005287174898766859,4.04309271543377e-06,0.0004022371951048632,0.0004006687321777327,0.004490062620972069,0.0004479520319834856,0.0100998973972648,7.207831342573144e-05,0.01007976548433504,0.0007421461259635949,0.025994902228568168,0.02800384276689455,0.002999037726880255,0.00011123187971121066
200,0.00013003123160333066,0.0007061000470895738,1.0295797354621918e-05,2.8803436779744785e-06,0.0003107861897924881,1.910502736136725e-06,3.633324224588013e-06,5.594458815971161e-06,0.00034469746579635877,0.0076925001143783416,0.007692499826214129,2.4472728904948133e-06,0.001153222051141069,0.00301727425163055,1.7779913586676105e-05,0.000438025998241438,3.0000000062084382e-05,0.0002719999999430209,0.00045067484507332125,0.00045381501912679226,0.004517198081000218,0.00013207604119929188,0.003619465093617377,0.0006035276582269553,0.0036198891507612544,0.0006167530560987839,0.0009718758371326967,0.0016810986942445965,0.00022026152468950438,8.125127330835214e-05,0.0039964486506902114,8.442357779268116e-05,0.0002920940222721457,0.002945846419361055,0.004502534280507138,0.0004465016017682131,0.0034400011789811613,0.001127491502325571,0.003041760434740353,0.0010045897769130428,0.00031387058788048,0.00031608944086772175,7.200061597082159e-05,0.0010099994216241882,2.2001581211806424e-05,0.0005505126375646465,4.077438780145954e-06,0.0003889452466630902,0.00038648764207017066,0.004460857989574583,0.00044607433642398017,0.010099530914865916,7.223061529357078e-05,0.010059232514476175,0.0007630258447357336,0.025990914118173745,0.028010093571216976,0.0029985311722153245,0.00011113670103650371
300,0.00017653680947294,0.0007072701948122812,7.651119017941297e-06,1.9716023257623917e-06,0.0003170541561687797,2.531784212948397e-06,1.1874598524111686e-05,7.774255381778381e-06,0.0003220705107349954,0.0076925002407875875,0.0076924997655958395,2.053343763386263e-06,0.0011575049022436083,0.0030147716447416133,1.6370373333322228e-05,0.0004203857789500368,3.000000007709402e-05,0.00027199999991880247,0.00046152547300447045,0.0004654904894940872,0.004472854811392428,0.00014838914910696662,0.0036546177449933736,0.0006049184555705546,0.003619603874512202,0.0006168833060206021,0.0009537320295440401,0.0017051049369443618,0.00020291006860926694,0.00010635657467341433,0.003990380954563182,9.132377757700954e-05,0.0002906403488457116,0.002949741028203431,0.004505775104524848,0.00044630553640702083,0.0034400016920826428,0.001120163616396891,0.0030510239588121715,0.0010074126310049016,0.0003161291491523209,0.0003140882144754548,7.200083830578367e-05,0.0010099994205693312,2.2542739413560283e-05,0.0005665444050698541,4.102413257299103e-06,0.00037744575051915276,0.0003730004853421413,0.004463163378810536,0.0004442510805337673,0.010099357671047656,7.255780880286144e-05,0.010038364493706814,0.0007804958389733063,0.02598594526921646,0.02801086997260073,0.0029977317140988725,0.0001126722207269912
400,0.0001881849037775298,0.0007353695837098175,1.4794281762136488e-05,5.6752666725403595e-06,0.0002951873026448425,2.7106053482949943e-06,1.4282991190124332e-05,5.168708128955063e-06,0.0003130288758472141,0.007692500240940759,0.007692499680195092,1.8065808631219428e-06,0.0011634989713319801,0.0030081366230278917,1.4934432519767168e-05,0.0004032106659323174,3.0000000094117386e-05,0.0002719999999104323,0.00046839893770823785,0.00047640200143453875,0.004486220641521338,0.00018148848054442036,0.003603568262311264,0.0006255918994710652,0.0036194567266861905,0.0006170740925589501,0.0009288148831460517,0.0017218024881170658,0.00018041905838321707,0.00012669066158223073,0.003985986556193241,9.692145082318266e-05,0.00028764038299939736,0.00294866384702895,0.004504486081374041,0.00044433110112011284,0.003440001991413457,0.001108209660582699,0.0030585465348045952,0.001009066318831084,0.0003174833747333146,0.000313222302205435,7.200118494049519e-05,0.0010099988752513252,2.280105406367658e-05,0.0005775148568775905,4.1381671116400234e-06,0.000369717144516099,0.0003651330407894779,0.004439700596143378,0.00044126305588581893,0.01009921631608082,7.28126304194046e-05,0.010023648804048236,0.0007984980330614434,0.025985121805130844,0.0280166819010314,0.002997485583235243,0.00011245794894067277
500,0.0002525549914132754,0.0007786229544318211,3.030040920095089e-05,5.8491071490585165e-06,0.00026248954321353614,2.3548954150927324e-06,2.3452722625718542e-05,1.120903185843737e-05,0.0003347648883379309,0.007692500381159966,0.00769249972558221,1.5971982298933142e-06,0.0011685428848907471,0.0030015036802864487,1.4167051187761859e-05,0.0003917108181120114,3.000000011045923e-05,0.0002719999998887111,0.0004741767942198301,0.0004835520903756527,0.004474960468105619,0.00019617241425562716,0.0036198699495765463,0.0006153935390085703,0.0036191137303306507,0.0006173755870827686,0.0009049742643929801,0.0017483729012759276,0.00016387382100999776,0.00014728426388171655,0.003978803567123881,0.00010152801565263065,0.00028834761121085455,0.002951780658359406,0.0045060900790782205,0.00044380298609361093,0.0034400023858638484,0.0011016750508250554,0.0030633798917114284,0.0010112450757244335,0.0003195323217708465,0.000311187422200337,7.200112071749918e-05,0.0010099988418359592,2.3168671398787328e-05,0.0005871682695277781,4.187480939378798e-06,0.0003632855843933989,0.00035586163307782883,0.004430484325193871,0.0004391432322691044,0.010099063318164724,7.313591321644385e-05,0.010005215246016351,0.0008119427529129575,0.02598070112684563,0.028018451101368604,0.002996667864689469,0.0001138058066099379
600,0.00027684917759012443,0.0007853762396349316,3.793964424055544e-05,7.758682986505606e-06,0.0002648183394196395,2.4186930137404527e-06,2.304504583773464e-05,1.032310272268427e-05,0.00031153376635401623,0.007692500476195664,0.0076924995756360885,1.4454420924512786e-06,0.0011759769548245623,0.002994629275069073,1.3057095284868527e-05,0.0003822739454028754,3.000000013600472e-05,0.00027199999987180014,0.00047934968767606736,0.0004900635523535252,0.0044702071951753675,0.00023254727966386246,0.0036228118391673446,0.000582226398786739,0.003618872849266293,0.0006175209414684642,0.0008873733595773616,0.0017617975517178414,0.00014621688338528664,0.00016363130421381104,0.003975991928766507,0.00010437188777497869,0.00028612525986806216,0.00295553751387502,0.004509377835582777,0.00044163481025172974,0.0034400025830935255,0.0010966556710282252,0.0030717183127701377,0.0010126589058393584,0.00032060766570252147,0.00030928627569271045,7.200188435719696e-05,0.0010099982844658092,2.3207591385624607e-05,0.0005927030634051272,4.2537144171903695e-06,0.00035887008151573704,0.00035042760754551276,0.004411912353397449,0.00043632379928599635,0.010098668190705536,7.325363462930058e-05,0.009992727390363602,0.0008270869216699914,0.02597923664668706,0.028020536296041735,0.0029956678701239894,0.00011394023464014535
700,0.00029722924733493946,0.0007962350741204311,6.745120578263068e-05,1.0093994561829795e-05,0.00029891019030816435,3.0355544487783734e-06,3.411856425561028e-05,1.8211985764346577e-05,0.00032923359791179474,0.007692500360906909,0.007692499541491714,1.3399329912582803e-06,0.0011773327278173232,0.0029891856820105206,1.2477874208764641e-05,0.00037418206590559427,3.000000014551425e-05,0.00027199999985158725,0.0004816663921759833,0.0004943538596488803,0.004410598312749015,0.0002727423122665821,0.0036173973385458485,0.0006468751876753003,0.003618854695639438,0.0006181580515768883,0.0008763968903144398,0.0017809943982298087,0.0001298861230371809,0.0001813043874152484,0.003973413306176336,0.00010789631145113119,0.00028387561535045007,0.0029570579428989155,0.004509487251056602,0.00044011810963672193,0.003440003646030041,0.001092815215314333,0.0030764845100430226,0.001016578318178948,0.0003218492758224422,0.0003074674426203763,7.200216638017726e-05,0.0010099983176263285,2.3319924627127815e-05,0.0005969753857825089,4.259611646624192e-06,0.0003557169703887158,0.0003454798936820374,0.00439964731950345,0.00043418572488207734,0.010098611562667184,7.333865035592154e-05,0.00998065378094265,0.0008405564718469231,0.02597785831837272,0.028022154639374845,0.0029948181124623886,0.00011550268294246199
800,0.0003521813928521362,0.0007883688771941227,0.00010369755830757036,1.9084040826493396e-05,0.00029980162098712157,3.653362220563134e-06,3.889822040666868e-05,2.5246547235755163e-05,0.0003681963738523113,0.007692500662604418,0.007692499476062639,1.2607717210813678e-06,0.001184075005599333,0.002985487592005002,1.174389144377109e-05,0.0003698877142590916,3.0000000164715508e-05,0.00027199999983166596,0.0004845256455464289,0.000496563179035723,0.004381790356128562,0.0003485539996227939,0.0036036995883859456,0.0006061663706000326,0.003618593745839111,0.0006184403395122634,0.0008570202726853136,0.0017957956871516635,0.00011354158130119951,0.00020308423317569197,0.003973656566630221,0.00011143783921391178,0.0002826352198193438,0.0029580045051671834,0.004514297110549527,0.00043873833593744283,0.0034400034905449654,0.0010882096607138182,0.003085312738286116,0.0010163096217010782,0.00032305750072421927,0.0003056396502928329,7.200253234894705e-05,0.001009997972248629,2.3304097398968142e-05,0.0005986787380817683,4.307825728083054e-06,0.00035305687526382103,0.00034235178369515577,0.004378718297642201,0.0004333463171724015,0.010098143926925948,7.38016424741648e-05,0.009967841696867107,0.0008498714541970516,0.025974983611775266,0.028027000051722248,0.0029940719382190737,0.00011629200195192422
900,0.0003823521415546713,0.0007564011683979843,0.0001724986015045128,2.798763445202071e-05,0.0002859402444597188,3.421455152481187e-06,3.869510401717029e-05,3.3779184771652415e-05,0.00032437664929899085,0.007692500675026124,0.007692499432737302,1.1892420382916106e-06,0.0011925449712307044,0.0029793937750270364,1.101474014927302e-05,0.0003661404458118419,3.0000000174093915e-05,0.000271999999818726,0.0004858610097498601,0.0005004350531669793,0.004309779316380878,0.00041717985472926105,0.003614678490482745,0.0006159931130274809,0.003618192780908087,0.0006184073994356785,0.0008422282019472064,0.0018128088177099015,0.00010437237918289505,0.00020972154797362693,0.003966604792633578,0.0001127768015646744,0.00028072195566124697,0.002959841567866942,0.004514277391816827,0.0004364921334947864,0.003440004543019149,0.0010814376104634408,0.0030920625025086784,0.0010209025651673033,0.00032498770930348096,0.0003050941422734561,7.200285845113755e-05,0.0010099973475070126,2.323098918300935e-05,0.0006010908269309863,4.3466633407576835e-06,0.00035143977685773195,0.0003400665253149407,0.0043617129394290955,0.0004318064298644008,0.010098121561764012,7.401023613431102e-05,0.009958040460788508,0.0008622244539045834,0.02597116871259477,0.028027913700162183,0.0029934203614381217,0.00011692925545456664
