miliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
0,-0.00024360022861907214,-0.002029806432109159,0.013064886967678326,1.3650158841329688e-05,0.0019295519358722053,0.9895870167161865,1.0003120028967376
100,9.202579539682474e-05,-0.0010629464323039604,-0.012510590603855214,7.107186517281009e-05,0.11077880158654141,0.9862376127072756,0.9951244506058473
200,-0.00023847341800871266,0.016073552207511336,-0.013263493238394018,0.000358723481676255,0.18960487989839186,0.9639152584101099,0.9933980998024181
300,-0.0003668211246676587,0.01616996234755011,0.014418314215477493,-0.0001464295733408836,0.2795787919744558,0.9450650873722404,0.9930170683733706
400,-0.00014983820317398101,0.029950033490079946,-0.006256433491545764,7.452211827515943e-05,0.35849283159731105,0.946044606500104,0.9919027517050021
500,-4.278319529532867e-05,0.05304189058511542,-0.008193751584203785,-4.9987516440306895e-06,0.4038594030573269,0.9355907752499117,0.9905886629007695
600,0.00021466993946665867,0.05823530186188459,0.005480469804306932,-9.57320117101825e-05,0.4996171594107789,0.9063619731077316,0.9899483982181388
700,0.00032089130443168853,0.08168576000465928,0.005507634297761162,0.00028186700950820444,0.52759044224287,0.9051028200931037,0.9887744643918198
800,0.00046175669308415345,0.09640811825844717,0.012471702835195721,0.00034884806680309324,0.6041137193546654,0.8737218170123242,0.9893972119475579
900,0.0010552752959508591,0.10718662944657584,0.043279160269099795,0.0008939158169669289,0.6474619917142271,0.8622462684166144,0.9879745105816229
1000,0.0010196079800411453,0.12891442315718005,0.06008776292576856,0.0007411103577584609,0.7194324311086249,0.8500225852235285,0.987418535821357
1100,0.0008510738685479926,0.15535682436292064,0.04483295327809281,0.0015606466357306994,0.7613110727584479,0.8417859214138702,0.9873999947379953
1200,0.0018302161610804545,0.16858159151196553,0.08783484546280103,0.0017340521599712982,0.7913963572493915,0.8202624715784415,0.9869721071167121
1300,0.0020016362879231565,0.1868916609595932,0.08359324576691878,0.001465898120568505,0.838447122127659,0.8177408161279456,0.9861805730574156
1400,0.0023311482720433574,0.21092084883688472,0.1102732932787214,0.0020926522567033573,0.8840330204107577,0.7945278575241699,0.9859330213247051
1500,0.0027967168371330602,0.22078442637302415,0.13327800593482372,0.0020903736552962144,0.9160364830211203,0.785751618887461,0.9860480061297299
1600,0.0032312599424618254,0.24083862669571388,0.16183238769598926,0.003149928172401392,0.9285466717499921,0.7669093451290563,0.9847421594457558
1700,0.003374853809779796,0.2523084081147297,0.18196811344503244,0.003380932974554099,0.9791870251194728,0.7565865112871889,0.9840412033824757
1800,0.0033480056204397584,0.27613697764908873,0.179049309364315,0.0037040617170590586,0.9721729064731298,0.7331776503142938,0.9837802067722513
1900,0.003838692535112447,0.29805111963756253,0.225714997881492,0.0038736601084100944,1.0200808175750844,0.7266304084925751,0.9829014775124477
2000,0.004369571211788846,0.3018280869744535,0.2324707154306865,0.0047289250691150775,1.0301713278011675,0.7063668588812426,0.983350655605365
2100,0.005002584870861608,0.3221986805929341,0.2623855339030262,0.004880634403721083,1.051922186001672,0.7028921496992188,0.9818121127397424
2200,0.005495204375706253,0.3372353319322847,0.2773561507078961,0.0055377667412335775,1.094352357257047,0.6760350264643706,0.9809410036790517
2300,0.006224539321020753,0.33962929271444803,0.3235264711323117,0.006687760542330121,1.097354559954533,0.6717221050201433,0.9808540469598571
2400,0.006707331760466862,0.3662348973108903,0.3338495136867035,0.006802888628599081,1.104791652923294,0.6464538203646911,0.9805879629809455
2500,0.007821659460681356,0.3779087328123313,0.3528695725607333,0.007189159217233058,1.1176832690368161,0.6443001498773804,0.9792599984122247
2600,0.00808417200461914,0.38756212145717217,0.4017920623351057,0.008223643769792024,1.1356425124497032,0.6168862270719211,0.9783211053954975
2700,0.008736846238394531,0.3907356569399919,0.4035219562547735,0.008454367136942087,1.1519459368559064,0.6158161493227367,0.9774188795120887
2800,0.00938842805560142,0.4087447305550834,0.4402554228747996,0.009196208530550655,1.184384215795523,0.5951514252382195,0.9763690360199094
2900,0.010074144218732725,0.4138633182143169,0.4629298304689099,0.010248691917698779,1.1936419566549188,0.5864380970981222,0.974744729169757
3000,0.010982606175355202,0.4205758842071525,0.49356483418559943,0.010817514001309102,1.1864840096102431,0.5606120921698697,0.9738969952490786
3100,0.010985640481742383,0.42085023762872104,0.5390475570478629,0.011224048576351165,1.2261208772171033,0.5473052938048941,0.9731318649248221
3200,0.012335601628862661,0.44610039701253845,0.5750780993128919,0.011849728938348413,1.2348016510656574,0.5409261516861626,0.9717724411959474
3300,0.012826542141874174,0.44738716307968823,0.6063599357953917,0.012823171267222577,1.2402890979360217,0.5229001553436259,0.9708682670327732
3400,0.012989055387461,0.45692623975096697,0.6345167480963289,0.013348136475258045,1.2230987086260656,0.5033316656290812,0.9695818267942338
3500,0.013926165479950839,0.4688531244112904,0.6629981587501885,0.014292589272980475,1.231668545811569,0.4924110649380955,0.9681490395532238
3600,0.014901463018802071,0.47020052512765914,0.6890885178044793,0.014732451663073728,1.2369628372649828,0.4753263610994789,0.9672250617909607
3700,0.01567132643083078,0.4742127232639518,0.7096977200483346,0.015567105846051933,1.2575586139618542,0.4767593802693513,0.9655148730841471
3800,0.01592995887924266,0.47914465887303714,0.7452878309838709,0.01649708456461631,1.2544882769656747,0.46316146421505344,0.962639199147638
3900,0.01669009161579092,0.4773171784739994,0.7573543120488958,0.01716431505116735,1.2801248861719192,0.4386216498443595,0.961196150854365
4000,0.01785540816953135,0.4937116045009098,0.7880519338943861,0.017707911897781873,1.2891896890199956,0.4346323376996635,0.9593259084939504
4100,0.01831548227010384,0.4959202459347667,0.8214005397595179,0.01806514757278595,1.2758510140073493,0.41685835696450496,0.957105829100927
4200,0.018922973642433363,0.4999791000187038,0.8495295910395387,0.019350548134556476,1.2889826911206685,0.4002001717680129,0.9556112288296805
