milliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
0,-2.5082441938367396e-05,0.005087400595319004,0.00908569292576276,7.359112805407453e-05,0.0011755718078093724,1.0041420528743885,1.0000428351643817
100,-0.00011201808944701875,-0.0022300163685451376,-0.011890432443301933,0.00038865927074165947,0.10994005397822529,0.9779620205162393,0.9964319065668074
200,0.00026447874071036453,0.01740082455190639,-0.007645347215070938,0.00039365319889450156,0.17528043495133835,0.9721477896531975,0.9935325473490334
300,-0.0002521762076018709,0.010920004018186838,0.010040583770403153,0.0002911905232103588,0.26674671210936113,0.9492155407362688,0.992635572612462
400,-0.0002772232515401197,0.03378487186393084,-0.011629753780526095,0.00022983769849457283,0.3488391966352796,0.9312565978526349,0.9912860080586684
500,7.145464463871696e-05,0.040225871019855086,-0.003457850645048298,-0.00016100785589983707,0.42990156588948303,0.927575303905883,0.9904141311873148
600,0.0005065346627251561,0.06646324737817848,-0.0004813601950982901,-0.00012138883079136476,0.4758910560842541,0.9159052327039362,0.9901436740649944
700,0.0004975311749448819,0.07741784026716227,0.0322499295477193,0.0006599660486737364,0.5457886925394569,0.905881741055254,0.989168478389402
800,0.0002880672108750487,0.09737772225463925,0.04212801482527979,0.000918882952593653,0.602897250748059,0.8802021643036715,0.9887312407948119
900,0.00051300447623003,0.11262353608178312,0.03177126886630968,0.0008439889253270725,0.6492726466246859,0.870960718687912,0.9890239660683889
1000,0.0009189269922925721,0.14111593067659284,0.04240761805125256,0.001081179863449258,0.709969797282939,0.8583938893545979,0.9876609741601339
1100,0.0007953550353535204,0.1489997726707083,0.04635698193175291,0.0008963886660786479,0.7458504445590808,0.8335510868827445,0.987230878557918
1200,0.0012018548648200836,0.16307954107784275,0.06801052217201008,0.001760788244713317,0.784096627782363,0.8338900860711379,0.9869240377909545
1300,0.002048109519934252,0.18650045823232758,0.1039789234052564,0.0017299908421054676,0.8491696163836364,0.8040288095726482,0.9860448448887263
1400,0.0018248741488480996,0.20346375921506907,0.12443664537834992,0.002065321661858437,0.8771942617989168,0.8038154818026844,0.9861229405533156
1500,0.0022294407951131646,0.22709116647464384,0.13893638024111585,0.002125609522075002,0.8938327974073322,0.7769002712631708,0.9860996863469784
1600,0.0026929746946413504,0.24359763346258814,0.1595629930605376,0.0025173800016275467,0.9387574039360915,0.7692978270317741,0.9861000907426517
1700,0.0034504273993508036,0.26532677467450133,0.16313449191396656,0.002930763575374895,0.9683771904343055,0.7529739644852194,0.9841902391040239
1800,0.0040051763885205266,0.2757330421704338,0.1853356808724253,0.0037134210936107383,0.9737216827721543,0.7468511009790563,0.9841939773663222
1900,0.00455500506667096,0.29432364731028493,0.19659125619062223,0.004007160608237925,1.0267096116454704,0.7282985679150633,0.984132617462958
2000,0.005097275178576579,0.3003927627176543,0.23475365527016612,0.0049126643850774376,1.053254194534181,0.7158558689137223,0.9827745442084311
2100,0.004831744527626776,0.3247753841664917,0.2472229738796576,0.005255141308757557,1.0596002162485465,0.6933674599164681,0.9817574945350298
