miliseconds,A,AgB,gB,rB,B,AB
0,35.29909945375779,0.0006832451925279477,1.005474696655435,-0.002663234035575292,-0.00040122498146661376,-0.06781760706399198
100,47.216704767057074,0.012074958747411404,1.0046481331705517,0.00693453070051466,0.00015294212767341013,0.38156473172838645
200,58.55019422466335,0.016476562129050517,0.9991850700153759,0.0021173037690859764,0.0014046223764847038,-0.5509002269696356
300,72.66526119350837,0.012889401296250512,0.9916353688436739,-0.037991376884889926,0.0012316670193197308,0.1223287428795274
400,84.3778213881676,0.02985154804577343,0.9746181382446896,0.021972544460068445,0.0016901500520922455,-0.3237535497136252
500,88.7139861945577,0.020609899043349852,0.9624108014290218,0.15125897100616886,0.0022753562052389813,0.4196426928667009
600,98.47457786506996,0.03474235340847559,0.9671398659756445,0.2192444915481683,0.003090080639869528,0.44412835878745544
700,108.82997647511621,0.04559671929566011,0.9568268694864044,0.20387187172686824,0.003549504360791507,0.1257307092493753
800,115.66558752166121,0.04964937460153352,0.9337956129348806,0.22830430630276097,0.004359151339105141,0.47017517094595873
900,134.9354492057418,0.07290018541395339,0.9277685606920197,0.19513234472197674,0.005330281066397142,-0.25626427457125456
1000,136.91273650512218,0.08507233167382147,0.918660221191986,0.3406231767112627,0.0055547316551498764,-0.012130499460020205
1100,152.49585023744123,0.10313127051210748,0.9020469379543447,0.42815391903333183,0.007083608432651049,0.8450277466334041
1200,155.58498919556706,0.1083008744671229,0.9005703292726405,0.26658513877225387,0.007908816936237304,0.8311441995227777
1300,169.42322066957735,0.12098037634931938,0.8706140661101978,0.5603510385076236,0.008632453175972556,0.43885727876657954
1400,179.93334265164378,0.12997775568396192,0.8612696268111879,0.4491462246020697,0.008755111032302405,1.0842629994790585
1500,192.04030517088304,0.16470323546418436,0.8440730338660217,0.6730380744227346,0.009227349235619341,0.35472466539652026
1600,193.71607452923365,0.16099534094920545,0.8257049869412549,0.657284025970372,0.010763072439058467,1.5951940020457644
1700,210.2278911522669,0.19347697939399625,0.8118115639622776,0.8377772148999206,0.0110280931053491,1.0642040324922233
1800,214.71029464985557,0.2035189602609115,0.7963561679648338,0.8975649652961765,0.01293857263278554,1.1880536123256928
1900,228.4032533494831,0.22758363741216558,0.7886952695863656,0.9502023505831713,0.012701670565130014,2.0914376514169373
2000,235.11088550986008,0.22709644711151927,0.7643724456081025,1.2130201976990633,0.014081845519910074,2.6448634663663326
2100,245.4080292248497,0.25207902045109887,0.756033391924509,1.3141066652510782,0.014473788028626656,2.2793135260246578
2200,260.159297671544,0.2586868648064891,0.7284668581455693,1.4597256991386567,0.0157605061727023,3.0859138795782606
2300,264.2664570091913,0.29047662387842477,0.7165897996635394,1.4986558851597522,0.016593063740598078,3.7227928429095214
2400,276.793791940373,0.2957998053635194,0.70025822932381,1.6467271607373808,0.017616829573041573,3.776502543400667
2500,283.92191346957014,0.331348603062067,0.6758708971519517,1.7586541450783533,0.01978288763925845,4.763318582138927
2600,292.9306495342048,0.32986788292721775,0.6585260908791041,1.9144909521274056,0.021200672617160795,4.616230331511119
2700,296.2956514793107,0.3558142341093506,0.6356354092979994,2.2078209195332987,0.02177628218180042,5.655997287812858
2800,305.8566807348365,0.38575805284228915,0.6282400390062354,2.3309807438308985,0.023457439168225003,6.055336969938695
2900,319.9854846080304,0.38212736720556284,0.6022170351352897,2.6513454721754726,0.024502882716311358,6.629801003733718
3000,322.6478963018916,0.4038780706487424,0.5880938975317566,2.67435277435776,0.025322084146591293,8.120402931103811
3100,333.38464216457726,0.42516982997985214,0.56259257201374,2.9840847671648767,0.02590857266972706,9.057910070851914
3200,342.45946903834346,0.4569394888659533,0.558599285489263,3.048695511751185,0.026977046960545443,9.31585623917497
3300,356.23646814870153,0.46814087825878115,0.5428400597033051,3.3176792565637916,0.02845547403942028,10.743182874058128
3400,358.7239147574562,0.4898681023586946,0.5138168348608091,3.59843810175581,0.030079331326603256,10.88254591245239
3500,367.69550466377564,0.5080971848707101,0.4979490454618493,3.9604013323122556,0.030799371264976016,12.489394932504325
