milliseconds,A,AgB,gB,rB,B,AB
0,46.67138145565628,-0.004744182931990171,1.0079221015737723,0.07371056976139326,1.972873865383094e-05,-0.22012963981509434
100,49.11758774602762,0.008643128749269056,0.9954376294012061,0.0068422068171174796,0.0010119455129253313,-0.28073554378881777
200,65.23552606127494,0.017595748666184702,0.9891611466236409,0.12975205637591752,0.0017261692291723888,-0.3716735201178949
300,66.12589758223915,0.01885654489129535,0.9844166368063825,-0.08041824482480536,0.002211380436347674,-0.07330102594671753
400,74.07651143524913,0.02194231998969392,0.9837601339899098,0.04051714792910599,0.001512482824427206,-0.44263539689086273
500,94.4502616724303,0.029357900281061403,0.9785341042033581,-0.035638200159361255,0.002622113924735716,-0.46155859328309445
600,102.36463657865983,0.033399391272168184,0.9525703351518374,0.10842038171562486,0.003082649582546481,-0.18548038554243057
700,115.20654280050547,0.04771621978441148,0.9509164709126141,0.1165523480256849,0.003967427211954318,-0.37505577831104336
800,118.04770820405936,0.06426799666210531,0.9377818174883013,0.05696918768683655,0.003791700493846739,0.5263494606406289
900,124.31073487630495,0.0806360248679305,0.9329099803371134,0.1556488365014227,0.005298885796111554,0.40233744483529865
1000,136.9301607251584,0.07835144431056566,0.9071270630650231,0.2696775512304537,0.005791493250397012,0.5504588580583962
1100,150.29786636070705,0.10208127003706068,0.8991194684334854,0.37107997253244207,0.007079162919016381,-0.15437165349666676
1200,164.69418802634146,0.1049727706874346,0.8935451978023112,0.2802524868645012,0.007735469661998255,0.1620671768448798
1300,166.78781628590272,0.12798446827324222,0.8799060882445539,0.5393434198701077,0.008626536496558672,0.6034989401824752
1400,177.116426000442,0.13438749061618996,0.8615831898311577,0.4049442027648288,0.009212204938352795,0.28661335637489016
1500,187.10350701204655,0.14551904451647438,0.8401228506294587,0.5337587197427734,0.009651015787939657,1.3685577051333153
1600,201.9242724234919,0.1629434641689742,0.825092177925766,0.7925134376286499,0.010049953424457022,1.0362600619339253
1700,199.87828460690946,0.17439633948581576,0.8218376031303313,0.7602096735325627,0.011385070827339373,1.542450382400025
1800,215.16146219831523,0.19963395385546592,0.8024117737480058,1.0038894946394528,0.012442928801372787,1.2756595503820383
1900,223.07293279251567,0.215519290064041,0.773507495831071,1.1143353676450711,0.012711991468024448,1.5700241786059022
2000,231.64326256480857,0.2338072937942801,0.7600046724872145,1.155607211077867,0.01364063166709281,2.0960947792916373
2100,248.98348569009636,0.2608979035766581,0.7387379066160212,1.3577892695293206,0.015134660413160306,2.051753521914179
2200,260.21231805105487,0.25922492846312156,0.7377675549787056,1.445516972323175,0.01568187559946354,2.604344395842257
2300,267.05627573901006,0.27533462586714513,0.7151963547382032,1.4620244100996682,0.016703454600559525,3.7099998389526245
2400,271.64145062002524,0.2935346101898481,0.6893502598971231,1.5873539922331634,0.017551688910183137,4.295602645902895
2500,286.15754708432854,0.31497344085151324,0.6691052092516001,1.7717265651616978,0.01881308947317881,4.246941035709789
2600,290.7445803106306,0.3498716651178596,0.6511533134729853,2.09911099493515,0.019893588166948455,4.577492580319841
2700,304.9540255699705,0.3657483431517249,0.6423298850196526,2.1006052303943434,0.021847533838046322,5.242591954946243
2800,306.36979751795127,0.37559536354959844,0.6310655928756866,2.299018451842014,0.023508010745600577,6.086598657495099
2900,317.15700008665465,0.3919079819899209,0.5964206190139711,2.4842812509336993,0.023321673032683364,6.381341269231693
3000,329.8258496972619,0.417106190039531,0.5834667335899444,2.7040693096392063,0.024747140514936934,7.565850876925364
3100,328.4509551494468,0.42054736047281704,0.5681080918619922,2.825538832762126,0.026311145719591523,8.458484227143618
3200,339.8130595688104,0.45277826362574286,0.5521968488691632,3.1020627020127565,0.027191408151943385,9.408595060063147
3300,357.70695945359415,0.4709667658795822,0.5292949180141623,3.456766184209797,0.028813335371424803,10.62231391980458
3400,360.5649258753699,0.47950225911633826,0.5275172274387184,3.72609152689554,0.02973813049832998,11.345362619658871
3500,374.75893668649206,0.48761219893599567,0.5101750146969113,3.7728113811860347,0.03140930929956788,12.054227707177215
3600,378.8970644675403,0.5129194996443099,0.4878068191429013,3.974648376236401,0.032224595910031704,13.798764908097075
3700,390.33144909366615,0.540632665031187,0.46245591816746123,4.450332388501167,0.03384934518344345,15.07602296993161
3800,397.64560474971296,0.5416697367623007,0.44346844611936703,4.660391601415619,0.03494592215964213,16.19678643766649
3900,396.7177911334804,0.5698617953296475,0.4446754618128435,4.815760951582889,0.03617400861777768,17.153213646459204
4000,415.34322147081207,0.5802866606388319,0.4341509275674965,5.061835288496509,0.03729729230941415,19.161510791119586
4100,424.75989901953926,0.5911993795972826,0.39898440519664713,5.427846083395751,0.03824388667960575,20.861872404595427
4200,426.8806571669185,0.5962057671222856,0.38942735812335516,5.610666140542796,0.04041710662123691,21.988081780753028
4300,439.1820550995196,0.6203025052264486,0.37366444393774356,6.081648130086822,0.04192442771888199,23.86367971652004
4400,441.84127528591165,0.6248555167274347,0.36644705802012684,6.388280094010038,0.04301498438765891,25.745933260924023
4500,444.7487877330567,0.6477336184317731,0.35990605117089647,6.563571284817059,0.04484657089595022,27.755970886430223
4600,457.9642137497225,0.6533969838105214,0.3366256545412207,6.878900853162988,0.04510330737831338,30.20598106230261
4700,465.27141872256175,0.6753799552569866,0.3203834076162544,7.3107946341643695,0.04615102430294245,31.536933334978038
4800,465.5414971975554,0.6875907365812434,0.3236611481730097,7.67326904716653,0.048596134438295156,33.6641595511886
4900,479.4343638603808,0.6866866084533113,0.30109154069902055,7.96827572074747,0.048593892038996535,36.19350039433579
5000,485.2323717038287,0.719139888580709,0.29230232303452963,8.166194030771203,0.05039149953443724,38.83469265347795
