milliseconds,P,I,M,T,U
0,0.9823399424149091,0.9765636383748555,1.2001972761364823,1.1662006099929472,1.5543883238635812
100,1.03657267946682,0.91718608126327,0.8251040985681445,1.3104471569064888,1.3365459265150217
200,1.020630120493053,0.8473648972995148,1.0066905471669023,1.8034116451706501,0.9061162716236282
300,1.0971214652368577,0.7886016017769091,1.525900076782913,2.0660757020770752,1.2685198773972948
400,1.0891227713117073,0.7122728274954527,2.0766585799207236,2.9380444508852537,1.9401313098622428
500,1.098585379959582,0.6576198040877969,2.627538510165461,3.1542612398657828,1.627312400930768
600,1.1718482478801617,0.5785240017626485,2.3429456034044556,3.5985669779854583,2.733357896470151
700,1.1598505314360572,0.5042101000544752,2.7328574513145933,3.9717488241308536,1.6031789955968887
800,1.2082328503702005,0.44654284801506466,2.989520380871487,4.168795487338543,2.5386022822332235
900,1.2571817590962082,0.4263045292943323,3.335309274560209,4.441038922753363,3.7827469283091775
1000,1.2936849800804262,0.3365319420009566,3.1509541977881232,4.830998057277656,4.99953626469353
1100,1.280118813418896,0.32460615890672345,3.560068283177989,5.202187769271873,4.759465427945598
1200,1.334525525601754,0.2828881950700063,4.450936164981329,5.36819299794228,4.883944560078529
1300,1.3902246997449963,0.20429414166235838,4.467023464529892,5.425020098216343,5.304778739066122
1400,1.4073716843385031,0.16757925841913152,4.676869321266289,5.86091274957137,5.695613210996785
1500,1.4392816447355563,0.1740316195141801,4.55422538407347,6.076024084019026,5.510586176360965
1600,1.481961999182443,0.14180870087657155,5.634368660826609,6.718020909833696,8.184076934138325
1700,1.4424012477302413,0.07489258036506045,5.580021616290062,6.645462356738204,9.36696461497573
1800,1.477967917235808,0.05504764578691377,5.851860005766096,7.164438545956742,7.90477660868094
1900,1.564216778528766,0.05266476130285093,5.85395401601821,7.149262928639912,9.784520372212505
2000,1.5870686327672041,0.016587462240085053,6.564227188309891,7.154266289650258,9.504073021940478
2100,1.5950120370758039,0.018459073010482916,6.604743558524992,7.3634253764877355,10.938856929999643
2200,1.5931550945499777,0.030920451408907326,7.23080179943313,7.686279854933811,11.503923229602174
2300,1.6668910243985653,-0.0005105672500409879,7.803560330310978,7.646025732869246,13.626843552090735
2400,1.6480210263964608,-0.004890408778662189,7.54652257240635,8.117505331323338,12.839626593302025
2500,1.7074585288911561,0.016241321656325233,8.236810646019292,7.981478841593592,15.50233005879287
2600,1.753716029303823,0.02596269777939108,8.308591843392659,8.677880624457476,14.901690898132829
2700,1.735142290208861,-0.016977690861396017,8.560881803774887,8.673519237262253,15.817467567640833
2800,1.7971146923988972,0.027410505663935127,9.388721138795809,8.890704985858632,18.276388395320602
2900,1.7947334884016648,0.033116261206154594,9.089557278175421,9.105688079434987,19.97536482286986
3000,1.8540914570433262,-0.015618460434573052,9.751373751028233,9.160994379619135,20.107191729264184
3100,1.8782643654187139,0.018248795763626445,9.610926990077296,9.04441034428253,21.15360460604034
3200,1.850141828171238,0.016705315144140635,10.403293341133265,9.516774736930367,21.36790850075104
3300,1.8693466598339907,-0.015308363917258424,10.327062107655978,9.573666985424639,23.582388553612166
3400,1.8935737567216984,0.002503540369735707,11.347053326528268,9.794590677700118,23.513554192967437
3500,1.9818970486896395,0.011577916123971667,11.401987214385777,9.596243707675985,26.467917534894863
3600,1.9662844489898075,0.009963375536438423,12.160181085715278,9.800814657334719,27.52395261882286
3700,1.9607164215622233,-0.002454753675836449,12.085718637146234,9.67504314509215,27.678956189447884
3800,2.0297426324893646,-0.006544003566985872,12.31405817905075,10.27090362717497,27.492727104124178
3900,2.057772209848224,0.00013513887456191587,12.51189108785565,10.194956257181511,30.338710081334003
4000,2.054150486056639,-0.008194675060828747,12.913824926382626,10.335288011493908,31.19391118056217
4100,2.049794540289997,-0.009753339497931762,13.55831018405884,10.150245760308463,31.07212882100872
4200,2.061545866388259,0.01828845584402762,14.129400369032398,10.600869816744567,34.426316483597
4300,2.0683055178714063,0.02285997226851278,14.156067470794863,10.35813762269879,35.549751437904376
4400,2.11356690531138,-0.007815352226399716,14.37465929932384,10.635239183741989,34.975720167331446
4500,2.1607519871527177,0.02277310938685198,14.571422847939811,10.856903626034738,36.9258536447331
4600,2.12503929914826,-0.0012472497179124636,15.020853205710509,10.468766580063505,38.32752095906256
4700,2.188997315167335,0.02560424256391629,15.87545627799339,10.598924604311184,38.55256663540647
4800,2.1461999235072082,-0.008071093016576256,15.735149847794723,10.609217097471415,40.73123466234238
4900,2.225715613104783,0.014318386878490734,16.6050328264895,10.79839300939895,42.52120048014811
5000,2.212944245946881,0.006625254258030867,16.981875678817378,10.907597563107045,43.05520962330837
