milliseconds,CDK1_active,APC_active
0,-0.0012290021307680829,-0.002374047145830336
100,0.008057644838063411,-0.0071343575251773764
200,0.014239810638413002,-0.00771718818959027
300,0.03392335590270673,-0.00998052530881574
400,0.03389210896848206,0.0034912833816536253
500,0.06314353629542531,0.0008329909256032824
600,0.06319318866411225,-0.007687353593840022
700,0.06582459801235993,-0.007792999424942983
800,0.06584581095101097,0.002833686563263711
900,0.10351585602695014,-0.0033208776735574354
1000,0.11370204087203603,0.004786722381805496
1100,0.10657194382568327,-0.006871598754358081
1200,0.12461988130046008,0.004810732815376112
1300,0.12811103622352815,0.001405866433477452
1400,0.1495879197551432,0.0007591057360364303
1500,0.1603132374637969,-0.0077343007645392925
1600,0.15961396389451923,0.00541568009362929
1700,0.16955212246517382,0.011585026360124678
1800,0.19242431122651737,-0.003399306883517499
1900,0.176871924134798,-0.0033631539454634807
2000,0.1990806318282379,-0.009604525065940794
2100,0.219944747978118,-0.0029933550336101633
2200,0.21136563988415955,0.012756847463745433
2300,0.23058616677854016,0.00022015780011158865
2400,0.24001903484738768,-0.0012072987840392078
2500,0.25092247886895097,0.011523010053456895
2600,0.26355589693846443,0.015362895355927365
2700,0.26841351546721753,0.008270625704497088
2800,0.2804385771842516,0.012908303322390208
2900,0.29916171347362,0.009781942150800936
3000,0.30783488783745105,0.022367788581903837
3100,0.29984590198424493,0.022326528145682988
3200,0.31353138006572856,0.032041219264996985
3300,0.31678903182578566,0.01707189222298343
3400,0.3517397488483693,0.04655778597780821
3500,0.34040554347326774,0.040974664422723316
3600,0.3627008324794339,0.06115092793023801
3700,0.35620357458879387,0.07903988412440845
3800,0.38494249988680385,0.09177978333557239
3900,0.3779625862812428,0.10683375447582909
4000,0.3971357652770563,0.12175463985277131
4100,0.4161416788784569,0.1626337305618087
4200,0.42467415994852603,0.1868800124399123
4300,0.4158202651120199,0.21101861480231504
4400,0.4324992637522866,0.24114421884071985
4500,0.4488201104808899,0.2777285187820462
4600,0.4527827210255707,0.3200689535685426
4700,0.4708923900706178,0.3513512383871776
4800,0.4571390878700469,0.3769001793591485
4900,0.45879544142342027,0.4067455637751513
5000,0.4408298957404698,0.4163178167705386
