milliseconds,CDK1_active,APC_active
0,-2.7734882945141438e-05,0.004644535220689575
100,0.0014277082367425177,0.003941763964699045
200,0.016253889233619555,0.00563183354197958
300,0.03970285603026146,0.001324709285876009
400,0.05216259940821041,0.011588861181614823
500,0.03614245438821102,0.009077193451284497
600,0.05068279489783371,0.010905035617898153
700,0.06342695289091102,-0.0022885179554963555
800,0.08455102891875381,0.0028966017471134947
900,0.07666981248608971,-0.008888038257067183
1000,0.09841067863550108,0.004449914216521167
1100,0.1180351790275425,0.0013181199781070328
1200,0.12440382285271447,-0.008792611666161455
1300,0.12059471814346767,-0.0019239545031288741
1400,0.1418420470572819,0.010469765673404933
1500,0.15481845737328243,-0.005818895565365614
1600,0.14953094622646523,0.0015123459104375197
1700,0.16896612846134504,-0.008593437398048704
1800,0.1730907049947527,-0.0013003645689863169
1900,0.1838040184756401,-0.0002642828586260394
2000,0.21274219755562768,-0.00976032568737002
2100,0.2107159118929546,0.004627501982525083
2200,0.226235256511982,-0.008024393038722044
2300,0.23292354035235563,-0.00816732137103603
2400,0.23732019630327988,0.0008105749540204482
2500,0.2434475550771034,0.011940849045193715
2600,0.24640806015455696,0.005165506477943178
2700,0.27733241158758565,-0.004498058483311769
2800,0.27332573927414416,0.009254479560217403
2900,0.2941701450803379,0.007692036526901587
3000,0.28883157697824047,0.023856269236148604
3100,0.30011572113814583,0.020520846078255085
3200,0.3158649376929197,0.024949457362940648
3300,0.3403016074205623,0.025847270390504207
3400,0.3513320213745314,0.03871462549615598
3500,0.34125193999232223,0.03640445379172198
3600,0.3512135050470424,0.0526893282254291
3700,0.3689559968617262,0.06207902141108569
3800,0.39407251798912596,0.08982021287296807
3900,0.3806923552547118,0.10487783168098595
4000,0.4086143657014997,0.13769492507225442
4100,0.41404584729577154,0.1486253793687501
4200,0.4166390306894406,0.18032498430779917
4300,0.4428997118737737,0.22483008622543474
4400,0.4474689794822642,0.2439634111543332
4500,0.44615586233837046,0.28823354490949116
4600,0.4529254126114613,0.317151939308091
4700,0.4504760910483797,0.34358621625680197
4800,0.45329213470724117,0.38815053677752515
4900,0.45320146802771655,0.39093867612746286
5000,0.44040795127470683,0.4221052698064157
