milliseconds,CDK1_active,APC_active
0,0.011444451085441492,-0.0011311055523841073
100,0.005756721379444905,0.011631720472546958
200,0.027592570871812445,0.0062337514124111235
300,0.04371707668691449,-0.009769669553751907
400,0.04818610928646886,0.011455165886921742
500,0.06163296479054962,-0.001276779942480815
600,0.04730468275067104,0.005988545615272951
700,0.0728885078046303,-0.003699477374462884
800,0.068411247128451,0.0013750059645471504
900,0.09796769095623818,-0.011967392321023633
1000,0.08936161315170922,0.002173135349151461
1100,0.10717042198190856,0.009854415380057846
1200,0.11336259457957376,-0.0015017476366492278
1300,0.1176111538234514,0.0011391328908225823
1400,0.14412681374799013,-0.0036674049844055224
1500,0.14664407965077517,-0.00938886545592271
1600,0.15079347499757167,-0.00655629641368646
1700,0.16912946885608654,0.0027566864678579134
1800,0.1668681057967668,0.009542279033389162
1900,0.19781429723639268,-0.005355713759698879
2000,0.18691094784356088,-0.0033483730225096113
2100,0.20089431713271402,-0.0022590662344677908
2200,0.2150422868990824,-0.001525037371744448
2300,0.23859546507437135,0.005627873147308546
2400,0.24438400184620251,0.007983186663752048
2500,0.2429758768542154,-0.0007556635177191689
2600,0.25929843272111464,0.0014693866985760274
2700,0.26211877947557305,0.005377146571210524
2800,0.2917096831266932,0.0016371116268095722
2900,0.2831586728152592,0.011718361207764259
3000,0.28608564164764033,0.0005489568030021038
3100,0.3042322388932182,0.0061724676237950825
3200,0.30748353067518397,0.018546241421356535
3300,0.31996115448309437,0.017698112887512475
3400,0.33583955266075033,0.035760952174640814
3500,0.3409025268261009,0.05531616784117647
3600,0.3661553078199619,0.06825161322940473
3700,0.36756827126949915,0.06587994269282747
3800,0.3709735516244273,0.09129392067440756
3900,0.38504679743474146,0.12162312954870003
4000,0.387085939122814,0.1328771319944136
4100,0.40882798307622464,0.15071480881593144
4200,0.40653330952793115,0.18090010936449238
4300,0.42376157342534004,0.21661594388626726
4400,0.4501108855073625,0.2521296353235961
4500,0.44049536470607065,0.2916604135710218
4600,0.4565815396010379,0.32134187434183625
4700,0.47143146329707425,0.36284558989488985
4800,0.44727924488143256,0.38148195239655286
4900,0.4657511056115259,0.3972366413922264
5000,0.4481958905585921,0.40935607630413723
