milliseconds,T,E,I
0,51.83075009953088,9.656462922189599,0.00331256152518811
100,51.66053372724342,10.740543670002133,0.16577894154965814
200,51.97888783326304,10.570692428955768,0.23986151688707436
300,54.9091213561899,10.535176511810036,0.22199353471901276
400,51.99091410227223,10.898460079677134,0.2795025008073961
500,53.013418275187625,11.5252267147427,0.2959527965995116
600,56.89249114340452,11.329181680811878,0.3107841326449969
700,57.66848411336542,11.282237361579462,0.28707743560758564
800,59.08135962827293,12.015483066107974,0.2871707430493768
900,59.3992065415517,12.260842842286605,0.34702814506130436
1000,58.474484576976934,12.107557951630232,0.3677192679497192
1100,62.31498717923958,12.310603881302029,0.32649047449530716
1200,62.02800313282709,13.382230235144158,0.3530773444780028
1300,63.04681903948924,13.633351218473907,0.3899212146042045
1400,62.1787679471589,13.303252965460262,0.38397263753633243
1500,66.76197400002907,13.440976292602949,0.4030756598070756
1600,68.55919861061979,14.333223698343447,0.4431096441923608
1700,68.21158557122948,14.294785815349071,0.4054566890087222
1800,70.69015448936636,14.754757883204462,0.4691479167914609
1900,71.70227765451568,15.354473274130081,0.45127025789360564
2000,73.49624572050661,15.738222706733938,0.48251821174887694
2100,72.7149421827191,15.831801182609961,0.5177731917332152
2200,74.27377143809244,15.396254904634205,0.4933038771032518
2300,75.76926773677904,15.845536786537151,0.5724830111680702
2400,77.04334552103313,17.081850444722548,0.5957578074504533
2500,77.09666383420479,17.29055215652203,0.60404929414305
2600,80.87603988121258,17.1557405352444,0.6314972734941311
2700,82.43784073070331,17.396661322004988,0.6344520386301465
2800,80.96665301692053,18.05704525934033,0.689348942682821
2900,84.80697162472595,18.36774421515665,0.6676680811569561
3000,85.49322320020575,18.71293828229636,0.7312570497474213
3100,88.54439609280648,18.5448570120151,0.7196137171470981
3200,87.30289508009395,19.043680010745053,0.7642214736615007
3300,90.89165476781726,19.58544238482562,0.8154442996577704
3400,93.3520052017821,19.8322435073311,0.83927021514747
3500,95.89398279813747,20.459157162627818,0.8706687535209174
3600,95.68941557755336,21.01346993976089,0.870172739564951
3700,96.33172540106887,21.090549844735772,0.954957317259428
3800,99.55888659913482,22.026575796360298,0.9751597720796202
3900,101.82245426579884,21.972664877720284,0.9742064705180701
4000,101.62629746695222,22.924507456454204,1.013436837720692
4100,105.87256092117916,23.733863660342966,1.083906003561594
4200,106.794377009791,23.985070818690062,1.090517044485505
4300,108.36569361960073,23.79222338755728,1.1151229416364514
4400,109.11839778628261,25.1138760171404,1.151054351609287
4500,111.94515891834872,25.02301393539889,1.204170795146901
4600,114.56958691696306,25.1045927709374,1.2319073622230703
4700,118.27371861708349,26.60017217984635,1.3178355455257322
4800,117.827927293094,26.35661538173851,1.3265042299731138
4900,119.58764256152215,27.14071819318355,1.4304229691076298
5000,122.01329973038236,27.332539239022015,1.450399457715205
