milliseconds,T,E,I
0,49.824725089575274,9.995259238562314,0.013498420113030983
100,50.38931109999044,10.181989475330989,0.15966350587280004
200,51.03377404074399,10.750725582317932,0.18809632385621852
300,54.074446126678694,10.529843095138055,0.2592089459216253
400,55.636365269467575,11.404713254862754,0.23801016781366946
500,55.26321513762364,11.266917867508731,0.24574198589295454
600,56.98716932612668,11.010251089894584,0.26296414302581644
700,55.840112187220335,11.597361224355508,0.32432628884818104
800,57.4651061425515,11.804217255327766,0.3364978434465644
900,58.88136995941738,12.04293179125122,0.3248925726559854
1000,61.37520891800731,12.8171298564957,0.3502383744978417
1100,60.93924584351752,13.037927122221653,0.3800490656335073
1200,64.02104975215462,12.901865952162034,0.3734426457081904
1300,64.03332828623675,13.39072054822083,0.40007545055981814
1400,64.2065114208444,13.429337597827336,0.3694104054652974
1500,65.98851426326304,14.177351661702845,0.38417302694478184
1600,65.88620736323963,14.32925566644526,0.4261666705607733
1700,67.49377470643427,14.622451183599942,0.46751949714303087
1800,67.10252274283626,14.338006704161549,0.4727413476073014
1900,71.18937929161034,14.755103201196654,0.4563478949124851
2000,72.73189145432683,15.172857888136773,0.5232468707394421
2100,70.81146230429978,15.801259833383117,0.48808244864433725
2200,75.99460696590118,15.399309159147666,0.519825445230571
2300,73.98484408523407,16.161625626602962,0.5208036099812416
2400,74.86215560630885,16.55121703026088,0.5812608947418483
2500,79.82263119709263,17.095884825948378,0.6240966875714818
2600,78.91633156730742,17.38400286494098,0.6513446580973973
2700,80.21366510638379,17.101234945819943,0.6565819700926422
2800,82.58071186244895,17.779924907105965,0.6815928371915702
2900,85.07501480563862,18.068064067608248,0.6572528416890568
3000,85.06982457192959,18.590255403874405,0.6853389382516762
3100,88.73504471086817,19.17602564613351,0.7563310444165784
3200,87.90834953205389,19.660567400275802,0.8010094309310297
3300,91.9956742313626,19.501409640929506,0.7761357179529833
3400,91.76909650963475,20.418126288497884,0.8440804659744563
3500,95.09196394934919,21.08369425332361,0.8374668033923188
3600,93.9858592486438,20.678359680816104,0.8510149982469883
3700,97.05032292507772,21.22692236639397,0.9175992082440384
3800,97.26328333359076,21.57915269303977,0.9583289347677564
3900,100.36686417529333,22.669098992300476,1.009739480394477
4000,101.01231611526295,23.20852373935801,1.0089381057526638
4100,103.41727597742133,23.2905506164598,1.0578063994976965
4200,108.37382918811669,24.156317953950225,1.0697469468941498
4300,107.1877436874841,24.23248637473318,1.1212027030552483
4400,111.55138815235536,24.149744813023805,1.1723480341634136
4500,113.32283981728864,24.6345163080221,1.1872799957155011
4600,112.5239945151707,25.980589519777272,1.2829708290195014
4700,114.37740914075798,26.061002827727126,1.3062688762146721
4800,119.4753108860006,26.347639187873515,1.3891632854287232
4900,119.32146830500024,27.602499799717584,1.4167892506797581
5000,123.04339255921766,27.19669577768305,1.4547721711278319
