miliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
0,0.08676340662661215,2.444366805441358,0.6242487545883372,5.546233790135969,0.9672794823604277,-1.6118689412379397e-06,0.902772530150491,0.11996719678142018,0.0691874038664492,1.8163294057721895,0.17046489651761076,6.3089303262574035,1.2009235873692639,0.3879720310129892,4.1,0.02,2.516923024998357,1.296785727601066,0.2968766054189605
100,0.07365862060951242,2.73403248496926,0.4836687823655399,3.1651953546970146,1.8603119310855867,0.0016483349809143708,0.6437499599024296,0.08875155200136702,0.21247102530308917,6.651108574229902,0.05006271919058344,7.552790744499065,1.4401823227373451,0.1483889481666402,4.1,0.02,3.4754097359290403,0.5667078753875664,0.04566572985853433
200,0.07471812314560566,3.1124086377595424,0.46414108120735303,1.8136722567526298,1.3905202926099431,0.0018774276873540672,0.7929268088743415,0.10894877735783953,0.25609502302199977,8.531514327962894,0.10900955754931109,7.49459778750056,1.521835024251996,0.06906203780989796,4.1,0.02,3.44807487320568,0.6056270612404979,0.04417388590826003
300,0.0761130030923481,2.6805541028247832,0.391166167093089,1.3631425822690273,1.2109830239325408,0.0015238799891647689,0.7257627465748044,0.09882735086311506,0.22370528042873236,9.807939464346587,0.1387250478331071,7.4177320432644045,1.5363104663320322,0.057825236606915235,4.1,0.02,3.3597234576342907,0.6747248554435684,0.06374030910457265
400,0.0777026949321521,2.260805390307099,0.3076429740070496,1.0801955395215668,1.0754751903270057,0.001158894905027611,0.6386618608099451,0.08559140295391451,0.1856184036897415,10.520209362727325,0.16037712833129883,7.26655929338678,1.5401267402184255,0.04889950498538778,4.1,0.02,3.255279707158271,0.7545930200546882,0.07906634061349703
500,0.07984101236707362,1.879292083534792,0.2500848082174006,0.9182632602370207,0.9655525360740334,0.000887351244386521,0.5687269628667413,0.07513833306954869,0.15328564858816524,10.866820237665909,0.1777978309277254,7.140297860352013,1.5450232482853223,0.043008656648684675,4.1,0.02,3.125209620473953,0.8691233071391106,0.10488617871297215
600,0.08352418920100455,1.580674456931536,0.2001651866995753,0.7664481521920259,0.9098982487616873,0.0006923249357078198,0.5045824700871239,0.06566690616981385,0.12518037526448958,10.933863465056044,0.19041464651078027,6.944607945560502,1.5510926620851255,0.03969435873381243,4.1,0.02,2.9789648484077413,0.9616617290178066,0.142818692388645
700,0.08666657764387355,1.3618215509693339,0.1631087927508103,0.7307094290001502,0.8663199471513487,0.000525739657262945,0.455734138788857,0.05815677097921098,0.10901180874654727,10.643360268047958,0.1972527359360127,6.761977904060942,1.549265053127694,0.03883183081221171,4.1,0.02,2.855995242054441,1.0736023726794643,0.17629201916607035
800,0.09053340108530288,1.220168185030026,0.14473519458329004,0.7050258271193155,0.8341886179064989,0.00046754388733337096,0.42173595230415706,0.05306636110107498,0.09777209843830319,10.296285111945535,0.19999697363657162,6.637278198428799,1.553470964087465,0.03763339686338841,4.1,0.02,2.748938441009271,1.1352651336105022,0.21662615613764286
900,0.09301888300101177,1.1752997279826838,0.1316197435681476,0.6434451688221933,0.8157003086964463,0.00042170298805182995,0.4017816981385669,0.050525454718835794,0.08717707151052723,9.944747907222547,0.19846873358138628,6.519294529473431,1.548884263191729,0.039852827055775246,4.1,0.02,2.649349796319485,1.2038876722146152,0.23946025712726748
1000,0.09523904334810568,1.107373539276352,0.12222391881402045,0.6241876131731441,0.8014200654974665,0.00039774626697803363,0.3898124598344482,0.04916375643490949,0.08156261749665374,9.640643487850665,0.19389480913005946,6.438037081843516,1.5489855819703175,0.038995701839954135,4.1,0.02,2.5962696625475297,1.2226367765004937,0.2640999113118598
1100,0.09611831157717252,1.0658228446411637,0.11827929792381423,0.6388765289262769,0.7908630239159271,0.00037618506564548207,0.37131745036136826,0.04774058624026186,0.08119821907557562,9.281222376827275,0.18808181452163475,6.400155043931955,1.5516424045318356,0.0413494776365131,4.1,0.02,2.5682657151075015,1.256865922434544,0.27776279823636685
1200,0.0968399077668209,1.0547363309498188,0.11553835212531889,0.6349663869263464,0.7791347238707282,0.00035528367911057693,0.37238699760338606,0.046216584772492256,0.07616134035400123,9.126140950837073,0.18336691148388076,6.3527451447356365,1.5499705374570885,0.040246148252034715,4.1,0.02,2.5624384486878635,1.269460881328076,0.2843619730229073
1300,0.0976228531016624,1.0551280094109572,0.12103291021887586,0.6397729740385991,0.7831376540042255,0.00033467884945448823,0.369707564924015,0.04560705598303022,0.07505318831729395,8.912110482010183,0.18035129080218235,6.336414969142576,1.5473394462695103,0.041898034875010544,4.1,0.02,2.5445136533550774,1.2766894485127969,0.2884957992072901
1400,0.09820951871681262,1.0219089666271444,0.11102393644371453,0.5715697028712761,0.7771582715353732,0.00034564729295740967,0.36597165300002993,0.04553640276940536,0.0774511067383413,8.7364422622775,0.17634481356246223,6.337943065863886,1.5482481035338078,0.04080764502018558,4.1,0.02,2.5312712978529213,1.2848657452046615,0.29362208544258006
1500,0.09811453959606313,1.0624699628808612,0.11862016250302836,0.5925379915642379,0.7848987523503737,0.0003325976525244164,0.3566547482443232,0.045109073431583574,0.07608143831106573,8.743989715492226,0.17371191346265297,6.3287320593477725,1.5459832008770213,0.043031698795061885,4.1,0.02,2.508623437163613,1.2800440555409576,0.2966821178096491
1600,0.09861613324957007,1.01821569652027,0.11140226282854215,0.5837655770195928,0.7747156132524539,0.00033614664749674557,0.35474891482728615,0.045201064443304635,0.07283570625124029,8.638415415913231,0.172311507619206,6.3079521374911165,1.547691046497072,0.041279811876304306,4.1,0.02,2.5041780006932033,1.2784283432925378,0.294154333965918
1700,0.09864001634810458,1.0432659130543005,0.11310441600147968,0.6358250162986582,0.7871464830455912,0.00034956434169767077,0.3584854827483175,0.04520400119636739,0.07543506981001985,8.658436085359774,0.17318616654850622,6.316292196215825,1.545840796502545,0.04605364810502034,4.1,0.02,2.5164804403740564,1.2940240564527383,0.29695158892419476
1800,0.09892823512209838,1.0239744587936122,0.11477926233944064,0.6141859606620202,0.7856062584536809,0.00032557121481194626,0.35482726257202396,0.044528584040456044,0.07295384919920894,8.62250417299842,0.17087348136001512,6.314344162461914,1.5445879134248712,0.04645810666403039,4.1,0.02,2.5036384399601586,1.295927534243045,0.2957127711949336
1900,0.09900915464235624,1.0593471841547,0.10916110157893205,0.5747961638254214,0.768825068048035,0.00034433682037249546,0.35230045261803034,0.045792874808710686,0.0721964865096183,8.59099121906363,0.17149567991074485,6.321339455377927,1.5441524615395998,0.042924274035399154,4.1,0.02,2.5152095893912616,1.28250144754563,0.2966888884108519
2000,0.09895929140449945,1.0530395702892388,0.10872626599968782,0.5708692790270546,0.7776544917295561,0.0003300947808793307,0.35879995928043174,0.0448416690057213,0.07353310442901324,8.56198701707818,0.1715287987785833,6.309610507943942,1.5465931282049585,0.042750919981268516,4.1,0.02,2.521092445228677,1.2873362718881747,0.2977492999693377
2100,0.09854636559892051,1.0565716257654714,0.11693651026321823,0.5957876470706532,0.7716709925940886,0.0003273140927756536,0.35132460070098587,0.044862855030189386,0.07253793915648613,8.493030907773779,0.1702056024484433,6.309816125375411,1.5462997447669096,0.0453683792916872,4.1,0.02,2.4972469592975033,1.286555733401288,0.3019181353723115
2200,0.09851919654397075,1.0537835810547498,0.11055357412246251,0.6336780303912841,0.7687161017286329,0.00034652824455526815,0.3600160842246582,0.04423993211057193,0.07420431580669341,8.552057930321938,0.17004328980899322,6.32034979524308,1.54450116316125,0.044824237746759456,4.1,0.02,2.507140490763445,1.284467755180773,0.30249490302414456
2300,0.09878663586293623,1.0257546639879362,0.11031961157871027,0.5689549502413895,0.7775565834354349,0.00033532597150774706,0.355344440375151,0.04462534543700616,0.07474598488520594,8.533036890538222,0.17022377532474933,6.310229681588451,1.5472219819023378,0.043165183409946184,4.1,0.02,2.5041654129790367,1.2886689321390328,0.2959018563751136
2400,0.09849095634359825,1.0108718589754297,0.11291152442068057,0.615765226510598,0.7696060677882215,0.00034345039760643863,0.3567529647806853,0.04408812564242182,0.07459970094711434,8.547002151829918,0.17120174429510954,6.3258973640755585,1.5469667343866542,0.04209566296844611,4.1,0.02,2.5145294191135417,1.2867960616492757,0.29883689792150275
2500,0.09891599771165846,1.0432685405410322,0.10791699778449608,0.6407293214602519,0.7726818896571057,0.0003123573336268382,0.3622437515899999,0.04485454906527761,0.07274656090114763,8.518592899313193,0.170910741770958,6.296790027229575,1.543989891014514,0.04486696281732952,4.1,0.02,2.5173072104986325,1.2943000907822666,0.30118484229832426
2600,0.09904562066597385,1.0273820096637647,0.10880225748517827,0.6357025059479144,0.7764556279439083,0.0003299423882697859,0.3509686384008654,0.04516181248780475,0.07378629162991916,8.547669007263735,0.17064774449143022,6.299484327517615,1.5453212567941919,0.04355781584749255,4.1,0.02,2.503289859745048,1.293656463793588,0.29866574767531745
2700,0.09895753938849713,1.0121425701914584,0.11412789651804105,0.5970997773305248,0.7765796086606395,0.00033521471901310927,0.3587516353090211,0.04519914737629138,0.07243680316268201,8.531172256648885,0.1709782720568939,6.306437561779715,1.5468724719819134,0.04339788960382218,4.1,0.02,2.502953372128173,1.2875353271970713,0.2977964409373234
