milliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
0,0.08735220340283104,2.4599444415917944,0.6229334228570208,5.54899821216153,0.9613910008378079,7.208484381476802e-06,0.8998201555104104,0.11945480661979031,0.06944488527674508,1.8433964126668023,0.16922724265451217,6.321141951126201,1.2015378703500756,0.38843929934955734,4.1,0.02,2.498457954717253,1.2880523023967234,0.29757792259053284
100,0.07334202002039131,2.718443380250931,0.4807423139454289,3.0989554824126593,1.8670823481175112,0.0016323391056739791,0.6381341895256294,0.08751005695626063,0.21233381726283942,6.663983447067842,0.05126510711144338,7.541374710618601,1.4392409677020364,0.14912272139426985,4.1,0.02,3.4883534784991235,0.5658322830934703,0.04046172238475108
200,0.07478212105141208,3.0973077067323787,0.4641296002720171,1.7959705527958554,1.3939888819075017,0.0018910861194933008,0.792316021738585,0.10867298008208093,0.2559899228028373,8.543895536826486,0.1090980946907045,7.490574947016073,1.5194319885371737,0.06789193993732533,4.1,0.02,3.4604752255027935,0.6045910832122455,0.04555461416511581
300,0.0762101343565285,2.688862742138176,0.38404077405030823,1.3660961174652406,1.2079103070450523,0.0015126464569464929,0.7223484367341608,0.09899191964183145,0.22034828204992477,9.874885712838653,0.13818083686819574,7.392613840630853,1.5352975630986174,0.05709514193424473,4.1,0.02,3.3607440966750963,0.6779102263185429,0.058027877649194703
400,0.0778637213652518,2.229863452586821,0.30998255425183496,1.1144196346767594,1.075065141855523,0.0011667615980261164,0.6492442301573521,0.08709097145624055,0.18472574528421082,10.539868454493252,0.16069013303140936,7.274269076923478,1.540325283141405,0.04909426072335969,4.1,0.02,3.2664542962297354,0.7571245911741614,0.078294310487947
500,0.08006152932311039,1.8724519677379532,0.24918084652425296,0.955002175478606,0.9788376379896525,0.0008837437162404647,0.5655112762659747,0.07476731126124413,0.15242068821319832,10.873489655223585,0.1777861816747089,7.108168162062833,1.5446944383318835,0.04252096049957063,4.1,0.02,3.130511323738996,0.8694773739144576,0.11009768586281221
600,0.08334302491240063,1.564834400048963,0.20752273098424664,0.7894399436374299,0.9049916749506102,0.000690201197229771,0.494696241227017,0.06544939365250302,0.12697854771974168,10.974109866055773,0.18913593056855235,6.959012132536526,1.5488455068409845,0.04089026292582187,4.1,0.02,2.975640652593551,0.9762925067148865,0.13965393587880837
700,0.08700545029218121,1.3517626658932802,0.17179243557990787,0.6881487485119807,0.8626189608593913,0.0005477852718617596,0.45617248519612474,0.05805286862161788,0.10807270454466997,10.652373300012075,0.1979296891334805,6.78227232401956,1.5528655827651716,0.03882891124949855,4.1,0.02,2.8633558784279702,1.0729002457465038,0.18053414718337088
800,0.09030433290432674,1.2262278625543022,0.15112709969235516,0.6840083960841323,0.8257368873960003,0.0004504364594458858,0.4152783724669543,0.05375221091844747,0.09498129247311354,10.396509569664014,0.1995670206155443,6.6390331655215,1.5499590508087409,0.04084777340756468,4.1,0.02,2.737163879427093,1.1433523633537577,0.2180246314885739
900,0.09332456504940718,1.140989401775263,0.13084074048090685,0.6511769563093965,0.8037542501438311,0.0004278898948846626,0.397082364603617,0.05036483088814193,0.08964345507452914,9.989944726453405,0.1979142683812765,6.51582987288114,1.5526252602324466,0.03969850342554315,4.1,0.02,2.6684711618053507,1.1977132623716007,0.24083431109770057
