milliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
0,0.087089834962357,2.438586633713284,0.6204803651720934,5.4977307812323675,0.9539848737776785,1.3453328789446042e-05,0.9030760687606687,0.12068513049876248,0.0708396732376779,1.9084396315723993,0.16900205901516296,6.312671067684749,1.1988210848015637,0.3923693844796399,4.1,0.02,2.5177680385421737,1.2939268139359639,0.29623133367787824
100,0.07357062688576009,2.760550798017005,0.483789119596249,3.140927429390619,1.8648163810107903,0.0016357681591129952,0.6381501997762097,0.08728612611973716,0.21330525114361903,6.635834252252861,0.050279631298186744,7.539416926024297,1.4435488594438595,0.15036986571350475,4.1,0.02,3.487518788985704,0.5736937138285555,0.04565706267254463
200,0.07532703431893457,3.1061638090400754,0.46592318791880805,1.779363883454257,1.39648869395598,0.001893742044926705,0.7916066119725849,0.10819234066803853,0.25634124972337735,8.468452067504407,0.1090714486692512,7.5120294628578765,1.5208646392333844,0.0689637408445892,4.1,0.02,3.4434206420741535,0.6115676789011917,0.04905697344496243
300,0.07574993618691911,2.668093939602553,0.3869499664398257,1.3853386775422791,1.203312538109218,0.0015113765058171655,0.7316760862630923,0.09845807583067852,0.22162530157331123,9.850349274782756,0.13843737757781063,7.409248701280491,1.5336812741079775,0.05363906694707247,4.1,0.02,3.3727487800078455,0.6662190761321509,0.057264067681643015
400,0.0774041937129109,2.2329168728015003,0.31181268667260037,1.08442191624426,1.0746590050515366,0.0011923815731571395,0.639700864021764,0.08700162240144728,0.18708156600589937,10.578864558146233,0.16023810984234688,7.273342378281962,1.542088118824592,0.04894677534151471,4.1,0.02,3.2614120962908646,0.7654612642799236,0.07886028691471442
500,0.07969612552815847,1.8807496641018144,0.2528614481083864,0.9533479264905549,0.9767409069732876,0.0008742684783532085,0.5690537461678221,0.07452887571905403,0.1524347691747584,10.890436463699471,0.17648982044281503,7.129275559423044,1.5476150363225636,0.04322368814427834,4.1,0.02,3.1214665235180714,0.8539779838469972,0.10810165343176206
600,0.08337847876996847,1.5742321988624275,0.20669523044990465,0.8366812862949499,0.9040170696583001,0.0006747500562470996,0.5017186824151408,0.06500735391488802,0.1254173837025325,10.89106818451203,0.18907494784771572,6.940380850761779,1.5499648533828518,0.042506835848515334,4.1,0.02,2.9919291435145148,0.9690906043421165,0.13992908969760132
700,0.08707374715580318,1.37750906081277,0.16604268081795331,0.6995165342353079,0.8552626185503438,0.0005327158154019372,0.44800655131586653,0.05811423023992917,0.10695527689512438,10.756306971146284,0.19683549166128933,6.76933133163764,1.5512704093775962,0.0380225782494751,4.1,0.02,2.8515736530083644,1.0681316756137145,0.1800329224856815
800,0.09054538771298874,1.2537969185296294,0.1492495971860238,0.6647226677050013,0.826907686397335,0.000447968335263499,0.4214264953767055,0.05377029078533215,0.09419315734282246,10.339184111138339,0.20004699580386476,6.620580589243021,1.5524555227196537,0.041002114947426456,4.1,0.02,2.754925001598228,1.1358445420059538,0.2167103364872751
900,0.0928581435215734,1.1478863835961561,0.13657491744029907,0.6213900912425689,0.8061797390887452,0.00041108561555555515,0.40354050712662964,0.05085873726456523,0.08941223931578257,9.902335732578175,0.19790372727381353,6.508621575855358,1.5487061007865448,0.040338154952184326,4.1,0.02,2.655353035585491,1.1987684214468373,0.24051000199177497
1000,0.09529446111588712,1.1161146162142805,0.126491973329374,0.6405367889902243,0.8010599042641876,0.0003778044654415816,0.3805751353313933,0.04833255242253988,0.08424567864435134,9.57261312591678,0.19355564390090518,6.430347817761686,1.5489849537637144,0.041815632642041606,4.1,0.02,2.606717634343389,1.2382353078037927,0.2612754946716129
1100,0.09637576203997783,1.0554280911373357,0.11543008443237289,0.6518807530858253,0.7792771552973925,0.00034902194256070796,0.3801905571460965,0.047737578962404326,0.07961092604015099,9.278070095045278,0.189287331089908,6.38504811197199,1.5493097105704716,0.03968578207933087,4.1,0.02,2.5694085565836122,1.2486165224269048,0.2755571135138674
1200,0.09676623088580293,1.0604274670044789,0.11467550668820183,0.5966375416624667,0.7769169735718935,0.0003592818637259604,0.3670852963341106,0.04735859084839195,0.07768270764569742,9.084014829889876,0.18401243607321352,6.358804183982064,1.5480883540173913,0.041162539114169845,4.1,0.02,2.556627438609438,1.2609446055644062,0.2865661279896762
1300,0.09797350072040742,1.0611272964419038,0.11074511752185341,0.6149512245780816,0.7890322246570444,0.00034531898106884113,0.368053240395289,0.045689277624811335,0.07473930202370842,8.841618272729722,0.18073774089486142,6.350825433835854,1.5462914682513451,0.041594978662754745,4.1,0.02,2.5446188788705366,1.2716156795109734,0.2923359931623925
1400,0.0979422017106463,1.0279216987878828,0.11586516975362256,0.6118825650364601,0.777921625829144,0.000322809722333926,0.36692414352690284,0.04612342898501243,0.07449029917545946,8.79716855063469,0.17745473405048004,6.334488030144828,1.5453072337415943,0.041722309623401635,4.1,0.02,2.5269287137303156,1.2787301999506102,0.2951734836562761
1500,0.09845011321964132,1.0361822570812098,0.11579195620775572,0.5854473119269684,0.787019438432993,0.00031842358798022866,0.3629980072519748,0.04614742232939049,0.0758199224965691,8.650638713606435,0.17427248989550603,6.321555312799915,1.5468672864233957,0.04324271376434693,4.1,0.02,2.528836268923519,1.2923467505788766,0.29600658868334395
1600,0.09814799821398416,1.0199459977287253,0.10993190770204843,0.5967500089804196,0.7821689052237246,0.0003430830104087236,0.3550544079653831,0.045300580487844806,0.0737316278558523,8.591808147214552,0.1739588617737243,6.333817860944924,1.5454394718572577,0.04618942357482031,4.1,0.02,2.5087276227729784,1.2932240655437068,0.2975551032374724
1700,0.09820165493149469,1.0254179375726646,0.11596223594541508,0.5763687177428294,0.7722823224619789,0.00033603359096872964,0.3566702547301623,0.04591737581792715,0.0759564569513975,8.614625859122846,0.1732070724809637,6.31214058746795,1.5456952970460582,0.04401853575817789,4.1,0.02,2.5127996150951373,1.2921189668290944,0.3000823536902615
1800,0.09860232117354233,1.0306106899098164,0.11068076318615876,0.603116505452629,0.7847049450554062,0.00033515784201697,0.35190270469929896,0.04413572414214676,0.07222141505780455,8.523878769295916,0.17144593593196403,6.311036953632468,1.5455530498580332,0.04543789849488544,4.1,0.02,2.507288979530673,1.2825490696589783,0.29704641724752306
1900,0.09862888550054429,1.0484946287531878,0.11026963916902972,0.6163430759763648,0.784457473956932,0.0003429385803336082,0.35125097024972163,0.04562969999242833,0.0752833599697057,8.520203146960702,0.17021998618954856,6.323781421800069,1.54617206386587,0.04258963614943781,4.1,0.02,2.5092510559866885,1.299554178963899,0.3012813939832709
2000,0.09875909826092663,1.057174704187992,0.11499291406810878,0.5943865667803769,0.768954992886994,0.00031753687592634664,0.36139956668860157,0.04422866803468963,0.07380175703979694,8.581407967005376,0.1715275483212941,6.30286401090491,1.5437750613652093,0.04431919767980516,4.1,0.02,2.5191080228623104,1.288888459631478,0.2983585230182114
