milliseconds,P2,Target
0,10.010869016241594,9.986480679134168
100,10.075941094840354,10.107378300463438
200,10.061368572562383,10.12584388505279
300,10.141034530629303,10.184718601833971
400,10.28313143021971,10.266827870246004
500,10.299111281351152,10.33647727820005
600,10.323558792679687,10.332970366458442
700,10.343566643423179,10.415941989146836
800,10.498906755262121,10.389822460796013
900,10.48772256034432,10.472335867616211
1000,10.541112488813667,10.556508558520965
1100,10.571539952345315,10.587594323062639
1200,10.672792458631926,10.55606422483345
1300,10.736072049972453,10.65370228930453
1400,10.768698337949193,10.678631470881946
1500,10.78094854472977,10.756638812070182
1600,10.836986088629022,10.79099159926875
1700,10.84605620093599,10.908644352779495
1800,10.979652518317968,10.922474178604537
1900,10.930438733914032,11.007107522726013
2000,10.998957303162644,11.055787236789996
2100,11.07834250491541,11.185864964254138
2200,11.169776302803697,11.214095486679458
2300,11.159695097747809,11.173889545544203
2400,11.29703048806976,11.28130363247714
2500,11.390663338480081,11.258808411703194
2600,11.426261795318348,11.420996289700597
2700,11.399725674119903,11.501765640161189
2800,11.503358072085797,11.5202920745249
2900,11.522768626216976,11.60490319544527
3000,11.63180048936085,11.601815744277971
3100,11.653286085226629,11.68325041295846
3200,11.661163753440666,11.655171244381052
3300,11.831880301387496,11.750680751035913
3400,11.739252104814435,11.808569950385488
3500,11.89863365114562,11.894201510365022
3600,11.854032481739672,11.903651360069086
3700,11.90673274257052,11.94562620793922
3800,11.985832978794283,12.012386521186366
3900,12.149932521147194,12.081966043314303
4000,12.212078306149639,12.146459532151763
4100,12.169097228078833,12.114457857641677
4200,12.322581413262894,12.20802850382135
4300,12.284103765603277,12.264387952171093
4400,12.413155973650348,12.288298175997284
4500,12.374591738942694,12.4331100378178
4600,12.450127793141984,12.52911153289152
4700,12.449247123157882,12.447516112263383
4800,12.592744839433472,12.628036867810264
4900,12.673250187743019,12.667268244306788
5000,12.73491873245331,12.730167469002446
