milliseconds,P2,Target
0,9.96152948402424,10.007287936046039
100,10.002582985058218,10.061628040986752
200,10.083705592287238,10.031977828956194
300,10.127398391049331,10.222799619453781
400,10.142713799494668,10.243790271208157
500,10.272760449589832,10.303992167739754
600,10.257129775730068,10.327409570790918
700,10.313514461691556,10.443491347103885
800,10.468930204322028,10.369815051940028
900,10.535812011272315,10.533001984974886
1000,10.602563313471007,10.470055151279261
1100,10.60767906088245,10.543050423783203
1200,10.644477616318808,10.692395117404248
1300,10.635890031476036,10.76364274189218
1400,10.669779969894565,10.779165043329684
1500,10.819819352954767,10.717260782037215
1600,10.858425554878492,10.779689579330341
1700,10.887966888749464,10.951753797128745
1800,10.953413534901102,10.893455691824464
1900,11.019802263536876,11.073339111459084
2000,11.04730289009617,11.104081788169237
2100,11.18884357938958,11.129641727351997
2200,11.165128746510023,11.165893563305831
2300,11.239811226415306,11.25044009672765
2400,11.30118939864307,11.283096578764697
2500,11.39505029945425,11.361853151188576
2600,11.373903978229253,11.326746634246584
2700,11.430402346436313,11.393905880191177
2800,11.448494171594625,11.56098190307636
2900,11.619233084465174,11.570128078023403
3000,11.652964869459403,11.58634907135941
3100,11.644494201293519,11.653392252268315
3200,11.651242296316978,11.635702517445969
3300,11.786728844946133,11.748071070066777
3400,11.865419315973185,11.879678979365709
3500,11.802934274033888,11.890888100742364
3600,11.879730576955644,11.955665535930878
3700,12.005006758044454,11.94879844445557
3800,12.08685282116805,12.05419825412523
3900,12.005259762596875,12.15967458965698
4000,12.073782723988801,12.139592875292646
4100,12.223718283996954,12.26245606613735
4200,12.17758469030588,12.303652758699888
4300,12.31668049194926,12.306263371998922
4400,12.388801258377406,12.311183859514863
4500,12.429128905455048,12.426634322015502
4600,12.463090795507364,12.519071858794227
4700,12.48601970770403,12.447437508772666
4800,12.57444848013807,12.529887264722207
4900,12.56775639570299,12.557770549732329
5000,12.708498185370072,12.654526362024852
