milliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
0,1500.2368583671625,0.8621137502904208,300.0022828378353,0.9648220105952172,0.03606157669651137,1.0054804642941864,10.001023075290412,250000000.0
100,1499.7466390516472,5.020393632937781,300.012161030642,0.9621684621778288,0.25941832250048813,1.0089059381330918,9.999011235005078,250000000.0
200,1497.4518681702027,2.8846498087744683,300.0178980243755,1.0881042300861488,0.33103836417517374,0.9982329413795213,9.998169994707984,250000000.0
300,1493.7548078166847,7.572072390394745,300.02241528960946,1.1448178297131362,0.2408060197267089,1.02634003809873,9.997782443997062,250000000.0
400,1490.3461277157637,8.908644838858331,300.02983717346734,0.8336883960820923,0.28192969070281937,0.9982754783928678,9.996592419181017,250000000.0
500,1491.4787750854132,8.410149062909857,300.03545400242245,1.0687795263828204,0.3581653422403883,1.029556458332144,9.995426073819555,250000000.0
600,1489.7893161827865,10.20427044789526,300.0401754963013,1.0565789443686586,0.3049338101823611,1.032839379616752,9.99544491754631,250000000.0
700,1485.0472743641888,13.695601535990304,300.03969883859804,0.9416383088811021,0.36238576008061174,1.0352695608154057,9.99469868530066,250000000.0
800,1485.7418271910308,14.40598420463051,300.04236100432837,1.3002836835993132,0.35783272214019657,1.0209663695223936,9.993516714265853,250000000.0
900,1481.9340669952057,17.43534511198903,300.04619834584565,1.2089004072339389,0.38410270114625095,1.0375218904119743,9.993698373673144,250000000.0
1000,1483.0414270320216,18.183358338778714,300.04351990077083,1.1844194290399113,0.3648504902787038,1.023166089272645,9.991923214238358,250000000.0
1100,1478.175297745922,21.29774214312906,300.0425138324033,1.3206241345276624,0.4431892926780726,1.058041997339462,9.992268776611358,250000000.0
1200,1476.3342268876122,20.939179224329905,300.0424612692495,1.483148708160071,0.45003096319141733,1.0530760281357938,9.99099373792481,250000000.0
1300,1475.2777624968885,26.08422477029254,300.03907013658085,1.2971944710745524,0.48306131181633744,1.0548230720960248,9.990344340881958,250000000.0
1400,1474.6219572794942,24.686674820360388,300.0408993813465,1.5939254582577957,0.5004778719601701,1.0676333884361053,9.9899304245987,250000000.0
1500,1471.1915434049506,29.390247798097242,300.0398524748325,1.5088167819263114,0.5310523885705163,1.0585239120836094,9.988723950210849,250000000.0
1600,1472.9467007011995,27.250074305915774,300.03679650205623,1.5783838415955502,0.4785924264457242,1.0695740844629202,9.987846576857763,250000000.0
1700,1472.3226972231234,33.02014369199243,300.03419184114546,1.8569174577313636,0.5589850327370599,1.0881102756488192,9.98608458528747,250000000.0
1800,1469.9525122468863,31.119619388845273,300.0306577626041,1.9620386238079208,0.5785211658391032,1.0964701332041003,9.986628590972519,250000000.0
1900,1469.0078830525401,34.96920313741614,300.02451199221514,1.9817962264374283,0.6294511857897341,1.099532410900395,9.986102052583925,250000000.0
2000,1467.3138743313032,35.46724980148088,300.0250176452861,2.170708534822414,0.5749339735588651,1.0978463973224144,9.985998986870285,250000000.0
2100,1461.9692730061893,38.32220299260812,300.02117328322004,2.231921115803246,0.6807997866586589,1.094071069424358,9.985181561662275,250000000.0
2200,1462.0616599071038,37.488366326513656,300.0196497435658,2.396881055569418,0.6734164726851676,1.1187109031795988,9.984033865505094,250000000.0
2300,1460.951255919702,39.36722460286667,300.0166153640626,2.3186052450994636,0.6964303240969836,1.1303498837088157,9.981711051443103,250000000.0
2400,1459.5547877910697,41.89731792209476,300.01214772556034,2.574943041105217,0.7190817298397707,1.132428764036248,9.980995233177287,250000000.0
2500,1455.6801592512845,43.20689982051833,300.00885563598285,2.608237101706542,0.768935926811261,1.1483734785874031,9.981077275627753,250000000.0
2600,1455.6507275460426,44.10753099943836,300.00632252018954,2.879513770969969,0.860768996289305,1.162835917973681,9.980159441604872,250000000.0
2700,1454.9426745991527,45.286397160514746,300.00246969719393,3.1504423232526633,0.948359267361546,1.171094671737267,9.980405560033443,250000000.0
2800,1453.744333802547,47.810409045705335,300.0015100411762,3.293415724827255,0.9797888191085071,1.1566337865086964,9.979373957193337,250000000.0
2900,1447.704666107791,50.65648663966708,300.0019560785722,3.4358214409530814,0.9790151892491692,1.1954329765585299,9.977766941813494,250000000.0
3000,1448.6662372605356,51.85628323062102,300.0000624580764,3.330870392402837,1.006303626745631,1.1881366285778394,9.977903984774295,250000000.0
3100,1447.5040017140166,53.44492018461609,299.99949610744756,3.5246377701683507,1.0452380913948354,1.1930036522413727,9.976321644176304,250000000.0
