milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,4.999653294361158,4.994777199900632,94.9992761063936,10.000191165580674,10.00000000004152,-3.6869787065849264e-17,200.0,-1.3253406575635135e-20,2.129090306655295e-16,0.0,-2.3856154087359105e-11,-3.191526746948697e-17,99.14796465840939,99.70898283509267,-2.008956868811077,0.1539104662997604,500.0000000711263,3997.0452891705527,200.0,200.0,200.0,-0.00252940894130616,-0.0011815530261526258,-1.8686152681451317e-05,-9.197095906608386e-06,1.2000657269219664e-05,1.507148347808359e-05,-7.697594201475565e-07,3.313409059553796e-08,-5.066910335750268e-09,1.7999472855573876e-21,1.9726703540519226e-22,7.162390020114923e-23,-7.2032834141339995e-25,-4.4070379770148e-09,2.6454015428316387e-13,-1.196878683026639e-27,500.00047003528704,-2.9239047923515493e-05,-7.508264265401738e-25,1.1261794136712167e-06,3.363675424611885e-20,-6.544547202417255e-31,-5.227521987484252e-06,-2.250865787423988e-05,1.6897139373673526e-05,99.99968543696127,-5.577228079733628e-14,4.5329051674887004e-17,2.2320195681270886e-07,50.0,-3.520139370949679e-27,-6.142097984800061e-16,0.0,100.0,1.172022798062935e-35,1.312785271326319e-70,0.0,0.0,0.0,0.0,0.0,6.621763857917951e-35,0.0
100,4.9983801832612205,4.999476786063294,95.0056731159348,9.999876801698749,9.999999999988937,-3.112175275116194e-17,200.0,1.7932010064679955e-20,-2.9160511251508466e-16,0.0,-1.3889761545224373e-11,-1.3952781551255803e-15,95.44099994299376,100.72581079458692,3.1643676174349977,-0.5422399723114234,500.0000000722049,3996.6962226099336,200.0,200.0,200.0,0.00023173788371604504,0.0005816517802517185,6.88757230689452e-05,5.670850969191875e-07,-1.0607175966788233e-05,2.9733165021566573e-05,1.938921278430491e-06,1.8548653294997296e-07,-5.521621101951441e-09,1.2390632951720578e-20,-7.901779984562794e-22,-7.356426627417392e-23,-2.61726031602975e-24,3.561762297574135e-09,4.005302263062139e-12,-6.45096067645161e-28,499.99908212564736,0.0012394841796107693,-1.637874929037851e-24,4.01465933423542e-06,-2.3282654327585024e-21,-7.078769328513117e-31,0.0003314435648754455,-0.00013873136434934972,-1.1513664954346502e-05,99.99872057521436,2.0243354622604748e-13,-2.7271599485581245e-18,-2.4392955549599286e-07,50.0,-8.81178458110192e-27,1.9197317864883392e-16,0.0,100.0,-2.985837144320318e-35,1.3824599420879717e-70,0.0,0.0,0.0,0.0,0.0,9.366294614968498e-35,0.0
200,4.992956087874942,5.010115007982257,95.00667284889717,9.999307443012947,9.999999999941538,-3.328445650400341e-17,200.0,1.4280015272550546e-20,2.5453931149659833e-16,0.0,5.057966894329195e-11,-1.90813610286514e-15,92.09491779246693,99.76539644294293,9.379993806198325,0.6219163783479313,500.0000002603957,3992.193395184775,200.0,200.0,200.0,0.001116127775304164,-0.000921003057475721,0.00016126843484024443,-8.50017131582985e-06,2.7504988575189527e-06,1.3570615052755258e-05,1.1548581218603847e-06,1.6485655321743823e-07,7.853667853340254e-09,-3.3748451661259795e-20,-9.18425929698618e-22,-8.248186329499561e-23,2.4851124920486556e-26,-4.622913574289637e-09,-3.071079115616041e-12,-3.9618079440187873e-28,499.9986973346804,0.00040805370882331777,2.1467105412955757e-23,2.278850609742766e-06,3.9575912487177896e-21,3.6354949097454134e-31,0.0027572734120565774,-3.874375497970728e-05,-1.5101371295750025e-05,99.99732798410425,-6.176769127827654e-13,-1.4528143059070328e-17,-2.3023517580482897e-07,50.0,-8.823224903189404e-27,4.2981516688515583e-16,0.0,100.0,-1.2211234515790934e-35,2.846515580019786e-71,0.0,0.0,0.0,0.0,0.0,7.297362916339087e-35,0.0
300,4.9959919043443834,5.011713864303401,95.00551228801149,9.998924638995465,10.000000000027368,5.361981348211854e-17,200.0,-3.505428366958535e-20,-2.003937589232897e-16,0.0,-5.510218152760127e-11,8.939967569046397e-17,84.16230863411302,99.25633308580264,12.836676279250948,0.9704326778007479,499.99999974680213,3986.1070373366547,200.0,200.0,200.0,-0.0012332013326342662,0.0012062114114290015,0.00019116733571808566,-1.0317723695596977e-05,1.6514526672879939e-06,-2.491467102352928e-05,-9.927037296371612e-07,-1.0453639889446911e-07,7.819239373603355e-10,-1.094325584925532e-20,9.152542019294481e-22,9.375330157232336e-23,3.467677488484827e-24,-2.015408270709291e-09,-6.0841780684440425e-12,6.684433907303862e-28,499.9991853072119,0.0012733884551945176,-1.3178605156407728e-23,8.132384818824598e-06,-3.149854663962385e-20,7.743852191834971e-31,0.0020561070308650364,0.00010865776567161052,1.573341940103267e-05,99.99663646281147,3.7552792557602833e-13,-4.749258568622915e-17,-2.370339073487161e-07,50.0,-8.255776315665865e-27,4.508309718248875e-16,0.0,100.0,2.92485255134815e-35,1.5286047688878044e-70,0.0,0.0,0.0,0.0,0.0,-7.232291266571676e-35,0.0
400,4.99409626503964,5.0118454920675255,95.00955623162982,9.999330657830749,10.0000000000444,-2.2890868858312453e-17,200.0,-2.828232839362286e-20,-1.6090417822000784e-16,0.0,1.3398528901311808e-10,-5.757139280664127e-16,79.92383767094105,99.03013064554115,21.08747121286023,0.5085035218519505,499.99999989838307,3981.8635550957238,200.0,200.0,200.0,0.0019067594103582609,0.00012122634674501513,-2.6166388020898886e-05,1.1615419264618964e-06,1.823284644161685e-06,5.486591756894094e-06,-2.781577235189809e-06,-3.096225570798486e-08,-1.3675902322273826e-08,3.0616099345983054e-20,-5.79180599027448e-22,9.405209150825079e-23,-6.358011925788195e-25,-6.7395109699182626e-09,-2.944652373533361e-12,-1.07671818938396e-27,499.99808245050167,0.0024041880194661447,8.91310138578945e-24,5.937433633405729e-06,-4.702034656060491e-21,1.5612227215413396e-31,0.0032587078039964927,0.00021761663890892995,4.516425835544437e-06,99.99493330336128,-3.183753661992286e-13,1.5034944503284864e-17,2.7001532111241975e-07,50.0,-6.604360156822072e-27,2.4813821550647493e-16,0.0,100.0,2.6204571114847525e-35,-8.872384141052653e-71,0.0,0.0,0.0,0.0,0.0,-3.3336757612419306e-36,0.0
500,4.987183582246358,5.017807389330688,95.01613801934607,9.998523460675571,9.99999999999758,4.877975818253075e-17,200.0,9.107432223597882e-21,-2.8338874501831033e-16,0.0,3.597952271546117e-11,1.463466950945973e-15,75.48141998418664,99.88548247094245,24.17356361281705,1.031941301217188,499.99999963590335,3974.2359039182747,200.0,200.0,200.0,0.0024919060148349305,-0.001111726113862846,-0.00014883781677263653,8.181684688393105e-06,5.896926027360201e-06,-2.1193591145972307e-05,1.7599584559693988e-06,-5.553511121808346e-08,-5.9834122339366145e-09,-1.5645325696217275e-20,-1.4398389315301953e-21,-1.1097947125181544e-23,-2.0628296888792573e-24,-2.970113038860447e-09,2.535037547738268e-12,-7.778176065869352e-28,499.996749093841,0.002307208665051194,-3.0216200991445323e-23,7.911973966675993e-06,-3.072759237736505e-20,7.106388660649233e-31,0.005229901367438049,-1.907458823658188e-05,-2.4964653935178597e-07,99.99616295641295,-3.2177359899230987e-15,-3.016890150815251e-17,1.2824770193070156e-07,50.0,5.157784613329272e-27,-3.8298413620357737e-16,0.0,100.0,-2.4514194204534556e-35,7.252315821587277e-71,0.0,0.0,0.0,0.0,0.0,-2.374012948927138e-35,0.0
600,4.984473972944471,5.022165461565106,95.01495403787786,9.99858182591844,10.000000000098304,-2.544642714974212e-17,200.0,-1.7844510350072635e-20,-3.349056038648195e-16,0.0,1.8101084491351234e-10,-1.2922761032397222e-15,75.46841531388937,99.87940278945727,26.40836880545637,1.258522785756883,499.9999995671864,3971.9077319122985,200.0,200.0,200.0,0.00366479078072326,0.0010006244584140481,-7.091378139800812e-05,1.01112604891166e-05,1.0570554729298118e-06,7.417131177929654e-06,2.557016425438408e-06,7.826631896698386e-09,4.740284991442544e-09,-2.6098714280848682e-20,-7.570937313890903e-23,-3.841579477350317e-23,3.223823430850315e-25,-1.9662124185119695e-09,-5.943274638570234e-12,-8.402696110940182e-28,499.996541947913,0.002993489933187958,-2.1627577542980097e-23,9.458500696694128e-06,-2.4155305081020937e-21,-1.1969493755784614e-31,0.006050213371282976,6.385708007870096e-05,-3.2497419592499084e-07,99.99499178984627,1.3021315052864163e-13,1.3850036220084078e-17,1.5982347864143786e-08,50.0,-5.027652523337936e-27,-3.302369457722084e-16,0.0,100.0,-5.965733139949328e-36,-1.531446886538899e-70,0.0,0.0,0.0,0.0,0.0,-3.504040464428293e-35,0.0
700,4.986050504657663,5.028558295751418,95.01752743839316,9.99806569022485,9.999999999983103,3.718284503188318e-17,200.0,-1.2231446756029291e-20,-2.998448688456864e-16,0.0,1.357686177752531e-10,-1.268220907659257e-15,70.10979405918167,98.86207165762764,28.112487703893816,1.7971471373989443,499.99999999720677,3966.7034115357733,200.0,200.0,200.0,0.006426667353834048,0.000303066708464348,-5.077914766380816e-05,2.518125994605386e-06,7.191580828189741e-06,2.7618836345050742e-05,-2.9545090830103324e-06,9.874306943872708e-08,-4.476982405255442e-09,1.010911267331916e-20,-1.020343579806898e-21,-6.926384206714531e-23,3.2941041202394483e-24,-2.708001692147616e-09,-4.2413329025873144e-12,-7.4387399369931195e-28,499.9966889871243,0.0033499497889911607,-5.779427855135441e-24,1.1615791082656635e-05,3.5977855111913253e-20,-1.5110916385114615e-31,0.006541696761766276,0.000144077187141742,-3.656124073993888e-06,99.99232309968137,6.94521603919869e-13,4.45103457138024e-17,-4.5525060326868014e-08,50.0,-1.7843217058780946e-27,5.773895803298897e-16,0.0,100.0,1.216531816498463e-36,1.0244030665857394e-70,0.0,0.0,0.0,0.0,0.0,9.647296555971308e-35,0.0
800,4.980558757374681,5.026642235958904,95.0179754443652,9.998295977975612,10.000000000084976,1.9792213687812233e-17,200.0,-3.443929245533546e-21,-3.360098064793823e-17,0.0,9.703104037069655e-11,2.2732801555142704e-15,64.46178529714751,99.10710780888894,31.49759883879895,1.1435884160919676,499.9999995696351,3965.122287030622,200.0,200.0,200.0,0.0005215355530959788,0.000931651814397086,-0.00012939689795905078,5.388024948471918e-06,-6.401801498026043e-06,1.3317150381281234e-05,-3.3704544458829886e-06,1.547165239592869e-07,-6.0868835008898415e-09,2.7005065573778653e-20,1.0688398795466071e-21,2.5174601214544137e-24,1.1723258580365988e-24,-1.345967606212051e-10,-3.689090213209965e-12,-4.983479827383573e-28,499.9956178626814,0.0036541437051297036,-9.877100208289355e-24,1.382391873735188e-05,-2.0342972887469396e-20,-3.8448532615795165e-31,0.006965629174550901,0.0003915766302927425,1.3160903625392163e-05,99.99328907378045,1.9904636293594283e-13,4.833584202070645e-17,4.013816361363222e-08,50.0,-6.557140147565165e-27,4.540936441826651e-16,0.0,100.0,1.354802003801935e-35,-9.886268594437419e-71,0.0,0.0,0.0,0.0,0.0,9.599149444717261e-35,0.0
900,4.981258853444993,5.038055178349869,95.01958170153776,9.99807749617787,10.000000000131305,-2.208008360880786e-17,200.0,-6.079565396918659e-21,-3.5263518827712253e-16,0.0,1.1761105515329318e-10,1.3463428463578958e-15,63.37858289525427,98.95452631540671,35.55309537651847,2.584144820095646,499.99999992186275,3961.6930433233597,200.0,200.0,200.0,5.600309897298497e-05,0.0010897893413433929,0.0001740417513217087,6.931162665611906e-06,-2.5236069792853674e-06,-1.3032604884075149e-05,-4.7206229138231055e-08,2.3499846204630626e-07,6.770903421598966e-09,-3.258723830073653e-20,-1.6721743050989299e-21,2.9736199891368275e-23,1.6614581468773742e-24,-3.84502923765004e-09,-4.1426912909193525e-12,-1.1861622406564867e-27,499.9951578293473,0.00487761345602342,3.110749066324223e-23,1.5998674458424025e-05,3.9660441164363375e-20,-1.444528618608853e-32,0.008849498125968145,0.00028353211985991526,1.4250636668817287e-05,99.99167069778846,1.5969751996543987e-13,2.965261877025657e-17,1.6937273160660235e-07,50.0,-5.699864265280758e-27,-3.432279293061678e-16,0.0,100.0,-7.688385319542712e-36,7.37321302944807e-71,0.0,0.0,0.0,0.0,0.0,6.612790065592339e-35,0.0
