milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,5.002310926962686,5.004177292900798,95.00208281695137,10.000326431785128,10.00000000005379,2.9112402912188955e-17,200.0,1.476599125053216e-23,7.294096623798769e-17,0.0,-4.4094766123039973e-11,4.851821828633797e-16,100.85588047784077,99.55934542583873,-0.7197463753976823,-0.1292237907522655,499.9999997274283,4000.3487683491817,200.0,200.0,200.0,-0.0033594442898176886,0.0001239263450551582,2.2396613465917395e-05,7.26015351565526e-06,-4.9579542225899415e-06,-4.660701064303151e-06,5.883140308354895e-08,-4.250883154873285e-08,9.892989757468269e-09,2.312936310948683e-20,-4.240667660875068e-22,6.116411312745343e-23,-3.1934583772269332e-24,1.4410172844078926e-09,5.018096464460689e-12,5.227296403705144e-28,500.0000593041151,0.0006638639497435389,-1.9669043152709076e-23,-4.203548408855823e-07,-4.9257598511013424e-21,5.011228801256099e-32,-0.0009920493562843597,-0.00011732054040694675,-8.193292429722613e-06,99.99936380037317,5.998665337752753e-13,2.2084793674919688e-17,-8.483483607502731e-08,50.0,-8.203997793229184e-27,-2.6288691085647534e-16,0.0,100.0,-2.2512421804201817e-35,-1.0896789896677234e-70,0.0,0.0,0.0,0.0,0.0,2.449036548528155e-35,0.0
100,5.0000881174366505,5.006654676306265,95.00626133712889,9.999887846190896,9.999999999963205,-1.4692038181958483e-18,200.0,-3.05018915291947e-20,2.4162057805018706e-16,0.0,6.654746453322262e-11,-1.5417719243239025e-15,93.6778810804726,100.39546774053942,5.724837481776932,-0.1493900326614448,499.99999980271326,3994.8645267060692,200.0,200.0,200.0,-0.001981494589512678,0.0012940233686714597,-5.8661854391406304e-05,-9.40172704033728e-06,1.0227670605815577e-05,2.457039924865187e-05,1.5407783095647888e-06,1.202626338177949e-07,-5.1787336187640155e-09,3.721201230038919e-20,-1.969273162699038e-21,1.8314491787519113e-23,2.1743253320752347e-24,4.737094857648392e-10,-1.8022549605783184e-12,-9.22637039721364e-29,499.99999576851803,0.0011290937713785132,-2.9851260654880124e-23,7.32697330372167e-07,3.760724215787418e-20,7.555001072764808e-31,0.0007866597017164823,4.790672954941291e-05,-1.6388247640140236e-05,99.99808981350591,6.372189560473153e-13,3.1297869306667574e-17,-6.605588881776417e-08,50.0,-8.412894902673838e-29,2.44149331224633e-17,0.0,100.0,1.7198747739047497e-35,7.807304257807815e-71,0.0,0.0,0.0,0.0,0.0,-2.1272429045468648e-36,0.0
200,4.993725240640752,5.01088824659792,95.00219989992675,9.99968494030113,9.999999999981723,-3.007574596599539e-17,200.0,-3.459285822969824e-20,5.101629800594627e-17,0.0,-6.037006223911531e-11,7.224781585947239e-16,87.85895019341133,99.35851463668412,9.049196736807016,-0.4048562579329858,499.9999999961666,3991.841768948838,200.0,200.0,200.0,-0.0042329905805757306,0.0008479640255371417,-0.00012951915099538615,-6.136996284364544e-06,7.74953382647177e-06,1.1191930847971618e-05,1.466326037434713e-06,1.8711957826008343e-07,-1.0881598791236642e-08,1.669452745961758e-20,2.043535243489329e-21,-3.2460222845392614e-24,-3.53823348143337e-24,-2.760783298582325e-09,3.1797049623759277e-12,1.3081811418829868e-28,499.9995376849179,0.0013723544272549494,1.1820448720027598e-23,1.4388019645598786e-06,-3.367951786811164e-21,1.7581110457905745e-31,0.0013542908083079947,0.00012043293803912476,-1.3146341257007266e-05,99.99793863878283,3.7594150858388714e-13,-1.2619246160514435e-17,7.441036732294866e-08,50.0,-1.0967087815769583e-26,-2.489920817964244e-16,0.0,100.0,-2.1777743175814238e-35,-3.040018954826801e-71,0.0,0.0,0.0,0.0,0.0,-1.9325715845657754e-35,0.0
300,4.99442741798854,5.008973233724984,95.00825327394017,9.999054148680516,10.000000000049589,4.9273391956549775e-17,200.0,-2.706267243031865e-20,3.2623650547602567e-17,0.0,1.3321540928512085e-10,-2.0917896679842814e-15,87.11169729003271,99.88772333310109,13.330700843102454,0.8662073319542951,499.9999998201618,3988.1565231740324,200.0,200.0,200.0,0.0030449939312616257,-0.001288392991407755,7.94030192753606e-05,1.0104768961344722e-05,-3.1482948598885952e-06,1.1232422382688016e-05,1.6145379213309146e-06,9.125728257058766e-08,-7.819154216611226e-09,2.4276132138485854e-20,-3.0406166004074384e-22,-4.3651940578964973e-23,-1.939391030308041e-24,-2.279247237469104e-09,4.062597396681367e-12,1.1885413330608717e-27,499.99834585953795,0.0012182619696574568,2.4169026025685046e-23,8.088155204258706e-06,-2.6792935152310246e-20,2.26657660140089e-31,0.0027902209398694895,-6.928040809426467e-05,-8.108155242210689e-06,99.99628392995378,-3.120350985014438e-13,3.019746476011974e-17,2.3300168576462014e-07,50.0,2.9422815591097403e-27,-4.183691259385095e-17,0.0,100.0,1.602706457208125e-35,4.908384964773897e-71,0.0,0.0,0.0,0.0,0.0,7.276354411252388e-35,0.0
400,4.991233199907077,5.013141457447872,95.00714707901216,9.999233974430199,10.000000000035234,-1.2771401039131625e-17,200.0,6.12977639734418e-21,-3.356056928829264e-16,0.0,7.405364432616642e-12,1.781778944069726e-15,83.4603871471143,99.51967218266823,18.20532240934517,0.7312935452837903,499.99999977457736,3982.7889672126316,200.0,200.0,200.0,0.004527714063205514,-0.0002677369436797311,-0.00017723922622877466,-1.454807696352966e-06,-2.3890517493543096e-06,1.579921431883084e-05,-2.5644032577581832e-06,1.710238742075727e-07,2.1331600202363083e-09,2.124594301400413e-20,1.7273371886317393e-21,6.847387935743738e-23,3.0104750523573898e-24,-2.34194366910231e-09,1.9854889388084637e-12,6.421045430361224e-28,499.99860656628664,0.00218033570666151,2.743639270718462e-23,9.324675274277199e-06,2.3480825346323516e-20,-6.989933430714075e-31,0.0039044015343866214,8.92163859189752e-05,5.122194308266682e-06,99.99552756622295,6.237001134942184e-14,1.5240960923202647e-17,-1.9152248319643966e-07,50.0,7.15079514018691e-27,4.577356552697996e-16,0.0,100.0,-1.3333901765118263e-35,-1.2376641950537995e-70,0.0,0.0,0.0,0.0,0.0,-7.7774299541158e-35,0.0
500,4.985722083681303,5.020466337227683,95.01456543584648,9.998698259575118,9.999999999956817,3.212730729861015e-17,200.0,-2.1157682137992554e-20,-1.9226485611645054e-16,0.0,-2.1269174273709376e-11,-6.607545511849893e-16,79.30779380960344,99.7269095473187,22.378081363044746,0.9048279705568798,499.99999993466116,3977.4294044776484,200.0,200.0,200.0,-6.411524232397545e-05,-0.00046631240937935103,0.00010523739455556434,-4.81492947546441e-07,-1.7585079386513817e-06,-2.198153131574756e-05,-3.0510632435814768e-06,-2.1912592028029961e-07,-4.877764797232957e-10,1.7871886097505854e-20,1.6483538275838565e-22,2.5661024900352383e-23,-1.7790150877150308e-24,6.276923527181456e-09,-5.010206259152247e-12,-7.3667381844755e-28,499.9976362063681,0.0021539145540546327,2.7055993032321044e-23,1.0882597353899327e-05,2.7231415376716105e-20,-2.8028581119204407e-32,0.005148574290755108,7.040344875952369e-05,-4.573999095388663e-06,99.99426654617834,-4.586976324370375e-13,-1.0991786701671286e-17,2.501225799845839e-07,50.0,5.9351961062162626e-27,1.6398773746105758e-16,0.0,100.0,1.6943330235526807e-35,2.315716662837375e-71,0.0,0.0,0.0,0.0,0.0,3.8347584673810596e-35,0.0
600,4.986780226426075,5.017640094791965,95.01375756797705,9.998611237362676,10.000000000045372,-1.0638548434911508e-17,200.0,3.1491254499491217e-20,3.521847623454916e-16,0.0,-3.686734626842731e-11,-7.259836400516374e-16,73.75566039103215,98.89018007076635,26.09157966001456,0.745098070240206,500.0000000246158,3971.2983140585707,200.0,200.0,200.0,-0.0011966894879298588,0.0010138191072014328,-0.00012516052753227394,-5.337364574983904e-06,1.0663356319401545e-05,2.2996053303402987e-05,-1.8105681368564343e-06,-1.494714490652058e-07,-1.1820331479787422e-08,2.76055699538138e-20,-3.1425080487084497e-22,9.504757169670315e-23,-3.698983022528388e-24,-5.465046924593559e-09,5.2332127738660994e-12,1.0726623785422183e-27,499.9975310839404,0.0030338818355443785,-8.081794183211931e-24,8.58873194732083e-06,-3.369790492503132e-20,-7.605010020474268e-31,0.006184092751947545,0.0002349392182108901,-1.2744288464918978e-05,99.99486556708788,4.779001882569864e-13,2.2316268886667035e-17,3.671921839033383e-07,50.0,-1.078668014171621e-26,3.7423079330320735e-16,0.0,100.0,-1.8420539031553685e-35,-1.0762325410880413e-70,0.0,0.0,0.0,0.0,0.0,-2.1939649354347826e-35,0.0
700,4.986917894096739,5.028486532697513,95.01524602469193,9.997937042215883,9.999999999987498,1.9210262164366498e-17,200.0,3.593613025816558e-20,1.993245947933246e-16,0.0,3.923284031164755e-11,1.81071886556206e-15,72.13791269755704,98.06848597287441,31.112182841486963,0.5534108559034949,499.9999996657455,3966.823971259962,200.0,200.0,200.0,0.007344346301871878,0.0006081627374017888,2.3261423208125865e-05,-6.218857178475111e-06,1.2717987809088145e-05,8.579139553575895e-06,5.391173207464703e-07,8.277283991114942e-08,-6.165247269025548e-09,7.009072541498404e-21,-3.433133806048631e-22,3.911426104512953e-23,-2.1664179494788796e-24,4.701913330913636e-10,-5.003643393871816e-13,1.5017172392375298e-28,499.9958352114599,0.003692767350187082,-2.5677702643925618e-23,1.0691809712146318e-05,3.8685954967562455e-20,-3.369581972727365e-31,0.006434519915505298,0.00018592336472770114,-2.1652753598315284e-06,99.99307445767221,6.897816657235709e-14,-2.696541862287643e-17,3.169895404609092e-08,50.0,-9.244768290054277e-28,-4.376588118266086e-16,0.0,100.0,6.136907976495161e-36,2.4713999514967214e-71,0.0,0.0,0.0,0.0,0.0,-7.750949256528173e-36,0.0
800,4.983883850902663,5.034155430244602,95.0177038521773,9.998039375597145,10.000000000094229,-3.7009602689714903e-17,200.0,-3.048316017957651e-20,2.4339793962928014e-16,0.0,2.6605042783077727e-11,3.268134190079175e-16,65.084598711928,97.7736312054689,35.56013881868035,1.368767198316808,499.99999960102343,3964.6114569692318,200.0,200.0,200.0,-0.002382490066645423,-0.0010499408461113816,-4.7598477115012396e-05,5.279797728745741e-06,1.4849142414672553e-05,4.123639157586739e-05,-6.763191958403531e-07,2.3602054785469067e-08,1.0180357609860445e-08,9.686166676248828e-21,-8.958773780467693e-22,-1.4280818633996576e-23,-7.421269632678836e-25,-3.4327951776235668e-09,1.562873652435201e-12,3.302853033190884e-28,499.99648727651675,0.0035244550755192763,1.3786834715053056e-24,1.6349384876693265e-05,-2.417020545936552e-20,-1.945160939770243e-31,0.00735754742404665,0.00012267147436544916,4.2106984614583215e-06,99.9932879511154,-4.972631697191292e-13,-2.134735573937003e-17,1.961888513254484e-07,50.0,-7.816805949875958e-27,6.917234866130719e-16,0.0,100.0,2.576866645700073e-35,6.535405189879503e-71,0.0,0.0,0.0,0.0,0.0,3.1647540857149633e-35,0.0
900,4.982099945154598,5.037602186062769,95.02469458838323,9.998103253033245,10.000000000055358,2.176018163759434e-17,200.0,2.897386798990925e-20,-1.1437932947012772e-16,0.0,8.093580880656432e-11,2.2835703671773694e-15,65.78497755598822,98.12834230392255,34.17850282939762,1.5574560840984013,499.99999958120776,3964.729701574771,200.0,200.0,200.0,0.0020482354526649366,-0.0005202902682609345,0.0001728063805625836,3.5513569753886754e-06,-9.900377427711841e-06,-3.2281354931563085e-06,2.403874362896961e-07,1.0992803417439399e-07,1.0132843561232479e-09,-2.435543580242809e-21,1.7252212777374896e-21,2.743390933003811e-23,-1.3380885282147184e-24,-1.901345902083069e-09,2.7343867966791576e-12,1.1523274157477064e-27,499.9953813172507,0.004464286735264871,-9.921372493318365e-24,1.627840371126528e-05,1.8718864963601906e-20,6.202321646010724e-31,0.007993117843442381,0.0003550863873719513,2.0465663171456892e-05,99.99215658252744,-4.953337587448403e-13,4.072141495272499e-17,6.36153545430753e-07,50.0,7.042576135512365e-27,6.767490610500994e-16,0.0,100.0,-1.7029987753595558e-35,-1.3742388481286174e-70,0.0,0.0,0.0,0.0,0.0,8.09635351004341e-35,0.0
