milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,0.12334043750167101,-0.03613748644007662,-0.18781101059735508,0.08171734688417201,-0.1887850716819938,1.438402334218011,0.14169375527499814,0.048249122373717465,4.674271057514025,90.95884469390374,164.26184912950748,0.3467397234093818,0.8222400897876562,0.39619083474643235,-0.4904772640790625,-24.793671075775354,-1.362869828744502,-1.0318784979821696,18.221962503913847,7.429636086718009
100,36.27054875964336,1.6271493481761914,0.9705165924314373,2.332779738743748,5.3001948092354,-0.2875159392136003,0.21026208055486864,1.4169463149343295,100.29284394474223,34.209491448099506,8869.337310561496,1.95032645079771,5.912032942588535,12.26010736825666,2.7694548350867496,2432.4811910860335,4.859776772842432,81.78863818088708,12095.611000606754,14.028937997225828
200,101.30181562526177,5.644739538817707,5.498959177094615,8.093862523996933,18.59008819178989,6.276412476975692,0.9240611368198076,5.9598034587650695,254.55082950989856,-2.7280797730649304,12143.163481913745,7.991587848602956,24.131993330992927,23.971658980102543,18.91294763998461,5185.303727587828,26.938261015571502,156.3058781874447,5445.257152933829,124.72264126702801
300,147.8854098153879,9.545393057639126,9.864018050152303,13.87598391436448,32.23016213864521,16.895986974616324,2.9858530977212,10.365201828079728,482.12489168409155,38.877592504567055,13156.031266057922,13.142178260475385,39.57923705659337,32.36768294049773,37.149247385281676,7948.03507902403,52.539849598667935,201.2809815505733,2532.831606752538,315.9186335469061
400,181.75556469013105,12.326911704826566,13.182401366635244,17.50148249285807,43.499614024004465,30.581513513434786,5.2996088555143634,13.779799559785937,689.1857276825885,193.6786749253439,12738.664852352847,17.486590467536775,54.04327614796344,36.68266728393051,51.77264658848605,10004.085206983676,78.42520822200174,222.37979259577222,1106.4269527529125,523.9226908195075
500,199.5160438948472,14.554181581157154,15.978089989844033,20.985144883265598,51.14410568145655,41.87417083015219,7.6679526304521435,16.101657223253202,911.6712937828463,271.65661473206643,12055.386285168584,20.750231945581017,62.66274408465236,39.30142463348945,63.747722522858616,11765.71389748052,98.3107848248647,228.0537635179376,604.5651698911448,685.8567838133406
600,210.80884925137923,16.24134794775794,17.971767682168,23.23947295546217,57.08715839035113,53.7479732304484,9.683752078363206,18.01127395485959,1145.0348789604877,417.8313029958947,11240.857689710443,22.840750435343598,69.61608972682555,39.72437253435067,72.0618769131447,13177.62981448656,112.13417208131169,232.30106556446125,284.35377212366564,791.2851888995904
700,212.391287793305,17.254678020417764,19.101773112873595,24.218455687510975,61.238320080769384,67.0496085955532,11.466652674909348,19.225003373036266,1337.3124636594512,456.409091777329,10353.158758096697,24.41450054056967,73.84846344264348,40.58944395821272,76.41804692966555,13725.771915531932,127.21545642406367,229.10911761529067,179.07464383191473,900.6450986142155
800,217.166866985197,18.16976126231551,20.04230277094341,25.707357297154616,63.1724965379805,75.09846650559174,13.327465566791227,20.346145545604298,1583.6583668370617,669.4441336810784,9374.289416484053,25.667867178221854,75.91684105780884,41.26625959332854,81.04789577578562,14135.736531589786,137.6129466110703,227.82613657266722,68.21225889938347,950.8374417979593
900,216.19899443538534,18.644358673724508,21.150863731573605,26.487958798798154,66.21796623660394,84.55362432575673,15.05355686585309,21.069557897847393,1711.4055616501269,806.0053030595099,8856.819515176398,26.309330603453297,78.61856025382714,40.77097687919662,82.70565156028898,14557.127748709525,143.3117325066164,226.28224233576668,37.016204804848876,1025.5024126198819
1000,215.7522963523197,19.294406704130218,21.18447123642732,26.987516910613717,67.77865534282196,89.9264598528602,15.864723094786456,21.432492284988545,1828.4280518401304,972.2132307734988,8364.580145286156,27.000817989743467,80.20503901619347,40.57485414976507,84.62721724307261,14477.098801318876,150.3906058498407,219.6504633205347,69.96643234800796,1037.508565995561
1100,213.1239458971347,19.0001926974703,21.74377747458388,27.378944552025533,68.39143249408623,95.65429337787788,16.781224616322568,21.553184316201374,2008.9942283889332,1168.2421401822312,7547.273167845443,27.062427569015238,81.12112893149005,39.57966182515553,87.00807934855237,14603.80680347801,153.05692560148862,212.59913833886458,6.531044449975133,1076.437859550532
