miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
1000,215.6987785882679,19.185307114285852,21.677930096354483,27.126691043995013,66.92260199167458,90.68985677045404,15.88499329499628,21.507498978651675,1803.9699526088514,889.3322589632689,8269.296064268861,26.825958426025935,80.03463859561474,39.70770954433167,85.02479295689135,14612.919304494022,151.2771781137737,221.9358474049465,91.40710098591362,1054.4241652302535
1100,211.6675551497184,19.384808564862297,21.37090172803422,27.336737493065492,67.44815402572,95.4653878193636,16.76656016006886,21.81349511946935,2039.3623677203684,1023.1996136777326,7625.538857679206,27.234227804568054,82.26520338308259,39.99354896391336,86.95295397926867,14620.930949033014,152.26387459711773,213.66171015597467,-55.56502538112102,1069.6316206984088
1200,208.94302611223975,19.151376215500186,21.905091558091847,27.490029243349202,67.89380111781692,99.73791747272557,17.89791460190539,21.4989175317183,2135.269097445028,1320.065943341848,7000.377966161881,27.339460971897637,82.46526966229482,38.9761619461807,87.3766194934379,14370.5886859171,156.22787490339928,207.3354589760264,78.51088755891368,1098.1896730117983
1300,206.29085730330328,19.444281905603326,21.769183909750073,26.88695039807902,68.585999817255,102.30874263956322,18.04016027739738,22.04055725206544,2266.5660214669856,1496.5142598838452,6616.668499465413,27.16605078489438,82.24024349039011,37.61347962642246,87.51015503280964,14033.974807231527,152.49541611622905,206.20921628642066,28.864152096293996,1098.6152995093669
1400,201.59947903587627,19.118826326215512,21.88667490510356,26.861894799084503,67.82523801973159,103.88307571475973,18.586769989804417,21.799371113663952,2389.7274864601613,1608.8049612341365,5958.160639194222,27.05616178532789,81.33422902460725,37.539923553542394,87.14156579370844,13614.633238199844,154.37364984660044,200.93607872117022,69.54741553423051,1100.0434016193922
1500,194.83454786331046,18.965976449855148,21.656830581612773,27.13772454059605,66.44670071774006,106.19707395262607,18.899255744365547,21.231033199608532,2425.0366141016493,1771.361625507297,5795.444829256367,27.073842179286604,79.96259579610091,36.84316788634743,87.21626908295853,13397.324546126796,150.89107799639703,192.46472274928826,6.339414558943219,1071.9879396145304
1600,193.19507742467593,18.724499898935903,21.07157764994371,26.249784068982546,66.33018863810776,107.82117776758548,19.08458971344805,21.34932048798479,2561.9013154305726,2032.983012058334,5394.838772863268,26.272495493724794,78.43124836039067,36.036415036150814,83.99794834795264,13040.88202411942,149.97869995297117,189.31110790671252,-10.995567403990291,1068.9049381498455
1700,190.76791528890277,18.67722143542081,20.669304642403166,26.238633821782727,64.83370217836803,108.85222079271652,19.227362073222842,20.84975336963878,2674.0465134516157,2112.037119175282,4824.60041464802,26.075055860540193,78.40794982887556,34.788332305918516,83.04600039573455,12525.886115379813,144.35054773354497,184.54386579237325,60.008876741638254,1079.4851980043247
1800,183.50315895101264,18.26401047432701,20.448176858964253,25.424717253207188,64.07992537005931,106.70353755565984,19.048818432983627,20.2867779986291,2681.451233150045,2379.4951700633196,4605.5214371101865,25.44345089022153,76.64107682204376,33.9331347192375,83.24468351636995,12165.939465658186,140.50194074062674,177.63146918640302,20.02692007030592,1054.0415333741732
1900,179.4626307380857,17.790800738033468,20.343446066620633,25.366842706736072,63.51858022432935,107.16734187438865,18.961880982338158,19.977049641438526,2853.7947325689515,2574.3705002358147,4361.255068680756,24.779232226640367,75.48738759871041,32.20164370382358,80.40506758847141,11729.584178198675,136.26148199909142,171.80503151550084,-85.62765022203315,1023.2658413517411
2000,170.24686288454456,17.445154740161648,19.591074694089546,24.41296580544179,61.990840566577454,106.0082689841219,18.587343185863695,19.753283645202956,2887.4111190659623,2645.1393219050333,3920.6710658932143,24.83540827550091,74.47652210140073,32.069172273499134,78.70454704659603,11523.401763731137,133.1029272132193,164.7604885406173,42.961597730022774,1024.2438370681382
2100,165.65979137754795,17.149407120579372,19.48827714416777,24.161888996511077,60.64528583274606,104.79989888137851,18.220262297826014,19.459294523644193,2953.0889938065175,2813.6859619086285,3646.5642516806834,23.690983329614056,71.53345228964949,30.951047922665335,75.9200670269386,11058.451724243221,125.3037117867529,157.54205721484965,-73.9889555395673,973.1739701747069
2200,164.4834468099404,16.444236564168293,18.827878336113336,23.04865242343366,57.72453793042019,102.83660816403203,18.011363082500875,18.530674372176545,3011.96285579524,2992.749945228603,3497.4204037217437,23.093506494383057,70.01606878911659,29.973869327603982,76.11648927338521,10795.047733679954,120.78935178716922,154.54166451166594,-30.950250674180417,975.4029906239595
2300,153.97145597243733,16.160085958182382,17.92804094263863,22.447962952046016,57.05545640251448,98.25368537876072,17.48896911778979,18.183146050380262,3086.0588270019057,3111.5566726167576,3171.970260350416,22.569710794620594,68.3277986415663,28.217426254318816,72.15977859891764,10383.32025587816,116.61460477035749,150.16157429990315,-38.981083892071275,934.9266005469965
2400,152.15490711407116,15.719429227708623,17.563929215497566,22.27351539114541,54.334682685564324,96.08077947518332,17.101585677237455,17.894242074447067,3149.0167084101736,3211.3011833732826,2849.7891725685704,21.957067344511923,66.66652036694825,28.13813808467104,71.36205849719573,10128.89516534359,113.59625811638287,144.8385592788242,47.87210267387653,910.0223253101232
2500,143.85447406271902,14.832536457216928,17.289257380156553,21.578367082099334,53.03852827775681,94.1924665984456,16.963422506499697,16.914398530641954,3197.9025518694198,3371.105188256354,2770.0860946000416,21.341602849098788,63.43366815356418,26.380782531610045,68.56902015990568,9744.675579394434,107.74040216815699,134.26197588342112,-22.133106467226618,891.0849157547754
2600,143.4191190476946,14.5900061357726,16.543214908089432,20.86745307454999,51.82604654877732,91.59330775388466,16.325944843543137,16.373417054623566,3213.7044451321544,3460.5222624890466,2622.8322172712374,20.673709069241166,61.65237794589916,25.655868173186015,67.71650439263809,9343.334951009763,103.28593868788079,134.24687044490182,23.640912109510026,872.085721917592
2700,137.50463969313608,13.887441343066872,16.068126073551493,19.720109641814332,49.17690345487686,89.02945034174749,16.153513006016695,16.011328067737153,3274.652378065733,3642.2329464088966,2528.313024055715,19.821806969272547,59.18360369642587,24.310572432142372,64.31941341020564,9148.195879834992,96.47581706872401,125.61724477438338,-72.98557890442812,846.8004817296935
2800,130.63336876674103,13.51623584642288,15.285927691558678,19.58379771508264,47.39422570042746,86.64869405969237,15.718098416759043,15.294251901849965,3264.271313372334,3877.5850916444274,2087.1681350801914,19.032159810001136,58.40588650448501,23.404144642519054,63.40810786146663,8704.705993422354,92.18283635825033,120.11784136337901,9.853135041498488,794.2619908887276
2900,126.57953753619019,13.160658006227083,15.030343213917034,18.56466937751913,46.06194065378537,85.5065464730623,15.269127860688265,15.127917690077004,3387.728553306654,3944.412028328028,2259.6480476935903,18.48096945008285,56.68721002425167,23.22133490438985,59.54803326919566,8437.22165144645,86.85061464312446,116.03547436870657,-77.84889645537845,781.7173742750399
3000,119.33843664672565,12.741320995622896,14.551161838557377,18.02279418200768,45.79078091209346,81.24843972701181,14.92444236005603,14.340098325055,3344.7530305681157,3997.16939242146,1820.6485612826607,18.20817535300297,54.703967509939595,22.291836223915663,57.4635168464824,8020.760299799066,85.50330002213607,109.43944487038681,-67.72756539970085,738.4730628426537
3100,113.57728795049039,12.253692803856659,14.250392544883267,17.547611291977177,42.96853162778295,78.63370613669666,14.349112543917194,14.128986671973044,3384.9366473831556,4188.0714745244395,1786.9670038074337,17.166670388638167,51.20943947219611,20.768295197340883,56.92525614654437,7977.149278316801,82.19703729572079,108.69161336886341,54.944925878478536,732.9178312489929
3200,112.76677719305711,11.87203535059888,13.184418245357245,16.664014926066688,41.722009335653965,75.74797836345031,13.613025679263128,13.39393612189417,3453.7542366689304,4336.699948685818,1770.3110013181902,16.53924566060509,50.64979618789147,20.491070354132702,54.022181368935236,7711.996822872935,76.18806917974688,100.89765897464166,-50.31582192007766,708.9916778678908
3300,105.32497203351808,11.54658010199468,12.721907067941732,15.996116541078868,41.036537241601565,73.57351250117054,13.400689945908923,13.102819773474966,3522.2409663844583,4348.545829991487,1528.5968040451305,16.13265448164986,47.49407453610015,19.986272156290738,52.65291646258553,7255.797596412166,72.26730352419318,97.80890319849799,-68.37753306770522,676.4540076351276
3400,105.73179418167427,11.088219422259852,12.513249424756516,15.44181858972176,37.88222609668266,70.98859073659318,12.743811479234093,12.47963920295605,3495.904602073193,4591.71004447677,1266.3304484808848,15.676780753289938,45.331982831535385,18.793122265036935,48.87796123502676,7202.284661376235,67.11179008915725,97.34719037762731,69.80077356805697,661.7926702090404
3500,97.11866962545359,10.404506501075451,12.166312642941339,14.85264863525216,36.355750661243086,67.72042748792526,12.449206049406733,11.903665254828796,3475.8751465449027,4566.258705358093,1433.008262447473,15.06578467790228,45.01270178929499,17.51175677566777,48.67791384447516,6720.734210246967,64.42777020953257,93.17707822223834,-83.34653509943057,609.2118968332594
3600,96.86457479313448,10.170308516112973,11.562963309036899,14.406553438835205,34.83746869807132,67.26162307388051,12.009027692091315,11.724870060576077,3510.5888759801005,4712.051963340189,1374.6284059173815,14.436361529953166,42.22420271585427,17.03913017417038,46.182890202967165,6526.937084229246,63.68910001044334,87.11612563314591,-59.34220599649123,589.834680785085
3700,91.92693101592144,9.783706877532147,11.070630120620324,14.006674409895556,33.5681731312274,62.643951406858065,11.576281493517577,10.92166312436315,3545.3044367037187,4805.516742272526,1247.7740862755384,13.732618368031392,41.58174446446039,16.023267041202256,44.684929385710866,6404.444480091286,56.99732074447132,81.41641814339702,50.08072156540963,589.8646043542062
3800,84.2507192868717,9.147840920604136,10.458831092263916,13.476514406372608,32.52205000305654,63.1302451232085,11.18415402890508,10.388514475744431,3612.6117344976665,4862.766570032239,1195.7656461017466,12.890708124567691,40.34150471909511,15.897233441264147,43.288547548587964,5974.0915211283145,57.44309765750751,78.90742118771102,-40.90337126321728,558.3451409941124
3900,81.17089456197395,8.872389493656694,10.3842340343737,12.259742127214714,31.728310879616455,58.852336807156796,10.850800588249513,10.288891420165621,3567.269598140258,4922.604137980011,1150.9251940794015,12.706512126250313,38.25531971799764,15.278064697865721,41.47015057951297,5950.623560461724,53.69664108219592,75.69453914891288,83.634419843106,530.5548097191688
4000,77.12837356117019,8.542244140443831,9.85766858081014,11.804099905013834,30.27509554181618,56.33604139471181,10.270842913025938,9.50630243003564,3616.885261161913,5006.922723632241,852.7595304535959,12.15936608314184,36.689285549077994,14.456044690323335,38.27118438144232,5589.964957386572,52.070580472695234,74.33456412119581,-2.5767581798386194,500.9306786083806
4100,74.99922540162154,7.929162663087584,9.269246615401254,11.357849323056152,29.095413882194098,55.816737630071515,10.029388480989477,9.48571848294633,3653.014461483125,5127.573469918185,731.9106219713846,11.642701595351618,35.731839684876434,13.51135072013051,37.191587651653364,5467.01866496532,48.56271297484643,69.96904833366969,85.11897288262266,497.43820860752163
4200,70.40165412903823,7.771630212754584,8.823564965103445,10.932539856611694,28.53668051183243,53.01338153106652,9.641812797901094,9.102526574245186,3669.055801454312,5286.552821241571,730.8280049134149,10.902903759924143,32.64172433480516,13.527097714041995,37.05194430168493,5027.387616746449,45.91847100752683,65.02330259723007,-4.902684264806705,481.29352730373404
4300,71.72803585261029,7.698570691949904,8.453651135484685,10.749153304686597,27.48227963481162,50.27004294195919,8.882118503932016,8.515248746459203,3682.8173878661387,5308.078573291833,704.2143810053905,10.396833645628517,32.08701938381304,12.471218227038976,34.62688832211155,5115.151441718087,43.04405520031274,66.34543021417716,-42.20056235733494,462.53811052804855
4400,64.03179105663786,7.333409819600696,8.200616833238497,9.955238216957374,26.058195583101185,49.11428309016272,8.82001375517951,7.956833382726472,3634.524686823674,5425.8329521489895,600.6181560119122,9.965613383399878,29.73822081237193,11.637457994693376,31.994105624226048,4811.990622545013,40.961465195506705,62.92823375733857,-60.76973113372477,419.50119403157817
4500,62.662979368558126,6.657808435516407,8.071720677726182,9.473922039848153,23.566662721375202,47.14119864066838,8.322274408580608,7.678797314118842,3654.2081136002166,5351.2768655089785,835.0792391052728,9.933967287252086,28.363460519990415,11.540042856682614,31.329341682525698,4498.514362209355,40.993597761859625,57.44296066646089,22.629737787871758,416.29277271704063
4600,63.960831873839474,6.60484908731459,7.432757111648392,9.634769472145607,23.85872391797016,44.43700432119723,7.815170059823254,7.668657522318427,3684.2079971320422,5463.709543338426,540.28469683145,9.398230186356448,27.702849306901367,10.93213190938322,31.361432578680272,4212.352111136804,39.041139492483914,53.706741043374365,-42.05477691968603,388.83815687521826
4700,57.63468147363584,6.33176779560844,7.433071509146233,8.746787158032255,22.050248731045976,42.690774117477474,7.741668820563941,7.3954012924280885,3661.5002079806814,5613.472003207772,466.1009169462069,8.695273348277558,26.596962231940438,10.822532172754283,29.6398130193325,4267.119819191926,33.58248591614111,52.2142650237266,59.422028462750276,373.5947256577931
4800,57.223689828568865,6.125984074493264,6.855409913184682,8.868813061017162,20.663147764954,40.671738015628286,7.469994434712076,7.020691372674326,3674.952208830843,5594.628341440111,337.53095317228065,8.72854257092011,24.641076527446074,10.604566507511866,26.629546015402198,3919.8369370281857,34.998460487065465,52.046479183378736,86.69870883493752,359.282345203831
4900,54.48336684696131,5.995455104877323,6.461938984275921,8.2819846929926,19.778519302622414,39.36374891952706,7.23767961726812,6.832966557130711,3767.7850860938183,5737.129241419383,621.2869775254657,8.159590114981299,24.343702358690972,9.395792387468292,27.354722545944153,3831.0881535781864,29.70465657711669,45.72041041705524,-52.92812142285341,359.8415814815173
5000,51.902716890443386,5.479460445807396,6.017658873139109,7.76455621757873,19.504391116603138,36.20110241971406,6.8164597783526775,6.302359073460825,3713.175837899611,5817.441537912789,369.3089041585089,7.636404540060765,23.801778963978343,8.834155425312142,25.759526448163836,3573.770268844021,31.778185103870427,44.71180564552392,29.263457553190136,320.5984855775458
