miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,-2.81562484479751,0.062254939595205866,-0.011121387190540007,-0.2608643166759147,-0.6928633675493968,1.0173204519694836,-0.011037767870915725,0.24317581021731166,-33.117361111428465,-48.16234028639715,-54.2518362854352,0.27565990194990814,-0.9218176467211631,-0.2297958965535966,0.87645046454005,-183.84788752799486,-1.684248816345175,1.7915429460089567,-55.69573435344569,5.172735590615457
100,33.93831468960129,1.5454321743211128,1.0894386461124905,1.9086117842575576,4.106762510675709,1.5196948395560423,-0.09034960556186944,1.108284966045122,62.901806655585695,-93.3737381812646,8973.810551546987,1.9094943693911228,7.560687530330097,12.280851225013938,4.835151519851119,2274.8772517158645,7.375620533414605,85.45315475138814,12146.293048406495,17.148429409310715
200,102.64476060400597,5.345231176730965,5.474902844040078,7.660389972726539,19.505983132578418,5.099083742274171,1.0973155670345702,5.734156526461377,240.48163769148047,35.7367072581914,12221.561007860999,7.581289831072708,24.787059301311217,24.624400523351138,18.454957089330662,5134.827921042808,26.77986247891723,156.5126537243193,5549.479988225286,118.66870948472345
300,149.27008042824863,9.258947864473177,9.604122786942513,13.39061188560747,33.08062425167572,15.672301963331678,3.1072104123774285,10.125827384918775,471.54643188746536,26.103439352271472,13065.31931063497,13.57689415340165,40.82895536568367,31.722094636112043,37.72154568083044,8136.247904580365,53.1583784031001,200.7413689331245,2461.554046831732,322.16229298444404
400,178.7189280998388,12.357655899616779,13.581294921217756,17.754799652639928,43.21337799644238,28.620616566160184,5.202381570744947,13.500294594726382,721.2967938297211,158.52312743645126,12606.772538129624,17.735400017644817,52.99605359206125,36.12650809479003,52.004156224287776,10249.322720468244,77.6674047460814,217.4915167539721,1192.8583847490765,527.9651089348395
500,201.301801909866,14.640123094463318,15.953956453490548,20.86318944123567,51.66334735941283,43.4549571566797,7.327897809479698,16.551616733234894,1006.1433151958457,131.48434761144355,12009.889278687495,20.615555176266827,63.07841450352921,38.78857227413361,63.37603339220121,11654.384548421413,97.50559821386231,228.69706594555007,576.6442859935789,678.9496431254477
600,209.04116235953236,16.482846490091163,18.203093523860442,23.32234216131215,58.018736413432975,55.14706985604218,9.44293373472073,18.20866468096704,1176.4820334984977,388.64643112596326,11117.556379131054,23.025343473338854,68.09979089718674,39.770951837885015,70.6927323096577,12868.008102940103,114.65570410225999,232.6228175697545,181.3379016046971,818.5556722973055
700,213.08945985073635,17.16874474525587,19.610565893838,24.4451152558894,61.509787002850786,66.7538058742296,11.547239502887086,19.370405906387923,1344.909243958912,559.1643179628663,10520.590784268838,24.72265478104244,74.60071671847496,40.47947833542392,75.96670715468085,13830.548151009783,128.2225669919442,234.0325332221373,61.18919028590613,898.9811415222376
800,217.70915937925398,18.37132724807941,20.454804588141965,25.9266067470347,64.48890898382454,77.52660867838156,13.509680477935547,20.586249392534626,1569.8853858716598,622.8370449203389,9581.755806939293,25.273889244283904,77.16277440718963,40.50846735239509,80.74095350447818,14134.712320774164,136.146289599061,230.07274533352373,-33.029362846477525,957.5418448308902
900,217.6041000460117,18.448587123060843,20.75057274441125,26.359043626656685,65.76876406756024,83.09249976870463,14.831275790235805,21.262549410579805,1697.058872070907,818.8023577407118,8756.753781772888,25.987942209224308,78.97184471580505,40.720417421847536,84.65169674954645,14660.003413718592,142.57000119641242,227.74471850656366,72.37068887784571,999.438588013583
