milliseconds,CaI,IP3,g,CaO,CaS,CaM
0,0.04175405212790345,-0.006186389968813326,-0.021792634378612882,1000.0,1.9841895921451422,-0.001620368192418951
100,0.06661807628595262,0.01125045333651164,0.01676435857142445,1000.0,2.018301417933246,-0.0012618478893688559
200,0.012073461931343774,0.013143768226380532,0.018162869071329333,1000.0,1.9661036769115028,-1.5820502322225666e-05
300,0.028774136997896597,0.013039868801986078,0.016987454514813483,1000.0,1.982023658212083,-6.44063258899166e-05
400,0.05577167796305314,0.02576764662180922,-0.0012841741781498724,1000.0,2.030134452597804,0.0012490286063825485
500,0.02507105767146257,0.028054668092149668,-0.011715013222535752,1000.0,1.998821112145022,0.00011619731946593153
600,0.020816851855570778,0.01830417593901504,0.008169524612224286,1000.0,1.9775211806458992,0.0018828740846137755
700,0.026305467436099798,0.025036229064911656,-0.01248538562923252,1000.0,1.990633243841131,0.0015263232443827922
800,0.0377671766110266,0.02126492938698731,0.013176459111084605,1000.0,2.004360340313158,0.000936666946835064
900,0.06405579487326167,0.010582031062681971,0.001993647690178557,1000.0,2.0080210086460313,0.0002709441657095453
1000,0.05161456667428779,0.021340649385963063,-0.002874595488315208,1000.0,1.964793878054623,0.0024691931054855415
1100,0.026138416958680168,0.02512276762025616,-0.018651928246782693,1000.0,1.9682010635865117,0.002314190683430671
1200,0.09405794951784927,0.034353899509552234,-0.018506389291708617,1000.0,1.95689984450327,0.0007776178029697477
1300,0.07646122770616182,0.023859186240094393,0.0001293925597420254,1000.0,1.987672847695734,0.0013203030696372134
1400,0.06872262455563063,0.022144437202530204,-0.001677659126305072,1000.0,2.0015001932114553,-0.00011983081849019426
1500,0.04135865095299532,0.02826459891870109,0.01968960484173788,1000.0,1.9747264257581254,0.0026616426684066908
1600,0.08151490649734217,0.019676156315652824,0.024325078460338812,1000.0,1.946436977159842,6.178405112827853e-05
1700,0.08514404706663795,0.021486648954273983,0.013851798785837224,1000.0,1.9735226893464064,0.0015371907804898235
1800,0.08540697310464548,0.02651271518401166,-0.020209971764441902,1000.0,2.014701556038446,0.0018910658534191374
1900,0.03899977374336491,0.01871891544499537,-0.014266447620828727,1000.0,1.9822457153429,0.0003868974921476052
2000,0.0936577078800488,0.03409978173099506,-0.0036610042707141406,1000.0,2.002012407632985,0.0028463237742756883
2100,0.0768862821363634,0.0342686206560343,-0.01439471768810445,1000.0,2.001533136938249,0.002978862746379595
2200,0.06386498191774323,0.03956165729956529,-0.019400491207509193,1000.0,2.007825400391267,0.001091952525748926
2300,0.11324220352706792,0.029130111347933585,0.007729642145977453,1000.0,1.9767255292873613,0.003751726059613394
2400,0.11221766030759255,0.04290909216293303,-0.016894063582028707,1000.0,1.9721828287062015,0.0020410340567238077
2500,0.09407203499886167,0.023458363258351572,0.02187157961108757,1000.0,1.9242304691054917,0.0034062464960899837
2600,0.059976628732553744,0.044735000942745955,-0.022716264241419423,1000.0,1.9244853955031977,0.002377993598041269
2700,0.06674482844235287,0.029670038752405207,0.0027930978863222786,1000.0,1.9378998626452915,0.0045010998432596806
2800,0.07591227267234366,0.04920897065395691,0.007739023886384017,1000.0,1.9544464218145547,0.001038625644089601
2900,0.10266714823318572,0.04645106713545734,0.012912592147599156,1000.0,1.967582619832667,0.0014361683899534804
3000,0.08703325074599064,0.04701506855749249,-0.02077557935528344,1000.0,1.918409863679697,0.0051896492361822154
3100,0.12335920835705765,0.05093850193195503,0.013137171926364526,1000.0,1.90529971976374,0.0018699373270976037
3200,0.12770065798149027,0.05692000448741844,0.025331558369322993,1000.0,1.9047068820778545,0.005511757176427756
3300,0.14032461003842764,0.0552684436358103,-0.009219829616846881,1000.0,1.8830222707873416,0.005671365359167934
3400,0.15122596195658242,0.06313869069461414,0.007142248724946977,1000.0,1.8941735144954863,0.006643035366792649
3500,0.21232531295442317,0.05992069376474915,-0.001647731798551743,1000.0,1.8602627018956184,0.004683536396593833
3600,0.2419666731012966,0.07237957758370502,0.026548601148607645,1000.0,1.839745468399589,0.008743162886730153
3700,0.27311280466159665,0.07142663002754307,-0.0013947988975045317,1000.0,1.7400527927377607,0.009380304201783856
3800,0.31070658725768174,0.09105419261765732,0.024673356717700066,1000.0,1.7429526981834194,0.011019106553938162
3900,0.3854652356250502,0.1089295652292519,0.007447480157850716,1000.0,1.6470457367131741,0.015396458096287771
4000,0.5385284930615115,0.12096321336141654,0.04422026932678013,1000.0,1.4956799365196691,0.021567995194911888
4100,0.6068304870012687,0.157918227441559,0.08443144654670734,1000.0,1.375542967191936,0.025205031166724526
4200,0.7352908884501115,0.19591370873986066,0.14150102152363916,1000.0,1.2145427719288904,0.030085058442440877
4300,0.8796015244844113,0.24076596682093265,0.30657810374131234,1000.0,1.1498049811713873,0.03831418975786334
4400,0.9830453753970096,0.28204842896741567,0.4422032674235058,1000.0,0.9855033161422871,0.04498035493793042
4500,1.0700618102797037,0.31998367810948375,0.5641470661033521,1000.0,0.9404707375598229,0.05218083402623309
4600,1.0906611541654596,0.3644615599871704,0.6733360842279112,1000.0,0.8854460470143817,0.05307108422406754
4700,1.1290970244284015,0.40195556027541535,0.7527747484344419,1000.0,0.840522368964049,0.05749180820112357
4800,1.1392722028596294,0.4330909067409309,0.8122295431327023,1000.0,0.8074721141442591,0.06265779109302094
4900,1.1527996634769362,0.4466317354772275,0.8615483727036026,1000.0,0.7985380377238669,0.06717185540757424
5000,1.1751116857015556,0.48540381838059976,0.9077502075634694,1000.0,0.7886175991978871,0.0674842676231713
