milliseconds,CaI,IP3,g,CaO,CaS,CaM
0,0.07100280550045873,0.006051076144876276,-0.0053305411454108555,1000.0,2.031370428212669,0.000987077062483299
100,0.03231758947838476,0.0144074711145914,-0.009112526897004751,1000.0,2.032070613011333,0.0017161555471075461
200,0.031031373656022366,0.0053445937116814585,0.005966855736833882,1000.0,2.0327472258454,-0.0006724103082051172
300,0.07375230630766083,0.0009107713790551149,0.018473539326751942,1000.0,2.0172179524511473,0.001506695952918292
400,0.07782330453188001,0.021064299567648694,-5.454841403719013e-05,1000.0,1.9639234880422443,0.0006370098468799738
500,0.02742450018517265,0.01882790277519094,-0.00047402948854145897,1000.0,1.9933291258598607,-0.00023068824459557085
600,0.05624528304520312,0.02494603452682931,0.003917141312470157,1000.0,1.974458763795448,-0.0005835752370347133
700,0.0668753901869796,0.014324077904246814,-0.0028100185871492525,1000.0,1.9602361640310024,0.0010325064691319686
800,0.04547812306413186,0.012467003328014334,0.012978228688958492,1000.0,2.0260168304515935,-7.073056862819159e-05
900,0.07114873323010334,0.029683432800619153,0.02552056476670387,1000.0,1.9799068160431328,0.002181347925541561
1000,0.03388736623794325,0.026423876528621416,0.005496385198313117,1000.0,1.9557275196634538,0.001446411644983605
1100,0.06810723323826293,0.017008382541865603,-0.012904991896647906,1000.0,1.9912321179652195,0.0026866868200417105
1200,0.08286893365928494,0.03157184001125814,-0.017835983335917828,1000.0,1.9692946102980713,-0.00014891168688628347
1300,0.06318180345602933,0.028839821672745274,-0.002687024503587244,1000.0,2.0258974532677074,0.0025281915330855834
1400,0.08561957085407272,0.024013316997574193,-0.016072321901177293,1000.0,1.9715627117308037,0.0010177558926228278
1500,0.04183307598433113,0.02558695433173511,0.012625551860921895,1000.0,1.9920282304351649,0.0004780325982358427
1600,0.09982183594366556,0.02226960839652266,0.0261031477053964,1000.0,2.0073888399953588,0.0007496155571160711
1700,0.06761635745584672,0.024012520829927112,0.02282596786005767,1000.0,1.9642349706213502,0.002029698717988334
1800,0.08187228594239711,0.04006687953039676,0.016508834795621777,1000.0,1.9710427346209887,0.0019320435955217027
1900,0.08555741880930638,0.026240319441931913,-0.007111652641807255,1000.0,1.9889232440708517,0.00023021502388829063
2000,0.10386463520811122,0.019511767991505544,-0.012542220677918851,1000.0,2.0117290114522204,0.0018024189057774908
2100,0.055641889434920926,0.04378783011672295,-0.02156735806081027,1000.0,1.998317430234583,0.0016748235141998073
2200,0.07928911533936792,0.033342867153576115,-0.007729737866935711,1000.0,1.9345895840852878,0.0015943787854667917
2300,0.05514095837231057,0.04141843606285979,-0.003706502210763043,1000.0,1.956576380476924,0.0016053687081537692
2400,0.08425180074886725,0.04405702444158803,-0.02019519830184413,1000.0,1.9618822049562326,0.0009369157963045941
2500,0.10059328808966576,0.03459580640258365,-0.020994503536090295,1000.0,1.9847695891877464,0.004024926364897837
2600,0.11474791372149633,0.04460462719697928,0.001004743256270794,1000.0,1.9614974682595494,0.0005868058147922223
2700,0.07583036650686763,0.02596675652285246,-0.013347527961043347,1000.0,1.9760657463112548,0.0007533676903292423
2800,0.10517271245855606,0.03294792678599467,-0.01594896647217671,1000.0,1.9441675170845405,0.002491372787934769
2900,0.12161108276054854,0.04405715175882838,-0.01192726641438708,1000.0,1.9612366609456418,0.0018256312161718377
3000,0.07951990677633064,0.04196479492554856,0.012716193761216561,1000.0,1.9374979435936175,0.004637357015310301
3100,0.08923677162898999,0.04901451883831574,0.003501730428629112,1000.0,1.9570347573548545,0.004136794078525747
3200,0.15059434311250042,0.03822684056117823,0.013322834659145815,1000.0,1.9235923356333948,0.003375742029813421
3300,0.16183507279229054,0.05863821541523197,0.005572659258320603,1000.0,1.8636969555702518,0.00583212777778214
3400,0.17893302964307245,0.06830954518325608,0.01281343710269844,1000.0,1.8974475470015253,0.00598842108330483
3500,0.17020495878109718,0.06508617105545249,-0.012415210260557738,1000.0,1.8737339005872422,0.008632895558140261
3600,0.22491401597251412,0.06048898214012068,-0.004359137729124797,1000.0,1.7913344160797673,0.008526209763109036
3700,0.2661438401687644,0.07093924953703391,-0.019128977335783323,1000.0,1.7355710363454107,0.008695281319930085
3800,0.35016212658133694,0.0933911769771331,0.0271601297656838,1000.0,1.7482164042998254,0.011094019971070184
3900,0.37300108503091917,0.09727834723395437,0.032198977275138284,1000.0,1.6446309774894579,0.01608059038742929
4000,0.49690474861605605,0.12983914425537524,0.03935805385874713,1000.0,1.5034023020493708,0.021092158135454356
4100,0.6121564768524702,0.1555731134987858,0.06863117953396541,1000.0,1.3910184141835928,0.025550401732908647
4200,0.7712800501808094,0.18992944023406386,0.18434460099972017,1000.0,1.2352573962638937,0.03320628390983738
4300,0.9245280351547324,0.2279263511903017,0.2856589312882215,1000.0,1.0875912349735044,0.03686902297003741
4400,0.9787000286601029,0.26406946612765264,0.439092846282229,1000.0,1.0375504803567985,0.04663419245514207
4500,1.0475185710076826,0.31117373976501594,0.5817405705157543,1000.0,0.896182396271703,0.05115476319905613
4600,1.127403761594445,0.3589159838504294,0.6798385183207524,1000.0,0.8887186411023096,0.05460022146620271
4700,1.1606892003224092,0.40225799547547997,0.7668918862721417,1000.0,0.8487225329655902,0.05874032818483428
4800,1.142016255421812,0.4404603214323944,0.8360108461646493,1000.0,0.8329593294648234,0.06412017617402221
4900,1.1622490216428523,0.4648147501238698,0.8958974037626163,1000.0,0.7906085838403971,0.06543879054580208
5000,1.1970070110162905,0.47019214565022505,0.9261086950657432,1000.0,0.8259252867245821,0.07061989292669753
