milliseconds,X1,Y1,Z1,V1,X2,Y2,Z2,V2
0,4.157915334279718,3.256093349493678,2.2470653600633064,2.516015756773321,-0.07678591807728843,-0.029193585465748982,-0.006896280902835761,-0.04366938778295416
100,4.207885016350934,3.269708931131061,2.27184328264404,2.5277936331014534,0.44907479877195605,0.01212683372763547,0.003986238168201249,-0.04083588950347454
200,4.068377352395052,3.269418847961056,2.305651368897585,2.498244140781352,0.745761008424018,-0.019326895221582596,-0.003393702359119629,-0.005372065215935806
300,3.7626525580468666,3.2732967918699876,2.3138044817234347,2.5359951630627107,1.0022492778758239,0.023490062515385622,-0.008875535515189378,0.004262186475333392
400,3.6535407692102475,3.3225769288463605,2.3422250423738813,2.5387784360458028,1.1735622762437108,0.028337024735581594,0.015639862347531227,0.06401377982474397
500,3.410579119295229,3.3486080274399757,2.365438310267371,2.54855320864868,1.158407419279361,0.020578628083223017,-0.0038382992467449867,0.04121742211654592
600,3.4337988521035205,3.3475154488667838,2.398183301372648,2.478656974750757,1.2821160600105455,0.056671841585828456,0.01969348316600574,0.14099165654127038
700,3.120073463461636,3.322221323007242,2.406792428550115,2.4397126524836974,1.5203492576236308,0.04006722298238698,0.014903927197043577,0.08447434301350962
800,3.0181522790300965,3.3359208616616494,2.420489517773736,2.4886349054479218,1.6958918792821855,0.0869367554064609,-0.004757510822528165,0.18734008163100802
900,2.7696247319503313,3.321384891484051,2.443056757365921,2.393043657619038,1.7693353530357372,0.0843661747937457,0.01623422870603503,0.17309756227091666
1000,2.7035428195110462,3.33780436624226,2.4632650334655115,2.448994459694091,1.8723468492312898,0.10113521369874434,0.010129489060729026,0.18723140776432876
1100,2.5386838992129026,3.3515281242186403,2.4947078393184565,2.3707991055823427,1.8665984645594595,0.1568085739891097,0.0045273282098149,0.21607362353133627
1200,2.202859043534355,3.3637229391309,2.5012997721207832,2.3084931952949677,2.0303273495130645,0.20130034405944885,0.037351905492994025,0.31603467201814495
