milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,58.502131164505414,-0.04800728977280137,2.5844843004067175,0.15919586352145626,-2.7676428001520365e-05,-0.009476153915123832
100,58.0810706127682,0.23617252837161523,2.041572386063408,0.3931549436351951,-3.266765117877194e-05,-0.026922717442691403
200,59.72499332075625,0.3959164759409471,1.6569578976152142,0.03677441406220547,-3.6390196448821995e-05,-0.020906293825814038
300,62.91520309109452,0.5136454101735694,1.3819620697107202,0.45146534681117356,6.315792112815081e-05,0.029152584657620526
400,64.80136225083645,0.5310189863315014,1.3851862681734346,0.10220863030725584,6.678868164626158e-05,0.008703085091804785
500,65.18354058718963,0.6012775457622561,1.2702048457323127,0.3509881582744564,0.000131166859742473,0.02126374645561585
600,67.40254169130874,0.6637236549253862,1.0360826205232667,0.6466314201880774,0.00010933667420083468,0.007267913161148683
700,68.92016096496279,0.7307102675795062,1.1402197866119554,0.7228846814137341,0.00021164554856748923,-0.02310131392106452
800,72.33185754004691,0.7348075504036123,0.9631102944655442,0.8087566963662157,0.00016631591803059116,-0.012990429514487256
900,73.35102254120643,0.7973023037236997,1.1056753132833574,1.0967789819896128,0.00024514696372130384,-0.0265473108416967
1000,78.74268209729856,0.7886458159023088,1.0189582796862902,0.4514526578538318,0.0002656209557648829,0.9725526003532491
1100,77.50778732779526,0.8403047920106509,1.1187924004259908,1.3498936564386246,0.00023401341094710863,0.9590755259424911
1200,79.57991585249182,0.8330706890358767,1.1077358397145047,1.6494751928201228,0.00028394185503094666,0.9304191407189522
1300,85.29009065233907,0.8074682343445593,1.0281370194319301,2.5069139955133632,0.00033819890344881793,0.87007580985135
1400,86.01949363397237,0.8421463990172247,1.00062281263187,3.0821222204200684,0.000355637432299531,0.86151977164755
1500,86.58189131038085,0.900430490526807,1.0651776768086132,2.9311757710356607,0.0004334223545378551,0.8662979007898803
1600,91.03851110487822,0.9182819800329053,1.1618193823612568,3.9705112934416267,0.0004944081870297221,0.8035313970545436
1700,89.36072577119322,0.8860706308553336,1.1910094718416755,4.299321772344493,0.0004239103598333513,0.7597844745663344
1800,92.60965847461092,0.9118233541057902,1.042289493076249,4.242592142580087,0.0005431163108274376,0.7841095057170212
1900,94.51328719826029,0.89601346891369,1.060376114092282,5.141017895567324,0.0005604271744435257,0.7414240493768957
2000,98.31359769771252,0.849510746994265,3.631763340241156,5.189697423975683,0.0005580832157471823,0.6766011802049708
2100,97.8184009327488,1.1017369774575436,3.2317890135777736,5.348419938047191,0.0005733726638013034,0.6584206321126396
2200,101.38423565305087,1.2149192486334246,2.791566029524212,5.997747340857706,0.0005954029689153326,0.6401536248612777
2300,99.3479292491276,1.3326775465765077,2.687358193852041,6.201263692223847,0.000685356530611729,0.6049740229769359
2400,104.04601275828585,1.4652670354467112,2.5266496488130734,6.02693831712905,0.000745625865483848,0.5987409873626738
2500,103.56061443154424,1.518608854022528,2.4163128656520403,6.652654848137494,0.000773378353815286,0.602633844063276
2600,107.00848341127518,1.482935159470435,2.26295243309067,6.9682847856639745,0.0008209057426841793,0.558121629332483
2700,106.1453826275002,1.587919589227857,2.225116851369575,7.443520075203822,0.000861670156077037,0.5669962622484765
2800,108.968871303132,1.5689085451267615,2.075477977640845,7.546618403829546,0.0008678491996995083,0.5438000996144776
2900,108.70494196747205,1.5586598175391133,2.219063884768791,7.8335995889962255,0.0009341686336198564,0.5009605234125286
3000,108.82306538603204,1.5605623256346088,2.1314320641680493,7.7138023152515345,0.0009787423760279608,0.507585959416647
3100,113.02591563060906,1.6320867542268147,2.0586040920795448,7.857030685798958,0.0010552222619413013,0.49061001540937793
3200,111.6924118957687,1.6167494488513885,2.1189102927878523,8.133131910903067,0.0010552996511643596,0.44829468922715565
3300,114.8106166060799,1.5646871592079696,2.0731981110029225,8.594770165126755,0.001187233478699497,0.4574860214503438
3400,113.93975888576348,1.6172999859146495,2.0592637308398807,8.959490173471284,0.0011640155491736426,0.424023185760954
3500,114.52858850615358,1.6355719384113079,2.039310594802743,9.131046605031582,0.0011948975552001262,0.40326541645578345
3600,116.93392478431126,1.6393209810668092,2.127775545371262,9.409972333330574,0.0012343213193573726,0.4203864120223842
3700,116.80274500274595,1.6233634953169467,2.1581129718100707,9.056169391364971,0.0013264878815984539,0.39320775167070265
3800,117.61391506748583,1.6089727028039154,2.1300812897695556,9.579884209672645,0.0012917746879220029,0.386367048258059
3900,121.65198607528237,1.590907611784564,2.0866002518385995,9.735574590175926,0.0014019702762692716,0.3886668037437164
4000,121.60726031914088,1.581191217974669,4.671237941431094,9.707100075710164,0.0013866268059586186,0.37180341394222344
4100,119.57346141719196,1.8046646068762553,4.117036998874574,9.921931432487659,0.0014579971701167657,0.3408034552821712
4200,122.00125141463154,1.9407321489374334,3.691992030090806,9.909427025062424,0.0014857223291089325,0.3484464879077894
4300,121.1519157314511,2.0690364698921657,3.563981635114747,10.194219522271812,0.0015417477864194758,0.32627362822293143
4400,121.65724593028492,2.076457933425643,3.3499190882770993,9.774486206054988,0.0015843085194751903,0.30843897146810473
4500,124.99101105792901,2.108987778621957,3.2386066099984956,10.0476747375233,0.0016447564172501028,0.31130394818543644
