milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,58.287071062803896,0.040557181924031245,2.4719312706918957,0.09270059648611663,9.093685483207896e-06,-0.019931690386330997
100,58.235137455179505,0.25098047584965333,1.9602355148658432,0.3279521904437951,-1.9448442735973867e-05,0.0018862842647769625
200,61.864382671170496,0.3377873103465532,1.7255477442602303,-0.03414680262099046,5.946116408162835e-05,-0.028866173252977537
300,61.66015150396233,0.5238887737763862,1.3704589063430679,0.43566082990630084,6.766986867685348e-05,-0.027211436730433143
400,64.61360050229088,0.5903834580313108,1.2656818900179245,-0.13494753086705258,0.00011699131637584419,-0.006667767575303388
500,68.38166980282894,0.5902173374302842,1.2170192041696613,-0.05151296799394145,8.410687456062934e-05,0.014958635827123977
600,68.60633363482756,0.6863678484340526,1.1715979271375485,0.18810879091401905,0.00010609342775112454,-0.005518923545922972
700,72.53858538418962,0.6708049342501261,1.1507576369760484,0.15859891729893338,0.00020826053770060243,0.02632565791945675
800,74.93273921152898,0.7455546967351455,1.1371787138813956,0.24535176510653323,0.00024414188955465874,-0.003724722891575889
900,75.89385487376686,0.8288876607468804,1.1191013833855523,0.8484012799761601,0.0002606692693452777,0.0006667802150568992
1000,75.75474732744625,0.825753052920618,1.076412903525811,0.9335017988337891,0.00027190522827316634,0.9791635178033471
1100,80.9068967017802,0.7759945651818053,0.9647066960390381,1.5247071509573988,0.00023912820905763,0.996740926262485
1200,79.79869946412828,0.8844520826460742,1.0289482163022468,1.7871293476133205,0.0003243683974312811,0.9458669474400829
1300,85.57989982335118,0.7863784064847954,1.1405376726252867,2.2929886632795684,0.00033524344069895735,0.8735288007274432
1400,87.23760216825364,0.8288531762921054,0.9920852478947171,2.568242104014197,0.00036644098635503773,0.8620850376709112
1500,87.23046696310396,0.9163813725329243,1.0591560499567496,3.3422572754494224,0.00037677452934998303,0.8196189783209479
1600,89.59160072956867,0.9085559806104738,1.0152052430338523,3.7935838392693486,0.0004067361070132274,0.8286705159266767
1700,91.24384248212297,0.9016006399445907,1.1479542790352844,4.298247461074547,0.0005249256199836447,0.7624345650558869
1800,93.4092687857465,0.9068398960797678,1.1809067259498722,4.320368649902942,0.0004493314516227876,0.7817370550477506
1900,95.68740016455921,0.941972921876266,1.0430383264338237,4.832216343993085,0.0004779768949828522,0.7490375910534482
2000,98.114451790142,0.9549639563840827,3.5718022936504217,5.1000844435481545,0.0005342843579359603,0.720508944194264
2100,98.87562525245247,1.0986816341514583,3.220219926413964,5.169004790768907,0.0005928479988674849,0.6702097228673379
2200,100.98694821099227,1.2499641029163493,2.734954511299121,5.8056107916720325,0.0006462555238193182,0.678476781752763
2300,101.18602189930625,1.3812415060767063,2.5373329455933145,5.827917681650896,0.0007101168328698853,0.6240510709371008
2400,103.97448520189188,1.3900959227872,2.4120035948614147,6.09104905454782,0.0006616914160059755,0.6142210460793407
2500,103.35573267193945,1.482686010572866,2.3133042307912475,6.367614711840036,0.0007466922242656494,0.598523674465506
2600,103.63866450072362,1.513873234840134,2.1941603812452106,7.0892967283957855,0.0008070742596662346,0.5989423303607265
2700,105.85851517225701,1.5775990394765078,2.2247802121831093,7.406669153394042,0.0008211755611211005,0.5609151160482991
2800,108.73438694962353,1.602119775258618,2.1753641790039215,7.446771396168468,0.0009078068004900876,0.5599325491560592
2900,108.2787387954757,1.5369883038068406,2.138693662677538,7.9959822486947525,0.0010224781477986764,0.5098926957981348
3000,108.48531058181153,1.5459889864503236,2.2156877551966896,7.9353579929105305,0.0010168257169657186,0.4852326355932228
3100,112.76567717475999,1.6299313572467398,2.061343863328497,8.482436314696196,0.0010506101595349406,0.47506090514838933
3200,110.40181635719311,1.6157171690373997,2.1258418961947605,8.189363544334464,0.001138562442911252,0.4449951965923685
3300,112.76819655987086,1.5820289879679648,2.0764228454396143,8.411942155167063,0.001107434773764371,0.4718134452995427
3400,114.5042453724727,1.564368251233872,2.121823718952928,8.710384468988243,0.001227508526369654,0.4552471697943371
3500,113.40061649924672,1.6369441755118963,2.0929355045854634,8.741772408274624,0.001227234376727793,0.39887850408987124
3600,116.14341433528678,1.6060752846397863,2.1767304799332727,8.992701532311203,0.0012894083605969255,0.37733158993097704
3700,117.25700449997109,1.5927420687312237,2.113211335883061,9.546302853580675,0.0013520730346067394,0.37842512106154186
3800,118.81864704650081,1.633915927738946,2.056622673742822,9.62922839099861,0.0013101695488732864,0.38298717241744196
3900,121.67757647612756,1.6343828562577496,2.1537950441060643,9.371981840437119,0.0014330999480602637,0.3375367713922081
