milliseconds,CaI,IP3,CaS,g
0,0.7378043417771837,0.05559293205148846,1100.9949051419235,0.0023606118233335366
100,1.5531181525535946,0.0484081409920206,1099.291246797603,-0.00045103893266883123
200,3.4015814684800825,0.054700156626267,1096.9103915388778,-0.0040970693626778696
300,2.315002017348994,0.05911548329436688,1096.0013763678148,-0.006900022761577427
400,3.3332625570093852,0.06605542598310393,1094.880529444799,-0.008621916150411595
500,5.680732418069005,0.0708746365052179,1095.270140289826,-0.007454244089860519
600,5.46354011146815,0.08433735983583064,1095.142468930369,-0.014392962902037922
700,7.536114101833233,0.09431377922490405,1092.982610363004,-0.012980241631258785
800,6.345243139263127,0.09508780464320286,1092.0808525545813,-0.018019831340073417
900,7.2428236958719285,0.10124691585938848,1091.661106460145,-0.01934506576184687
1000,7.896083437697493,0.11433773783756429,1093.1694264134992,-0.02052697435420798
1100,8.136507525083738,0.11289295657068787,1090.753874407462,-0.024370744517816786
1200,8.109695937089814,0.12418290332062826,1090.1823850976023,-0.021450679801576996
1300,8.530129749038707,0.12318458604057546,1089.952403497094,-0.027134296109336955
1400,10.340867644235157,0.12695307745377904,1090.7191657044157,-0.026225434568123332
1500,10.003855270284282,0.12870566135345793,1089.5518027165708,-0.0324789261384621
1600,9.144928632851665,0.13476484507764724,1090.7957659070173,-0.0338537385319403
1700,10.383149446608208,0.14944368436125108,1089.399595260096,-0.03138967613454457
1800,10.929702113307574,0.1515433817962275,1088.6699701877292,-0.033273130233647204
1900,11.588413905604204,0.14974930876770978,1087.6617309399066,-0.038791267623930675
2000,10.926764217748108,0.14993990479226416,1087.7376196597452,-0.03907268028009308
2100,10.787909195217841,0.15699614118828215,1087.769513581736,-0.043821999137824454
2200,12.197730213133251,0.16550565714294638,1087.9153478296319,-0.04382223800609482
2300,11.578360868226863,0.1734824847019393,1088.263492258522,-0.043274973173118673
2400,13.794769099177687,0.17693553709382998,1086.2607038552414,-0.0492254313475084
2500,12.540708544901358,0.16896878948820213,1085.6379322864955,-0.049218719670469806
2600,13.826201201328098,0.18496222213998062,1086.9837386674008,-0.04916359990006626
2700,13.905357198842227,0.17653574905198902,1085.3075491878135,-0.052169352083057126
2800,14.857267461446188,0.18285175176897897,1085.626755913944,-0.0538037096672301
2900,15.524568763136044,0.18703162222171418,1084.1138969398585,-0.05983855165583148
3000,16.197898299037377,0.19963189650408222,1084.99849910279,-0.05888019408686312
3100,15.937159369760336,0.19660026963214977,1084.5010148645088,-0.05907605105216617
3200,17.86750249156753,0.19742694800854696,1082.6814700609837,-0.06140937156815416
3300,18.256432916816877,0.20665406334011072,1082.2439389326717,-0.06312815420168227
3400,17.66689248118255,0.20668497111191028,1081.5549568463305,-0.0674484777412564
3500,19.33684328214038,0.21470925714032155,1079.6395064301598,-0.06719121562500412
3600,21.26975448965053,0.21767342518690408,1080.2754517244118,-0.07090518205448798
3700,21.580689683692693,0.2264638079157147,1079.6608075979966,-0.07045176505520498
3800,22.955125036944413,0.23331049011096605,1077.5662992695552,-0.07629118898924385
3900,23.089574740162906,0.23764818976083346,1076.3167147682025,-0.07545824736530565
4000,24.71606228185939,0.23711082968790131,1074.2206374235957,-0.07678715337871485
4100,26.4946609197057,0.24820830488847995,1073.6457795930369,-0.07701634663050116
4200,27.1151755687098,0.25079833267048834,1072.8474793667003,-0.08307753383133501
4300,28.892529048924366,0.25684890547280953,1070.5995743791996,-0.08006414105149734
4400,32.70829427251492,0.2610258337913888,1068.748350057488,-0.08116124714061923
4500,33.53705812429343,0.2687109230347699,1066.4450705360887,-0.08410584990483065
4600,36.75292925334437,0.2745092454466476,1062.027981760964,-0.08273854255677003
4700,40.9325212231606,0.2823312681818007,1060.1572860646863,-0.08069853181878521
4800,44.316381257460876,0.2981517666875584,1056.6134176155615,-0.08410145303768116
4900,46.868403722431545,0.3026358432458757,1052.3907875713473,-0.07663157929408582
5000,52.83096399700701,0.3242620662016374,1048.2759238997319,-0.0741811241358754
