milliseconds,CaI,IP3,CaS,g
0,-0.969837335329557,0.046870178136555384,1100.3147337020562,-0.0024945560731756277
100,0.671325752984193,0.05704618106399613,1099.443898000287,-0.0031034031744191694
200,2.971817893042034,0.06364875174658352,1098.6199243711667,-0.005651347430832998
300,2.2611511937454924,0.06450414916530364,1096.9525807368575,-0.004084972967799437
400,4.1157627690351255,0.07105361826676553,1095.0174511721896,-0.006440692332463205
500,3.9984624165818996,0.07219807023886028,1094.2694986042357,-0.010556023548946834
600,5.884007371433747,0.07714249780844173,1093.4111620419499,-0.011427409305282996
700,6.166788487939681,0.08793436174465989,1094.3750677603587,-0.01247584726672495
800,7.40843382277177,0.10269510835961923,1092.4876084817004,-0.015836911439740677
900,6.420079327899577,0.10068363977522797,1091.8164411709668,-0.01778429903144003
1000,7.3290165413636705,0.11209051225448653,1091.874487659853,-0.019071955200637772
1100,8.418240134030983,0.11818318999236327,1091.4328085150462,-0.020407433969596326
1200,9.904880341896124,0.12057325657985307,1091.7684485050818,-0.024892417575960803
1300,9.246074178798779,0.12826067493835613,1091.356709771205,-0.02557653816291415
1400,10.339225760403064,0.13250016729086966,1089.5101865848674,-0.028142606882946637
1500,8.983373475608504,0.13841315730468132,1090.8877278946493,-0.029577664601749643
1600,9.673537471044478,0.14006281406532797,1090.2162764689936,-0.031977833211937555
1700,10.943352190475398,0.14805003267211667,1089.6513621808863,-0.03467697463384123
1800,9.764956716140903,0.15396306383418917,1088.2521960650417,-0.03600900667689289
1900,10.832403471201522,0.1570566146118204,1088.3500910679822,-0.03981457496439697
2000,10.862625667843995,0.1532259998918505,1089.168597238025,-0.038638758969612746
2100,11.998854223438114,0.15751013326607738,1086.9963860603405,-0.0442773820737622
2200,11.35571542900848,0.15702228756148556,1087.2739230163352,-0.04247090230106655
2300,13.940462202621692,0.16351028522550645,1087.024369946006,-0.04822675354187581
2400,12.087081458963326,0.17790756716882264,1086.38697436013,-0.04560338242858821
2500,14.792920433469956,0.17996146886883818,1085.2670816316063,-0.047142730855102774
2600,14.911835266747467,0.17353067267776032,1085.8674272292653,-0.0495813231669507
2700,15.39619800571737,0.18257319878957456,1084.6729746543222,-0.054445865037395735
2800,16.221904343245054,0.18821613599441717,1084.8321997836836,-0.05387683917123913
2900,14.550523892098111,0.18824373451426843,1085.6603472135073,-0.05853150129401131
3000,15.202665415721643,0.1882071107876672,1084.2269832698983,-0.05737822851999484
3100,15.666001970746091,0.20175785510270822,1084.156429157926,-0.06327788960407144
3200,17.16423992955071,0.20133878867989646,1081.7965448618343,-0.06456886732839998
3300,18.495500172798202,0.20341133451804813,1082.9205435804092,-0.06461898015021068
3400,18.49082131882958,0.20446015030323375,1081.4068795150215,-0.06506291082493958
3500,19.31419925696934,0.21790547809978772,1081.0834312051088,-0.07016593112161905
3600,21.347686987555065,0.21131244961180132,1079.8829213773038,-0.06993881751830844
3700,21.13271149777994,0.2200061188374276,1079.7906871753453,-0.07407434887991711
3800,23.557005055636612,0.23280892279156185,1078.195725999991,-0.07336051188340902
3900,23.741985657638764,0.23750139286832686,1077.4269456230297,-0.07725673554050885
4000,24.921618773441118,0.23786320359591714,1073.998535449884,-0.07639672190030224
4100,27.169725910503058,0.24934779056049375,1074.2001617587368,-0.0802727716926056
4200,28.807450542526738,0.25294105553753404,1072.2426306514033,-0.08070637810917447
4300,28.77803464761474,0.25912230444075407,1070.8772079009764,-0.0825938456059138
4400,32.96490475491193,0.26535276548165254,1068.0793180417095,-0.08115215143381037
4500,34.80034488282876,0.2686409694187887,1064.62644254219,-0.08542332380864943
4600,37.9603554210745,0.27637070233444566,1063.5720347558179,-0.08628714859718531
4700,40.04106877363513,0.29184652179612547,1060.6672536455164,-0.08354542264822915
4800,42.936388618925285,0.29367686799758386,1057.0077154875084,-0.08420784617791391
4900,47.279162636412345,0.31308613866643104,1051.5914520108188,-0.08178833688669057
5000,52.766416499367,0.3171066001912338,1047.8179713097802,-0.07652296135405988
