milliseconds,CaI,IP3,CaS,g
0,0.4867426441147136,0.04677817753453824,1101.174094631943,0.0026171560684481268
100,2.286751003419422,0.0583525399512013,1097.904767583331,-0.003540958005619551
200,2.0834730635738206,0.05987433122055611,1098.625177438874,-0.0029843829790668413
300,2.494841859332777,0.06827190940109129,1097.0568150189852,-0.008158744816413755
400,4.397287608033042,0.07454787158633223,1096.0723827786765,-0.007661540234376232
500,5.491214118565166,0.0780040856488233,1095.6416458398876,-0.012445229867143739
600,5.211748034242071,0.0797956135517359,1094.426835691538,-0.01067225318847957
700,6.7765445518454275,0.08942685904074155,1093.965040033062,-0.013112583699401846
800,7.404753439107882,0.10213502593228235,1092.1029619939632,-0.01412962763320949
900,7.127457091511021,0.10847738981219494,1092.3205296529263,-0.015466821551258775
1000,7.166163000278253,0.11228261846207908,1093.296783626258,-0.02222421050030584
1100,7.933610986567845,0.11836355967714228,1091.9189657044226,-0.021793079702744238
1200,9.850629924431392,0.11701208477419292,1090.713711562907,-0.023562474675388478
1300,8.866580271073824,0.13021907354052795,1091.4111950414363,-0.0262668529671146
1400,9.249956455216081,0.1272502730728104,1091.0662169261518,-0.026047874288971595
1500,9.424435647145364,0.13264851448385293,1090.5884472508312,-0.028797125399872742
1600,9.591028393314629,0.13173983926840907,1090.0076759187918,-0.031081223512231734
1700,9.502606116333313,0.1363203797599459,1088.6428125508191,-0.03130214715174306
1800,10.758034111620034,0.14138852620204284,1088.705317966729,-0.035324632298959685
1900,12.361277488532085,0.14523555606884306,1088.1291044155369,-0.038388244612410354
2000,12.28495369843105,0.14932790587790015,1087.5736763527245,-0.04240161433149624
2100,12.33336373201141,0.1560062856912883,1089.1537469006764,-0.04086879612316663
2200,11.962828481849616,0.163971336034679,1086.7204669079915,-0.042435230077385956
2300,11.670255436622831,0.16081632623372724,1086.930853639363,-0.04643878938695135
2400,13.90156515320687,0.17150459040042995,1087.5205270435647,-0.050128289359101644
2500,14.4342030746758,0.18058100091744583,1087.3070603472845,-0.048300154741536656
2600,13.882839525515333,0.184833601419003,1086.9298257561038,-0.05274771931441848
2700,14.773961399551784,0.1773952310992502,1086.0444523324927,-0.054348677430151995
2800,15.164380947127436,0.18533262320468338,1084.0940883041633,-0.05765991056360253
2900,16.808491397201756,0.18432797746195206,1084.7396950694265,-0.05543649842379766
3000,16.626635482570972,0.194922203947751,1085.0716012893522,-0.0620598701264042
3100,15.689895214262668,0.20062471978034532,1083.6419514180802,-0.06250458039089556
3200,16.511777048466477,0.19662250774355294,1083.2754193125666,-0.06294622873342359
3300,17.665820526530187,0.20702684890424888,1082.6148151431253,-0.0666355223609709
3400,17.757330265138236,0.2120445786149963,1082.0597777752644,-0.06912869410265303
3500,20.51152823629394,0.21026923270163675,1080.0579885614748,-0.06638938673325795
3600,21.558663167295887,0.21142043825766163,1079.4296083706658,-0.06971372581007507
3700,21.473141273046576,0.22800849147205546,1078.537420021866,-0.07378938924274268
3800,23.049618798209316,0.2336562528979023,1078.594460603473,-0.0719139658537706
3900,24.558175167869443,0.2379110769231576,1075.7322890782175,-0.07748458442005514
4000,25.477803091423326,0.2366982666797983,1076.1054042249928,-0.0767593135055294
4100,27.14451708572107,0.2449488808323819,1072.6360660201042,-0.08135347347512586
4200,28.0049430989497,0.2430960075419796,1071.2902725565716,-0.08165432057018118
4300,29.910653588708353,0.2534448320779695,1070.4025132877873,-0.08215672601931036
4400,32.138776780334666,0.2635782275930807,1067.4218306680982,-0.08054376633462551
4500,33.9117793653563,0.2745351681826654,1064.752745389381,-0.08351471948448452
4600,37.21384063985045,0.27365805615456257,1063.1388786186762,-0.08375626316204586
4700,39.469122375466384,0.2886030668745066,1059.9562283420692,-0.08320755440457701
4800,44.704650632593584,0.2921254142337913,1055.8202324250194,-0.08342451712410458
4900,49.07640739039678,0.309156766337207,1051.3672222963423,-0.08020696015347913
5000,51.92588486055546,0.31439646157466994,1047.862742413288,-0.07382296071726524
