milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
1000,199.7319724261619,0.0010910836696884825,1.4489835204798476e-05,0.22520840666446978,0.0030039663721278848,4.874570949166067e-07,3.6707952128099466e-05,1.019708245677239e-09,1.0859043316248407e-14,8.671596209454595e-20,1.3976230803834262e-35,2.9934489155752176e-30,5.559628247874519e-25,5.797493315735435e-41,2.1780483034444827e-46,0.00639237408412204,0.006392158452032918,0.006392158442364911,0.006392158442364699,0.006392158442790505,1.766641972552434e-07,0.006392156971690734,0.0014618582822376414,1.9329431706382227e-06,9.248269961915248e-09,9.24796926061753e-09,9.247969256443352e-09,9.247969256443306e-09,9.247969256755444e-09,9.2504549090932e-09,1.10228450805187e-06,9.250355655436724e-09,9.250454943119984e-09,9.250454943916578e-09,9.250454943928865e-09,1.8190258680144404e-07,1.8190258663529527e-07,1.81902586635293e-07,1.8191153289824214e-07,5.004337417566905e-07,1.8190258664771746e-07,1.8197652790025607e-07,1.850090988783316e-08,1.8197652928679622e-07,1.8197652928630725e-07,1.8197652928630725e-07,1.819765292863069e-07,1.8197652925459058e-07,1.8197357493477924e-07,3.7520709884529855e-05,2.1687573765794805e-05,1.541841900284413e-11,7.999958712562835,7.999958708481513,7.99970318658246,0.0013337874693217884,953.8258644166096,1648.959310192604,21.99973822197628,7.994340128953155,7.999958712562878,744.1712404199508,7.993566570622399,7.993566591993011,7.999958712562878,7.999958712625799,8.000210455549126,7.993562942024344,7.999958534296151,7.993566572220058,7.993566570622004,0.00044194692427229355,1499.9994248549472,5.07642786237917,4.10741702639083e-05,4.10721832982157e-05,4.107218326161535e-05,4.107218326161486e-05,4.107218326435178e-05,4.108860599081677e-05,4.107217378884568e-05,4.1087950125438966e-05,4.108860628915901e-05,4.1088606296145664e-05,4.108860629614572e-05,4.108860629614572e-05,4.108860629625345e-05,4.1089252729597205e-05,1.135421965845495e-09
1100,199.70532470941575,0.0013153607674061623,1.7468752949148088e-05,0.24758120684668297,0.003302518786334565,6.470272326355592e-07,4.872340752691604e-05,1.233897146185698e-09,1.445475266743982e-14,1.2698382611051192e-19,2.694450966897946e-35,5.278478793283062e-30,8.943801893048842e-25,1.2186008888232997e-40,4.976863317849774e-46,0.007030775026303103,0.00703051417744198,0.007030514164576605,0.007030514164576293,0.00703051416514293,2.137344663636417e-07,0.007030512391420134,0.001608005893406518,2.3311638856325616e-06,1.11535461127054e-08,1.1153146874679819e-08,1.1153146868580467e-08,1.1153146868580393e-08,1.1153146869036495e-08,1.1156446926835426e-08,1.3294419216262877e-06,1.1156315147550405e-08,1.1156446976554754e-08,1.1156446977718875e-08,1.1156446977736833e-08,1.9910401101857204e-07,1.9910401079798984e-07,1.9910401079798647e-07,1.9911479999414937e-07,5.477791819178591e-07,1.9910401081448136e-07,1.9919317957346268e-07,2.2312893955437764e-08,1.991931814142215e-07,1.9919318141357225e-07,1.9919318141357225e-07,1.9919318141357183e-07,1.991931813714587e-07,1.9918961825846796e-07,4.106918584878197e-05,2.3740486210181057e-05,1.8596349152726284e-11,7.999954583831694,7.999954578892914,7.9996734960464195,0.001467290339885701,953.9080656028705,1648.8556513355957,21.999712035301997,7.99377495917488,7.9999545838317525,743.590924300073,7.992924089632871,7.992924115488533,7.9999545838317525,7.999954583907888,8.000231513121417,7.992920117919704,7.999954368158014,7.992924091565773,7.992924089632346,0.00048610662650389904,1499.9993673628123,5.58189577544443,4.517915224514666e-05,4.517674813493178e-05,4.517674808622109e-05,4.517674808622037e-05,4.517674808986288e-05,4.519661768039923e-05,4.517673666152961e-05,4.519582411262896e-05,4.5196618077447485e-05,4.5196618086747175e-05,4.5196618086747256e-05,4.5196618086747256e-05,4.519661808689064e-05,4.519740028419908e-05,1.3737945758451078e-09
1200,199.6787050516333,0.001559644410224842,2.0713536574039818e-05,0.26992721642395195,0.0036007373703138487,8.377181290193307e-07,6.308183740553821e-05,1.4684992379130134e-09,1.87679728268341e-14,1.7987790504162704e-19,4.920779803658648e-35,8.870556630972182e-30,1.3809514198351895e-24,2.415538335733291e-40,1.070076012072711e-45,0.00766902435499759,0.007668714001744107,0.007668713985044907,0.007668713985044466,0.00766871398577997,2.5432693039139795e-07,0.007668711882406863,0.0017541465819918885,2.7651624153291065e-06,1.322999103694328e-08,1.322947400453101e-08,1.3229473995909669e-08,1.3229473995909557e-08,1.3229473996554248e-08,1.3233747577868057e-08,1.5770271835391199e-06,1.3233576915780992e-08,1.323374764814422e-08,1.3233747649789866e-08,1.3233747649815252e-08,2.1613275014808477e-07,2.1613274986243556e-07,2.1613274986243082e-07,2.161455475242453e-07,5.946534643642543e-07,2.1613274988379125e-07,2.1623851263122458e-07,2.646749529957976e-08,2.1623851501491897e-07,2.162385150140781e-07,2.1623851501407816e-07,2.1623851501407752e-07,2.162385149595343e-07,2.1623428831405834e-07,4.4582107397901866e-05,2.577316724279399e-05,2.20602128262792e-11,7.999950455102839,7.99995044922483,7.9996438038468645,0.001600815707641463,953.9901969973752,1648.7520667733045,21.999685846978693,7.99320993753588,7.999950455102915,743.0110720870539,7.99228176487681,7.992281795643879,7.999950455102915,7.999950455193525,8.000252572871167,7.992277453631857,7.999950198467841,7.992281767176808,7.992281764876129,0.0005302599802048582,1499.9993098747425,6.086969520758565,4.928369186161624e-05,4.928083091249581e-05,4.9280830849261775e-05,4.9280830849260745e-05,4.928083085398927e-05,4.9304475038386734e-05,4.9280817297384944e-05,4.9303530662072314e-05,4.930447555380461e-05,4.9304475565878704e-05,4.930447556587882e-05,4.930447556587882e-05,4.9304475566064984e-05,4.9305406460921036e-05,1.6348505538597486e-09
1300,199.65211342037853,0.0018237089264498373,2.4221210591857257e-05,0.2922464667373128,0.0038986224934886597,1.062173193137709e-06,7.998215060150634e-05,1.7235169845124825e-09,2.3864079030539412e-14,2.477997334627878e-19,8.595016096993727e-35,1.4315124259146952e-29,2.0596362206236442e-24,4.5740189298521086e-40,2.2033227666840834e-45,0.008307122187572343,0.008306758045547659,0.008306758024320614,0.008306758024320007,0.008306758025254952,2.984401493659173e-07,0.008306755565515293,0.0019002803544723216,3.2345803416357805e-06,1.5475888336527576e-08,1.5475232605394593e-08,1.5475232593543458e-08,1.5475232593543286e-08,1.5475232594429497e-08,1.5480652410514693e-08,1.8448390131465503e-06,1.548043596473498e-08,1.5480652507116405e-08,1.548065250937881e-08,1.548065250941371e-08,2.3299052260504772e-07,2.3299052224278996e-07,2.3299052224278342e-07,2.3300549223656285e-07,6.410612766365428e-07,2.3299052226987238e-07,2.3311423151272699e-07,3.096130501875766e-08,2.331142345356451e-07,2.331142345345786e-07,2.3311423453457865e-07,2.3311423453457783e-07,2.3311423446539689e-07,2.3310929008896643e-07,4.805982843910219e-05,2.7785817979900965e-05,2.5807218746454644e-11,7.99994632637627,7.999946319477241,7.999614109985832,0.0017343635549455605,954.0722586635845,1648.6485564376503,21.999659656997427,7.992645063920224,7.999946326376365,742.4316834023774,7.991639596233587,7.991639632338284,7.999946326376365,7.99994632648271,8.000273634796507,7.991634949038524,7.999946025227061,7.991639598932521,7.991639596232721,0.000574406988695675,1499.999252390737,6.591649413416184,5.338778920578991e-05,5.3384431729228406e-05,5.338443164883913e-05,5.33844316488377e-05,5.338443165484905e-05,5.341217806867791e-05,5.338441579636022e-05,5.341106977912405e-05,5.3412178723911745e-05,5.3412178739263634e-05,5.3412178739263797e-05,5.3412178739263797e-05,5.3412178739500485e-05,5.3413271266123684e-05,1.9185866377532116e-09
1400,199.6255497832527,0.002107330835400188,2.79888283602771e-05,0.31453898909179934,0.004196174524882291,1.323007347121498e-06,9.962109546703738e-05,1.998952845908114e-09,2.98084702667224e-14,3.3335585044573954e-19,1.4393488258008165e-34,2.230616544915023e-29,2.983086810999348e-24,8.220114514846581e-40,4.241154633753149e-45,0.008945068641258817,0.00894464642932103,0.008944646402814603,0.008944646402813786,0.008944646403981283,3.460726846423047e-07,0.008944643561469613,0.002046407217322044,3.7390626803705067e-06,1.7889538052977502e-08,1.7888721088077916e-08,1.78887210721695e-08,1.7888721072169255e-08,1.7888721073358863e-08,1.7895473294854936e-08,2.1326780556757574e-06,1.7895203626024764e-08,1.789547342452609e-08,1.7895473427563376e-08,1.7895473427610234e-08,2.49679030357438e-07,2.4967902990613115e-07,2.4967902990612236e-07,2.496963344480129e-07,6.87007261411296e-07,2.4967902993987016e-07,2.4982202434410764e-07,3.579094685512681e-08,2.498220281100333e-07,2.4982202810870444e-07,2.498220281087045e-07,2.4982202810870344e-07,2.498220280225046e-07,2.4981631225231503e-07,5.1502699492222604e-05,2.9778637613046585e-05,2.983460232579518e-11,7.999942197651984,7.999942189650128,7.999584414465357,0.001867933864166979,954.1542506648974,1648.5451202606196,21.99963346534927,7.992080338212118,7.9999421976521035,741.852757867841,7.990997583582712,7.990997625451121,7.9999421976521035,7.999942197775441,8.000294698895562,7.990992604017567,7.999941848437102,7.990997586712409,7.990997583581632,0.0006185476552937874,1499.9991949107948,7.095935768261139,5.749144437007913e-05,5.7487550683386214e-05,5.748755058299097e-05,5.748755058298904e-05,5.7487550590496366e-05,5.751972677517199e-05,5.748753225833917e-05,5.751844146913994e-05,5.7519727593450044e-05,5.751972761262512e-05,5.751972761262534e-05,5.751972761262534e-05,5.7519727612920947e-05,5.752099470616645e-05,2.224999567052078e-09
1500,199.59901410789683,0.0024102890580599322,3.2013474855304126e-05,0.33680481475399,0.004493393833091261,1.6228042774649981e-06,0.00012219305129516588,2.2948092780388705e-09,3.666657081542649e-14,4.393704866988741e-19,2.3339772996841245e-34,3.37350239469191e-29,4.211499323243695e-24,1.431594388432864e-39,7.951122325169622e-45,0.009582863833143827,0.009582379273383089,0.009582379240788273,0.009582379240787198,0.009582379242222884,3.9722309899464466e-07,0.009582375990844237,0.0021925271770106714,4.278258211488164e-06,2.0469258248357405e-08,2.0468255901432262e-08,2.0468255880509867e-08,2.0468255880509523e-08,2.0468255882074065e-08,2.047653999230596e-08,2.44034706742165e-06,2.047620912835502e-08,2.0476540162843286e-08,2.0476540166838304e-08,2.0476540166899932e-08,2.661999573365179e-07,2.6619995678283244e-07,2.661999567828208e-07,2.662197564563006e-07,7.324960121648348e-07,2.6619995682422403e-07,2.6636356136178674e-07,4.095308033367669e-08,2.6636356598191614e-07,2.663635659802857e-07,2.663635659802858e-07,2.6636356598028444e-07,2.663635658745165e-07,2.6635702557775675e-07,5.4911067362336754e-05,3.175182322302703e-05,3.41396282309723e-11,7.999938068929984,7.9999380597434735,7.999554717287474,0.002001526617688043,954.236173064646,1648.4417581742716,21.99960727202532,7.9915157602959095,7.999938068930131,741.2742951055759,7.990355726803847,7.990355774861914,7.999938068930131,7.999938069071722,8.000315765166466,7.990350418447002,7.99993766809939,7.990355730396119,7.990355726802519,0.0006626819833133582,1499.9991374349158,7.59982889986958,6.159465744682981e-05,6.159018787315747e-05,6.159018774968681e-05,6.159018774968426e-05,6.159018775891708e-05,6.162712116176883e-05,6.159016678313626e-05,6.162564573747671e-05,6.162712216810046e-05,6.16271221916861e-05,6.162712219168639e-05,6.162712219168639e-05,6.162712219204997e-05,6.162857678740754e-05,2.5540860830598417e-09
1600,199.57250636198813,0.0027323645746143953,3.629226216317015e-05,0.35904397495546514,0.004790280786323491,1.964120908912437e-06,0.00014789036785798577,2.6110887332212554e-09,4.450382805464969e-14,5.688685803708677e-19,3.6635175179957403e-34,4.967599749240183e-29,5.8157663694514214e-24,2.393645565150442e-39,1.414496217327308e-44,0.010220507880182614,0.010219956697916678,0.01021995665836705,0.01021995665836566,0.010219956660107712,4.5188995648695554e-07,0.010219952974077346,0.0023386402400035673,4.851818942381038e-06,2.3213382435895953e-08,2.321216896047634e-08,2.3212168933445902e-08,2.3212168933445422e-08,2.3212168935466714e-08,2.3222197604681417e-08,2.7676506147608723e-06,2.3221797045761192e-08,2.322219782500082e-08,2.3222197830162712e-08,2.3222197830242343e-08,2.8255497202448834e-07,2.8255497135421386e-07,2.825549713541988e-07,2.825774251250667e-07,7.775320802317821e-07,2.825549714043201e-07,2.8274049747902874e-07,4.644439566032553e-08,2.827405030718997e-07,2.827405030699257e-07,2.827405030699258e-07,2.8274050306992413e-07,2.8274050294186673e-07,2.827330855108611e-07,5.8285275672695034e-05,3.370557008270923e-05,3.871958621430482e-11,7.999933940210267,7.9999339297572565,7.999525018454214,0.0021351417979032514,954.3180259261014,1648.3384701107323,21.999581077016675,7.990951330056079,7.999933940210447,740.6962947380185,7.989714025776788,7.989714080450324,7.999933940210447,7.99993394037155,8.000336833607347,7.989708392204979,7.999933484215352,7.989714029863436,7.989714025775176,0.0007068099760655693,1499.9990799630991,8.10332912257362,6.569742852832818e-05,6.569234339666819e-05,6.5692343246834e-05,6.569234324683068e-05,6.569234325803486e-05,6.573436123236882e-05,6.569231947050292e-05,6.573268258949183e-05,6.57343624535437e-05,6.573436248216933e-05,6.573436248216968e-05,6.573436248216968e-05,6.573436248261095e-05,6.5736017516204e-05,2.9058429286971686e-09
1700,199.54602651324277,0.0030733406531882742,4.082233249145553e-05,0.3812565008901794,0.00508683575236922,2.3494844193553803e-06,0.00017690313888969422,2.947793659875773e-09,5.338571410765759e-14,7.250893147280431e-19,5.594327221583634e-34,7.14599212553979e-29,7.876218556666978e-24,3.876428693731111e-39,2.4264576771388196e-44,0.010858000899188956,0.0108573788229584,0.010857378775530164,0.01085737877552839,0.010857378777617515,5.100718225708037e-07,0.01085737463146064,0.0024847464127615545,5.459400466420443e-06,2.6120261296463413e-08,2.6118809364540702e-08,2.6118809330161713e-08,2.611880933016106e-08,2.6118809332731865e-08,2.6130808278352734e-08,3.1143952752275746e-06,2.6130329002318914e-08,2.61308085585632e-08,2.613080856512915e-08,2.613080856523044e-08,2.987457256905233e-07,2.9874572488857827e-07,2.9874572488855916e-07,2.9877099012163506e-07,8.221199699933506e-07,2.987457249485262e-07,2.989544705363547e-07,5.226161713025845e-08,2.98954477227767e-07,2.9895447722540505e-07,2.9895447722540516e-07,2.9895447722540304e-07,2.989544770721682e-07,2.9894613041896405e-07,6.162566450142542e-05,3.564007145060333e-05,4.357179389843166e-11,7.999929811492836,7.99992979969146,7.999495317967607,0.002268779387220174,954.3998093124703,1648.2352560021977,21.999554880314456,7.990387047377246,7.99992981149305,740.1187563879321,7.989072480381477,7.989072542096156,7.99992981149305,7.999929811674925,8.00035790421634,7.989066525169799,7.999929296786411,7.989072484994289,7.989072480379545,0.0007509316368583986,1499.9990224953442,8.606436750443224,6.979975770679635e-05,6.97940173519775e-05,6.979401717227309e-05,6.979401717226885e-05,6.979401718570661e-05,6.984144699087297e-05,6.979399042012286e-05,6.983955203054367e-05,6.984144845546028e-05,6.984144848979731e-05,6.984144848979776e-05,6.984144848979776e-05,6.984144849032704e-05,6.984331689891167e-05,3.280266848623887e-09
1800,199.51957452941534,0.0034330027898951863,4.560085737995609e-05,0.40344242371490235,0.0053830590986058535,2.781393024619569e-06,0.00020941926166363495,3.3049265025740787e-09,6.337772555381081e-14,9.114842705721374e-19,8.341897950442001e-34,1.0069629228335141e-28,1.0483587075843352e-23,6.112046033986132e-39,4.0411557712125304e-44,0.01149534300683683,0.011494645768400345,0.01149464571211238,0.011494645712110153,0.011494645714589578,5.717672640686496e-07,0.011494641083141077,0.002630845701740953,6.100661869054959e-06,2.918826222903144e-08,2.9186542947290826e-08,2.9186542904167508e-08,2.918654290416664e-08,2.9186542907391322e-08,2.9200750757936553e-08,3.48038958485367e-06,2.920018322568787e-08,2.9200751109412008e-08,2.9200751117648937e-08,2.9200751117776005e-08,3.147738528389424e-07,3.147738518893833e-07,3.1477385188935934e-07,3.148020843647495e-07,8.662641400998587e-07,3.147738519603642e-07,3.150071017460612e-07,5.8401502235298066e-08,3.1500710966899986e-07,3.1500710966620286e-07,3.1500710966620296e-07,3.1500710966620037e-07,3.1500710948473404e-07,3.1499778203583045e-07,6.49325704738374e-05,3.7555518623309746e-05,4.869359604683352e-11,7.999925682777688,7.999925669546062,7.999465615829682,0.0024024393680593093,954.4815232868943,1648.1321157809346,21.999528681909798,7.989822912144172,7.999925682777943,739.5416796784036,7.988431090498002,7.988431159679361,7.999925682777943,7.999925682981849,8.000378976991582,7.988424817219908,7.9999251058139915,7.988431095668753,7.988431090495709,0.0007950469689966568,1499.9989650316504,9.109152097289163,7.390164507439299e-05,7.389520983707836e-05,7.389520962377854e-05,7.38952096237732e-05,7.389520963972309e-05,7.394837844118285e-05,7.389517973161277e-05,7.394625406599143e-05,7.394838017953044e-05,7.394838022029235e-05,7.39483802202929e-05,7.39483802202929e-05,7.39483802209212e-05,7.395047494188516e-05,3.677354589218946e-09
1900,199.4931503782972,0.003811138535926382,5.0625035424551385e-05,0.4256017745508621,0.00567895119201608,3.2623182384293284e-06,0.0002456246085201054,3.6824897022109815e-09,7.454538238553019e-14,1.131709590477612e-18,1.2162451783452155e-33,1.3927020578625661e-28,1.3740829787809955e-23,9.379927590893894e-39,6.51559675540854e-44,0.012132534319666623,0.012131757653996489,0.012131757587810406,0.012131757587807641,0.012131757590723125,6.369748491127112e-07,0.012131752449127285,0.0027769381133937463,6.775265456902234e-06,3.241576805373624e-08,3.241375097853052e-08,3.2413750925103684e-08,3.241375092510255e-08,3.24137509290977e-08,3.2430419098666584e-08,3.865443886241879e-06,3.2429753259069564e-08,3.243041953411207e-08,3.2430419544318206e-08,3.2430419544475655e-08,3.30640972566614e-07,3.306409714526436e-07,3.30640971452614e-07,3.306723253806593e-07,9.099690071734282e-07,3.3064097153591264e-07,3.308999970385597e-07,6.486083908863666e-08,3.309000063331237e-07,3.3090000632984204e-07,3.309000063298422e-07,3.3090000632983897e-07,3.3090000611692273e-07,3.3088964680842556e-07,6.820632704198715e-05,3.9452101094368704e-05,5.408236245931245e-11,7.999921554064823,7.999921539321048,7.999435912042466,0.0025361217228535376,954.5631679124538,1648.029049379276,21.999502481793854,7.989258924241746,7.999921554065122,738.9650642328296,7.987789856006589,7.987789933080028,7.999921554065122,7.999921554292321,8.000400051931209,7.98778326823389,7.9999209112995135,7.987789861767039,7.987789856003892,0.000839155975782127,1499.998907572017,9.611475476674158,7.800309072321616e-05,7.799592094990056e-05,7.799592069906172e-05,7.799592069905511e-05,7.799592071781196e-05,7.805515558720065e-05,7.799588750452538e-05,7.805278870119514e-05,7.805515763143424e-05,7.805515767937652e-05,7.805515767937723e-05,7.805515767937723e-05,7.805515768011618e-05,7.805749165147794e-05,4.097102898505094e-09
2000,199.4667540277191,0.0042075377206849,5.5892095214540374e-05,0.44773458448124936,0.005974512399160258,3.794701959855501e-06,0.00028570280584794944,4.0804856957438035e-09,8.695422957693321e-14,1.3896388727937883e-18,1.740489682597181e-33,1.894718432511233e-28,1.7761977484117492e-23,1.4108063619415151e-38,1.0290495804897881e-43,0.012769574954075697,0.012768714599352962,0.01276871452217314,0.012768714522169747,0.01276871452556957,7.056931472379628e-07,0.0127687088492798,0.002923023654167307,7.482877107436358e-06,3.5801178685966265e-08,3.579883183991555e-08,3.5798831774453597e-08,3.5798831774452134e-08,3.5798831779347224e-08,3.581822432846894e-08,4.269370524675456e-06,3.581744962381722e-08,3.5818224861994125e-08,3.581822487450073e-08,3.581822487469368e-08,3.4634868690496833e-07,3.4634868560894514e-07,3.4634868560890887e-07,3.4638331364674196e-07,9.532389412853589e-07,3.4634868570582045e-07,3.466347454179034e-07,7.16364497490018e-08,3.466347562312271e-07,3.4663475622740873e-07,3.4663475622740894e-07,3.466347562274049e-07,3.466347559796576e-07,3.4662331425191355e-07,7.144726414320542e-05,4.133000636023486e-05,5.973549068835369e-11,7.9999174253542416,7.999917409016396,7.99940620660798,0.0026698264340489736,954.6447432521632,1647.9260567296278,21.99947627995778,7.9886950835550055,7.999917425354591,738.3889096749381,7.987148776787611,7.987148862178394,7.999917425354591,7.999917425606341,8.000421129033358,7.9871418780904815,7.999916713244398,7.987148783169508,7.9871487767844656,0.0008832586605133515,1499.9988501164437,10.113407201895626,8.210409474529908e-05,8.209615078830623e-05,8.20961504957664e-05,8.209615049575828e-05,8.20961505176333e-05,8.216177843282908e-05,8.209611383834486e-05,8.215915594151569e-05,8.21617808168515e-05,8.216178087277172e-05,8.21617808727726e-05,8.21617808727726e-05,8.216178087363447e-05,8.216436703404222e-05,4.539508526265082e-09
2100,199.4403854455487,0.00462199220812969,6.139929212525756e-05,0.4698408845535147,0.006269743086201772,4.380959657857012e-06,0.00032983547578641857,4.498916916435077e-09,1.0066983561495e-13,1.6893519754525774e-18,2.44661866089626e-33,2.5391286779369443e-28,2.267443086915393e-23,2.0776974288469095e-38,1.5851832290234717e-43,0.01340646502632712,0.013405516723937068,0.01340551663461071,0.013405516634606589,0.01340551663854155,7.779207292958343e-07,0.013405510403320114,0.0030691023305046317,8.223165887253142e-06,3.934290930885802e-08,3.93401991956744e-08,3.9340199116265225e-08,3.934019911626336e-08,3.934019912220137e-08,3.9362592633574784e-08,4.691983634038985e-06,3.936169800446488e-08,3.93625932807594e-08,3.936259329593235e-08,3.9362593296166426e-08,3.618985825641787e-07,3.6189858106762544e-07,3.6189858106758144e-07,3.6193663433399117e-07,9.960782707138728e-07,3.6189858117948747e-07,3.622129206917516e-07,7.87251865918651e-08,3.622129331779345e-07,3.622129331735248e-07,3.62212933173525e-07,3.6221293317352016e-07,3.622129328873993e-07,3.622003586801782e-07,7.465570855932217e-05,4.318942012438931e-05,6.565040307355788e-11,7.999913296645944,7.999913278632088,7.999376499528249,0.002803553484104196,954.7262493689748,1647.8231377644622,21.99945007639276,7.988131389969118,7.999913296646348,737.8132156287681,7.986507852721577,7.986507946854836,7.999913296646348,7.99991329692391,8.00044220829617,7.986500646668556,7.999912511650062,7.986507859756659,7.9865078527179385,0.0009273550264858291,1499.9987926649296,10.614947586001463,8.620465723261398e-05,8.619589945009394e-05,8.61958991114729e-05,8.619589911146303e-05,8.619589913678374e-05,8.626824698197152e-05,8.619585883249102e-05,8.62653557923148e-05,8.626824974146183e-05,8.626824980619962e-05,8.626824980620069e-05,8.626824980620069e-05,8.626824980719843e-05,8.627110109592907e-05,5.0045682239351225e-09
2200,199.41404459969192,0.005054296004346382,6.714390973413384e-05,0.4919207057781618,0.006564643618893656,5.023478967261286e-06,0.0003782021296815226,4.937785793726289e-09,1.1575779325586588e-13,2.035141440193689e-18,3.386299316879026e-33,3.3569168154494853e-28,2.8618760369186527e-23,3.0081630952362593e-38,2.3985866049697114e-43,0.014043204652545103,0.01404216414707256,0.014042164044389745,0.014042164044384783,0.014042164048908203,8.536561674993e-07,0.01404215723082595,0.0032151741488442055,8.99580422067453e-06,4.3039391180470356e-08,4.303628280056644e-08,4.3036282705108997e-08,4.303628270510665e-08,4.303628271224468e-08,4.3061966159902775e-08,5.133099231374261e-06,4.3060940050367595e-08,4.306196693786562e-08,4.3061966956106996e-08,4.3061966956388416e-08,3.772922301611077e-07,3.772922284447198e-07,3.77292228444667e-07,3.773338565357123e-07,1.0384912798381197e-06,3.7729222857301085e-07,3.7763608070560873e-07,8.612393391221451e-08,3.7763609502564097e-07,3.776360950205831e-07,3.776360950205833e-07,3.7763609502057735e-07,3.77636094692381e-07,3.7762233843981537e-07,7.783198375765739e-05,4.503052620699021e-05,7.182454805118482e-11,7.999909167939928,7.999909148168106,7.999346790805293,0.0029373028554906585,954.8076863257772,1647.7202924163219,21.99942387108998,7.987567843369391,7.999909167940392,737.2379817186809,7.985867083689148,7.985867186989873,7.999909167940392,7.999909168245027,8.000463289717784,7.985859573847136,7.999908306517925,7.985867091409135,7.985867083684964,0.0009714450769919105,1499.9987352174742,11.116096941781631,9.030477827707016e-05,9.029516703299653e-05,9.029516664369586e-05,9.029516664368399e-05,9.029516667279421e-05,9.037456123853187e-05,9.029512258631713e-05,9.037138825895505e-05,9.037456441094463e-05,9.037456448538167e-05,9.037456448538296e-05,9.037456448538296e-05,9.037456448653014e-05,9.037769384348835e-05,5.492278744661495e-09
2300,199.3877314580925,0.005504245199116177,7.31232590515832e-05,0.5139740791290981,0.006859214362582439,5.724620454450287e-06,0.0004309802262220681,5.397094753275547e-09,1.3228371929421229e-13,2.4315111286103216e-18,4.619904560255684e-33,4.383444622347713e-28,3.574957625694628e-23,4.2843865000700673e-38,3.5625650743903037e-43,0.01467979394871632,0.01467865698794103,0.014678656870634748,0.014678656870628823,0.014678656875796541,9.328980354096357e-07,0.014678649451232621,0.0033612391156200294,9.800467798231217e-06,4.688907119566026e-08,4.688552806133214e-08,4.6885527947528184e-08,4.688552794752526e-08,4.6885527956035154e-08,4.691480257808127e-08,5.592535165558279e-06,4.6913632940583753e-08,4.691480350554723e-08,4.6914803527296956e-08,4.691480352763251e-08,3.9253118467475464e-07,3.925311827184093e-07,3.925311827183463e-07,3.925765337225283e-07,1.080482210380538e-06,3.925311828646326e-07,3.9290576779455956e-07,9.382960705459456e-08,3.9290578411625034e-07,3.9290578411048475e-07,3.929057841104849e-07,3.9290578411047787e-07,3.929057837363457e-07,3.928907963620138e-07,8.097640998482345e-05,4.6853506598171257e-05,7.825539944328185e-11,7.999905039236195,7.999905017624429,7.9993170804411315,0.0030710745306925854,954.8890541853954,1647.617520617818,21.999397664040657,7.987004443641267,7.999905039236725,736.6632075693564,7.985226469571117,7.985226582464167,7.999905039236725,7.9999050395696925,8.00048437329635,7.985218659505384,7.999904097849402,7.98522647800772,7.985226469566338,0.0010155288153208286,1499.9986777740764,11.616855581770459,9.440445797051439e-05,9.439395363468174e-05,9.439395318988492e-05,9.439395318987075e-05,9.43939532231306e-05,9.448072120641465e-05,9.439390519911052e-05,9.44772533467998e-05,9.448072483097904e-05,9.448072491603908e-05,9.448072491604061e-05,9.448072491604061e-05,9.448072491735146e-05,9.448414528306872e-05,6.0026368432848064e-09
