milliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1000,0.0005116757302315846,0.013285559305450844,0.00022158095661581884,0.0010651950204691636,6.430798838035253e-06,0.03657671215792222,0.0001083276236741363,0.0025416590520998352,0.009267407349360992,4.1167813383063635e-05,7.821778122928564e-05,0.007033770283007721
1100,0.0005086053613061726,0.013768300172345076,0.00022165108622504204,0.0010861281841331798,6.4494135315413765e-06,0.035511064562105156,0.0001084874179390511,0.0025695004681255793,0.009259672580797141,5.022574880359331e-05,8.358983966194441e-05,0.00706799629346671
1200,0.0005326977958774899,0.013876619078881403,0.00022133388607954705,0.0010950706688960907,6.284725028577688e-06,0.03590321761227287,0.00010820967554756208,0.0026080456306252016,0.00923052648621304,5.485157140134461e-05,9.505704090258746e-05,0.006872340969805603
1300,0.0005130768011872941,0.014187525224256519,0.0002212601671228471,0.0011088671491579264,6.26276468737068e-06,0.03543698909133768,0.00010751372550230917,0.00275726090361771,0.009240209375184515,5.439363200902193e-05,9.228111527930778e-05,0.006781992535445239
1400,0.0005216750289602809,0.014698111479308737,0.00022126110239459627,0.001157511750690781,6.172289910348789e-06,0.035019652059408,0.00010772731968415004,0.002753387259455328,0.009214925643546186,5.999157546629819e-05,0.0001039259490241988,0.006727546079954525
1500,0.000542509600481609,0.014692284345630817,0.00022122663695218453,0.0011632262763054217,6.104297351563045e-06,0.034561364628361964,0.00010739492318690219,0.0028334459286528824,0.009172486924656885,6.941699394524901e-05,0.00011312909002187756,0.006596341406230385
1600,0.0005488646369661588,0.014688125031367572,0.0002211257648899813,0.0011864391850287047,6.022043984533853e-06,0.03350591930178021,0.00010726576272677586,0.002786238354122755,0.009148259342884432,6.645850124869147e-05,0.00011903153948226861,0.006680542395978391
1700,0.0005362863164689053,0.015908885504945857,0.00022089501214471024,0.0011844769361868993,5.976169319046404e-06,0.03358261482696261,0.00010709679971357738,0.002920760661603547,0.009153550817454961,7.381623711792206e-05,0.0001314826624826131,0.006413935596801117
1800,0.0005398580526303902,0.016058264383845607,0.0002210005439227425,0.0012036462602298744,6.0030818760923716e-06,0.033453211300982943,0.00010678709445223555,0.0028630415661811525,0.009137364428453339,8.076246648841754e-05,0.00013546794467839536,0.006559809703724253
1900,0.0005400525361091293,0.016325358041413135,0.00022077643869794118,0.001232689945703574,5.916402905085157e-06,0.033288743722821056,0.0001064169316486379,0.0030013802840660134,0.009116477369748596,7.838931030966219e-05,0.00013880559174538542,0.0064559545607773125
2000,0.0005366855411001564,0.016559867430215043,0.00022067101395808165,0.0012531188579709537,5.72951174367235e-06,0.03285744213964016,0.00010616434753718499,0.003005561231014273,0.009083189430349713,8.984331794197381e-05,0.00013839435482848757,0.0061932484954450705
2100,0.0005471155888088583,0.01699569108477977,0.00022058897212061396,0.00126363346395086,5.753581683439199e-06,0.032026248063854124,0.00010608103028085138,0.0030779869293807985,0.009082412783125547,9.606994642174542e-05,0.00014940582759485741,0.006243062014756332
2200,0.0005525979467007032,0.0172097309144423,0.00022079823430536924,0.0012614087971479883,5.6871143891329085e-06,0.032317279281801926,0.00010605055936853099,0.0032801258900350206,0.009046413803536909,9.748766239386783e-05,0.00015161075173414346,0.006105160241363652
2300,0.0005555787367928714,0.017680418967434774,0.0002206363033039802,0.0013183555087781067,5.532483156945009e-06,0.032024395761305426,0.00010613846018356148,0.0032352544153406494,0.009047886987679611,0.00010367475163182777,0.00015505450492261388,0.006075774793505604
2400,0.0005555561979428314,0.01752132126379642,0.0002203625080826932,0.0013171507304626914,5.446378791143165e-06,0.03073700665363986,0.0001059978426439347,0.0034007950396542103,0.009032081771351445,0.00011023645670508413,0.00016327883292965422,0.006055420773425576
2500,0.0005372068290989041,0.018138023524480008,0.000220202321936785,0.001347276109788707,5.469206498257667e-06,0.030779118222282804,0.00010542421494710196,0.0033275075210258214,0.00900365947827559,0.00011264339890195365,0.00017167393299536584,0.005979296972982823
2600,0.0005671655140812766,0.01816635070697597,0.000220235281184938,0.0013374206537967905,5.342794778364505e-06,0.0300824434968939,0.00010523108596985803,0.0034449743149727588,0.008983501848440064,0.00012077804348941163,0.00017953098728698254,0.005805697546172266
2700,0.0005558361062246972,0.01953474554249224,0.00022014776172528877,0.0013811306462531503,5.30310510700525e-06,0.030386362344240865,0.00010536752688944422,0.0035597785967219986,0.008972865339225023,0.00011648800268777233,0.0001816605390734318,0.005737231845626832
2800,0.0005420765560304756,0.019038471421353655,0.00022012130344880717,0.0014045235169280635,5.200788054846171e-06,0.02942499347697035,0.00010480543264891092,0.0035690068451825906,0.00894696089131455,0.0001293492417528212,0.00019845376317782917,0.005737758205955513
2900,0.0005702378246869855,0.02013370069001987,0.00022017669872969044,0.001406206555540912,5.198389314662528e-06,0.029265422304837817,0.00010503687746453411,0.003532427645849831,0.008937645768245812,0.00012601562384860813,0.00020463652908605948,0.005586582350089525
3000,0.0005722803427008424,0.020279267358651668,0.00022001788903861975,0.001404277859540925,5.101315639000196e-06,0.029571872491357357,0.00010431763465421241,0.003651940580464459,0.008910846955726533,0.00013820710774887154,0.00019751502052155103,0.00556016114421396
3100,0.0005570425477268811,0.020380264432999014,0.0002199463807594105,0.0014450182290680963,4.960708455197284e-06,0.028647230143712517,0.0001044520034408277,0.0036422498784503634,0.008876302908784555,0.00013614219501751961,0.00020812226189857448,0.005423430778316181
3200,0.0005677916084202727,0.020965985901991422,0.00021971465289583565,0.0014434555235562667,4.872304171779519e-06,0.02827508837967688,0.00010425212863852882,0.0037692839646431228,0.008879932497774716,0.00014697626469787733,0.0002127973090993262,0.005273631404672032
3300,0.0005728969831637283,0.02162350493529809,0.00021956279438620522,0.0014810164409986032,4.8483397744105004e-06,0.02851775619739607,0.00010422731734600205,0.0038073205409452564,0.008857677413717995,0.00014954112387146956,0.00022977586252839966,0.005249676641326249
3400,0.0005551952813339813,0.021064623556005194,0.00021976205079088905,0.0014849571699638148,4.908125615665637e-06,0.02826418498697169,0.00010398349551690212,0.003946759259281538,0.00884529336974361,0.0001519280218378588,0.00022815607010449174,0.005196295910307902
3500,0.000555593025665919,0.021803388648755407,0.00021952490739536332,0.0014882433329614741,4.687147438607392e-06,0.027470231440382232,0.00010364019525678622,0.0039302289043496134,0.008817018781107343,0.00015653073612013216,0.0002407829529283941,0.005164752443366708
3600,0.0005668630613723934,0.022629799353453852,0.00021931402455827994,0.001534866401820303,4.610967988795874e-06,0.027324784484228412,0.00010362948334536613,0.003923141812626413,0.008801922470852683,0.00015725548498959875,0.00023772265739452488,0.005158700043375044
3700,0.0005909292535130725,0.02218627254842435,0.00021920873341786472,0.0015477895479954935,4.643174262459923e-06,0.02624257344833558,0.00010297236981306848,0.003999416878092127,0.00878265572817252,0.0001706883254002919,0.00024408588696440628,0.004939020796964308
3800,0.0005757026992224513,0.02265423508701928,0.0002193104350868274,0.0015513562361776038,4.540218221039542e-06,0.026708077501872804,0.00010308100673571917,0.004205492637116655,0.008730960443506615,0.00017347069162211408,0.00026145395683518653,0.004919809911062069
3900,0.0005148896738593022,0.023135288169251568,0.00021966159430709085,0.0015514747527248158,4.428171594777038e-06,0.025948659871391784,0.00010295388751276849,0.0042221269315522135,0.008765226446503155,0.00017292497380275897,0.000250407148948194,0.004910653044018636
4000,0.000478128023472492,0.0231336646413428,0.00022018064167004167,0.0015417706434529828,4.4663648752592555e-06,0.02684213186639587,0.00010206025264406914,0.004094828833049862,0.008796382579247542,0.00016497413396484708,0.0002567622865172126,0.004935936706675279
4100,0.0004196118558236535,0.02288915371277369,0.00022052495734844094,0.0015541580116328162,4.433930359063218e-06,0.02667330854692842,0.00010194070476903426,0.00415737326845032,0.008837250956664277,0.00016447444354963608,0.0002493465980827458,0.004930480672278526
4200,0.00034350506326863623,0.022793745265220385,0.00022095288686622172,0.001537830067262727,4.377262835717038e-06,0.02605886646574739,0.00010148915887177366,0.004248702928029143,0.008878314228984024,0.0001583466005240432,0.00024020513399916965,0.00499760641278251
4300,0.00030475326629639065,0.023209627781385696,0.00022161033115707733,0.001513077657480189,4.335369077985865e-06,0.02596460905490768,0.00010105068985563617,0.004242849622984943,0.008925299098229793,0.00016420327125975294,0.00024502593968080583,0.004860952158320568
4400,0.0002384422943824877,0.022819023475840933,0.00022182661561791675,0.0015158534429905279,4.277764435815238e-06,0.02645864876811132,0.00010061468995687376,0.004278546582465963,0.008950392563161415,0.00015484612768170631,0.00024382193827503503,0.005078297789714773
4500,0.00019720231611547494,0.02274379873481524,0.0002225150578351093,0.0015194042040782758,4.033478939736049e-06,0.025975123873156956,0.00010013143836840716,0.004153461142759032,0.008988135939993622,0.0001552362261717051,0.0002339310279569163,0.005082950472953328
4600,0.00012371388842198313,0.023208183603920286,0.0002228703340207352,0.001499402513516492,4.133510125455792e-06,0.02657973047259253,9.946748787133326e-05,0.004272080245360555,0.009013948671200272,0.00015043118451335612,0.00023195607539707223,0.005032147924302968
4700,8.817564749438331e-05,0.022655304324916168,0.00022338056981288524,0.0014912799188812464,3.998162048295062e-06,0.02609553517352293,9.928699091538139e-05,0.004188864519078825,0.009034571243184715,0.00014871107885798624,0.00022262662244756213,0.005044950203686806
4800,3.642082517793379e-05,0.022269869937704957,0.0002237119511913007,0.0014853950858039326,3.95246170408008e-06,0.025968522287320016,9.839399439669333e-05,0.004393329751979587,0.009077667645989582,0.00014865678374474477,0.00022983722658371627,0.005018679119954223
4900,-4.930256025476879e-05,0.023050795055925454,0.0002242229928007329,0.0014924821409955556,3.866165228392548e-06,0.02613913026469612,9.807695577131112e-05,0.004339177837445166,0.009107274457091913,0.0001449601441834817,0.00021804306229192188,0.005061997201311232
5000,-8.207653659693937e-05,0.022628188294260203,0.00022481402610268145,0.0014581547886047264,3.887878405183284e-06,0.02595591345790977,9.791551066056588e-05,0.004416708339869882,0.00912818176871602,0.0001397777655532744,0.0002230471150819406,0.004957671743883575
