milliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
0,0.000519957909509764,-0.00037604476873811393,0.00022711540733731336,0.0009618934015060927,2.5933876779762932e-06,0.04945376612013783,0.00011037469721713554,6.851853260470075e-05,0.009451680447998115,7.748316687354518e-06,3.8617611160012396e-07,0.009734437517845855
100,0.0005214761878240315,0.0029616319679645767,0.0002261020028219918,0.0009372728910518373,3.4798820685305637e-06,0.04632469677155852,0.0001098756233025934,0.0006464664422951673,0.009433117344784211,1.2199502070825957e-05,1.3395441668534551e-05,0.008990261563807103
200,0.0005265533875128592,0.005679623127062538,0.00022475366879450814,0.0009380190273689954,4.664019111595772e-06,0.043156559893093645,0.0001097727267325258,0.0010979743120911848,0.009430106017996277,1.4528005456353736e-05,2.2522699797882818e-05,0.008578145094758384
300,0.0004991187565393909,0.00907367881530321,0.00022318354676373925,0.0009539791513726769,5.9468432710754015e-06,0.04064837508880064,0.00010938559020612426,0.001630682507750547,0.009419875803580315,1.3426713411652548e-05,3.950476793812708e-05,0.008051588202468105
400,0.0005244894899326189,0.010751512795783489,0.00022230302146392664,0.0009579851327420645,6.7603607238919355e-06,0.03791498257907095,0.00010974882861968413,0.0021958441019790088,0.009377183152494523,8.300466429103998e-06,4.171700034498948e-05,0.007587559783312583
500,0.0005247403131713582,0.011425324916381917,0.00022208168668620261,0.0009679139585820645,6.719691591137593e-06,0.03808103444663332,0.00010945320309799969,0.002254905745852985,0.009371973197697468,1.7691751689199902e-05,5.4043478354499435e-05,0.007520602753538632
600,0.0005011380696132394,0.012125708810776986,0.0002218550765609401,0.0010012950812964961,6.6376981608032414e-06,0.03780310642898188,0.0001090443142663188,0.002339791949835988,0.009338021528919296,2.4942029277513756e-05,5.3655999548545096e-05,0.007459365649639763
700,0.0005198195700224484,0.012476833305511009,0.00022175359653643363,0.001040823828272782,6.56156383548149e-06,0.03715404833399366,0.0001088124616630124,0.002369424867738892,0.009347239436325433,2.423803249041865e-05,6.953787463918136e-05,0.007394417017630214
800,0.0005073993195677884,0.011967237483642387,0.0002217046134656333,0.0010482368998381438,6.553237529429226e-06,0.03629236578145428,0.0001088417471921738,0.002421207395413777,0.009315404813955179,3.710991568938984e-05,7.439324051963046e-05,0.007321669336911639
900,0.0005260794022605451,0.013253384485141562,0.00022181179394578968,0.0010449022424651377,6.42707747900497e-06,0.03677178740570646,0.0001088740492093155,0.0024511360707432646,0.0093034195312007,3.239246850735165e-05,7.544882644062177e-05,0.0070703988311916375
1000,0.0005289608932143094,0.012702465285791761,0.00022167677462024354,0.0010767499864184817,6.469420589178334e-06,0.03640357123207706,0.00010838978079041291,0.002457937516461285,0.00927503453615719,4.179780234901147e-05,8.165328252729558e-05,0.007030338653738264
1100,0.0005220884364830319,0.013213518823665192,0.00022141686497912378,0.001075218500785021,6.343463871777017e-06,0.03607000937065519,0.00010828647364611618,0.002560436503117994,0.00926310352233645,5.128805411009569e-05,9.115044369845106e-05,0.0070270541854165515
1200,0.0005166427703487984,0.01378409706292354,0.00022160108747255205,0.0011147173038958138,6.273054824823888e-06,0.03576689895765727,0.0001080975314504299,0.0025892967786057828,0.00924660014785397,4.7605462728089795e-05,8.728165360179974e-05,0.007007186380640329
1300,0.0005209286192745339,0.014722300548168279,0.0002213220439159675,0.0011408704231984181,6.303742314851529e-06,0.03463660136121324,0.0001077393214451148,0.0026420528820016503,0.009207412718982623,5.78345324074283e-05,9.348693948875924e-05,0.006732290396764875
1400,0.0005437904756582878,0.014138460155109913,0.00022137557862640124,0.00114903528197356,6.2252600603271045e-06,0.0346580997211054,0.00010772498233032548,0.002773873846192187,0.009199659295100332,5.6701739264306866e-05,0.00011215886932061946,0.00676353659392387
1500,0.0005207374584920958,0.015298581770729087,0.00022129866457225281,0.001167402394384095,6.089314171563368e-06,0.034182011662430054,0.00010733459727307144,0.0028741737382200544,0.009174357601742414,5.996155634400533e-05,0.00011584496610931006,0.006626161477146613
1600,0.0005293811730774581,0.015315661958759724,0.00022117098415054057,0.0011815179033944773,6.018328034444004e-06,0.033793669814057986,0.00010723776496457387,0.002836322039887489,0.009171572491398534,6.939093139666782e-05,0.00011524348274911565,0.006663933826318863
1700,0.0005296418020454052,0.01610586131927113,0.00022100389453118328,0.0011812016087927514,5.979312821088664e-06,0.03312860164750662,0.00010701974228407215,0.0029869217039076024,0.009144974595365703,7.167124608863222e-05,0.00012476578758178567,0.006520791659389611
1800,0.000525260824848082,0.01580017553198193,0.00022091135748586829,0.0012185217989541294,5.984421595437551e-06,0.03370581201060182,0.00010660498734554497,0.0028772506915961216,0.009129265069878606,7.631831548207201e-05,0.0001321416268864652,0.0063411907121229405
1900,0.0005337214987544465,0.016789353678745865,0.000220747279366527,0.001229175431665498,5.751193134668763e-06,0.03269539530407356,0.0001070078126954461,0.0029540328364825686,0.00908796053935936,8.555240696384279e-05,0.00014231982867209336,0.006419882585181074
2000,0.0005545483223498968,0.016360735658088352,0.00022096706384070288,0.0012309544275616244,5.680473439174544e-06,0.03227170641271812,0.00010634486116100138,0.00306486393315355,0.009079615973806118,9.101700240617807e-05,0.00014879226984839007,0.006182678999771452
2100,0.0005585210264077629,0.01711693098594614,0.00022070146233380062,0.0012694421552956199,5.731824095505369e-06,0.03214548912974496,0.00010636863738791279,0.0030955006671740328,0.009084113024953447,9.082804241831381e-05,0.00014232959113280523,0.006206409684242067
2200,0.0005549744813550445,0.017657003893053847,0.0002205984585807939,0.0012857363025929455,5.70673651115157e-06,0.03208098564027603,0.00010612623480176391,0.003121746461880754,0.009053815386083342,9.897977355857786e-05,0.00015901928172649716,0.00621515049621057
2300,0.0005384825844603066,0.01751727323006646,0.0002206221499250825,0.0013184653427125935,5.552648494135192e-06,0.03188084664431886,0.00010600880441497931,0.003202752981864313,0.009019700072249412,0.00010261554535134293,0.0001612425774686243,0.006085946481278546
2400,0.000541024554832869,0.018539458412387872,0.00022028867714776913,0.0012989016364279924,5.401265541112683e-06,0.03166496089676965,0.0001053715757602396,0.0032415867671381094,0.009000446545432042,0.00010114823949357843,0.0001715388862746536,0.005973439465155153
2500,0.000538622202571645,0.018378154952028918,0.0002203946604122714,0.0013514438356178721,5.459202765243207e-06,0.030838443658737367,0.00010581259232269435,0.003406140706774372,0.008989838357584294,0.00011372710829746574,0.000181482102452584,0.005978692228388933
2600,0.0005519547120275033,0.019029928950807344,0.00022018136617254187,0.0013396162007644824,5.381345087486182e-06,0.03057006123541503,0.00010541038938637088,0.0034591891008374357,0.008970369603677792,0.0001128456265047142,0.000186998108445949,0.005809738272493489
2700,0.0005679040540825144,0.01922098172052574,0.00022021699019969228,0.0013631696763102012,5.278694351398126e-06,0.030063648427707916,0.00010528790725568883,0.003405653225192274,0.008962052732829911,0.00012210284255100644,0.00018236331529118254,0.005763615412757757
2800,0.0005621788624564825,0.019092632496881257,0.00022027986105777771,0.0014016091172920407,5.3302705568208045e-06,0.02956200105592244,0.00010466134175159602,0.003449774709528923,0.00891986190412206,0.0001251045496615995,0.00019159709044933295,0.005607283285390824
2900,0.0005719905953458628,0.019859892603705766,0.00022000014278315575,0.0014221205813475806,5.138198827742761e-06,0.029642462219500204,0.000104458134415561,0.0035539384912526267,0.008923596198279598,0.0001314398178011029,0.00019706066797690902,0.005503692299528358
3000,0.0005586120747534481,0.020159534188149298,0.00022003113546566308,0.0014252311001980691,5.176967202264472e-06,0.02884808019027682,0.00010487000661073438,0.003589578041926898,0.008886507926799526,0.00013088501644753996,0.00020831706742090823,0.0055688010798172
3100,0.0005624797793435874,0.0200973798346483,0.00021999460197240071,0.0014550188758253352,5.007715284101382e-06,0.0292570243249488,0.00010446065576723725,0.00370992534448485,0.008878872646754951,0.00014019635625382677,0.00020999780079807533,0.005461769317596557
3200,0.0005726412552863041,0.021203774054257697,0.0002199021919584982,0.0014711297333574722,4.869400477074037e-06,0.028029012019299096,0.00010390075745926632,0.003721943001833682,0.008855842735835638,0.00013831846399816206,0.00022092903627493854,0.0054034623459046065
3300,0.0005498993124927838,0.02157027850735975,0.00021975479647864759,0.0014762169129882807,4.840495087899472e-06,0.02850763824188824,0.00010388898114156793,0.0037576551010196474,0.008836546843763496,0.0001451697571370956,0.00022325735826070025,0.0052536622424053546
3400,0.0005522977612023442,0.022000578843117815,0.00021970140788210018,0.0015076506875853996,4.793332116561419e-06,0.027657164189871186,0.00010389205062246873,0.0038777853456733657,0.008822029622677299,0.000158179189453959,0.00022967052910332928,0.005219569032688465
3500,0.0005760791234707068,0.021427035259231904,0.00021936275804835552,0.0015096900422011453,4.678756020030707e-06,0.026947859511041894,0.00010350607495643613,0.003937072284703298,0.00881459569523361,0.00016200713551637873,0.00023952603313227768,0.005239617663827186
3600,0.0005703917229033887,0.022660745028565094,0.0002195893107330392,0.001528743799132464,4.734544889595747e-06,0.027611427028976027,0.00010368813695669041,0.003987563446793502,0.00877501432487391,0.0001577134302435704,0.0002370672193277207,0.005013185638143382
3700,0.000573833225818793,0.022987075707512954,0.00021921045325895127,0.001542677028200693,4.647682036226947e-06,0.02724864744380038,0.00010335059608715886,0.00410293410571368,0.008755119735404339,0.00016291816369137137,0.0002463549104545134,0.0048954309559921935
3800,0.0005904150909064411,0.022573870318682326,0.00021920020480784464,0.0015776243731526261,4.5305034336225965e-06,0.026886082176871353,0.00010312272418810432,0.004052615863779167,0.008737764501510372,0.0001763591669685911,0.00024791691317161834,0.005019699956783599
3900,0.0005418124645261398,0.023140611392801057,0.0002198233874955136,0.0015372397323749874,4.4552209078007696e-06,0.02679090418098491,0.00010238131219653686,0.004081386356845435,0.008768443468286707,0.00017086339267117096,0.000249939839313917,0.004802810884595783
4000,0.0004545690102950596,0.022748100807438824,0.0002199942046265352,0.0015470279955522664,4.46225158545642e-06,0.02585802212853269,0.00010234076021283982,0.004134988383484378,0.008823865616548543,0.00017209151966102122,0.00025317189248465953,0.004821606115158787
4100,0.00041276613562005074,0.022679619048341402,0.0002205213654580428,0.0015208814820053017,4.319113559741432e-06,0.026790485479522407,0.0001016509736502477,0.004252201461998153,0.008829508009227695,0.00016335135503921523,0.00024227039724513335,0.004982989127998594
4200,0.00034506658260503945,0.0226694612526786,0.00022116081484125643,0.0015338000572575057,4.378564516795425e-06,0.02603209089570574,0.00010142617756800044,0.004183333234817192,0.008890112439697615,0.00016586763156563217,0.0002520780156475603,0.004841021851037593
4300,0.00028518693024336773,0.022890133484810893,0.00022161800703826998,0.0015213502335855683,4.2039266192074144e-06,0.026222050489206183,0.00010065054730037339,0.004201491759794809,0.008913206029534623,0.000161289095584201,0.00023862576599138836,0.004870794716917004
4400,0.00025458959117947305,0.02285033416725394,0.0002220525820602392,0.0015359883601943141,4.178234096509349e-06,0.02622149085052047,0.00010063333125243795,0.004308397212534577,0.008927318892730232,0.00015798216805052194,0.00023984093878346577,0.004875082838616743
4500,0.00019473443921556513,0.022550379579851662,0.00022256472725856806,0.0015202247358499796,4.122437346466226e-06,0.025705683226379974,0.00010027392485819686,0.0042556433552306165,0.00895920572326238,0.00015395043050009862,0.00023602772532906014,0.004892373803268918
4600,0.00013419959169844943,0.022747578248719154,0.00022301130258082138,0.001497456002684425,4.005547493808134e-06,0.026466334988154323,9.978178430449431e-05,0.004186691615280693,0.008991346911211272,0.00015648034572693224,0.00022892590233750617,0.005099125639913651
4700,8.11636584959854e-05,0.022900760677278014,0.0002234837912372122,0.001488707573241641,4.015273450637126e-06,0.02572819261292105,9.92016831201459e-05,0.004186607526507097,0.009054893918033291,0.00015266800068566342,0.00023204368566686001,0.004951583177701041
4800,9.792045724294157e-06,0.02282637436145015,0.0002238358094471417,0.0014764981191708138,4.012981623411276e-06,0.026299814713144676,9.852721460493076e-05,0.004382859025887291,0.009067958859232055,0.0001482405262719194,0.00022509273497015183,0.004940666088561798
4900,-3.940809563948396e-05,0.022982951395382457,0.00022416318107652383,0.0014716228821927265,3.850673121858036e-06,0.025888350552704203,9.783675132565687e-05,0.004363840678615358,0.009115381616008887,0.0001504321839811479,0.0002206769124810287,0.0050953998763062875
5000,-8.197809299114988e-05,0.023120500810168452,0.00022482982541956547,0.0014779934054329983,3.869027874196207e-06,0.026216530727118686,9.803154737778627e-05,0.0043221498936925245,0.009153943029429866,0.00014485277929948044,0.0002273061525422616,0.005163945461190186
