miliseconds,x,y
0,1.9241778713040978,0.7240249917394057
100,1.8892835916608384,0.6365508619837892
200,1.8077532928186169,0.6214848898403612
300,1.8387653467697127,0.5638540455082222
400,1.8147740025246397,0.49360099219342
500,1.7921086213910375,0.4494808012445126
600,1.7199435368757088,0.38382371207580007
700,1.7722057115388796,0.333643764803351
800,1.716377328792663,0.3270389056944287
900,1.7115643712036306,0.2488747979924161
1000,1.6652986038767958,0.25168711572111296
1100,1.6496878390619933,0.2090357640014896
1200,1.6632176679259325,0.1789731889432561
1300,1.6606752521208963,0.10719707107822805
1400,1.6164664947158922,0.06999094985056842
1500,1.5576383204893445,0.061782085279535874
1600,1.5538602861536648,0.03738057902523018
1700,1.5384754045052615,0.007326195009066454
1800,1.5591548174716625,-0.04799988937922995
1900,1.5229966973781965,-0.0525048228505432
2000,1.447781508541944,-0.09870185657015115
2100,1.4472956150553584,-0.12023726008673057
2200,1.3888049613096902,-0.1296611500328936
2300,1.4543124367144875,-0.16186680395459824
2400,1.422300528043043,-0.1529141911280697
2500,1.3112059739514044,-0.17415862165506507
2600,1.3382807886241594,-0.20633425512827447
2700,1.3016181087862815,-0.21970976279041518
2800,1.342216223905562,-0.25338817737791536
2900,1.2969181946346429,-0.2546053155770864
3000,1.3275294041012653,-0.2467338153100476
3100,1.222461540327961,-0.290150220804276
3200,1.2117844812803742,-0.252086038746439
3300,1.1980764436621838,-0.2795927280326836
3400,1.2245183929810641,-0.2798105719688938
3500,1.1608782235465192,-0.3108675581555961
3600,1.1902962018924836,-0.31639568026899384
3700,1.1483158420121302,-0.33638888357856567
3800,1.1628109494284184,-0.33060513450714496
3900,1.1284600720671631,-0.3142065862715754
4000,1.1042829104689267,-0.30746744082856353
4100,1.0915345702892443,-0.3240424028430528
4200,1.0251882103235754,-0.31856401889610353
4300,0.9552243827747711,-0.3589885267658242
4400,1.0388697236551823,-0.32656875708105604
4500,0.9234169871555504,-0.3354744879276251
4600,0.9174856544415946,-0.3556585918963777
4700,0.8768561764762801,-0.36011016225411446
4800,0.9361217534254859,-0.34628703237550756
4900,0.8533519691697663,-0.33935908350564303
5000,0.8421092830175657,-0.32143259807389474
