milliseconds,x,y
0,-1.2852115698501163,1.1312636305759973
100,-1.2787888635733609,1.1393996111169853
200,-1.2277316063454629,1.1839709225306598
300,-1.0983150549253644,1.2048721785857848
400,-1.0701954867112917,1.231613299797815
500,-1.026752946241148,1.27242122487722
600,-0.9686849644315754,1.3163750727043617
700,-0.8623115895763853,1.3082789384846878
800,-0.7592850230908129,1.3354523820439184
900,-0.7404765437143336,1.3658436877850666
1000,-0.5878650980913929,1.3725509542761367
1100,-0.49577658120104245,1.3640554228851962
1200,-0.2346796741496025,1.354749044776682
1300,-0.06680276165491861,1.3359514674316166
1400,0.3382965331232246,1.3415532789340894
1500,0.7364550256890979,1.3225757247538088
1600,1.214192131121856,1.2438069971379444
1700,1.5120122388582884,1.2255771714458126
1800,1.8231713701397398,1.1682017122255568
1900,1.9169668579770274,1.0727688475197568
2000,1.9086991405810412,1.0000121453147197
2100,1.9175875383070962,0.9575644428744015
2200,1.914291695800991,0.8697887693092241
2300,1.9131011202460626,0.7826423199659518
2400,1.9105765752471622,0.759025458843682
2500,1.8351890259788481,0.6910400422694584
2600,1.9079174874256604,0.6243836245295201
2700,1.87435842297212,0.5636617714743812
2800,1.854424143350658,0.5010429812800139
2900,1.7975186407353512,0.4594668730447141
3000,1.745430283884057,0.448053961085774
3100,1.7194159701958072,0.3800426272216422
3200,1.7532257529471114,0.35612969783710136
3300,1.6864944033003628,0.2969334090333767
3400,1.6688968934034063,0.24996708934717207
3500,1.7076504300012745,0.20124915053248132
3600,1.6493552678519559,0.18140467262127466
3700,1.6426771015274864,0.12756770853347996
3800,1.5704843452023007,0.10692096676931556
3900,1.5436416617130815,0.08802673586877703
4000,1.530346764827803,0.02822482737512628
4100,1.5546409762463969,-0.0031634457421211015
4200,1.5279228411385442,-0.013495816789056893
4300,1.5358939362825572,-0.030651747173434808
4400,1.4684485811788777,-0.06805476197463156
4500,1.4551368618284222,-0.06761967300909551
4600,1.4222247810794906,-0.09322641681746603
4700,1.396339882081649,-0.13756625625402563
4800,1.4341781935095124,-0.13829591119577617
4900,1.3575239299199886,-0.16863110064459916
5000,1.323582782168502,-0.1751662747559143
