miliseconds,x,y
0,-0.23672744019070777,1.3687162800999124
100,0.04822756252342681,1.359898064016497
200,0.3818622733123476,1.3415962127457988
300,0.7992665148765238,1.2811814734439892
400,1.2945107581955153,1.2237446273092714
500,1.627654785884531,1.1898789221431407
600,1.811166803215004,1.1565344005375489
700,1.9106878554670508,1.053307265633888
800,1.9763802090144478,0.967045642913757
900,1.9996995920052725,0.9298071844549836
1000,1.9827391313556284,0.824022751954648
1100,1.9384088529896397,0.8189583720922794
1200,1.9328652473992192,0.7399010047426412
1300,1.919730646381333,0.644887572344932
1400,1.876551695179377,0.6201592170093335
1500,1.8614033223028155,0.5445965688829774
1600,1.8131007916934736,0.5131737712864968
1700,1.7828919282687201,0.42958752578710935
1800,1.7580841043423798,0.4244096469541598
1900,1.7867327604969545,0.39441873855229403
2000,1.7063732306063562,0.3409521159112422
2100,1.7095667512193624,0.28284731802758495
2200,1.6699247749725934,0.24628446989184105
2300,1.6729833929904123,0.22838776957631352
2400,1.639870389078491,0.1662694696980689
2500,1.614571619963105,0.15701093366211347
2600,1.5583792094693665,0.0769588866454856
2700,1.606134836161689,0.07370651052969712
2800,1.5743590720749658,0.06318247506873316
2900,1.5391007759559014,-0.010735579283503108
3000,1.552545740786158,-0.020937283365356503
3100,1.457576843754575,-0.07962807463842786
3200,1.4487866715784479,-0.05563845008047466
3300,1.4576988466452667,-0.1249351582730033
3400,1.4168066337541092,-0.147556339488982
3500,1.4032593889698772,-0.14639395315056825
3600,1.4230069377342185,-0.1864060371515717
3700,1.392948896860093,-0.14619576735338485
3800,1.3431122675840657,-0.21524249421350203
3900,1.3298614401809787,-0.20545084430350005
4000,1.3140953299144214,-0.21605094955917273
4100,1.32950573338028,-0.2642652686564412
4200,1.2465123556653988,-0.23974746013766468
4300,1.2710425147172766,-0.2556809520258865
4400,1.224509273038205,-0.2696736222492326
4500,1.2518166206270676,-0.30677094517213627
4600,1.227191604537862,-0.30138093766405116
4700,1.1843625695929811,-0.2864269657091708
4800,1.1258564462422251,-0.3288062235810103
4900,1.1718408601602746,-0.29355243133330616
5000,1.1084295447935806,-0.3200971190254228
