milliseconds,N0,N1,N2,N3
0,1.7146792792065204,26.784178442889814,44.60406200501295,1.5361186669099527
100,1.7186022327026844,27.15548623319775,45.830459045724844,1.5419787895481931
200,1.7250269109212928,27.386207304058416,46.646480947337594,1.54642871665405
300,1.7330413722329712,27.564654049433766,47.29992786583167,1.549432847766284
400,1.734952776322339,27.741986472381292,47.70463379511415,1.5511303835972927
500,1.737246917493596,27.902732262471407,48.01402280702688,1.5528166372697607
600,1.7467932856731425,28.006885866153706,48.231867959962884,1.5544428626305429
700,1.7519467764449057,28.124438567861215,48.39049100794552,1.555790153750352
800,1.7501656469385856,28.22220328826848,48.47937880372643,1.5561847004953397
900,1.754494456650831,28.271785351204294,48.62208585976878,1.5573116716912967
1000,1.7636516446120594,28.32675485828202,48.61097395966266,1.558357057754588
1100,1.7644921860423934,28.384819793854636,48.69974468425381,1.5588165308150828
1200,1.7740557124645713,28.4883222549414,48.664560041773015,1.559447619727591
1300,1.7718807436750568,28.493507427004864,48.68552297435234,1.5596786701133842
1400,1.7810418049909529,28.57820927972433,48.753246158993235,1.5604067023479553
1500,1.7830433660698206,28.614724453063694,48.73458301328519,1.561258029119366
1600,1.790124454486575,28.668718491580528,48.72047981257465,1.5618305151708582
1700,1.7958130069686575,28.697677191634405,48.75603280858583,1.5615280940268081
1800,1.7986292837876088,28.702156560332654,48.69489310693482,1.5629638360210645
1900,1.8013198979287068,28.78210088923,48.747323597055235,1.5634141286400418
2000,1.807342175030308,28.7740387953249,48.730745251314524,1.563093470674389
2100,1.8078590659747973,28.823340897250876,48.754595229798575,1.5638305653852804
2200,1.8157387232357414,28.885139895756506,48.708675390955925,1.5651048631037061
2300,1.8178765142802218,28.86569261300701,48.71029037830449,1.565054969147174
2400,1.8268387497607939,28.89709121035976,48.70757736820219,1.565385213566406
2500,1.828840771067457,28.942644748607123,48.68084841995835,1.566563669690591
2600,1.836852251785604,28.96509822130687,48.72592006395993,1.5669651151292485
2700,1.8380959744172418,28.995004716275,48.69246600620318,1.5680089370948838
2800,1.8397374550115633,29.04120888478877,48.73126454101215,1.5682082921968996
2900,1.8494060417621587,29.035455342286895,48.72575781685535,1.5695440365352276
3000,1.8548709118993574,29.077449339980554,48.69254504674406,1.5701954929804032
3100,1.8577401449129454,29.06073360512174,48.68619041234899,1.5708614095096194
3200,1.864584288141675,29.10365173756542,48.72040820430724,1.570931359525324
3300,1.8629955556240518,29.124317823974565,48.68325049199533,1.572367841602886
3400,1.8701821027698073,29.111616870011307,48.67764690822964,1.5724284109699882
3500,1.8726514052961443,29.15907980345617,48.680279901228204,1.5736376878084481
3600,1.8815106306645215,29.134461443625227,48.650468466913885,1.5752464577500167
3700,1.8828032893281994,29.143328682975095,48.66712985474826,1.5751864453803062
3800,1.8918247718066974,29.197895279006023,48.668651688283056,1.5766996358493972
3900,1.8934620465690708,29.210712164270436,48.6552619646535,1.5774540383742517
4000,1.9020981677057123,29.199549239295447,48.65689038460082,1.5785200609105183
4100,1.9025065727051238,29.21519900905131,48.680541111444164,1.5790534498208875
4200,1.911205884720407,29.194066492550238,48.67147403993448,1.580316296814411
4300,1.9115428471043205,29.195364355539777,48.680887640449754,1.5815318036731378
4400,1.9166488511815931,29.205680747445484,48.65431421476172,1.5825671875781158
4500,1.9215261894133884,29.26323451816367,48.691239208524685,1.5834251285447138
4600,1.929526189272881,29.22189661078649,48.70014065529964,1.5846605339038073
4700,1.9371510975448683,29.256497691133617,48.669710796563585,1.586438482009862
4800,1.9369292013397423,29.234196982393723,48.64131545625682,1.5867431975721666
4900,1.947412457749469,29.26935684374502,48.65277263450013,1.5883239566289424
5000,1.9472662339497961,29.2927778318816,48.69608787041524,1.5902350912232732
