miliseconds,N0,N1,N2,N3
0,1.7157324271608185,26.821129927368123,44.6338254346653,1.5365269585066377
100,1.720907934837226,27.15085292637013,45.823603630517724,1.5416358623263509
200,1.7253782759606442,27.398901606239267,46.66960527644687,1.5458023929655957
300,1.7317951807982797,27.564169960350736,47.268511804176676,1.5493876476131676
400,1.7331230944715894,27.7352494480943,47.71593844070445,1.551557730050714
500,1.7386446889471034,27.883856581788717,48.01477265831347,1.5535603175928536
600,1.7454244123075426,28.028112522465104,48.21134146640996,1.5541200807213535
700,1.7455812696931514,28.126788142644,48.40933280538837,1.5553345822291555
800,1.7514140088308428,28.16844101646213,48.49863906892461,1.5562472774409792
900,1.7567922782909504,28.291193253049588,48.566701492664606,1.5572525978453247
1000,1.759906928674666,28.342089683578454,48.61191878677624,1.5584040175291485
1100,1.7687128377215757,28.41248545818123,48.64702648402679,1.5581432692421482
1200,1.7713879093789326,28.446333660590877,48.73486666173483,1.5595471612701262
1300,1.7782935891653247,28.486164848602993,48.71009008826566,1.5596889859412129
1400,1.7829881001324377,28.562130531199056,48.7093275268535,1.5606158419280247
1500,1.780738773145958,28.62870427579225,48.70596127402009,1.5606693845485744
1600,1.7886239425717856,28.67177392461738,48.73378761872492,1.5612131228321209
1700,1.7933056818937183,28.71082627505198,48.76051450011562,1.5621336789288134
1800,1.7997988962803526,28.735080491631944,48.723561443303375,1.5628038605894055
1900,1.802114752403391,28.739985371994077,48.69428440821195,1.5628052678056503
2000,1.8053011154060112,28.776557176547758,48.72181269160732,1.5628829086294125
2100,1.8110467195042084,28.816714727996573,48.724512987892076,1.5639202081497035
2200,1.8180287438642053,28.834015842299028,48.6830734488649,1.56454039168034
2300,1.8236141630821658,28.883357911099218,48.682199745289104,1.5651810998650875
2400,1.822893801755914,28.89025105068129,48.72448852309117,1.566037213002412
2500,1.8326276920843383,28.967658303410502,48.676641035707895,1.5662457426879544
2600,1.8315588031650336,28.96007597267496,48.701033480715054,1.5668236709246932
2700,1.8368186950414704,28.99458318368396,48.6820546468977,1.568111635578917
2800,1.8414688105437889,29.01684824725621,48.70734925635032,1.5683232809438834
2900,1.847082275372948,29.02797111261892,48.71289513030317,1.5692360162286323
3000,1.854348851490356,29.03259471892579,48.68559025673436,1.5698079722111282
3100,1.8589744566151083,29.077164531896248,48.71107128852486,1.570481005958591
3200,1.8583254019600957,29.06961765735354,48.66612910240027,1.5719244325973947
3300,1.8649001201014495,29.131978113554663,48.71244932382572,1.5721209183521159
3400,1.867668560265767,29.111320004421646,48.65191519629397,1.5728018150687781
3500,1.875192267153712,29.1376196145086,48.668185283919485,1.5743368080354259
3600,1.8799899942496738,29.13897092015798,48.677460628149724,1.574354511841127
3700,1.884561279695336,29.179724826310387,48.71284759685594,1.5758336657061687
3800,1.8901798928477693,29.166341553294707,48.66553980142122,1.576610848200083
3900,1.8981434471441339,29.16490220415332,48.70347698027549,1.5780044320334858
4000,1.9003157450898276,29.165661668548534,48.696830948422374,1.5783227869265744
4100,1.9065416365540717,29.192699519883348,48.659459817561945,1.5798994115938247
4200,1.9114154868588622,29.19101143750695,48.65602648434111,1.5802112119991096
4300,1.9148567409652668,29.2394044159861,48.684009959592615,1.5818328928036511
4400,1.9224032823923778,29.241115288662854,48.670119122773215,1.582862006578068
4500,1.9225790220649495,29.21767992731254,48.651227540999926,1.5834971835885097
4600,1.9262538195951722,29.22118010854962,48.67606517281542,1.5845070520791278
4700,1.9368597569953083,29.27044059045649,48.65957612067339,1.5864848479282194
4800,1.9389926965906732,29.28127746126509,48.642879536817695,1.5867995424334351
4900,1.9424561374769316,29.27937088585054,48.65787366654948,1.5887014952953458
5000,1.9492571056768222,29.27226278598428,48.68282625797736,1.59013668143263
