milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1400,2.9899336638021027e-05,-7.698342966081216e-06,-9.050444832883412e-06,7.475387859920543e-05,2.4891582197363554e-06,-1.1319055004794223e-06,-6.043819318218011e-06,-2.333522644928123e-19,5.768238464817619e-20,7.320025001623884e-18,-9.599367961995572e-19,-2.7690497743249074e-19,-2.2342152925523114e-06,0.0,-9.416406407064556e-18,7.582365228199888e-18,-9.451216176557476e-06,0.0,-6.378915949955386e-08,-4.657344654844237e-07,2.018237620769284e-20,0.0,-3.5299160175219246e-06,4.854872206178236e-06,0.0,-8.584345476205856e-08,9.63828780147978e-06,-1.5836388519035745e-19,-6.383989653577951e-19,-7.883975690188438e-18,0.0,0.0,0.0,0.0,1.110379544191568e-19,2.2196932808706028e-06,8.325566473372385e-20,0.0,0.0,0.0,-5.4328501735335645e-19,-5.908341837836758e-07,2.000000000002488e-06,1.1563728562438607e-07,-8.658468534158053e-20,-0.0001976796711340288,-1.5621397279806407e-07,-5.488034145773399e-20,1.1307584513743159e-18,-2.0163807409477038e-20,1.8464008846351776e-07,-3.7452569013841205e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2.591666702154885e-05,-1.592750839202583e-05,-2.142752872500145e-06,2.4040608248069943e-05,2.862634436599045e-07,-1.4246306332967763e-06,-4.348390998915464e-05,-2.029723336573741e-19,-8.507521303339406e-20,4.518983051537504e-18,-9.216080506144009e-19,9.558172335730037e-20,-5.89022695310155e-06,0.0,2.9631370665820888e-18,-8.849584493487004e-18,-6.377358797263025e-06,0.0,4.086192670000035e-06,8.153381317549449e-07,1.1858339242503745e-20,0.0,5.298748050769279e-05,1.1938857553321168e-06,0.0,-6.439122812935741e-07,-4.186737450423196e-06,3.6881505498334067e-19,-2.926272298698956e-19,-1.064122504243886e-18,0.0,0.0,0.0,0.0,-1.4438845224121536e-19,-5.365090731868356e-07,-2.822482495124954e-20,0.0,0.0,0.0,2.5040947059938342e-20,-4.024612583278461e-06,2.000000000004185e-06,-1.191629715983744e-06,5.546700377174031e-19,-0.00026609695783443276,-1.6134977001667174e-08,3.2029508028060002e-21,1.706712795413299e-20,1.5994260182875325e-21,-4.739642606163546e-08,4.174660739171347e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,-5.335335323774016e-05,-1.7523677313453392e-05,-5.090841281936185e-07,-9.104535492841446e-05,-7.579050971660767e-06,-1.4352359741569034e-06,2.305517337464414e-05,3.673663828654915e-20,9.5204931014668e-20,5.888325662917872e-18,-4.327873799358374e-19,-7.581329030183629e-20,3.4226646545043325e-06,0.0,7.409099856990058e-19,-9.057095582302799e-18,-5.767645146292567e-06,0.0,3.545016794301872e-06,-1.7492248088470597e-06,2.9442055519407457e-21,0.0,-9.482341769140258e-05,-5.744208383864324e-06,0.0,-1.3062091200872051e-06,2.4203553420293227e-06,-5.367861761205866e-19,-6.462018606885894e-20,7.019595097978933e-18,0.0,0.0,0.0,0.0,3.6355898120698825e-20,8.529036673987162e-07,-1.3470366464090238e-19,0.0,0.0,0.0,3.6531196845347865e-19,-8.013839297228111e-06,2.0000000000016076e-06,-1.525377797112804e-07,-2.758999668963546e-19,0.00022159640139845862,3.281454489721677e-08,5.975497379219902e-20,4.687890408785317e-18,1.0838253143328554e-20,1.2468093350851933e-07,6.264863771193823e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,-3.593345939696205e-05,1.3959375217080608e-06,-1.4952230868831356e-06,-0.00010057500842066017,-5.413501534382065e-06,-1.906228983326795e-06,-3.9964444893065786e-05,-2.015709253469541e-19,-9.362431163380963e-20,-1.0540207068312894e-17,6.146148072605381e-19,-5.609001215843314e-19,4.0905904341978365e-06,0.0,5.342336024556591e-18,1.0639590145441097e-18,7.773701978354214e-06,0.0,-1.2856126445987408e-06,-1.7350271566191779e-06,2.1349142117201932e-20,0.0,0.00013494732667210276,-6.841178365060182e-07,0.0,-1.2115818306573322e-06,9.248677044541812e-06,3.3848374421511495e-19,-5.418745450619235e-19,2.4429245473200008e-18,0.0,0.0,0.0,0.0,-2.650867841883446e-20,1.6833520517246152e-06,4.980813858158833e-20,0.0,0.0,0.0,1.53808270059408e-19,1.7589266394006254e-06,2.0000000000010824e-06,-1.4810675182226922e-06,-4.395090302811705e-19,0.00016511599491515698,1.6821283032012045e-07,4.103345335345692e-20,-4.472927553901905e-18,1.6105369479112034e-20,2.490985780581547e-07,4.19556884922766e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.00010280615354021817,3.0930220083845022e-06,4.688328681318895e-06,2.415508505368436e-05,-4.100464448456593e-07,-1.7677262020475912e-06,-4.389864538431366e-05,1.9962946004122874e-19,1.138598749817181e-19,1.1684890832851646e-17,-5.056621288720706e-19,-2.1738976196699835e-19,6.175976470840212e-06,0.0,-2.149721046890978e-19,-1.7587251937241122e-18,-3.8627480652977165e-06,0.0,-3.188151979262657e-06,7.987422572864032e-07,1.2298681273076575e-20,0.0,-8.87450028175266e-05,3.894040693356732e-06,0.0,-1.1642865829837939e-06,-7.291808253688381e-07,-1.8170095294279173e-20,-1.2896765390054763e-19,-7.621705629112732e-18,0.0,0.0,0.0,0.0,-2.7252199258562187e-19,9.095426612994463e-07,3.307442830113083e-20,0.0,0.0,0.0,6.024548663202791e-19,-5.026095626879303e-06,2.000000000002328e-06,-4.856411298392226e-07,-5.436805489778825e-19,-0.0001379140682845081,-5.966314991233987e-08,-3.382524887232032e-20,4.178463446355377e-18,9.638379064435825e-21,-9.446544616077527e-08,1.1643692274034878e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1.6068348126140646e-05,-1.4116697547610261e-05,-4.093704179255467e-06,-2.3481301147945127e-05,2.484710904544012e-07,-1.8946577430881238e-06,-3.718880024275209e-05,-1.448978842443491e-19,-1.4137990997796297e-19,1.7419793344900484e-18,7.402237483203647e-19,-5.922816298557158e-19,-5.771909950218706e-06,0.0,6.482266803423927e-18,8.079197809644419e-18,1.9397279698003817e-06,0.0,2.219921068317103e-06,1.3668994494777029e-06,-1.6534687238940126e-20,0.0,-0.00012403607906689884,5.657181958296742e-06,0.0,3.7393131886248074e-07,-3.933771920533439e-06,-5.812108066029072e-19,5.359206623487822e-19,3.0253300893014515e-18,0.0,0.0,0.0,0.0,3.537448485762963e-20,-2.1156997467023695e-06,9.013431459440372e-20,0.0,0.0,0.0,1.7813623003021338e-19,-7.94644009147183e-06,2.0000000000038725e-06,-3.014918587645977e-07,1.8404329536742623e-19,0.0002372960588975406,2.1740295763827668e-07,5.027716057609205e-20,-4.040126082051021e-18,2.5024576086790186e-20,1.9941523391304745e-07,-3.630514959603488e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,4.811605391943978e-06,-7.916211539239034e-06,-2.976386083295238e-06,-3.732136833383539e-05,-1.0694877606720226e-06,-2.2644749677238155e-06,3.277007767284289e-05,2.3971619461630807e-19,-4.956601377530806e-19,2.5401005647505438e-18,1.052359480920009e-18,-3.4618222046482655e-19,3.204658048873964e-06,0.0,4.119191436448598e-18,3.5120336233222525e-18,-7.046222413667348e-06,0.0,4.852289071941096e-06,5.318874947591087e-07,-1.5075543649780944e-20,0.0,0.00012081989673586292,3.2058940896301236e-06,0.0,4.3397542259974315e-07,9.80750278049188e-06,-1.1066316724136226e-19,-2.5529639461830197e-19,4.097287455036712e-18,0.0,0.0,0.0,0.0,2.1643694577583552e-20,-2.5729374704799663e-06,-1.6301717434896122e-19,0.0,0.0,0.0,5.846704241139526e-19,-6.20673864327465e-07,1.9999999999969633e-06,-7.232852665504793e-07,-2.2735364641644546e-19,-0.0001111405080180749,2.9282623724392133e-09,-3.539295312923804e-21,1.8570955049731866e-18,2.1721097403692568e-20,1.2464749587505297e-07,2.566106117767162e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,-1.3353921548900293e-05,-3.865361934328275e-06,-1.4310376797224224e-05,-0.00010484746026635672,9.71470478506002e-07,-2.415267465752459e-06,-2.4075225600445757e-05,-1.2216018880109854e-19,-4.52969355718151e-19,-3.666946997955441e-18,-9.470596478670304e-19,-4.0234184605726158e-19,-3.797059598571442e-06,0.0,-5.0026278021246963e-20,-9.098506367738342e-18,6.669998688863515e-06,0.0,3.3356858396811704e-06,-1.5344815808131427e-06,-1.8517459357048275e-20,0.0,1.3004950794600114e-05,-3.1814311069551954e-06,0.0,2.0919341514230184e-07,6.9175611849694685e-06,1.607239137889378e-20,-5.742586873773111e-19,-5.407277298518422e-18,0.0,0.0,0.0,0.0,2.2935390335173363e-19,2.5792076198045233e-06,-5.338293498460275e-20,0.0,0.0,0.0,5.175393976204527e-19,-2.147716083558937e-06,2.000000000000573e-06,-8.086872898703469e-07,-4.391295372090964e-19,0.00022118172760999722,-1.0301666723700597e-07,3.3242535370049994e-21,3.9180332754493175e-18,-2.017270102005936e-20,-3.7355453425110275e-07,-1.6773122509209355e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,-3.0685520487185166e-05,-2.411836539334428e-06,-6.9903997202835865e-06,-6.836358574334106e-05,-7.58819267876674e-07,-2.423371040655077e-06,-5.0960496786245774e-05,2.0881434575431257e-19,-1.1777110053230883e-19,-8.802130652105297e-18,-8.109910408504479e-19,3.846206574046461e-20,-4.947367731313081e-06,0.0,9.18198533823693e-18,-6.813550826484964e-18,3.7244029255264164e-08,0.0,-2.7039603288704318e-06,-1.0249085028835556e-07,-1.527658236343883e-20,0.0,-4.981167172991593e-05,3.909885513686489e-06,0.0,-7.240735265846341e-07,7.282182777363019e-06,-4.904529267461502e-20,3.805743878327681e-19,1.4621945398627507e-18,0.0,0.0,0.0,0.0,-2.176965322184929e-19,-1.8476048519775764e-06,-1.231003383993442e-19,0.0,0.0,0.0,-1.759265178075744e-19,1.7920338065752444e-06,2.0000000000049606e-06,2.261806909685056e-06,4.031333615154369e-19,0.00027600971073914947,-1.2381517913535323e-07,-1.6559710746433152e-20,-1.5586915862102732e-18,2.5937658745527532e-20,4.525274583179757e-08,-6.666589607656652e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,5.944557816449542e-06,-1.2150608088076944e-05,-5.438302195660208e-06,-6.765026266073332e-05,-1.8457345936996738e-06,-2.6568875230025065e-06,2.8180855412594882e-05,-1.4644377567055955e-19,-3.620901583313678e-19,2.321670553841245e-18,2.6591398255506718e-19,-5.750363868597605e-19,5.330819057282459e-06,0.0,4.435874333222248e-18,2.2728313750119722e-18,-1.2245151389947415e-05,0.0,1.0168132342084358e-08,1.0933194453555568e-06,8.763174022744412e-21,0.0,0.00010464169460402075,-1.6271687493184504e-06,0.0,-1.6118113640596575e-06,3.620906966320648e-06,4.773572283031733e-19,6.081029452218468e-19,5.393731952760315e-19,0.0,0.0,0.0,0.0,1.0083659810351845e-19,-8.093317937598036e-07,-1.6511717885792158e-19,0.0,0.0,0.0,5.943774776812746e-20,-3.4462778035443995e-06,1.9999999999964597e-06,1.9150695710934978e-07,5.743803457746192e-20,-0.00013003058399491897,-2.1589640817398945e-08,-9.968711023851847e-22,1.5893549137240052e-18,-9.54007992239461e-22,-7.843930596320107e-08,-3.3691053872247964e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,1.5514378009170373e-05,2.9053824186378655e-06,-6.653119127864488e-06,-7.13462885632262e-05,-9.521660903272184e-06,-2.7514955462545914e-06,-2.4255308360163342e-05,-4.048955231727382e-20,1.6414142672285854e-19,-1.07740646987535e-17,-3.6263787167046247e-19,-7.07677276521322e-19,2.751132033823668e-06,0.0,2.699083319012285e-18,5.797098769165581e-19,8.147259845122895e-06,0.0,3.1204228747574173e-06,8.311137845025408e-07,1.9612379060998113e-20,0.0,0.0001297624934732113,-8.925361570329685e-06,0.0,-1.104980728855428e-06,2.922070294449104e-06,1.395184613485222e-19,4.963520074124027e-19,3.948970415532398e-18,0.0,0.0,0.0,0.0,1.401132894651074e-19,9.872309474719964e-07,2.6606632251161195e-20,0.0,0.0,0.0,-5.821604173508255e-19,3.657385692765323e-06,2.000000000000165e-06,1.8874636092470585e-06,5.307943211503487e-19,9.826170295001032e-05,-1.1086818667749436e-07,5.145074375406083e-20,-4.493068241388908e-18,-1.0023452765712276e-20,-1.355636903051246e-07,4.7444565630468495e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,4.098855770451032e-05,7.535045702050168e-06,-1.5218264417822428e-05,-8.310316768924845e-05,-9.78941182231508e-06,-2.8391233970407865e-06,-5.545529996264413e-06,2.6822581840511095e-19,5.025373713775e-19,-1.179398157255806e-17,1.6564734655344502e-19,4.734326316985162e-19,-3.6141080440541404e-06,0.0,2.8683775998397244e-18,5.459976163728807e-18,-8.531386521157052e-06,0.0,2.4261670260447955e-06,-1.5545426858773138e-06,1.1335194001794467e-21,0.0,-7.497919448230625e-05,1.5856256475430069e-06,0.0,-1.6207061611502956e-06,-6.464204237456765e-06,-1.3764315746860946e-19,6.519309634732937e-19,1.7795868744321983e-18,0.0,0.0,0.0,0.0,-4.9371751655502586e-20,5.399901901288122e-07,5.23261149287619e-20,0.0,0.0,0.0,3.986342353049634e-19,1.816510554078562e-06,1.9999999999996145e-06,-3.658168700275379e-07,4.3911334702327434e-20,-0.00025844569596001965,1.3278503095040433e-07,8.148716712760958e-22,3.999055648069546e-18,-2.421708077424613e-20,-5.0203296494828625e-08,-8.821573778013028e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,-1.6846141443408385e-05,-8.636536859819114e-06,-3.7594458477762514e-06,2.3985680207385e-05,5.104770086267113e-07,-3.1543869580879493e-06,2.029841486916611e-05,1.9830695340209653e-20,-2.835022033492394e-19,2.0173598050550935e-18,7.575073303425066e-19,-9.95072212070452e-20,3.5781081948189974e-06,0.0,-1.1721473606420916e-18,5.857174669538555e-18,8.331348433785207e-06,0.0,-2.6905550033956106e-06,-1.6771437515535144e-06,-7.560518740947179e-21,0.0,-8.474327092532903e-05,6.225296402989347e-06,0.0,-5.302721910175144e-07,7.916185844341716e-06,-6.582812118181619e-20,-5.4218025634628035e-19,-1.369639961952124e-18,0.0,0.0,0.0,0.0,-2.507516840145042e-19,-2.5041769113445322e-06,-3.4487788705567216e-20,0.0,0.0,0.0,2.8525524327252344e-19,4.488851727235623e-07,1.999999999999593e-06,1.1886016674092621e-06,2.917762976053985e-19,0.00016315606058242584,-2.527460974078966e-07,-6.87619717308186e-20,-3.92756761861013e-18,-8.838850471467478e-21,-2.367010124971374e-08,4.7561031025570556e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,0.00013205229685332416,4.765845631255736e-06,-1.299049599488394e-05,5.8605793103756035e-05,-9.976571493694504e-07,-3.347326986075545e-06,-2.6409212773627812e-06,-1.7501503799563402e-19,2.1874977532927424e-19,2.5482559191412303e-19,-5.417202652132871e-19,-6.594510911320795e-19,-3.925248348721917e-06,0.0,-7.747734681994943e-18,-3.194116410064528e-18,-5.561770484579482e-06,0.0,4.534085458019541e-06,7.568703091756111e-07,1.0097129398556389e-20,0.0,-0.00010015880536469125,5.489935115513132e-06,0.0,-1.7500202460934567e-06,-4.828432943370941e-07,2.4830310263205715e-20,4.707055915854142e-19,-7.706314804480272e-18,0.0,0.0,0.0,0.0,-1.6840601773879127e-19,-6.775949952927986e-07,9.55787275686347e-20,0.0,0.0,0.0,-7.189411803002115e-20,-5.479006707091421e-06,2.0000000000002904e-06,2.2066243563649183e-06,-1.0672201622264316e-19,7.53165598732803e-05,-2.9544823870905586e-07,-5.389350862082208e-20,-1.8347395916862369e-19,1.0134789199991259e-20,-2.389641433294682e-07,-1.3873044631665332e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,0.0001473572960257142,-1.032932382732091e-05,-7.0276326675688075e-06,-1.412132898587188e-06,-3.57149958473735e-06,-3.508279665937359e-06,-4.4927460408570113e-05,9.064971919851457e-20,-1.9288042784955592e-20,-1.2059997775645367e-17,-4.9268832724272317e-20,5.235254657914562e-19,-2.9364949609283465e-06,0.0,-5.0904176049484734e-21,2.5221076685827032e-18,-9.60814503177914e-06,0.0,-3.4129700455357664e-07,5.089277810410868e-09,1.859804807261091e-20,0.0,7.363825794224146e-05,-1.1587436547725129e-06,0.0,-1.6805450850100138e-06,5.67323620027318e-06,-4.510224386257137e-19,-4.0597320308123363e-19,-5.112682401589287e-18,0.0,0.0,0.0,0.0,-7.805796105374471e-20,1.6111707869701454e-06,-1.57750014428543e-19,0.0,0.0,0.0,-3.7308074867279056e-19,-3.60570367342303e-06,2.0000000000044007e-06,1.2222201750144347e-06,-1.5449310275334667e-19,0.00017409797966188372,-2.436707511110854e-07,2.2575418798845446e-21,2.9183072053699285e-18,1.2857052701604136e-20,2.0270589529814282e-07,-3.4712511608124884e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,1.4475808797029993e-05,-1.4053911441458942e-05,-1.4552099513982684e-06,-7.001894706608114e-05,-2.7998252554065137e-06,-3.656259848183652e-06,-4.568902291753555e-05,-1.4510646521795734e-19,2.4142500733918727e-19,-3.8974359871900436e-18,-1.4653342462887883e-19,2.4668239939190302e-19,1.3028610914589187e-06,0.0,-8.158882380323945e-18,5.351521573819961e-18,5.436383867277617e-06,0.0,-2.823139348854537e-06,-2.2855523623079943e-06,-2.2783361997773563e-21,0.0,5.285045354613772e-05,2.823994079564661e-06,0.0,-1.161525759468319e-06,3.3853342908009697e-07,-6.07399690918802e-19,6.158443526357724e-20,8.470768273994748e-18,0.0,0.0,0.0,0.0,2.3958529757242987e-19,1.3552557458330906e-06,-1.8236688194571907e-19,0.0,0.0,0.0,-1.2074271364327855e-19,6.1189905392132125e-06,2.000000000001076e-06,1.7796065628274112e-06,-4.01699202417975e-19,-8.992637900490399e-05,-2.2115845067306804e-07,-6.9860875093192e-20,1.33094462093303e-18,-2.5389412936167375e-20,-2.5920692732480603e-07,4.425331933423884e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.00013467473056430124,-1.3140079915472205e-05,-4.319993185545937e-07,3.543354927807885e-05,-9.859723029371253e-06,-3.573451287182385e-06,-2.246966631955292e-05,-2.3779696284787952e-20,-4.712657268077092e-19,1.34291974339274e-17,-2.6950184560330737e-19,6.199436287637465e-20,1.7929872398860225e-06,0.0,5.6685105547378516e-18,-1.6442027203929434e-19,1.1457967632176505e-07,0.0,-2.863075469385154e-06,-2.03839637283354e-06,-2.430304814572866e-21,0.0,-5.18235441932815e-05,-5.961701656428078e-06,0.0,-1.2087165368562334e-06,-1.19898662363624e-06,-5.350818066204154e-19,-9.067938181150221e-20,-4.25607937185307e-18,0.0,0.0,0.0,0.0,-1.9174696095749528e-19,1.5135802342610349e-06,-7.963841437624166e-20,0.0,0.0,0.0,-1.2580980186933328e-19,1.7394746762825027e-06,2.0000000000040847e-06,-1.2304494762591883e-06,4.604476680167118e-19,0.00020532442329915365,1.7604346304931343e-07,3.5207057625962834e-20,-3.8333674304015175e-18,-1.1441681363271128e-20,-1.9160096608598047e-07,2.0189887838762197e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,8.559033164449908e-05,4.453518247458307e-06,-8.524147922238022e-07,-3.1888791715333684e-05,-5.637056798232803e-06,-3.86619546656821e-06,2.2038829892682232e-05,2.498308446566433e-19,-5.531333591210201e-19,-6.053596332647906e-18,7.241866068173946e-19,-2.126150605262408e-19,3.828959868746085e-06,0.0,3.056485427537473e-19,-6.318811447432073e-18,6.823591112203316e-06,0.0,3.642973181014532e-07,2.500875905093612e-07,1.5012053030262365e-20,0.0,-0.00010939007080481803,4.686074213077778e-06,0.0,-7.823151634408387e-07,1.5370627317767998e-06,2.8897966592935294e-19,2.6902440400552774e-19,8.47712078576763e-18,0.0,0.0,0.0,0.0,2.6534849231068286e-19,1.7868393269931473e-06,-7.566491173272544e-20,0.0,0.0,0.0,-1.9104725090259136e-19,1.1851131443850603e-06,1.99999999999944e-06,-4.7089232979036097e-07,1.6082367293233428e-19,-7.188127909022706e-05,5.9541917075049086e-08,-1.9095028359820978e-20,1.7055835624029416e-18,1.0727309135178608e-20,-2.5323782500665626e-07,-1.9960033554553793e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,5.60280734330194e-05,-2.327781363664764e-05,-7.82904767223416e-06,3.762756832775378e-05,-2.361666921663473e-06,-4.152606700758883e-06,-5.7070630364670666e-05,-2.1202344916740633e-19,-5.384612267741202e-19,8.471958112367845e-18,-1.5831824222002043e-19,-3.4471930675331975e-19,5.169189719336738e-06,0.0,-5.329431120107548e-18,-1.004226668805433e-18,-5.011373329654033e-06,0.0,-2.2097448442983515e-06,-2.386220062508927e-06,2.123804369510619e-20,0.0,-6.092613400535386e-05,1.422304764077536e-06,0.0,-1.2793857417117205e-06,-4.431831686033084e-06,-7.42767527909344e-20,8.378798897054202e-20,3.4511075881394747e-18,0.0,0.0,0.0,0.0,-4.3809821356480184e-20,6.577417192729782e-08,-1.722371376353639e-19,0.0,0.0,0.0,6.730466975364262e-20,-1.1027035738411175e-06,2.0000000000009808e-06,1.7034425216460533e-06,3.9090698761345087e-19,-2.1225960032732e-05,-1.8677199969392647e-07,5.978097836000274e-20,2.6658216039354873e-18,2.9096717135413712e-22,-2.219213771064257e-07,-1.812119250824712e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,1.9892843359767322e-05,-4.305683944971415e-06,-1.2963790345402364e-05,5.329437447976792e-05,-1.278216169380782e-05,-4.133460080678435e-06,-2.095513956330905e-06,3.265630380581259e-20,2.5551188282338815e-19,1.4659390277538612e-17,-4.2120889790188126e-19,3.53748713723722e-19,-6.578002656342456e-06,0.0,1.2207550363726419e-17,-7.151826621490028e-18,-1.1605122866433893e-05,0.0,-3.036907986688892e-06,-1.8640229734100767e-06,2.3545535608037627e-22,0.0,5.6747127798385634e-05,4.447560738553624e-06,0.0,-9.138718520612953e-07,-8.493539890144264e-07,2.97203757138858e-19,-3.6420070207274923e-19,-6.834518103041528e-18,0.0,0.0,0.0,0.0,2.71533753265517e-19,1.931314744412789e-06,2.994421301286019e-20,0.0,0.0,0.0,-6.066254220393976e-19,-5.196513388113055e-06,2.0000000000009244e-06,6.89257276027816e-07,1.530921386176165e-19,-0.00015178483402169133,-3.227194842664997e-07,2.2158900401595216e-20,2.961497234203057e-19,1.0310903405607704e-20,1.5694319989193142e-07,3.337875530355242e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.00012586966149494625,-2.6246554871489825e-05,-1.2656181879646113e-05,4.295927945270501e-05,-8.715355044253978e-06,-4.403173494119786e-06,-1.292191206868672e-05,9.188803493584583e-20,1.9141244646300748e-19,-5.208154658726135e-18,-5.352179626717266e-19,-1.0327629701762438e-20,4.6771570821465865e-06,0.0,-2.983197849261899e-18,3.750805334704399e-18,-3.445964016833456e-06,0.0,-1.6157816694911446e-07,4.0187777896607483e-07,2.3084514571100746e-22,0.0,-0.00011425084191424111,5.324740489990026e-06,0.0,-1.08343002327452e-06,9.29475300556241e-06,-1.4877023031802354e-19,6.017863808248444e-19,-6.722562478421474e-19,0.0,0.0,0.0,0.0,-4.044562349614609e-20,-3.1002293983364988e-06,1.324887786375487e-19,0.0,0.0,0.0,-2.362261338659826e-19,5.03848065868663e-06,2.000000000004566e-06,-1.1094545126632877e-06,4.807197077149919e-19,4.99378549110117e-05,1.0454788715830654e-07,-1.4669524306670984e-20,3.796622389023068e-19,2.1366328603985797e-20,-2.489333717410646e-07,4.358542754331594e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,3.7767082736795665e-05,7.982480479658257e-07,-2.3095147154285942e-06,4.8471540609039757e-05,-8.05358384021064e-06,-4.465811598011003e-06,8.873258994495383e-06,2.697210502455611e-19,-1.0897865640717835e-19,-1.4288471822606722e-17,4.584601629310058e-19,-3.5695414526631916e-19,-1.9111442859746955e-06,0.0,3.5541997812710684e-18,-2.3101000125581176e-18,-2.03830852530859e-07,0.0,-1.8099222865797134e-06,-2.5768217325989176e-06,-4.929788786585702e-21,0.0,-8.298991805116315e-05,-5.178336489919036e-06,0.0,-1.8294819256370924e-06,-4.164256967846699e-06,1.2211625580096397e-19,-4.344147346193747e-19,5.092671715728862e-18,0.0,0.0,0.0,0.0,9.191042562434751e-20,1.7011082550339653e-06,-8.880182877474496e-20,0.0,0.0,0.0,2.7340446976311875e-19,4.836422299883435e-06,1.9999999999997886e-06,-1.2452066484478874e-06,-1.802919744616452e-19,-0.00015195875312502014,-1.92232653104506e-07,6.530642861484972e-20,-1.4812995972318263e-18,-2.11663726797752e-20,2.526367208163469e-09,-3.0780352752074864e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0001768225407607748,-1.324486520208559e-05,-1.594160564055074e-05,-5.597617614953964e-05,-2.08346181054488e-06,-4.610485162346324e-06,-3.838240007598509e-05,2.0580876503245426e-19,5.489445305715072e-19,1.5110781471450992e-17,-7.439324030637278e-19,4.450785479293317e-20,-6.804693732148682e-06,0.0,-7.248795277063818e-18,2.774692528869334e-18,-9.873874892703686e-09,0.0,-1.7123249345190513e-06,-1.4386967475334536e-06,9.69699459307359e-21,0.0,6.938408489089118e-05,4.853515467895416e-06,0.0,-5.855118909014808e-07,7.379671077817319e-06,1.8092469269536418e-19,8.858550384333166e-20,1.6475710223051352e-18,0.0,0.0,0.0,0.0,-2.2722675046593264e-19,-1.2002784180564696e-06,-2.2529402351222244e-21,0.0,0.0,0.0,2.7508493617162605e-19,-3.906563187171132e-06,1.9999999999966855e-06,5.454050575954116e-07,3.3241590946192185e-19,0.00025773332695549854,2.836017497339262e-07,-5.525434674222934e-20,-3.7170203148981084e-18,1.7862113853744905e-20,-2.7892314030161093e-07,-6.374854053352933e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
